ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD000207,20241109,A001,R012,L003,Noche,412,301,9.99,7.98,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,207
PD000208,20241208,A001,R003,L005,Noche,447,233,7.42,5.92,1.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,208
PD000209,20240219,A005,R014,L007,Noche,190,194,6.27,4.81,1.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,209
PD000210,20240608,A003,R010,L001,Día,876,808,8.4,6.47,1.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,210
PD000211,20240907,A005,R028,L001,Tarde,72,66,9.18,6.6,2.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,211
PD000212,20240925,A004,R017,L003,Día,266,274,6.21,4.69,1.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,212
PD000213,20240814,A003,R023,L002,Día,455,389,7.72,5.74,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,213
PD000214,20240913,A006,R008,L004,Noche,546,430,9.75,8.96,0.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,214
PD000215,20240517,A004,R004,L001,Tarde,452,391,8.43,7.04,1.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,215
PD000216,20240707,A001,R029,L002,Tarde,110,94,9.61,8.25,1.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,216
PD000217,20240416,A003,R002,L001,Noche,624,507,10.61,7.11,3.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,217
PD000218,20240121,A006,R003,L002,Tarde,350,335,7.99,7.05,0.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,218
PD000219,20241126,A001,R008,L002,Tarde,289,282,9.41,8.1,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,219
PD000220,20240615,A003,R026,L006,Noche,361,342,11.9,8.31,3.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,220
PD000221,20240720,A005,R027,L001,Noche,674,588,9.99,8.99,1.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,221
PD000222,20240119,A001,R008,L002,Noche,74,65,11.4,6.52,4.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,222
PD000223,20241128,A003,R002,L001,Tarde,76,71,10.38,7.28,3.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,223
PD000224,20240714,A005,R019,L007,Noche,621,564,11.68,10.43,1.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,224
PD000225,20240509,A002,R018,L004,Tarde,307,265,9.78,8.27,1.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,225
PD000226,20240718,A002,R014,L007,Noche,572,542,11.99,9.49,2.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,226
PD000227,20241017,A002,R026,L001,Día,395,409,6.04,5.38,0.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,227
PD000228,20240616,A005,R029,L005,Tarde,716,630,11.91,10.77,1.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,228
PD000229,20240807,A005,R016,L003,Noche,460,423,11.92,8.76,3.16,training_fact_productividad_export.csv,2026-06-23T00:00:00,229
PD000230,20240525,A005,R014,L001,Tarde,145,152,6.81,5.12,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,230
PD000231,20240726,A001,R019,L003,Noche,325,267,11.54,8.92,2.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,231
PD000232,20240408,A006,R026,L007,Día,449,415,7.0,5.86,1.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,232
PD000233,20241021,A003,R008,L006,Tarde,744,580,11.82,9.95,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,233
PD000234,20240811,A004,R030,L005,Día,95,90,8.7,7.52,1.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,234
PD000235,20240312,A001,R028,L002,Noche,150,136,9.62,6.14,3.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,235
PD000236,20240822,A004,R012,L002,Día,209,189,8.19,7.37,0.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,236
PD000237,20240813,A002,R003,L007,Día,213,205,11.66,10.49,1.16,training_fact_productividad_export.csv,2026-06-23T00:00:00,237
PD000238,20241021,A002,R011,L006,Noche,451,400,9.57,7.6,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,238
PD000239,20240211,A005,R019,L006,Tarde,160,122,11.63,9.58,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,239
PD000240,20241114,A005,R008,L005,Día,450,314,7.2,5.46,1.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,240
PD000241,20240102,A004,R002,L005,Tarde,168,177,8.79,7.45,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,241
PD000242,20240930,A005,R006,L006,Día,810,946,10.11,7.34,2.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,242
PD000243,20241026,A004,R002,L002,Noche,327,360,7.56,5.68,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,243
PD000244,20241229,A005,R022,L007,Tarde,720,611,10.31,6.92,3.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,244
PD000245,20240109,A006,R023,L001,Tarde,851,890,6.41,4.52,1.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,245
PD000246,20241016,A003,R017,L007,Noche,184,161,6.01,5.49,0.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,246
PD000247,20240403,A001,R017,L007,Noche,606,372,6.02,5.34,0.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,247
PD000248,20241231,A001,R016,L004,Noche,388,362,10.02,8.53,1.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,248
PD000249,20241008,A006,R018,L002,Día,771,657,9.97,8.82,1.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,249
PD000250,20241031,A003,R030,L007,Noche,435,395,6.05,4.77,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,250
PD000251,20240918,A003,R025,L001,Día,742,672,8.57,7.43,1.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,251
PD000252,20240207,A001,R029,L002,Tarde,821,631,9.49,6.22,3.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,252
PD000253,20240924,A005,R003,L002,Día,259,291,7.81,5.36,2.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,253
PD000254,20240202,A004,R013,L003,Tarde,190,211,10.03,8.26,1.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,254
PD000255,20241103,A001,R020,L004,Noche,661,406,9.49,8.08,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,255
PD000256,20240128,A005,R020,L003,Noche,671,667,6.86,6.01,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,256
PD000257,20241115,A006,R025,L007,Día,327,302,9.24,6.32,2.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,257
PD000258,20240202,A006,R015,L001,Día,320,273,10.93,7.98,2.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,258
PD000259,20240228,A005,R023,L003,Noche,292,261,10.71,8.58,2.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,259
PD000260,20240817,A005,R005,L006,Tarde,265,256,6.62,4.99,1.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,260
PD000261,20241124,A001,R025,L003,Día,864,710,11.82,8.09,3.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,261
PD000262,20241016,A001,R008,L003,Noche,159,145,8.35,6.54,1.81,training_fact_productividad_export.csv,2026-06-23T00:00:00,262
PD000263,20241103,A003,R005,L004,Tarde,756,772,7.86,7.0,0.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,263
PD000264,20240315,A002,R015,L003,Día,569,435,10.18,8.63,1.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,264
PD000265,20240212,A005,R028,L003,Noche,762,704,10.23,7.8,2.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,265
PD000266,20241225,A003,R027,L005,Noche,547,500,10.75,8.4,2.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,266
PD000267,20240220,A004,R016,L006,Tarde,586,611,9.14,7.07,2.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,267
PD000268,20240111,A005,R029,L007,Tarde,604,402,10.91,9.65,1.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,268
PD000269,20240901,A003,R004,L001,Tarde,462,533,9.35,7.93,1.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,269
PD000270,20240511,A005,R012,L007,Noche,858,805,7.17,5.85,1.32,training_fact_productividad_export.csv,2026-06-23T00:00:00,270
PD000271,20241218,A003,R005,L003,Tarde,120,118,7.04,6.34,0.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,271
PD000272,20240118,A004,R001,L006,Tarde,125,89,6.23,4.17,2.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,272
PD000273,20241216,A003,R029,L006,Día,858,773,9.68,8.59,1.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,273
PD000274,20241023,A006,R007,L004,Tarde,362,293,7.73,6.83,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,274
PD000275,20240210,A004,R030,L007,Día,294,312,7.19,5.41,1.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,275
PD000276,20240526,A005,R022,L002,Noche,379,334,8.47,6.55,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,276
PD000277,20240806,A006,R017,L001,Noche,236,218,7.7,6.03,1.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,277
PD000278,20240827,A002,R028,L007,Noche,734,629,7.85,6.22,1.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,278
PD000279,20240214,A002,R006,L006,Día,856,702,7.63,5.42,2.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,279
PD000280,20241011,A002,R008,L003,Día,662,680,11.7,10.65,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,280
PD000281,20240526,A001,R016,L004,Tarde,283,183,8.89,5.83,3.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,281
PD000282,20240225,A006,R008,L002,Noche,162,156,8.49,6.47,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,282
PD000283,20241010,A002,R012,L001,Día,826,724,10.23,8.37,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,283
PD000284,20241019,A004,R012,L005,Tarde,432,427,7.39,6.54,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,284
PD000285,20240802,A005,R026,L005,Tarde,701,731,9.52,8.39,1.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,285
PD000286,20241227,A004,R010,L003,Noche,216,206,9.63,7.61,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,286
PD000287,20240307,A002,R021,L001,Noche,267,281,9.51,7.25,2.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,287
PD000288,20240811,A001,R023,L006,Día,744,713,6.26,4.0,2.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,288
PD000289,20240518,A002,R012,L006,Tarde,119,117,8.83,7.43,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,289
PD000290,20240204,A003,R003,L007,Tarde,879,848,6.65,4.54,2.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,290
PD000291,20241021,A003,R030,L006,Tarde,439,370,11.24,8.69,2.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,291
PD000292,20241225,A003,R016,L006,Día,861,737,9.12,6.6,2.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,292
PD000293,20240326,A004,R009,L004,Tarde,295,287,11.73,8.19,3.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,293
PD000294,20240410,A006,R023,L002,Tarde,149,126,12.0,9.24,2.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,294
PD000295,20240617,A002,R025,L005,Noche,386,340,9.37,6.39,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,295
PD000296,20240408,A004,R004,L006,Noche,581,592,10.68,9.53,1.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,296
PD000297,20240803,A001,R025,L004,Tarde,113,95,10.01,6.87,3.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,297
PD000298,20240911,A006,R008,L001,Noche,727,437,8.71,5.77,2.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,298
PD000299,20241111,A002,R026,L002,Día,469,435,7.46,6.42,1.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,299
PD000300,20241204,A003,R001,L002,Día,488,505,6.77,5.95,0.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,300
PD000301,20240325,A006,R029,L003,Tarde,898,800,6.47,5.01,1.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,301
PD000302,20240513,A001,R029,L007,Tarde,872,733,8.45,6.8,1.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,302
PD000303,20240205,A006,R003,L005,Día,530,531,9.42,8.54,0.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,303
PD000304,20240504,A006,R028,L007,Noche,525,488,11.96,9.82,2.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,304
PD000305,20240822,A004,R024,L001,Noche,277,243,10.04,8.48,1.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,305
PD000306,20240825,A004,R024,L005,Noche,246,198,10.38,8.67,1.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,306
PD000307,20240126,A004,R008,L003,Noche,804,607,10.79,7.76,3.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,307
PD000308,20240217,A005,R022,L007,Día,204,195,9.77,6.98,2.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,308
PD000309,20241013,A002,R005,L004,Tarde,605,456,9.22,7.95,1.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,309
PD000310,20241209,A002,R017,L002,Día,106,108,6.3,5.62,0.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,310
PD000311,20241022,A004,R008,L006,Tarde,540,567,6.23,5.19,1.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,311
PD000312,20240730,A002,R024,L004,Tarde,736,769,7.42,5.39,2.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,312
PD000313,20241016,A004,R018,L005,Día,546,475,8.84,6.58,2.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,313
PD000314,20240311,A006,R017,L007,Noche,367,392,8.46,6.95,1.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,314
PD000315,20240604,A004,R020,L005,Noche,547,337,11.79,9.38,2.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,315
PD000316,20241116,A001,R010,L001,Noche,84,65,8.39,6.04,2.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,316
PD000317,20241220,A004,R001,L001,Noche,559,394,8.12,5.88,2.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,317
PD000318,20240523,A003,R007,L002,Día,93,91,10.72,7.46,3.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,318
PD000319,20240910,A006,R017,L006,Tarde,377,322,8.82,6.14,2.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,319
PD000320,20241011,A006,R008,L006,Tarde,121,99,10.15,7.61,2.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,320
PD000321,20240223,A004,R009,L007,Día,450,331,9.2,7.4,1.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,321
PD000322,20240623,A005,R011,L006,Día,710,686,9.65,7.78,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,322
PD000323,20240504,A002,R018,L004,Tarde,239,220,9.57,7.07,2.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,323
PD000324,20240211,A004,R004,L006,Noche,417,352,6.53,5.82,0.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,324
PD000325,20240519,A001,R003,L006,Día,254,202,7.64,6.39,1.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,325
PD000326,20241011,A002,R026,L001,Noche,94,81,10.2,7.13,3.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,326
PD000327,20240102,A003,R021,L005,Noche,535,537,6.58,4.65,1.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,327
PD000328,20240609,A002,R029,L003,Noche,264,201,6.9,5.14,1.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,328
PD000329,20241026,A002,R029,L001,Tarde,568,642,7.94,5.59,2.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,329
PD000330,20240402,A002,R001,L003,Tarde,177,203,6.77,5.22,1.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,330
PD000331,20240419,A002,R003,L003,Noche,125,108,11.08,8.74,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,331
PD000332,20240405,A002,R020,L004,Tarde,123,135,7.01,5.76,1.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,332
PD000333,20240830,A006,R001,L002,Día,244,212,6.68,5.82,0.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,333
PD000334,20240415,A002,R007,L002,Día,486,480,9.59,7.63,1.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,334
PD000335,20240726,A006,R018,L004,Noche,687,474,10.13,6.94,3.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,335
PD000336,20240520,A001,R020,L006,Día,374,240,10.43,8.25,2.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,336
PD000337,20241120,A003,R007,L001,Tarde,615,634,7.67,7.04,0.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,337
PD000338,20240703,A006,R024,L003,Noche,488,562,6.48,4.94,1.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,338
PD000339,20240913,A001,R005,L007,Día,111,84,11.9,7.63,4.27,training_fact_productividad_export.csv,2026-06-23T00:00:00,339
PD000340,20240510,A006,R023,L006,Tarde,461,361,7.46,5.61,1.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,340
PD000341,20240813,A001,R001,L002,Día,698,609,8.19,6.85,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,341
PD000342,20240305,A001,R013,L004,Día,604,385,7.11,5.12,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,342
PD000343,20241214,A001,R007,L007,Tarde,565,392,6.65,5.14,1.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,343
PD000344,20240903,A003,R029,L005,Día,423,373,10.53,6.98,3.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,344
PD000345,20240914,A003,R030,L001,Noche,856,847,10.28,7.77,2.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,345
PD000346,20240813,A006,R007,L004,Tarde,405,333,11.45,8.79,2.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,346
PD000347,20240227,A001,R020,L006,Tarde,427,297,8.13,4.44,3.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,347
PD000348,20240824,A002,R015,L004,Día,536,513,8.99,7.0,1.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,348
PD000349,20240913,A002,R023,L003,Noche,117,119,8.14,7.41,0.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,349
PD000350,20241110,A003,R020,L007,Día,642,495,11.4,9.36,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,350
PD000351,20240121,A003,R028,L006,Noche,878,771,6.61,4.74,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,351
PD000352,20240110,A004,R013,L006,Día,540,513,11.91,8.3,3.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,352
PD000353,20241217,A004,R026,L003,Noche,450,434,7.34,6.28,1.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,353
PD000354,20240704,A002,R001,L004,Noche,778,758,6.74,5.78,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,354
PD000355,20241009,A006,R030,L001,Noche,809,781,6.26,4.44,1.81,training_fact_productividad_export.csv,2026-06-23T00:00:00,355
PD000356,20241121,A005,R026,L007,Noche,382,346,10.77,8.34,2.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,356
PD000357,20240307,A002,R018,L001,Día,862,908,10.35,9.24,1.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,357
PD000358,20240901,A001,R027,L002,Día,417,339,10.85,9.13,1.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,358
PD000359,20240531,A004,R017,L005,Noche,456,493,11.03,9.85,1.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,359
PD000360,20240902,A006,R021,L004,Tarde,776,669,9.7,8.04,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,360
PD000361,20241006,A002,R004,L005,Día,889,706,6.26,5.05,1.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,361
