SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours,_SourceFile,_ExportedAt,_LegacyRowNumber
SLA000182,WO000813,C016,SV5,A005,P2,20240117,20240118,20240119,24,35.28,False,11.28,training_fact_sla_export.csv,2026-06-23T00:00:00,182
SLA000183,WO004515,C006,SV1,A004,P3,20240504,20240507,20240506,72,38.44,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,183
SLA000184,WO000588,C020,SV6,A003,P2,20240209,20240210,20240211,24,26.85,False,2.85,training_fact_sla_export.csv,2026-06-23T00:00:00,184
SLA000185,WO001222,C014,SV5,A001,P3,20240801,20240804,20240803,72,29.23,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,185
SLA000186,WO000761,C007,SV1,A001,P2,20240720,20240721,20240722,24,24.29,False,0.29,training_fact_sla_export.csv,2026-06-23T00:00:00,186
SLA000187,WO000546,C011,SV7,A003,P2,20240504,20240505,20240505,24,14.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,187
SLA000188,WO003667,C007,SV7,A005,P3,20240809,20240812,20240812,72,52.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,188
SLA000189,WO000422,C005,SV4,A004,P4,20241106,20241111,20241110,120,92.11,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,189
SLA000190,WO000026,C010,SV3,A004,P3,20240921,20240924,20240925,72,82.4,False,10.4,training_fact_sla_export.csv,2026-06-23T00:00:00,190
SLA000191,WO003063,C012,SV8,A003,P3,20240913,20240916,20240919,72,127.61,False,55.61,training_fact_sla_export.csv,2026-06-23T00:00:00,191
SLA000192,WO003122,C014,SV6,A005,P4,20240724,20240729,20240801,120,179.18,False,59.18,training_fact_sla_export.csv,2026-06-23T00:00:00,192
SLA000193,WO004963,C007,SV8,A002,P3,20241015,20241018,20241018,72,50.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,193
SLA000194,WO002477,C005,SV5,A004,P1,20240415,20240415,20240416,8,9.11,False,1.11,training_fact_sla_export.csv,2026-06-23T00:00:00,194
SLA000195,WO002101,C004,SV8,A002,P2,20240913,20240914,20240915,24,25.85,False,1.85,training_fact_sla_export.csv,2026-06-23T00:00:00,195
SLA000196,WO000558,C004,SV1,A005,P2,20240622,20240623,20240623,24,23.38,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,196
SLA000197,WO001591,C012,SV1,A005,P2,20240129,20240130,20240130,24,10.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,197
SLA000198,WO001346,C006,SV7,A005,P4,20241123,20241128,20241126,120,54.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,198
SLA000199,WO001147,C013,SV1,A004,P4,20241117,20241122,20241123,120,138.75,False,18.75,training_fact_sla_export.csv,2026-06-23T00:00:00,199
SLA000200,WO002289,C013,SV7,A002,P3,20241114,20241117,20241116,72,38.79,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,200
SLA000201,WO004767,C017,SV6,A003,P3,20240202,20240205,20240205,72,56.01,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,201
SLA000202,WO002244,C001,SV2,A005,P3,20241130,20241203,20241201,72,20.01,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,202
SLA000203,WO001942,C018,SV7,A006,P3,20240510,20240513,20240513,72,69.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,203
SLA000204,WO001599,C019,SV6,A001,P3,20241113,20241116,20241115,72,46.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,204
SLA000205,WO000823,C010,SV1,A003,P3,20241015,20241018,20241018,72,65.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,205
SLA000206,WO002901,C012,SV8,A001,P3,20240628,20240701,20240701,72,54.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,206
SLA000207,WO003998,C019,SV4,A006,P3,20240709,20240712,20240713,72,75.02,False,3.02,training_fact_sla_export.csv,2026-06-23T00:00:00,207
SLA000208,WO004088,C003,SV5,A003,P4,20240317,20240322,20240330,120,288.11,False,168.11,training_fact_sla_export.csv,2026-06-23T00:00:00,208
SLA000209,WO002428,C020,SV7,A005,P4,20240904,20240909,20240911,120,146.9,False,26.9,training_fact_sla_export.csv,2026-06-23T00:00:00,209
SLA000210,WO002139,C015,SV7,A003,P3,20240425,20240428,20240427,72,46.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,210
SLA000211,WO002938,C015,SV6,A003,P3,20240501,20240504,20240502,72,16.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,211
SLA000212,WO001719,C006,SV7,A001,P3,20240608,20240611,20240610,72,37.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,212
SLA000213,WO002108,C020,SV6,A003,P2,20241217,20241218,20241218,24,13.41,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,213
SLA000214,WO003925,C016,SV1,A003,P1,20241107,20241107,20241108,8,7.42,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,214
SLA000215,WO001500,C019,SV8,A005,P2,20241208,20241209,20241209,24,17.01,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,215
SLA000216,WO003909,C018,SV2,A006,P3,20241118,20241121,20241121,72,68.13,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,216
SLA000217,WO000489,C014,SV1,A005,P4,20240919,20240924,20240921,120,46.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,217
SLA000218,WO003666,C011,SV4,A003,P3,20241015,20241018,20241018,72,63.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,218
SLA000219,WO001889,C008,SV6,A005,P3,20241218,20241221,20241221,72,65.54,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,219
SLA000220,WO001446,C004,SV3,A002,P4,20241013,20241018,20241017,120,80.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,220
SLA000221,WO000721,C001,SV5,A001,P3,20241009,20241012,20241011,72,26.19,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,221
SLA000222,WO002749,C010,SV6,A005,P3,20240124,20240127,20240126,72,37.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,222
SLA000223,WO003989,C012,SV4,A001,P3,20240207,20240210,20240211,72,81.87,False,9.87,training_fact_sla_export.csv,2026-06-23T00:00:00,223
SLA000224,WO003106,C012,SV1,A005,P3,20241019,20241022,20241022,72,51.19,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,224
SLA000225,WO000798,C010,SV6,A006,P4,20241203,20241208,20241206,120,50.59,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,225
SLA000226,WO001296,C008,SV2,A006,P2,20240713,20240714,20240714,24,18.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,226
SLA000227,WO003176,C009,SV2,A001,P3,20240615,20240618,20240617,72,43.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,227
SLA000228,WO004490,C016,SV4,A003,P2,20240209,20240210,20240210,24,8.53,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,228
SLA000229,WO000520,C019,SV7,A004,P1,20241125,20241125,20241126,8,11.66,False,3.66,training_fact_sla_export.csv,2026-06-23T00:00:00,229
SLA000230,WO001515,C006,SV7,A003,P2,20240723,20240724,20240726,24,65.26,False,41.26,training_fact_sla_export.csv,2026-06-23T00:00:00,230
SLA000231,WO004253,C013,SV1,A003,P2,20240512,20240513,20240514,24,26.42,False,2.42,training_fact_sla_export.csv,2026-06-23T00:00:00,231
SLA000232,WO003820,C017,SV8,A005,P4,20240110,20240115,20240114,120,89.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,232
SLA000233,WO004821,C009,SV8,A003,P4,20240120,20240125,20240123,120,49.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,233
SLA000234,WO001313,C009,SV3,A001,P3,20240806,20240809,20240808,72,24.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,234
SLA000235,WO003652,C012,SV2,A004,P2,20240811,20240812,20240812,24,18.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,235
SLA000236,WO003475,C012,SV8,A004,P2,20240930,20241001,20241001,24,17.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,236
SLA000237,WO004148,C019,SV4,A003,P4,20240424,20240429,20240501,120,147.57,False,27.57,training_fact_sla_export.csv,2026-06-23T00:00:00,237
SLA000238,WO003309,C002,SV7,A004,P4,20240707,20240712,20240721,120,323.54,False,203.54,training_fact_sla_export.csv,2026-06-23T00:00:00,238
SLA000239,WO004578,C017,SV5,A001,P2,20240902,20240903,20240903,24,7.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,239
SLA000240,WO003463,C005,SV7,A005,P2,20240922,20240923,20240923,24,8.71,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,240
SLA000241,WO002771,C008,SV7,A003,P3,20240119,20240122,20240123,72,94.43,False,22.43,training_fact_sla_export.csv,2026-06-23T00:00:00,241
SLA000242,WO003310,C009,SV4,A004,P2,20240929,20240930,20240930,24,18.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,242
SLA000243,WO003210,C011,SV7,A003,P3,20240815,20240818,20240817,72,39.25,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,243
SLA000244,WO002382,C015,SV7,A005,P3,20240830,20240902,20240901,72,35.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,244
SLA000245,WO000591,C004,SV4,A003,P4,20240613,20240618,20240618,120,107.94,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,245
SLA000246,WO000767,C020,SV7,A003,P3,20240801,20240804,20240804,72,51.44,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,246
SLA000247,WO003710,C017,SV5,A001,P2,20240312,20240313,20240313,24,17.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,247
SLA000248,WO002759,C002,SV1,A005,P4,20240422,20240427,20240425,120,61.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,248
SLA000249,WO003968,C012,SV3,A003,P1,20240923,20240923,20240924,8,5.61,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,249
SLA000250,WO003805,C019,SV8,A002,P2,20240308,20240309,20240309,24,12.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,250
SLA000251,WO001145,C001,SV3,A004,P4,20241012,20241017,20241014,120,35.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,251
SLA000252,WO001441,C007,SV1,A001,P3,20241109,20241112,20241112,72,68.57,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,252
SLA000253,WO000995,C010,SV8,A001,P4,20240215,20240220,20240217,120,33.69,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,253
SLA000254,WO003437,C020,SV5,A003,P2,20240212,20240213,20240213,24,15.41,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,254
SLA000255,WO002106,C012,SV7,A005,P3,20240112,20240115,20240113,72,17.2,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,255
SLA000256,WO002419,C001,SV6,A004,P3,20240506,20240509,20240515,72,209.12,False,137.12,training_fact_sla_export.csv,2026-06-23T00:00:00,256
SLA000257,WO000377,C013,SV7,A003,P3,20240327,20240330,20240331,72,81.17,False,9.17,training_fact_sla_export.csv,2026-06-23T00:00:00,257
SLA000258,WO003499,C011,SV3,A006,P2,20240314,20240315,20240316,24,28.52,False,4.52,training_fact_sla_export.csv,2026-06-23T00:00:00,258
SLA000259,WO002756,C012,SV3,A001,P3,20240822,20240825,20240825,72,58.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,259
SLA000260,WO004397,C016,SV6,A005,P3,20240209,20240212,20240215,72,135.26,False,63.26,training_fact_sla_export.csv,2026-06-23T00:00:00,260
SLA000261,WO004598,C002,SV1,A003,P3,20240219,20240222,20240221,72,26.84,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,261
SLA000262,WO001967,C008,SV2,A005,P1,20241002,20241002,20241003,8,6.42,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,262
SLA000263,WO000045,C003,SV5,A004,P4,20240702,20240707,20240707,120,98.42,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,263
SLA000264,WO004186,C020,SV5,A001,P2,20240621,20240622,20240622,24,18.61,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,264
SLA000265,WO001910,C019,SV5,A001,P3,20240528,20240531,20240531,72,58.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,265
SLA000266,WO004744,C019,SV2,A005,P2,20241223,20241224,20241225,24,47.87,False,23.87,training_fact_sla_export.csv,2026-06-23T00:00:00,266
SLA000267,WO000565,C006,SV2,A005,P3,20240910,20240913,20240912,72,41.99,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,267
SLA000268,WO003161,C007,SV4,A002,P2,20241122,20241123,20241123,24,12.62,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,268
SLA000269,WO003549,C010,SV6,A004,P2,20241113,20241114,20241115,24,30.77,False,6.77,training_fact_sla_export.csv,2026-06-23T00:00:00,269
SLA000270,WO001461,C001,SV6,A005,P4,20240212,20240217,20240218,120,127.93,False,7.93,training_fact_sla_export.csv,2026-06-23T00:00:00,270
SLA000271,WO002518,C018,SV4,A002,P2,20240822,20240823,20240823,24,17.13,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,271
SLA000272,WO004568,C004,SV8,A006,P1,20240110,20240110,20240111,8,9.76,False,1.76,training_fact_sla_export.csv,2026-06-23T00:00:00,272
SLA000273,WO002489,C014,SV6,A001,P2,20240720,20240721,20240722,24,31.7,False,7.7,training_fact_sla_export.csv,2026-06-23T00:00:00,273
SLA000274,WO000272,C001,SV5,A002,P3,20241009,20241012,20241011,72,36.35,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,274
SLA000275,WO004583,C003,SV1,A004,P3,20241202,20241205,20241206,72,90.05,False,18.05,training_fact_sla_export.csv,2026-06-23T00:00:00,275
SLA000276,WO001546,C014,SV3,A006,P3,20240121,20240124,20240125,72,74.39,False,2.39,training_fact_sla_export.csv,2026-06-23T00:00:00,276
SLA000277,WO002768,C002,SV3,A005,P4,20241215,20241220,20241227,120,268.45,False,148.45,training_fact_sla_export.csv,2026-06-23T00:00:00,277
SLA000278,WO002459,C003,SV3,A004,P2,20240729,20240730,20240731,24,30.13,False,6.13,training_fact_sla_export.csv,2026-06-23T00:00:00,278
SLA000279,WO001353,C005,SV5,A003,P4,20240217,20240222,20240221,120,80.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,279
SLA000280,WO002917,C010,SV8,A005,P2,20240624,20240625,20240625,24,15.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,280
SLA000281,WO003653,C005,SV3,A006,P1,20240118,20240118,20240119,8,3.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,281
SLA000282,WO002919,C004,SV8,A006,P3,20240212,20240215,20240215,72,59.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,282
SLA000283,WO003283,C004,SV3,A003,P1,20240222,20240222,20240223,8,2.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,283
SLA000284,WO000082,C018,SV2,A005,P3,20240620,20240623,20240622,72,47.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,284
SLA000285,WO004459,C017,SV7,A001,P3,20240422,20240425,20240425,72,53.14,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,285
SLA000286,WO003291,C006,SV2,A006,P2,20240205,20240206,20240207,24,34.48,False,10.48,training_fact_sla_export.csv,2026-06-23T00:00:00,286
SLA000287,WO002274,C013,SV7,A002,P3,20240303,20240306,20240307,72,93.29,False,21.29,training_fact_sla_export.csv,2026-06-23T00:00:00,287
SLA000288,WO001407,C014,SV5,A006,P3,20240116,20240119,20240119,72,62.59,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,288
SLA000289,WO003236,C005,SV7,A003,P2,20240716,20240717,20240717,24,12.75,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,289
SLA000290,WO001616,C012,SV8,A001,P3,20240816,20240819,20240818,72,25.36,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,290
SLA000291,WO001725,C002,SV4,A002,P3,20241208,20241211,20241210,72,28.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,291
SLA000292,WO004265,C008,SV4,A001,P1,20240828,20240828,20240829,8,5.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,292
SLA000293,WO000164,C012,SV7,A001,P2,20240616,20240617,20240617,24,19.62,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,293
SLA000294,WO001320,C016,SV6,A003,P1,20240818,20240818,20240819,8,9.68,False,1.68,training_fact_sla_export.csv,2026-06-23T00:00:00,294
SLA000295,WO001498,C008,SV3,A005,P4,20241002,20241007,20241007,120,97.04,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,295
SLA000296,WO002718,C003,SV5,A005,P1,20240126,20240126,20240127,8,2.75,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,296
SLA000297,WO002693,C015,SV3,A003,P2,20240717,20240718,20240718,24,8.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,297
SLA000298,WO000043,C015,SV5,A006,P3,20240706,20240709,20240708,72,39.97,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,298
SLA000299,WO003815,C003,SV8,A001,P1,20240125,20240125,20240126,8,2.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,299
SLA000300,WO001968,C004,SV1,A004,P3,20241001,20241004,20241005,72,86.35,False,14.35,training_fact_sla_export.csv,2026-06-23T00:00:00,300
SLA000301,WO003857,C006,SV6,A006,P2,20241109,20241110,20241110,24,12.43,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,301
SLA000302,WO000345,C002,SV6,A002,P2,20240108,20240109,20240110,24,25.59,False,1.59,training_fact_sla_export.csv,2026-06-23T00:00:00,302
SLA000303,WO004114,C016,SV5,A003,P2,20240504,20240505,20240506,24,32.6,False,8.6,training_fact_sla_export.csv,2026-06-23T00:00:00,303
SLA000304,WO004327,C020,SV8,A006,P2,20240409,20240410,20240410,24,20.62,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,304
SLA000305,WO004309,C017,SV2,A004,P3,20241003,20241006,20241005,72,29.53,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,305
SLA000306,WO004267,C004,SV5,A002,P2,20240402,20240403,20240403,24,19.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,306
SLA000307,WO002461,C006,SV8,A006,P3,20241130,20241203,20241203,72,60.24,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,307
SLA000308,WO002586,C006,SV7,A004,P2,20241129,20241130,20241130,24,14.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,308
SLA000309,WO003584,C010,SV3,A003,P1,20240205,20240205,20240206,8,4.12,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,309
SLA000310,WO001249,C001,SV8,A001,P4,20240315,20240320,20240319,120,84.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,310
SLA000311,WO003179,C005,SV8,A003,P3,20241031,20241103,20241106,72,132.7,False,60.7,training_fact_sla_export.csv,2026-06-23T00:00:00,311
SLA000312,WO000499,C014,SV7,A001,P4,20240921,20240926,20240923,120,45.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,312
SLA000313,WO000811,C014,SV5,A002,P3,20240719,20240722,20240721,72,46.33,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,313
SLA000314,WO003355,C016,SV1,A006,P1,20241019,20241019,20241020,8,7.73,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,314
SLA000315,WO002941,C009,SV7,A006,P2,20240815,20240816,20240816,24,9.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,315
SLA000316,WO003716,C001,SV8,A002,P1,20240320,20240320,20240321,8,4.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,316
SLA000317,WO003489,C020,SV1,A005,P3,20240116,20240119,20240118,72,46.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,317
SLA000318,WO002579,C011,SV5,A005,P3,20240310,20240313,20240313,72,63.21,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,318
SLA000319,WO003082,C019,SV5,A003,P1,20240619,20240619,20240620,8,6.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,319
SLA000320,WO000829,C017,SV8,A005,P2,20241002,20241003,20241005,24,56.3,False,32.3,training_fact_sla_export.csv,2026-06-23T00:00:00,320
SLA000321,WO003344,C003,SV3,A005,P2,20241116,20241117,20241118,24,26.06,False,2.06,training_fact_sla_export.csv,2026-06-23T00:00:00,321
SLA000322,WO001670,C016,SV8,A004,P4,20241002,20241007,20241019,120,402.1,False,282.1,training_fact_sla_export.csv,2026-06-23T00:00:00,322
SLA000323,WO004445,C013,SV2,A003,P1,20240725,20240725,20240726,8,11.49,False,3.49,training_fact_sla_export.csv,2026-06-23T00:00:00,323
SLA000324,WO001695,C017,SV8,A004,P2,20241114,20241115,20241115,24,22.23,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,324
SLA000325,WO001849,C015,SV8,A005,P3,20241109,20241112,20241110,72,16.58,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,325
SLA000326,WO002992,C002,SV1,A001,P1,20240402,20240402,20240403,8,6.53,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,326
SLA000327,WO003265,C003,SV1,A005,P2,20241006,20241007,20241007,24,12.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,327
SLA000328,WO000114,C006,SV1,A005,P2,20240421,20240422,20240423,24,26.48,False,2.48,training_fact_sla_export.csv,2026-06-23T00:00:00,328
SLA000329,WO000599,C005,SV5,A003,P1,20240229,20240229,20240301,8,5.07,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,329
SLA000330,WO003735,C011,SV3,A003,P1,20241217,20241217,20241218,8,7.77,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,330
SLA000331,WO001923,C020,SV4,A001,P3,20240714,20240717,20240717,72,69.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,331
SLA000332,WO002948,C011,SV1,A003,P2,20240706,20240707,20240707,24,22.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,332
SLA000333,WO004814,C007,SV3,A001,P4,20240507,20240512,20240510,120,71.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,333
SLA000334,WO003465,C016,SV5,A001,P2,20240605,20240606,20240606,24,16.02,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,334
