WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO000154,20240115,,A003,EQ0009,SV7,R005,WT1,P1,S4,4.93,9.8,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,154
WO000155,20240410,20240411,A005,EQ0024,SV4,R028,WT2,P1,S4,5.73,7.28,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,155
WO000156,20240425,,A006,EQ0019,SV6,R029,WT1,P3,S2,39.38,139.68,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,156
WO000157,20240226,,A005,EQ0007,SV5,R005,WT1,P4,S3,82.98,82.65,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,157
WO000158,20241117,20241127,A006,EQ0017,SV4,R017,WT3,P4,S4,44.35,77.73,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,158
WO000159,20240904,,A003,EQ0004,SV6,R018,WT1,P2,S3,9.0,8.43,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,159
WO000160,20241129,,A004,EQ0008,SV8,R024,WT1,P3,S1,56.83,123.89,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,160
WO000161,20240724,20240725,A006,EQ0006,SV1,R015,WT2,P1,S4,3.35,3.33,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,161
WO000162,20240210,20240215,A005,EQ0033,SV8,R027,WT3,P3,S4,25.75,34.55,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,162
WO000163,20241127,20241221,A001,EQ0023,SV3,R011,WT4,P3,S4,61.33,184.97,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,163
WO000164,20240616,20240619,A001,EQ0038,SV7,R010,WT3,P2,S4,11.91,19.62,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,164
WO000165,20240907,20240916,A001,EQ0018,SV1,R022,WT1,P3,S4,48.26,65.17,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,165
WO000166,20240519,20240529,A003,EQ0009,SV8,R017,WT3,P4,S4,97.37,77.72,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,166
WO000167,20240629,,A005,EQ0025,SV4,R003,WT3,P1,S2,6.08,7.27,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,167
WO000168,20240628,20240629,A001,EQ0038,SV8,R020,WT2,P2,S4,9.02,6.52,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,168
WO000169,20240414,20240419,A004,EQ0022,SV4,R009,WT1,P2,S4,15.8,34.22,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,169
WO000170,20240722,,A006,EQ0001,SV6,R026,WT6,P2,S2,15.55,24.68,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,170
WO000171,20240925,,A003,EQ0013,SV5,R026,WT1,P2,S3,13.02,13.34,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,171
WO000172,20240108,20240124,A003,EQ0037,SV2,R013,WT2,P3,S4,55.04,122.34,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,172
WO000173,20240217,20240219,A002,EQ0021,SV2,R026,WT1,P1,S4,7.04,14.75,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,173
WO000174,20241104,20241111,A004,EQ0039,SV5,R029,WT6,P3,S4,31.03,49.3,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,174
WO000175,20240727,20240806,A002,EQ0021,SV4,R022,WT2,P4,S4,51.58,72.29,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,175
WO000176,20241222,20241231,A006,EQ0001,SV5,R019,WT6,P4,S4,90.49,78.11,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,176
WO000177,20240809,,A003,EQ0035,SV7,R028,WT5,P3,S1,43.19,42.58,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,177
WO000178,20240827,20240829,A005,EQ0031,SV7,R027,WT4,P2,S4,18.9,13.28,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,178
WO000179,20241125,20241126,A003,EQ0029,SV1,R015,WT1,P1,S4,3.42,3.09,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,179
WO000180,20240829,,A004,EQ0039,SV4,R003,WT2,P2,S1,8.93,12.75,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,180
WO000181,20240430,,A004,EQ0008,SV2,R019,WT5,P4,S2,88.06,65.42,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,181
WO000182,20240712,20240731,A003,EQ0037,SV5,R014,WT6,P4,S4,107.65,151.59,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,182
WO000183,20240327,20240330,A005,EQ0010,SV5,R011,WT5,P2,S4,9.65,16.39,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,183
WO000184,20240502,20240506,A004,EQ0039,SV8,R006,WT6,P2,S4,19.81,29.46,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,184
WO000185,20240905,20240908,A004,EQ0008,SV4,R022,WT3,P3,S4,40.46,19.44,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,185
WO000186,20240224,20240226,A001,EQ0023,SV4,R028,WT2,P2,S4,8.62,8.57,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,186
WO000187,20240902,20240908,A005,EQ0032,SV5,R018,WT2,P4,S4,75.66,46.57,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,187
WO000188,20240801,,A003,EQ0004,SV2,R008,WT2,P2,S2,12.08,10.34,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,188
WO000189,20240422,,A004,EQ0003,SV1,R001,WT1,P2,S2,17.55,48.19,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,189
WO000190,20240117,20240119,A002,EQ0034,SV6,R022,WT2,P3,S4,36.6,14.55,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,190
WO000191,20240914,20240916,A004,EQ0003,SV3,R005,WT1,P2,S4,14.76,15.63,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,191
WO000192,20241028,20241031,A005,EQ0025,SV3,R002,WT1,P2,S4,11.05,17.3,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,192
WO000193,20240924,20241004,A001,EQ0038,SV8,R006,WT2,P4,S4,96.65,79.55,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,193
WO000194,20240603,20240606,A005,EQ0025,SV2,R007,WT3,P2,S4,20.62,16.43,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,194
WO000195,20240827,20240910,A005,EQ0020,SV8,R011,WT3,P3,S4,41.17,106.84,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,195
WO000196,20240531,20240603,A006,EQ0017,SV6,R010,WT2,P2,S4,14.33,18.56,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,196
WO000197,20240511,,A003,EQ0026,SV3,R006,WT4,P2,S2,21.37,34.97,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,197
WO000198,20240429,20240430,A001,EQ0023,SV8,R024,WT2,P1,S4,3.43,4.66,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,198
WO000199,20240318,20240321,A002,EQ0021,SV5,R025,WT2,P2,S4,19.07,22.56,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,199
WO000200,20241220,20241222,A005,EQ0007,SV3,R008,WT2,P1,S4,5.3,9.95,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,200
WO000201,20240831,,A001,EQ0027,SV4,R012,WT1,P2,S3,20.03,49.27,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,201
WO000202,20240305,20240308,A006,EQ0030,SV3,R025,WT3,P3,S4,36.78,20.04,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,202
WO000203,20241112,,A003,EQ0029,SV7,R029,WT4,P3,S2,36.93,40.21,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,203
WO000204,20240225,20240305,A003,EQ0004,SV4,R024,WT2,P4,S5,63.5,68.92,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,204
WO000205,20240805,,A003,EQ0029,SV1,R017,WT5,P3,S2,25.86,23.86,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,205
WO000206,20240301,20240308,A006,EQ0030,SV6,R030,WT2,P3,S4,31.93,53.28,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,206
WO000207,20240512,20240526,A004,EQ0008,SV7,R022,WT2,P3,S4,64.59,107.34,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,207
WO000208,20240829,,A002,EQ0034,SV4,R021,WT5,P2,S2,11.69,28.99,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,208
WO000209,20241231,20241231,A002,EQ0021,SV8,R001,WT4,P2,S4,8.66,15.2,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,209
WO000210,20241229,,A006,EQ0019,SV4,R020,WT3,P3,S1,36.23,71.03,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,210
WO000211,20241123,20241127,A003,EQ0029,SV3,R009,WT3,P3,S4,41.37,27.63,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,211
WO000212,20240327,20240401,A002,EQ0021,SV6,R019,WT1,P3,S5,46.89,36.94,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,212
WO000213,20240204,20240206,A004,EQ0022,SV2,R018,WT3,P2,S4,9.31,10.24,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,213
WO000214,20241127,20241220,A003,EQ0013,SV8,R004,WT3,P4,S5,94.17,181.42,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,214
WO000215,20241203,,A001,EQ0038,SV6,R014,WT1,P1,S2,6.43,4.74,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,215
WO000216,20240411,20240419,A004,EQ0039,SV3,R016,WT1,P4,S4,56.07,56.42,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,216
WO000217,20240108,20240113,A006,EQ0006,SV1,R002,WT6,P3,S4,56.82,39.21,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,217
WO000218,20240825,20240923,A006,EQ0030,SV5,R026,WT1,P4,S4,65.85,231.3,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,218
WO000219,20240128,,A006,EQ0001,SV5,R029,WT6,P3,S3,41.96,43.68,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,219
WO000220,20240115,20240119,A001,EQ0015,SV7,R001,WT2,P2,S4,20.76,28.66,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,220
WO000221,20241208,20241215,A004,EQ0039,SV3,R004,WT2,P3,S4,60.52,55.92,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,221
WO000222,20240630,20240709,A005,EQ0007,SV2,R004,WT2,P3,S4,40.05,66.23,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,222
WO000223,20240211,20240215,A004,EQ0016,SV4,R014,WT3,P3,S4,44.53,31.54,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,223
WO000224,20240827,,A003,EQ0009,SV7,R019,WT2,P2,S2,12.18,8.92,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,224
WO000225,20240515,,A006,EQ0030,SV8,R008,WT2,P2,S1,15.2,12.36,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,225
WO000226,20240715,20240718,A006,EQ0019,SV3,R026,WT2,P2,S4,17.4,21.08,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,226
WO000227,20241124,20241127,A005,EQ0024,SV1,R010,WT3,P3,S4,28.87,22.87,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,227
WO000228,20240328,,A001,EQ0038,SV1,R010,WT2,P3,S2,61.63,129.17,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,228
WO000229,20240824,,A002,EQ0021,SV5,R018,WT2,P4,S3,89.45,122.12,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,229
WO000230,20241030,20241103,A006,EQ0030,SV1,R027,WT2,P3,S4,29.03,24.02,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,230
WO000231,20240604,20240617,A003,EQ0004,SV6,R008,WT2,P3,S4,59.61,100.17,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,231
WO000232,20241221,20241224,A003,EQ0009,SV1,R011,WT2,P2,S4,18.22,17.07,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,232
WO000233,20240613,20240618,A001,EQ0038,SV4,R011,WT1,P3,S4,37.6,32.43,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,233
WO000234,20240617,,A003,EQ0035,SV7,R014,WT4,P2,S2,15.28,24.61,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,234
WO000235,20241119,20241120,A001,EQ0027,SV4,R013,WT6,P2,S4,19.75,7.79,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,235
WO000236,20240820,20240822,A004,EQ0016,SV6,R029,WT1,P1,S4,7.06,14.34,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,236
WO000237,20241113,,A004,EQ0008,SV3,R005,WT1,P2,S2,12.11,13.39,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,237
WO000238,20241016,20241018,A003,EQ0035,SV7,R013,WT6,P2,S4,16.99,13.91,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,238
WO000239,20240917,20241006,A005,EQ0032,SV4,R008,WT2,P3,S4,59.27,149.08,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,239
WO000240,20240329,20240330,A005,EQ0010,SV7,R018,WT2,P1,S4,7.15,6.32,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,240
WO000241,20240525,20240527,A005,EQ0024,SV8,R024,WT3,P2,S4,9.33,15.41,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,241
WO000242,20241112,20241113,A005,EQ0025,SV4,R029,WT2,P1,S4,5.02,6.23,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,242
WO000243,20240813,20240823,A005,EQ0020,SV2,R014,WT2,P3,S4,59.8,77.62,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,243
WO000244,20240412,,A001,EQ0038,SV8,R008,WT6,P3,S2,25.33,25.19,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,244
WO000245,20240429,,A002,EQ0005,SV6,R029,WT2,P2,S3,14.17,13.79,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,245
WO000246,20241010,,A004,EQ0011,SV8,R003,WT3,P2,S1,16.11,45.67,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,246
WO000247,20240306,20240322,A003,EQ0004,SV4,R004,WT1,P4,S4,76.75,125.38,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,247
WO000248,20240211,20240218,A006,EQ0028,SV3,R029,WT2,P3,S4,54.22,48.58,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,248
WO000249,20241007,20241010,A003,EQ0026,SV1,R027,WT6,P3,S4,27.79,19.8,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,249
WO000250,20240415,,A001,EQ0040,SV7,R017,WT6,P3,S2,56.3,48.68,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,250
WO000251,20241007,20241018,A004,EQ0022,SV7,R010,WT4,P3,S4,36.41,82.05,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,251
WO000252,20240714,,A005,EQ0007,SV7,R029,WT1,P4,S3,96.4,174.78,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,252
WO000253,20241231,20241231,A006,EQ0019,SV3,R029,WT5,P2,S4,13.94,19.45,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,253
WO000254,20240711,20240713,A003,EQ0004,SV4,R027,WT1,P3,S4,26.9,15.08,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,254
WO000255,20241113,,A001,EQ0027,SV4,R024,WT3,P2,S1,21.12,32.04,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,255
WO000256,20241107,20241121,A001,EQ0027,SV1,R018,WT3,P3,S4,56.11,107.21,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,256
WO000257,20240318,20240320,A003,EQ0035,SV1,R012,WT2,P2,S4,12.99,15.44,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,257
WO000258,20241230,20241231,A002,EQ0014,SV3,R015,WT2,P1,S4,3.99,10.12,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,258
WO000259,20240929,,A003,EQ0013,SV5,R017,WT4,P4,S2,80.87,51.32,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,259
WO000260,20240209,20240307,A004,EQ0003,SV8,R015,WT6,P4,S4,107.16,213.16,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,260
WO000261,20240103,20240105,A006,EQ0017,SV7,R026,WT1,P2,S5,12.23,8.81,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,261
WO000262,20240409,20240502,A005,EQ0020,SV6,R005,WT1,P4,S4,104.59,180.3,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,262
WO000263,20240106,,A005,EQ0031,SV8,R003,WT3,P2,S3,12.76,18.24,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,263
WO000264,20240510,20240526,A005,EQ0031,SV7,R014,WT1,P3,S4,53.08,125.01,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,264
WO000265,20241230,,A006,EQ0006,SV5,R007,WT1,P4,S2,67.19,91.6,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,265
WO000266,20240624,20240626,A003,EQ0012,SV8,R025,WT1,P2,S4,9.52,8.88,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,266
WO000267,20240109,20240116,A002,EQ0021,SV8,R026,WT1,P3,S4,62.27,56.0,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,267
WO000268,20240629,,A002,EQ0014,SV2,R030,WT2,P3,S2,31.69,31.53,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,268
WO000269,20240321,,A003,EQ0002,SV3,R012,WT6,P2,S3,20.87,18.61,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,269
WO000270,20241109,20241117,A002,EQ0034,SV8,R029,WT5,P3,S4,29.29,57.0,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,270
WO000271,20240203,20240206,A006,EQ0030,SV1,R004,WT2,P2,S4,11.92,22.52,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,271
WO000272,20241009,20241014,A002,EQ0021,SV5,R029,WT1,P3,S4,61.67,36.35,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,272
WO000273,20240612,20240615,A003,EQ0013,SV4,R008,WT3,P2,S4,17.09,19.2,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,273
WO000274,20240107,20240109,A002,EQ0034,SV6,R001,WT2,P2,S4,10.9,12.37,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,274
WO000275,20240903,20240908,A003,EQ0002,SV8,R025,WT4,P3,S4,48.65,38.72,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,275
WO000276,20240615,20240617,A001,EQ0018,SV3,R016,WT2,P2,S4,10.78,14.32,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,276
WO000277,20241009,20241025,A005,EQ0033,SV2,R013,WT3,P3,S4,59.83,122.12,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,277
WO000278,20240814,20240822,A004,EQ0039,SV3,R007,WT1,P3,S4,27.17,58.96,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,278
WO000279,20241015,20241031,A004,EQ0011,SV6,R013,WT5,P3,S4,46.18,121.32,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,279
WO000280,20240617,,A001,EQ0027,SV3,R019,WT4,P1,S2,3.08,2.52,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,280
WO000281,20240103,20240120,A004,EQ0008,SV6,R005,WT2,P4,S4,87.87,133.13,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,281
WO000282,20240217,,A002,EQ0005,SV3,R029,WT6,P3,S1,62.26,49.88,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,282
WO000283,20240616,20240619,A001,EQ0015,SV6,R022,WT1,P2,S4,19.37,23.67,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,283
WO000284,20240525,20240601,A003,EQ0036,SV1,R027,WT1,P3,S4,39.92,50.67,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,284
WO000285,20241017,,A006,EQ0028,SV3,R002,WT4,P3,S2,34.58,57.19,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,285
WO000286,20240530,20240607,A005,EQ0020,SV3,R026,WT3,P3,S4,29.99,57.55,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,286
WO000287,20241110,,A003,EQ0012,SV5,R026,WT1,P3,S1,59.8,88.26,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,287
WO000288,20240309,20240312,A006,EQ0006,SV6,R011,WT1,P3,S4,28.41,21.88,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,288
WO000289,20240520,20240529,A004,EQ0011,SV6,R018,WT1,P4,S4,83.5,70.6,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,289
WO000290,20241003,20241010,A005,EQ0007,SV8,R016,WT1,P3,S4,39.74,54.65,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,290
WO000291,20240215,20240309,A004,EQ0008,SV7,R025,WT2,P3,S4,64.63,181.1,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,291
WO000292,20240427,,A006,EQ0028,SV1,R009,WT1,P3,S2,45.35,49.6,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,292
WO000293,20241002,20241008,A006,EQ0006,SV6,R028,WT2,P4,S4,78.22,45.51,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,293
WO000294,20240803,20240907,A003,EQ0002,SV1,R017,WT3,P4,S4,102.58,272.12,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,294
WO000295,20241011,,A004,EQ0022,SV4,R001,WT3,P2,S2,21.2,38.85,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,295
WO000296,20240707,20240710,A003,EQ0012,SV5,R010,WT6,P2,S5,16.1,19.12,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,296
WO000297,20241110,,A006,EQ0019,SV3,R005,WT1,P3,S1,56.73,38.39,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,297
WO000298,20241117,20241125,A006,EQ0006,SV6,R025,WT1,P3,S4,50.34,56.01,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,298
WO000299,20241222,,A003,EQ0009,SV7,R013,WT1,P3,S2,42.13,62.12,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,299
WO000300,20240214,20240219,A001,EQ0018,SV5,R014,WT2,P3,S4,27.47,37.5,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,300
WO000301,20240804,,A006,EQ0028,SV5,R011,WT2,P4,S1,89.37,74.24,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,301
