MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT000136,20240909,EQ0021,A005,WT1,P3,Falla de sello mecánico,Seguridad,3.36,2.87,7474.38,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,136,Alimentador Sintético 0021
MT000137,20240529,EQ0042,A004,WT2,P1,Falla de pala,Mecánico,13.52,10.35,27074.76,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,137,Pala hidráulica Sintético 0042
MT000138,20240330,EQ0018,A009,WT1,P2,Obstrucción de chute,Seguridad,1.08,0.66,858.67,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,138,Celda de flotación Sintético 0018
MT000139,20240816,EQ0005,A017,WT2,P3,Pérdida de comunicación PLC,Control,1.61,0.83,2091.18,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,139,PLC Sintético 0005
MT000140,20240223,EQ0023,A010,WT2,P3,Trip de variador,Eléctrico,1.79,1.26,3778.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,140,Filtro Sintético 0023
MT000141,20240607,EQ0006,A005,WT2,P2,Bloqueo de chancador,Chancado,4.61,4.14,8687.46,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,141,Chancador secundario Sintético 0006
MT000142,20241005,EQ0005,A017,WT2,P2,Pérdida de comunicación PLC,Control,6.55,2.92,11321.77,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,142,PLC Sintético 0005
MT000143,20240218,EQ0014,A010,WT1,P2,Sobrecalentamiento,Eléctrico,1.47,1.33,2998.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,143,Espesador Sintético 0014
MT000144,20240324,EQ0032,A008,WT1,P4,Desgaste de revestimientos,Molienda,3.59,2.76,3835.1,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,144,Molino SAG Sintético 0032
MT000145,20240411,EQ0010,A017,WT1,P2,Falla de instrumentación,Control,2.5,1.05,5246.7,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,145,Switch industrial Sintético 0010
MT000146,20241011,EQ0006,A005,WT2,P1,Falla eléctrica,Chancado,4.52,2.99,10032.52,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,146,Chancador secundario Sintético 0006
MT000147,20240114,EQ0023,A010,WT1,P4,Falla de pala,Eléctrico,10.52,4.35,5928.27,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,147,Filtro Sintético 0023
MT000148,20241128,EQ0048,A004,WT1,P2,Alta vibración,Mecánico,1.97,1.52,4402.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,148,Pala eléctrica Sintético 0048
MT000149,20240712,EQ0019,A004,WT2,P4,Falla de instrumentación,Energía,4.42,1.86,10316.16,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,149,Camión aljibe Sintético 0019
MT000150,20240118,EQ0026,A004,WT2,P1,Alta vibración,Control,5.97,3.6,7184.43,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,150,Pala eléctrica Sintético 0026
MT000151,20241210,EQ0053,A004,WT1,P4,Trip de variador,Energía,2.56,1.13,5603.09,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,151,Motoniveladora Sintético 0053
MT000152,20240412,EQ0045,A017,WT2,P4,Deriva de sensor,Control,6.23,5.78,3465.04,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,152,RTU Sintético 0045
MT000153,20240101,EQ0026,A004,WT2,P2,Alta vibración,Hidráulico,6.98,3.77,12650.1,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,153,Pala eléctrica Sintético 0026
MT000154,20240923,EQ0008,A017,WT2,P1,Pérdida de comunicación PLC,Control,15.67,10.39,21352.97,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,154,Servidor SCADA Sintético 0008
MT000155,20240731,EQ0040,A008,WT1,P2,Alta vibración,Molienda,4.55,2.34,6371.77,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,155,Molino de bolas Sintético 0040
MT000156,20240726,EQ0035,A004,WT2,P2,Falla de pala,Mecánico,5.38,3.77,12003.06,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,156,Perforadora Sintético 0035
MT000157,20240419,EQ0017,A004,WT2,P3,Fuga hidráulica,Control,15.15,6.7,25237.34,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,157,Pala eléctrica Sintético 0017
MT000158,20240707,EQ0012,A013,WT1,P1,Falla de transmisión,Mecánico,1.43,1.11,3141.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,158,Medidor de energía Sintético 0012
MT000159,20240808,EQ0017,A004,WT2,P1,Alta vibración,Mecánico,3.78,1.81,3037.65,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,159,Pala eléctrica Sintético 0017
MT000160,20240620,EQ0035,A004,WT1,P3,Alta vibración,Mecánico,7.02,6.48,12955.43,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,160,Perforadora Sintético 0035
MT000161,20240427,EQ0024,A017,WT1,P3,Deriva de sensor,Control,9.62,6.84,8730.93,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,161,Servidor Historiador Sintético 0024
MT000162,20241216,EQ0026,A004,WT1,P1,Fuga hidráulica,Mecánico,1.87,1.68,1432.62,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,162,Pala eléctrica Sintético 0026
MT000163,20240622,EQ0047,A004,WT2,P2,Falla de instrumentación,Mecánico,7.47,3.2,16023.56,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,163,Bulldozer Sintético 0047
MT000164,20241011,EQ0039,A008,WT1,P3,Trip de variador,Molienda,1.02,0.57,1633.86,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,164,Molino SAG Sintético 0039
MT000165,20240506,EQ0050,A004,WT1,P2,Baja presión,Mecánico,0.67,0.47,488.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,165,Motoniveladora Sintético 0050
MT000166,20240721,EQ0006,A005,WT2,P3,Alta vibración,Chancado,10.42,7.46,15688.4,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,166,Chancador secundario Sintético 0006
MT000167,20240627,EQ0043,A012,WT2,P3,Falla de bomba de pulpa,Bombas,3.8,3.19,6516.76,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,167,Bomba de pulpa Sintético 0043
MT000168,20240429,EQ0055,A010,WT2,P3,Falla de transmisión,Instrumentación,1.72,0.67,3786.31,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,168,Espesador Sintético 0055
MT000169,20241216,EQ0022,A004,WT2,P3,Desalineamiento de correa,Eléctrico,10.93,8.56,8979.41,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,169,Sistema dispatch Sintético 0022
MT000170,20240109,EQ0029,A004,WT1,P1,Alta vibración,Control,4.72,3.28,3849.88,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,170,Pala hidráulica Sintético 0029
MT000171,20240611,EQ0018,A009,WT1,P1,Falla de pala,Seguridad,5.89,5.45,10915.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,171,Celda de flotación Sintético 0018
MT000172,20240905,EQ0041,A005,WT2,P1,Falla eléctrica,Chancado,2.87,2.41,3537.85,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,172,Chancador primario Sintético 0041
MT000173,20240313,EQ0033,A010,WT2,P4,Bloqueo de chancador,Energía,6.53,3.61,12034.9,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,173,Sistema de relaves Sintético 0033
MT000174,20240226,EQ0016,A017,WT2,P2,Deriva de sensor,Control,3.66,1.43,3067.49,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,174,Switch industrial Sintético 0016
MT000175,20240525,EQ0004,A017,WT1,P2,Corte de correa,Mecánico,1.19,0.83,2010.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,175,Sensor de vibración Sintético 0004
MT000176,20240227,EQ0044,A012,WT2,P2,Falla de bomba de pulpa,Bombas,11.43,7.72,9667.08,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,176,Bomba de pulpa Sintético 0044
MT000177,20240306,EQ0033,A010,WT1,P3,Desgaste de neumáticos,Mecánico,2.99,2.62,3785.89,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,177,Sistema de relaves Sintético 0033
MT000178,20240208,EQ0057,A017,WT1,P2,Deriva de sensor,Control,2.53,1.1,5606.02,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,178,Sistema de control distribuido Sintético 0057
MT000179,20241223,EQ0015,A004,WT1,P3,Obstrucción de chute,Instrumentación,5.24,3.75,4638.25,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,179,Cargador frontal Sintético 0015
MT000180,20241118,EQ0058,A005,WT2,P1,Obstrucción de chute,Energía,8.84,8.38,7751.25,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,180,Alimentador Sintético 0058
MT000181,20240815,EQ0029,A004,WT1,P3,Alta vibración,Mecánico,1.19,0.47,2167.47,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,181,Pala hidráulica Sintético 0029
MT000182,20240730,EQ0048,A004,WT1,P4,Falla de pala,Control,0.55,0.23,504.38,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,182,Pala eléctrica Sintético 0048
MT000183,20240512,EQ0023,A010,WT2,P2,Deriva de sensor,Eléctrico,7.07,2.7,10866.64,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,183,Filtro Sintético 0023
MT000184,20241020,EQ0025,A004,WT1,P1,Bloqueo de chancador,Mecánico,0.99,0.41,1561.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,184,Bulldozer Sintético 0025
MT000185,20240427,EQ0039,A008,WT2,P2,Alta vibración,Molienda,5.19,2.64,11089.2,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,185,Molino SAG Sintético 0039
MT000186,20240106,EQ0012,A013,WT1,P2,Trip de variador,Eléctrico,2.39,1.8,1321.72,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,186,Medidor de energía Sintético 0012
MT000187,20240313,EQ0051,A006,WT2,P4,Corte de correa,Correas,19.07,12.72,43195.12,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,187,Correa transportadora Sintético 0051
MT000188,20240623,EQ0016,A017,WT2,P4,Deriva de sensor,Control,2.36,1.01,4173.69,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,188,Switch industrial Sintético 0016
MT000189,20240824,EQ0035,A004,WT1,P2,Falla de pala,Hidráulico,3.71,2.16,7878.18,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,189,Perforadora Sintético 0035
MT000190,20240816,EQ0046,A004,WT2,P3,Fuga hidráulica,Mecánico,7.71,4.71,10208.26,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,190,Perforadora Sintético 0046
MT000191,20240523,EQ0023,A010,WT2,P3,Deriva de sensor,Seguridad,7.67,5.69,5577.42,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,191,Filtro Sintético 0023
MT000192,20241201,EQ0017,A004,WT1,P3,Fuga hidráulica,Hidráulico,3.62,1.92,7727.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,192,Pala eléctrica Sintético 0017
MT000193,20240420,EQ0040,A008,WT1,P1,Desgaste de revestimientos,Molienda,2.49,0.95,3118.45,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,193,Molino de bolas Sintético 0040
MT000194,20240807,EQ0017,A004,WT1,P4,Falla de pala,Hidráulico,4.11,1.71,6232.67,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,194,Pala eléctrica Sintético 0017
MT000195,20240214,EQ0029,A004,WT1,P2,Fuga hidráulica,Control,0.26,0.11,320.45,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,195,Pala hidráulica Sintético 0029
MT000196,20240218,EQ0017,A004,WT2,P3,Alta vibración,Control,9.48,8.06,5676.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,196,Pala eléctrica Sintético 0017
MT000197,20241128,EQ0036,A004,WT1,P2,Falla de motor,Instrumentación,5.94,2.32,5222.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,197,Sistema dispatch Sintético 0036
MT000198,20240917,EQ0020,A013,WT2,P4,Trip de variador,Mecánico,29.09,15.73,67215.22,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,198,Medidor de energía Sintético 0020
MT000199,20240901,EQ0041,A005,WT2,P2,Falla eléctrica,Chancado,32.13,18.6,51797.47,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,199,Chancador primario Sintético 0041
MT000200,20240510,EQ0033,A010,WT1,P2,Fuga hidráulica,Seguridad,1.22,1.03,1767.15,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,200,Sistema de relaves Sintético 0033
MT000201,20240930,EQ0005,A017,WT1,P1,Pérdida de comunicación PLC,Control,2.34,1.93,1231.48,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,201,PLC Sintético 0005
MT000202,20240329,EQ0042,A004,WT1,P2,Alta vibración,Mecánico,2.27,1.79,4907.18,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,202,Pala hidráulica Sintético 0042
MT000203,20240818,EQ0042,A004,WT1,P2,Alta vibración,Mecánico,8.78,6.57,20802.04,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,203,Pala hidráulica Sintético 0042
MT000204,20241106,EQ0024,A017,WT2,P3,Pérdida de comunicación PLC,Control,21.03,15.08,12077.68,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,204,Servidor Historiador Sintético 0024
MT000205,20241021,EQ0033,A010,WT2,P1,Deriva de sensor,Energía,12.99,12.0,24503.97,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,205,Sistema de relaves Sintético 0033
MT000206,20240723,EQ0024,A017,WT1,P2,Deriva de sensor,Control,2.63,1.01,6105.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,206,Servidor Historiador Sintético 0024
MT000207,20240501,EQ0034,A010,WT2,P3,Falla de pala,Seguridad,6.09,4.04,13781.04,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,207,Filtro Sintético 0034
MT000208,20240629,EQ0050,A004,WT1,P3,Corte de correa,Eléctrico,6.31,4.78,10895.14,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,208,Motoniveladora Sintético 0050
MT000209,20241229,EQ0004,A017,WT2,P3,Desgaste de neumáticos,Mecánico,3.71,2.74,5591.75,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,209,Sensor de vibración Sintético 0004
MT000210,20241103,EQ0012,A013,WT2,P3,Falla de bomba de pulpa,Seguridad,12.47,11.69,7292.06,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,210,Medidor de energía Sintético 0012
MT000211,20240121,EQ0037,A017,WT1,P3,Falla de instrumentación,Control,0.89,0.72,1340.86,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,211,Servidor SCADA Sintético 0037
MT000212,20241210,EQ0037,A017,WT2,P2,Deriva de sensor,Control,3.38,2.43,7252.48,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,212,Servidor SCADA Sintético 0037
MT000213,20241211,EQ0043,A012,WT2,P2,Baja presión,Bombas,18.59,9.95,13878.23,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,213,Bomba de pulpa Sintético 0043
MT000214,20240821,EQ0034,A010,WT1,P4,Desalineamiento de correa,Seguridad,4.27,3.8,3194.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,214,Filtro Sintético 0034
MT000215,20240718,EQ0039,A008,WT2,P3,Trip de variador,Molienda,5.92,3.34,12044.34,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,215,Molino SAG Sintético 0039
MT000216,20241105,EQ0028,A005,WT1,P4,Deriva de sensor,Mecánico,3.53,2.77,8247.6,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,216,Harnero Sintético 0028
MT000217,20240430,EQ0003,A004,WT1,P4,Fuga hidráulica,Eléctrico,0.85,0.49,523.61,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,217,Cargador frontal Sintético 0003
MT000218,20240603,EQ0055,A010,WT2,P1,Falla de instrumentación,Instrumentación,6.65,4.79,4970.89,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,218,Espesador Sintético 0055
MT000219,20240420,EQ0022,A004,WT1,P3,Baja presión,Eléctrico,8.72,5.45,10724.28,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,219,Sistema dispatch Sintético 0022
MT000220,20241126,EQ0001,A017,WT2,P3,Deriva de sensor,Control,6.19,4.0,14110.19,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,220,PLC Sintético 0001
MT000221,20240803,EQ0038,A004,WT1,P3,Sobrecalentamiento,Instrumentación,1.03,0.63,645.22,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,221,Camión aljibe Sintético 0038
MT000222,20240920,EQ0049,A005,WT2,P1,Bloqueo de chancador,Chancado,1.67,1.39,875.47,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,222,Chancador secundario Sintético 0049
MT000223,20240120,EQ0019,A004,WT1,P3,Fuga hidráulica,Energía,1.44,1.03,3246.97,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,223,Camión aljibe Sintético 0019
MT000224,20241129,EQ0025,A004,WT1,P2,Desgaste de neumáticos,Seguridad,3.72,2.48,4789.37,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,224,Bulldozer Sintético 0025
MT000225,20240812,EQ0058,A005,WT1,P3,Falla de instrumentación,Seguridad,2.2,1.45,3452.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,225,Alimentador Sintético 0058
MT000226,20241112,EQ0050,A004,WT1,P3,Pérdida de comunicación PLC,Instrumentación,2.29,1.48,2605.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,226,Motoniveladora Sintético 0050
MT000227,20240129,EQ0046,A004,WT2,P2,Fuga hidráulica,Control,13.68,11.52,23036.82,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,227,Perforadora Sintético 0046
MT000228,20240510,EQ0028,A005,WT2,P2,Pérdida de comunicación PLC,Eléctrico,6.74,4.47,10013.73,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,228,Harnero Sintético 0028
MT000229,20240805,EQ0008,A017,WT2,P1,Pérdida de comunicación PLC,Control,15.6,10.31,7564.35,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,229,Servidor SCADA Sintético 0008
MT000230,20241119,EQ0011,A008,WT2,P3,Trip de variador,Molienda,3.27,1.49,2603.55,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,230,Molino de bolas Sintético 0011
MT000231,20241201,EQ0051,A006,WT1,P1,Obstrucción de chute,Correas,4.77,2.48,2649.91,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,231,Correa transportadora Sintético 0051
MT000232,20240718,EQ0034,A010,WT1,P2,Desgaste de revestimientos,Mecánico,2.85,2.39,1866.77,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,232,Filtro Sintético 0034
MT000233,20240622,EQ0026,A004,WT1,P3,Falla de pala,Hidráulico,1.71,1.45,1304.33,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,233,Pala eléctrica Sintético 0026
MT000234,20241018,EQ0059,A009,WT2,P1,Fuga hidráulica,Seguridad,6.93,4.02,15382.84,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,234,Celda de flotación Sintético 0059
MT000235,20240923,EQ0011,A008,WT2,P2,Trip de variador,Molienda,18.22,8.97,15614.98,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,235,Molino de bolas Sintético 0011
MT000236,20240916,EQ0007,A004,WT1,P3,Falla de transmisión,Mecánico,2.86,2.38,9890.4,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,236,Camión CAEX Sintético 0007
MT000237,20240106,EQ0020,A013,WT2,P3,Pérdida de comunicación PLC,Instrumentación,12.29,11.08,27160.5,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,237,Medidor de energía Sintético 0020
MT000238,20241204,EQ0054,A005,WT1,P3,Falla eléctrica,Chancado,4.48,3.49,5736.06,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,238,Chancador primario Sintético 0054
MT000239,20240113,EQ0053,A004,WT2,P3,Desgaste de neumáticos,Instrumentación,1.28,0.76,761.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,239,Motoniveladora Sintético 0053
MT000240,20240914,EQ0038,A004,WT1,P3,Corte de correa,Instrumentación,1.68,1.11,3905.95,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,240,Camión aljibe Sintético 0038
MT000241,20240830,EQ0009,A004,WT2,P3,Desgaste de neumáticos,Hidráulico,3.25,2.86,8987.07,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,241,Camión CAEX Sintético 0009
MT000242,20240920,EQ0050,A004,WT1,P3,Desalineamiento de correa,Instrumentación,0.38,0.18,409.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,242,Motoniveladora Sintético 0050
MT000243,20241206,EQ0052,A010,WT1,P2,Falla de pala,Mecánico,3.84,1.56,3759.31,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,243,Sistema de relaves Sintético 0052
