ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD000365,20250422,A005,R021,L003,Tarde,190,190,9.31,6.98,2.34
PD000366,20250628,A001,R025,L002,Tarde,858,791,6.27,4.65,1.62
PD000367,20250216,A001,R019,L001,Tarde,210,232,9.76,8.2,1.56
PD000368,20250520,A001,R011,L006,Tarde,486,446,10.96,9.05,1.91
PD000369,20250113,A004,R003,L001,Noche,222,186,8.67,6.91,1.76
PD000370,20250506,A006,R017,L004,Día,560,475,7.69,5.78,1.91
PD000371,20250629,A002,R013,L005,Día,384,301,11.81,9.78,2.04
PD000372,20250320,A001,R001,L004,Noche,468,352,6.75,4.79,1.96
PD000373,20250103,A001,R003,L003,Día,246,216,10.94,7.3,3.64
PD000374,20250128,A005,R030,L006,Noche,501,371,8.51,6.2,2.31
PD000375,20250110,A005,R020,L002,Noche,532,463,7.5,5.88,1.62
PD000376,20250416,A003,R019,L003,Tarde,383,403,10.12,7.51,2.61
PD000377,20250204,A006,R001,L001,Noche,273,197,7.43,5.23,2.2
PD000378,20250630,A002,R011,L002,Tarde,310,236,10.49,6.85,3.64
PD000379,20250219,A001,R026,L005,Tarde,112,94,7.48,5.27,2.21
PD000380,20250215,A002,R017,L001,Tarde,679,472,6.4,4.63,1.77
PD000381,20250114,A004,R006,L002,Noche,598,542,7.13,5.37,1.76
PD000382,20250211,A005,R021,L003,Noche,820,598,11.86,9.18,2.68
PD000383,20250430,A003,R013,L004,Tarde,252,220,6.82,5.44,1.38
PD000384,20250516,A003,R020,L001,Tarde,66,55,8.88,7.43,1.44
PD000385,20250422,A001,R004,L002,Día,785,783,7.42,6.7,0.72
PD000386,20250628,A001,R006,L001,Día,62,54,11.81,8.47,3.34
PD000387,20250523,A005,R028,L006,Tarde,585,577,6.52,4.47,2.06
PD000388,20250519,A002,R018,L007,Tarde,338,258,11.12,7.06,4.06
PD000389,20250330,A003,R004,L007,Día,348,312,11.15,9.26,1.89
PD000390,20250225,A005,R006,L001,Noche,169,155,7.65,5.6,2.05
PD000391,20250617,A006,R007,L006,Tarde,513,522,10.73,7.15,3.57
PD000392,20250320,A004,R021,L005,Tarde,89,93,9.64,6.88,2.76
PD000393,20250123,A003,R008,L001,Día,801,528,8.54,5.79,2.75
PD000394,20250627,A003,R023,L001,Noche,878,800,6.74,5.13,1.61
PD000395,20250128,A005,R002,L002,Día,163,205,6.3,5.23,1.08
PD000396,20250529,A006,R023,L006,Día,58,62,9.99,7.5,2.49
PD000397,20250507,A001,R026,L004,Noche,220,160,7.76,6.34,1.42
PD000398,20250603,A001,R003,L005,Tarde,790,736,7.52,6.23,1.29
PD000399,20250301,A002,R029,L001,Noche,424,345,11.6,8.04,3.57
PD000400,20250401,A001,R020,L006,Noche,858,926,7.7,5.12,2.58
PD000401,20250611,A004,R019,L006,Noche,111,101,10.68,7.43,3.25
PD000402,20250208,A005,R009,L005,Día,578,551,7.39,6.61,0.78
PD000403,20250321,A002,R015,L005,Día,431,320,7.76,6.65,1.12
PD000404,20250504,A001,R027,L001,Noche,357,411,6.68,5.56,1.12
PD000405,20250512,A001,R007,L005,Tarde,860,774,6.3,5.63,0.67
PD000406,20250611,A002,R001,L005,Día,303,264,10.51,8.88,1.63
PD000407,20250408,A004,R027,L005,Día,767,783,8.12,6.31,1.8
PD000408,20250523,A001,R015,L001,Noche,85,78,7.49,5.61,1.88
PD000409,20250206,A004,R023,L006,Tarde,445,344,8.87,7.02,1.85
PD000410,20250422,A001,R024,L005,Tarde,820,691,7.06,6.11,0.95
PD000411,20250302,A002,R030,L002,Tarde,72,64,9.76,7.85,1.91
PD000412,20250315,A003,R017,L003,Día,838,814,10.82,8.44,2.38
PD000413,20250418,A003,R008,L005,Noche,530,556,10.0,9.12,0.88
PD000414,20250413,A002,R012,L004,Tarde,624,579,10.51,6.76,3.75
PD000415,20250218,A002,R021,L006,Noche,636,514,8.0,6.54,1.46
PD000416,20250419,A003,R024,L007,Noche,736,874,7.53,6.3,1.23
PD000417,20250529,A005,R010,L006,Tarde,889,781,11.37,8.55,2.83
PD000418,20250630,A004,R021,L005,Noche,714,730,10.38,7.67,2.72
PD000419,20250125,A003,R006,L004,Noche,453,411,7.86,6.57,1.29
PD000420,20250503,A004,R010,L005,Día,716,538,9.94,8.21,1.73
PD000421,20250418,A001,R007,L006,Día,899,1044,11.35,9.24,2.11
PD000422,20250221,A004,R028,L004,Día,616,609,7.24,5.49,1.75
PD000423,20250212,A004,R015,L003,Día,458,356,11.24,8.89,2.35
PD000424,20250326,A005,R006,L002,Día,233,240,10.86,8.2,2.67
PD000425,20250615,A001,R020,L006,Día,316,327,8.06,7.0,1.06
PD000426,20250109,A006,R027,L006,Noche,332,348,6.91,5.1,1.82
PD000427,20250517,A002,R013,L007,Día,586,523,7.06,5.91,1.15
PD000428,20250304,A006,R006,L001,Noche,763,629,10.33,7.74,2.59
PD000429,20250219,A006,R007,L003,Noche,275,245,7.98,6.14,1.84
PD000430,20250317,A004,R023,L003,Tarde,417,361,11.96,8.17,3.8
PD000431,20250105,A005,R005,L005,Noche,200,237,9.96,8.65,1.31
PD000432,20250614,A005,R013,L005,Tarde,872,965,9.26,7.57,1.7
PD000433,20250214,A002,R008,L003,Noche,422,279,9.88,7.93,1.95
PD000434,20250606,A005,R026,L005,Día,780,705,9.36,8.6,0.76
PD000435,20250211,A001,R002,L005,Noche,529,522,7.4,5.31,2.09
PD000436,20250128,A002,R016,L005,Día,360,166,10.53,8.81,1.72
PD000437,20250530,A003,R009,L003,Día,118,127,10.62,8.34,2.29
PD000438,20250626,A003,R010,L006,Día,769,669,9.34,7.78,1.56
PD000439,20250402,A005,R028,L006,Día,61,56,6.61,5.85,0.76
PD000440,20250122,A006,R015,L005,Noche,332,292,7.78,6.49,1.29
PD000441,20250510,A001,R008,L003,Tarde,753,654,9.13,6.19,2.95
PD000442,20250524,A005,R016,L001,Noche,826,954,10.63,9.5,1.13
PD000443,20250522,A006,R002,L001,Tarde,557,559,11.36,7.99,3.37
PD000444,20250215,A003,R014,L002,Día,280,229,6.07,4.35,1.73
PD000445,20250606,A004,R008,L004,Día,885,836,8.0,5.35,2.65
PD000446,20250120,A006,R011,L001,Tarde,849,884,7.11,6.11,1.0
PD000447,20250313,A003,R027,L004,Día,885,838,11.86,9.74,2.12
PD000448,20250323,A005,R021,L004,Día,866,845,11.28,8.83,2.45
PD000449,20250122,A002,R004,L006,Día,798,707,11.88,9.4,2.48
PD000450,20250601,A006,R003,L001,Tarde,789,609,7.1,4.93,2.17
PD000451,20250415,A005,R025,L003,Tarde,385,333,9.04,6.21,2.82
PD000452,20250325,A001,R023,L005,Noche,109,113,6.71,5.54,1.17
PD000453,20250519,A006,R019,L005,Noche,764,785,10.12,8.53,1.59
PD000454,20250126,A003,R018,L005,Día,599,568,9.03,8.15,0.88
PD000455,20250121,A003,R022,L003,Día,714,680,10.79,9.42,1.37
PD000456,20250108,A003,R021,L006,Tarde,408,381,11.52,8.37,3.16
PD000457,20250117,A006,R005,L002,Día,758,732,9.57,7.38,2.19
PD000458,20250131,A006,R013,L003,Noche,229,205,6.22,4.45,1.77
PD000459,20250411,A001,R024,L005,Tarde,196,167,10.73,8.14,2.58
PD000460,20250309,A002,R029,L001,Día,814,643,11.37,9.97,1.39
PD000461,20250321,A003,R002,L003,Día,417,331,10.68,9.79,0.9
PD000462,20250402,A003,R020,L004,Noche,625,442,8.78,7.65,1.13
PD000463,20250612,A006,R010,L002,Noche,718,593,9.21,6.15,3.06
PD000464,20250412,A002,R014,L007,Tarde,619,590,11.89,6.49,5.39
PD000465,20250309,A004,R024,L007,Tarde,826,832,7.76,6.9,0.86
PD000466,20250108,A003,R008,L006,Día,478,424,11.13,9.0,2.13
PD000467,20250623,A004,R001,L002,Noche,299,290,10.79,8.62,2.17
PD000468,20250208,A006,R015,L004,Día,826,701,11.52,7.72,3.8
PD000469,20250305,A003,R009,L007,Noche,93,70,9.66,6.58,3.07
PD000470,20250130,A006,R028,L001,Noche,104,74,9.08,6.68,2.4
PD000471,20250324,A002,R007,L007,Noche,361,354,10.61,6.19,4.42
PD000472,20250328,A006,R011,L003,Día,188,180,8.57,7.27,1.3
PD000473,20250427,A005,R012,L003,Día,732,664,7.64,5.41,2.23
PD000474,20250122,A006,R016,L007,Tarde,519,488,7.87,6.43,1.44
PD000475,20250516,A003,R004,L006,Tarde,450,412,8.02,7.09,0.93
PD000476,20250212,A006,R009,L006,Día,634,511,6.3,5.21,1.09
PD000477,20250602,A004,R017,L001,Noche,442,438,9.05,6.41,2.64
PD000478,20250120,A006,R004,L004,Noche,501,315,10.14,7.86,2.28
PD000479,20250523,A006,R002,L003,Día,695,577,9.57,6.52,3.05
PD000480,20250403,A004,R013,L007,Noche,638,634,6.93,5.78,1.15
PD000481,20250417,A001,R005,L001,Tarde,711,663,9.23,6.74,2.49
PD000482,20250404,A003,R002,L006,Tarde,263,221,11.33,8.89,2.43
PD000483,20250616,A004,R006,L005,Tarde,519,327,11.77,9.39,2.38
PD000484,20250314,A005,R005,L003,Noche,287,310,8.32,6.52,1.8
PD000485,20250130,A004,R001,L003,Noche,428,468,10.56,8.67,1.89
PD000486,20250501,A001,R026,L007,Tarde,268,211,10.45,8.94,1.51
PD000487,20250409,A005,R016,L001,Día,403,452,11.48,8.78,2.71
PD000488,20250127,A005,R003,L003,Tarde,479,418,11.13,8.46,2.66
PD000489,20250116,A006,R029,L004,Día,413,352,7.28,6.25,1.03
PD000490,20250311,A001,R002,L007,Tarde,611,560,11.35,9.74,1.61
PD000491,20250419,A002,R020,L003,Día,854,705,9.37,7.34,2.03
PD000492,20250305,A005,R015,L002,Tarde,327,304,11.72,10.5,1.23
PD000493,20250202,A005,R029,L004,Día,892,768,8.69,6.85,1.84
PD000494,20250314,A006,R001,L002,Tarde,473,438,9.74,7.67,2.07
PD000495,20250319,A006,R013,L005,Tarde,157,152,6.47,4.43,2.04
PD000496,20250208,A001,R005,L002,Día,597,600,7.92,6.7,1.21
PD000497,20250123,A005,R009,L001,Día,139,128,8.77,6.54,2.23
PD000498,20250422,A001,R029,L002,Noche,254,259,7.35,6.7,0.65
PD000499,20250409,A006,R018,L005,Tarde,838,627,9.5,8.38,1.12
PD000500,20250313,A002,R015,L003,Día,633,487,7.91,4.95,2.97
PD000501,20250103,A005,R030,L005,Noche,414,310,7.17,5.03,2.14
PD000502,20250401,A002,R013,L004,Tarde,161,136,11.35,7.7,3.64
PD000503,20250310,A004,R014,L006,Día,687,647,11.79,8.5,3.29
PD000504,20250411,A006,R006,L002,Tarde,178,146,6.32,4.7,1.62
PD000505,20250130,A002,R023,L003,Noche,881,812,6.79,4.31,2.47
PD000506,20250306,A003,R026,L002,Día,560,553,6.16,4.86,1.29
PD000507,20250521,A004,R007,L004,Tarde,393,351,10.61,7.41,3.21
PD000508,20250214,A003,R017,L007,Noche,663,458,6.48,5.86,0.62
PD000509,20250423,A001,R005,L001,Día,238,251,9.6,7.95,1.66
PD000510,20250617,A001,R001,L007,Día,640,663,7.93,5.94,1.99
PD000511,20250311,A002,R002,L005,Tarde,413,268,10.39,9.07,1.33
PD000512,20250330,A005,R004,L001,Noche,238,187,9.79,8.22,1.57
PD000513,20250602,A002,R022,L005,Noche,707,612,9.67,7.34,2.34
PD000514,20250107,A005,R015,L006,Día,241,254,9.41,8.28,1.13
PD000515,20250507,A004,R027,L002,Tarde,600,582,9.55,8.29,1.26
PD000516,20250603,A001,R018,L001,Día,63,58,6.0,4.07,1.93
PD000517,20250313,A005,R013,L004,Noche,864,804,10.68,7.15,3.53
PD000518,20250324,A006,R008,L002,Noche,331,313,10.03,7.56,2.48
PD000519,20250124,A003,R024,L004,Tarde,143,141,11.19,7.68,3.52
PD000520,20250325,A005,R004,L005,Día,106,109,7.52,6.58,0.94
PD000521,20250623,A006,R025,L002,Día,272,284,7.97,6.55,1.42
PD000522,20250205,A005,R004,L007,Tarde,129,102,7.08,5.8,1.29
PD000523,20250220,A005,R025,L007,Noche,119,107,10.38,9.32,1.06
PD000524,20250319,A003,R028,L005,Día,733,717,10.92,8.83,2.09
PD000525,20250522,A001,R005,L002,Tarde,120,101,9.8,6.6,3.2
PD000526,20250308,A003,R005,L004,Noche,153,162,10.21,9.08,1.14
PD000527,20250115,A004,R016,L002,Día,718,636,10.28,8.85,1.43
PD000528,20250509,A005,R012,L006,Tarde,434,369,8.76,5.98,2.78
PD000529,20250606,A004,R016,L003,Día,176,134,7.66,7.0,0.66
PD000530,20250101,A005,R015,L006,Noche,137,123,6.99,6.43,0.56
PD000531,20250628,A003,R020,L006,Día,471,512,9.68,6.85,2.82
PD000532,20250210,A003,R010,L006,Noche,444,413,8.11,7.35,0.76
PD000533,20250131,A004,R010,L003,Noche,231,220,6.5,5.75,0.75
PD000534,20250509,A003,R010,L001,Tarde,492,461,10.49,8.53,1.96
PD000535,20250507,A006,R021,L001,Tarde,277,273,7.77,5.8,1.97
PD000536,20250227,A003,R009,L007,Noche,751,828,10.17,9.15,1.02
PD000537,20250420,A005,R021,L003,Noche,742,848,8.1,7.24,0.85
PD000538,20250201,A005,R023,L006,Tarde,601,554,11.76,8.14,3.62
PD000539,20250427,A005,R007,L004,Tarde,353,379,9.67,7.82,1.85
PD000540,20250205,A006,R004,L004,Noche,884,728,8.89,6.97,1.92
PD000541,20250510,A006,R008,L004,Día,822,824,8.99,7.97,1.01
PD000542,20250324,A001,R029,L004,Noche,776,902,10.7,9.4,1.3
PD000543,20250220,A002,R020,L006,Noche,692,504,9.17,7.09,2.08
PD000544,20250415,A001,R003,L002,Día,309,293,8.41,7.53,0.87
PD000545,20250511,A005,R023,L006,Noche,428,427,8.97,7.23,1.74
PD000546,20250217,A004,R007,L002,Noche,88,64,8.76,7.58,1.19
PD000547,20250226,A001,R030,L001,Noche,846,809,10.05,8.18,1.87
PD000548,20250328,A004,R002,L002,Tarde,291,240,11.95,10.33,1.61
PD000549,20250101,A005,R013,L001,Día,354,359,6.88,4.57,2.31
PD000550,20250427,A001,R024,L002,Noche,103,101,9.34,7.32,2.02
PD000551,20250207,A002,R012,L006,Noche,881,593,11.18,6.35,4.84
PD000552,20250608,A002,R008,L005,Día,445,389,6.91,3.83,3.08
PD000553,20250213,A001,R006,L004,Tarde,349,409,11.91,8.74,3.18
PD000554,20250324,A001,R003,L004,Tarde,218,177,11.82,9.18,2.64
PD000555,20250324,A003,R014,L003,Tarde,895,790,11.53,8.83,2.71
PD000556,20250315,A002,R016,L003,Día,84,60,6.05,4.0,2.05
PD000557,20250219,A001,R008,L004,Tarde,669,683,9.49,6.97,2.52
PD000558,20250321,A004,R008,L005,Noche,780,863,6.45,4.37,2.08
PD000559,20250324,A001,R004,L006,Día,489,395,11.02,8.36,2.65
PD000560,20250306,A006,R004,L002,Día,534,424,9.91,7.32,2.58
PD000561,20250524,A002,R007,L004,Tarde,512,349,6.02,4.54,1.47
PD000562,20250205,A002,R003,L002,Día,591,441,7.6,6.21,1.39
PD000563,20250525,A005,R015,L005,Tarde,204,179,7.97,6.23,1.74
PD000564,20250503,A004,R005,L003,Día,152,148,11.6,9.68,1.91
PD000565,20250130,A006,R021,L006,Día,171,165,9.93,8.87,1.06
PD000566,20250221,A005,R002,L006,Día,765,773,9.87,8.27,1.6
PD000567,20250511,A004,R002,L003,Noche,731,617,8.38,6.45,1.93
PD000568,20250530,A004,R009,L001,Día,799,820,11.01,10.05,0.96
PD000569,20250524,A006,R015,L002,Tarde,189,144,10.9,8.42,2.47
PD000570,20250513,A005,R002,L002,Día,763,798,11.95,10.72,1.24
PD000571,20250217,A004,R016,L004,Noche,263,281,9.85,7.69,2.16
PD000572,20250215,A005,R002,L005,Tarde,619,394,6.23,4.85,1.39
PD000573,20250202,A005,R010,L002,Día,864,760,6.13,4.81,1.32
PD000574,20250214,A003,R022,L001,Tarde,442,434,6.03,4.55,1.48
PD000575,20250617,A006,R006,L007,Noche,465,409,6.0,5.42,0.58
PD000576,20250615,A006,R003,L002,Día,459,483,7.7,5.76,1.94
PD000577,20250610,A003,R013,L001,Noche,641,577,6.82,5.65,1.16
PD000578,20250115,A003,R019,L007,Noche,473,467,7.54,5.49,2.05
PD000579,20250502,A003,R001,L005,Día,252,267,9.82,6.87,2.96
PD000580,20250104,A003,R006,L007,Día,759,689,10.39,8.08,2.32
PD000581,20250313,A006,R010,L007,Día,632,594,9.79,8.92,0.87
PD000582,20250425,A005,R025,L001,Día,775,671,7.25,4.98,2.27
PD000583,20250510,A005,R023,L004,Día,79,87,11.94,8.58,3.36
PD000584,20250126,A004,R022,L002,Noche,489,533,9.53,6.52,3.02
PD000585,20250302,A006,R001,L004,Tarde,378,376,7.06,5.59,1.47
PD000586,20250221,A003,R008,L005,Noche,335,333,9.25,6.79,2.46
PD000587,20250107,A004,R010,L001,Día,588,525,7.13,6.14,0.99
PD000588,20250426,A004,R020,L004,Noche,386,339,8.86,7.83,1.03
PD000589,20250110,A006,R006,L003,Tarde,447,396,10.02,6.97,3.04
PD000590,20250629,A005,R006,L003,Día,873,719,11.12,9.44,1.68
PD000591,20250207,A005,R008,L006,Día,748,638,9.98,7.87,2.11
PD000592,20250613,A001,R024,L001,Tarde,82,91,7.02,5.62,1.4
PD000593,20250414,A006,R030,L007,Noche,300,270,8.04,6.01,2.02
PD000594,20250419,A006,R026,L002,Día,188,215,7.26,4.91,2.36
PD000595,20250522,A004,R027,L005,Día,812,814,8.79,6.15,2.64
PD000596,20250524,A001,R016,L007,Día,871,739,8.69,7.02,1.67
PD000597,20250212,A006,R018,L007,Tarde,472,454,9.88,8.88,1.0
PD000598,20250625,A003,R013,L005,Día,475,514,6.87,5.73,1.14
PD000599,20250129,A001,R025,L003,Día,825,594,6.28,5.73,0.55
PD000600,20250313,A006,R023,L004,Tarde,895,902,11.41,9.26,2.15
PD000601,20250401,A002,R025,L007,Día,388,254,8.37,5.17,3.2
PD000602,20250224,A001,R021,L005,Tarde,100,105,9.17,6.06,3.12
PD000603,20250602,A006,R014,L006,Tarde,70,51,7.52,5.28,2.25
PD000604,20250201,A005,R023,L003,Tarde,436,487,8.43,7.28,1.15
PD000605,20250415,A003,R013,L002,Tarde,860,773,9.56,8.36,1.2
PD000606,20250622,A005,R026,L002,Día,565,552,10.45,8.8,1.66
PD000607,20250322,A002,R017,L006,Día,380,397,8.21,6.39,1.83
PD000608,20250215,A002,R020,L002,Noche,830,638,11.32,7.42,3.9
PD000609,20250518,A006,R018,L007,Día,765,677,10.54,9.58,0.96
PD000610,20250110,A005,R028,L007,Tarde,655,629,7.05,4.75,2.3
PD000611,20250526,A006,R030,L005,Día,492,447,8.45,5.8,2.66
PD000612,20250309,A002,R027,L006,Noche,767,535,9.45,5.33,4.11
PD000613,20250314,A005,R022,L005,Tarde,217,239,8.28,5.84,2.44
PD000614,20250204,A006,R013,L003,Noche,519,403,9.71,8.45,1.26
PD000615,20250516,A006,R001,L006,Noche,95,112,8.04,5.76,2.27
PD000616,20250201,A001,R002,L002,Tarde,765,650,6.94,5.55,1.39
PD000617,20250419,A004,R014,L003,Día,377,345,7.8,6.47,1.33
PD000618,20250213,A006,R024,L006,Día,426,423,11.35,9.88,1.48
PD000619,20250404,A006,R023,L006,Tarde,515,481,8.94,7.78,1.16
PD000620,20250621,A002,R009,L006,Día,202,103,11.37,9.32,2.05
PD000621,20250426,A004,R019,L005,Tarde,468,440,8.67,6.59,2.08
PD000622,20250405,A003,R019,L001,Tarde,422,396,6.92,6.02,0.9
PD000623,20250128,A001,R010,L003,Tarde,385,306,10.05,7.71,2.34
PD000624,20250114,A006,R022,L001,Tarde,137,149,9.03,8.31,0.73
PD000625,20250321,A002,R026,L007,Noche,427,280,9.9,8.04,1.87
PD000626,20250424,A003,R019,L003,Tarde,501,663,11.03,9.98,1.06
PD000627,20250403,A006,R025,L003,Noche,589,644,11.75,7.79,3.96
PD000628,20250225,A006,R019,L007,Día,106,102,6.84,6.26,0.57
PD000629,20250321,A006,R030,L001,Noche,232,197,7.16,5.48,1.69
PD000630,20250406,A001,R025,L005,Tarde,290,279,9.13,6.36,2.77
PD000631,20250529,A003,R010,L007,Noche,774,696,8.17,6.95,1.22
PD000632,20250307,A004,R009,L001,Noche,797,762,9.22,8.06,1.16
PD000633,20250315,A002,R015,L006,Tarde,252,193,8.05,7.03,1.02
PD000634,20250602,A001,R021,L004,Tarde,290,298,9.15,8.08,1.07
PD000635,20250520,A003,R029,L001,Día,781,579,7.23,4.99,2.23
PD000636,20250612,A001,R016,L004,Día,590,479,6.98,4.85,2.12
PD000637,20250217,A006,R019,L004,Día,811,1016,10.34,8.87,1.47
PD000638,20250402,A002,R015,L007,Tarde,160,124,7.0,4.21,2.79
PD000639,20250308,A001,R002,L001,Día,793,772,9.27,7.57,1.7
PD000640,20250319,A004,R006,L007,Tarde,680,756,9.28,6.57,2.71
PD000641,20250510,A001,R020,L004,Noche,807,754,9.92,6.93,2.99
PD000642,20250312,A002,R010,L006,Tarde,454,314,11.42,6.96,4.46
PD000643,20250108,A004,R020,L007,Noche,472,408,6.68,4.95,1.73
PD000644,20250428,A001,R012,L004,Noche,849,1007,8.14,6.88,1.26
PD000645,20250319,A002,R024,L005,Día,797,630,10.91,8.62,2.29
PD000646,20250620,A003,R005,L004,Día,547,561,10.3,7.44,2.86
PD000647,20250611,A004,R029,L005,Noche,703,813,8.36,7.32,1.04
PD000648,20250615,A003,R012,L002,Noche,316,359,10.19,8.35,1.84
PD000649,20250219,A005,R007,L005,Tarde,599,685,8.25,6.45,1.8
PD000650,20250419,A006,R007,L003,Tarde,680,710,7.33,4.89,2.44
PD000651,20250220,A004,R027,L002,Noche,862,773,6.09,4.22,1.88
PD000652,20250128,A001,R002,L001,Día,896,711,11.94,8.54,3.41
PD000653,20250501,A002,R010,L004,Día,856,789,8.43,5.06,3.37
PD000654,20250126,A003,R023,L001,Tarde,227,201,11.22,9.22,2.0
PD000655,20250212,A001,R026,L004,Tarde,270,324,8.09,6.98,1.12
PD000656,20250604,A003,R025,L005,Noche,487,423,7.26,5.25,2.01
PD000657,20250516,A006,R025,L007,Noche,67,65,6.29,5.34,0.95
PD000658,20250609,A003,R026,L001,Tarde,782,600,8.76,7.75,1.01
PD000659,20250317,A005,R026,L004,Noche,566,518,11.15,8.56,2.59
PD000660,20250326,A005,R004,L006,Tarde,585,588,8.65,7.68,0.97
PD000661,20250417,A006,R029,L006,Día,750,761,6.06,5.39,0.67
PD000662,20250128,A006,R001,L003,Noche,801,618,8.12,6.76,1.36
PD000663,20250211,A002,R024,L002,Tarde,732,457,8.72,4.94,3.78
PD000664,20250529,A001,R020,L001,Tarde,670,563,8.49,6.9,1.6
PD000665,20250331,A001,R024,L006,Día,704,672,7.32,5.68,1.64
PD000666,20250521,A005,R028,L006,Tarde,702,729,6.7,5.05,1.64
PD000667,20250417,A001,R001,L005,Noche,302,271,7.03,5.53,1.49
PD000668,20250303,A003,R008,L007,Tarde,517,404,11.06,9.16,1.9
PD000669,20250126,A003,R014,L007,Noche,98,96,10.41,8.13,2.28
PD000670,20250422,A002,R030,L006,Día,238,168,8.35,6.99,1.36
PD000671,20250629,A003,R024,L003,Noche,799,728,8.5,7.34,1.16
PD000672,20250630,A004,R006,L002,Día,812,964,9.26,6.19,3.07
PD000673,20250218,A003,R001,L003,Noche,455,469,7.31,6.61,0.7
PD000674,20250225,A002,R013,L002,Día,524,378,6.44,5.09,1.35
PD000675,20250417,A004,R005,L007,Noche,372,351,6.65,5.97,0.68
PD000676,20250317,A003,R011,L005,Tarde,105,90,9.44,7.93,1.51
PD000677,20250421,A004,R028,L001,Noche,287,277,7.49,6.67,0.82
PD000678,20250530,A005,R030,L007,Noche,480,476,8.1,6.72,1.38
PD000679,20250126,A002,R019,L004,Noche,741,649,7.64,4.86,2.78
PD000680,20250220,A005,R008,L006,Día,184,145,6.32,5.54,0.78
PD000681,20250330,A002,R004,L007,Tarde,223,207,11.71,6.38,5.34
PD000682,20250611,A004,R003,L001,Noche,864,845,6.56,5.77,0.79
PD000683,20250505,A005,R021,L007,Día,713,621,11.59,10.56,1.02
PD000684,20250620,A001,R026,L003,Tarde,789,878,6.05,5.52,0.53
PD000685,20250317,A004,R017,L005,Día,682,613,9.51,8.34,1.17
PD000686,20250129,A006,R005,L005,Día,256,239,10.58,7.02,3.56
PD000687,20250603,A005,R019,L004,Día,136,121,7.91,5.96,1.94
PD000688,20250105,A003,R004,L002,Noche,290,311,10.51,7.19,3.32
PD000689,20250613,A001,R025,L007,Día,101,92,10.62,7.94,2.68
PD000690,20250203,A006,R015,L002,Día,493,459,9.08,6.5,2.57
PD000691,20250418,A003,R005,L007,Día,233,212,9.19,6.69,2.5
PD000692,20250611,A002,R024,L004,Noche,231,189,7.91,4.69,3.21
PD000693,20250322,A001,R027,L005,Tarde,652,602,9.07,7.12,1.95
PD000694,20250331,A002,R015,L003,Tarde,345,224,6.97,4.89,2.09
PD000695,20250419,A005,R030,L005,Noche,465,526,9.97,8.08,1.89
PD000696,20250401,A003,R007,L002,Día,264,216,11.68,8.19,3.49
PD000697,20250216,A001,R026,L004,Tarde,310,323,9.61,7.75,1.85
PD000698,20250119,A004,R005,L004,Tarde,162,156,6.12,5.21,0.91
PD000699,20250303,A005,R005,L002,Noche,707,609,6.05,4.69,1.36
PD000700,20250131,A004,R001,L001,Noche,296,282,10.56,7.59,2.97
PD000701,20250608,A005,R003,L006,Noche,724,533,7.77,6.17,1.59
PD000702,20250622,A004,R030,L006,Tarde,855,805,11.3,9.78,1.53
PD000703,20250414,A005,R013,L003,Noche,897,731,11.25,8.53,2.72
PD000704,20250131,A006,R003,L007,Noche,290,243,8.47,7.45,1.02
PD000705,20250603,A006,R015,L005,Noche,669,630,7.31,5.24,2.07
PD000706,20250621,A002,R002,L005,Noche,873,623,11.69,8.76,2.92
PD000707,20250626,A001,R019,L004,Día,513,520,7.05,5.97,1.08
PD000708,20250524,A001,R014,L001,Día,212,186,8.52,6.82,1.71
PD000709,20250127,A005,R001,L004,Día,494,443,11.83,9.11,2.72
PD000710,20250426,A006,R018,L003,Noche,162,145,6.91,5.29,1.61
PD000711,20250101,A001,R016,L004,Noche,192,179,10.26,9.17,1.08
PD000712,20250416,A004,R020,L005,Noche,587,398,8.21,6.16,2.06
PD000713,20250604,A003,R027,L002,Día,842,754,6.27,5.55,0.72
PD000714,20250421,A004,R028,L004,Noche,420,451,9.09,6.68,2.42
PD000715,20250331,A003,R024,L003,Día,624,591,6.35,4.63,1.73
PD000716,20250130,A002,R019,L006,Día,441,252,8.67,7.22,1.45
PD000717,20250420,A002,R009,L006,Día,824,674,10.24,8.74,1.5
PD000718,20250327,A004,R016,L002,Tarde,123,127,10.76,8.86,1.9
PD000719,20250420,A004,R016,L006,Noche,193,210,7.32,5.18,2.14
PD000720,20250521,A002,R026,L005,Noche,390,336,7.89,6.6,1.29
PD000721,20250420,A004,R010,L006,Noche,409,375,11.43,8.86,2.57
PD000722,20250505,A004,R018,L007,Día,633,544,7.49,5.47,2.02
PD000723,20250528,A004,R020,L007,Noche,460,394,10.1,8.57,1.53
PD000724,20250414,A003,R012,L006,Tarde,852,1018,6.26,4.84,1.42
PD000725,20250419,A005,R001,L002,Noche,220,194,11.96,10.97,1.0
PD000726,20250323,A002,R001,L004,Día,244,149,10.86,6.52,4.34
PD000727,20250304,A003,R029,L005,Noche,292,277,11.62,9.85,1.76
PD000728,20250601,A003,R023,L003,Día,843,692,10.61,7.74,2.86
