WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO000248,20250315,20250321,A003,EQ0031,SV5,R017,WT1,P3,S4,34.08,41.24,False,True,ServiceDesk
WO000249,20250417,,A005,EQ0006,SV7,R007,WT4,P3,S2,33.55,43.5,False,False,ERP
WO000250,20250523,20250607,A001,EQ0010,SV8,R002,WT2,P4,S4,80.68,112.18,False,False,ERP
WO000251,20250612,20250626,A004,EQ0008,SV5,R029,WT4,P3,S4,64.4,107.74,False,False,ServiceDesk
WO000252,20250619,20250627,A005,EQ0011,SV7,R020,WT2,P3,S4,48.33,59.49,False,True,ServiceDesk
WO000253,20250629,20250630,A005,EQ0039,SV7,R025,WT2,P3,S4,58.78,61.96,False,False,CMMS
WO000254,20250612,20250619,A002,EQ0030,SV5,R011,WT1,P3,S4,63.89,51.0,False,False,ERP
WO000255,20250307,20250311,A005,EQ0032,SV3,R017,WT1,P2,S4,15.41,31.04,True,False,ServiceDesk
WO000256,20250627,20250629,A005,EQ0011,SV8,R003,WT3,P2,S4,15.13,8.01,True,False,ERP
WO000257,20250318,20250321,A006,EQ0027,SV7,R007,WT2,P3,S4,57.08,20.77,False,True,CMMS
WO000258,20250121,20250129,A004,EQ0004,SV4,R029,WT4,P3,S4,29.58,59.94,False,False,ERP
WO000259,20250322,,A004,EQ0002,SV8,R018,WT1,P3,S1,50.26,106.74,False,False,ERP
WO000260,20250411,20250412,A004,EQ0002,SV6,R028,WT3,P1,S4,3.67,2.55,True,False,CMMS
WO000261,20250107,20250109,A004,EQ0012,SV2,R010,WT1,P2,S4,15.79,12.46,True,False,ERP
WO000262,20250212,20250214,A004,EQ0004,SV3,R028,WT1,P2,S4,21.55,13.89,True,False,ServiceDesk
WO000263,20250315,,A003,EQ0035,SV5,R010,WT2,P2,S3,17.6,12.25,True,False,CMMS
WO000264,20250115,,A001,EQ0010,SV7,R010,WT2,P2,S2,19.05,11.43,True,False,ERP
WO000265,20250530,,A005,EQ0039,SV3,R021,WT4,P3,S2,55.37,50.29,False,False,ERP
WO000266,20250405,,A005,EQ0021,SV8,R004,WT2,P3,S2,61.93,70.69,False,True,ERP
WO000267,20250320,,A005,EQ0009,SV6,R007,WT2,P1,S3,3.38,4.52,True,False,ERP
WO000268,20250204,20250209,A005,EQ0018,SV8,R001,WT1,P3,S4,32.91,32.01,False,False,ServiceDesk
WO000269,20250331,,A005,EQ0032,SV3,R028,WT2,P3,S3,27.64,13.21,False,False,ERP
WO000270,20250416,20250426,A001,EQ0026,SV2,R023,WT2,P3,S4,28.29,73.01,False,False,CMMS
WO000271,20250521,20250528,A004,EQ0013,SV4,R005,WT1,P3,S4,39.41,52.64,False,False,ServiceDesk
WO000272,20250510,,A001,EQ0020,SV8,R021,WT1,P3,S3,31.78,26.02,False,False,ServiceDesk
WO000273,20250627,20250628,A004,EQ0029,SV5,R025,WT6,P2,S4,13.28,4.97,True,False,CMMS
WO000274,20250407,20250412,A004,EQ0013,SV6,R013,WT2,P3,S4,25.55,36.6,False,False,ERP
WO000275,20250308,20250311,A005,EQ0039,SV3,R021,WT1,P2,S4,15.01,16.76,True,False,ERP
WO000276,20250113,20250121,A002,EQ0015,SV3,R011,WT6,P4,S4,45.21,56.97,False,False,ServiceDesk
WO000277,20250309,,A003,EQ0022,SV5,R017,WT4,P3,S2,34.15,42.22,False,False,ERP
WO000278,20250105,20250114,A006,EQ0014,SV6,R001,WT2,P3,S4,55.08,68.03,False,False,CMMS
WO000279,20250518,20250523,A005,EQ0011,SV5,R016,WT2,P2,S4,9.93,34.1,True,False,ServiceDesk
WO000280,20250305,,A001,EQ0020,SV3,R025,WT1,P3,S3,55.45,185.99,False,False,ServiceDesk
WO000281,20250521,20250522,A003,EQ0033,SV6,R025,WT6,P1,S4,3.35,3.11,True,False,ERP
WO000282,20250317,20250328,A001,EQ0007,SV8,R010,WT3,P3,S4,46.55,84.85,False,False,CMMS
WO000283,20250314,20250316,A006,EQ0014,SV2,R006,WT6,P1,S4,6.13,9.03,True,False,ERP
WO000284,20250620,20250626,A003,EQ0031,SV2,R028,WT5,P3,S4,35.14,40.88,False,False,ServiceDesk
WO000285,20250327,20250402,A004,EQ0004,SV7,R019,WT3,P3,S4,47.68,47.8,False,False,ERP
WO000286,20250619,20250622,A004,EQ0003,SV2,R001,WT1,P3,S4,37.53,20.87,False,False,ERP
WO000287,20250309,20250312,A005,EQ0039,SV7,R017,WT6,P2,S4,8.5,19.71,True,False,CMMS
WO000288,20250320,20250324,A004,EQ0005,SV2,R006,WT1,P3,S4,58.09,28.73,False,True,ERP
WO000289,20250105,20250111,A005,EQ0006,SV6,R019,WT1,P3,S4,45.72,41.42,False,False,ServiceDesk
WO000290,20250210,20250220,A003,EQ0033,SV4,R024,WT2,P3,S4,36.63,74.37,False,False,ERP
WO000291,20250402,,A005,EQ0009,SV4,R014,WT1,P1,S1,5.57,4.98,True,False,CMMS
WO000292,20250316,,A005,EQ0023,SV7,R026,WT1,P2,S2,19.26,22.07,True,False,ERP
WO000293,20250610,,A005,EQ0039,SV8,R003,WT1,P1,S1,3.93,3.45,True,False,CMMS
WO000294,20250609,20250615,A005,EQ0011,SV4,R025,WT6,P3,S4,54.77,46.76,False,False,ERP
WO000295,20250419,,A005,EQ0018,SV3,R005,WT3,P3,S1,42.8,44.69,False,False,CMMS
WO000296,20250524,20250527,A001,EQ0010,SV6,R019,WT6,P1,S4,4.47,20.14,True,False,ERP
WO000297,20250127,20250201,A005,EQ0017,SV3,R003,WT3,P3,S4,28.86,33.78,False,False,ERP
WO000298,20250316,,A004,EQ0012,SV7,R017,WT2,P1,S3,5.81,7.55,True,False,CMMS
WO000299,20250213,,A001,EQ0007,SV6,R009,WT3,P3,S3,64.66,74.2,False,True,CMMS
WO000300,20250304,20250306,A005,EQ0023,SV1,R004,WT6,P2,S4,16.71,15.18,True,True,CMMS
WO000301,20250208,,A003,EQ0001,SV8,R022,WT1,P2,S2,12.87,25.52,True,False,CMMS
WO000302,20250411,20250416,A001,EQ0028,SV8,R002,WT1,P2,S4,18.18,34.19,True,False,CMMS
WO000303,20250419,,A001,EQ0010,SV5,R028,WT1,P3,S1,58.77,84.63,False,False,CMMS
WO000304,20250228,,A004,EQ0005,SV4,R021,WT3,P2,S3,10.13,11.01,True,False,ERP
WO000305,20250302,20250310,A004,EQ0003,SV1,R004,WT2,P3,S5,57.86,56.2,False,False,CMMS
WO000306,20250420,20250421,A003,EQ0035,SV3,R016,WT3,P1,S4,3.53,4.55,True,False,CMMS
WO000307,20250608,20250611,A004,EQ0029,SV8,R016,WT1,P2,S4,18.69,19.64,True,False,CMMS
WO000308,20250609,20250613,A006,EQ0027,SV8,R019,WT1,P3,S4,34.62,30.82,False,False,CMMS
WO000309,20250323,20250324,A005,EQ0006,SV5,R012,WT2,P1,S4,4.06,3.69,True,False,ERP
WO000310,20250520,,A005,EQ0039,SV4,R018,WT2,P1,S2,3.51,3.42,True,False,ERP
WO000311,20250331,20250405,A005,EQ0009,SV4,R012,WT1,P2,S4,15.13,33.91,True,False,CMMS
WO000312,20250405,20250410,A004,EQ0004,SV1,R019,WT1,P3,S4,29.23,33.09,False,False,ServiceDesk
WO000313,20250104,,A006,EQ0038,SV3,R027,WT5,P2,S2,9.47,14.32,True,False,CMMS
WO000314,20250301,20250307,A005,EQ0034,SV8,R013,WT4,P3,S4,51.88,43.01,False,False,ERP
WO000315,20250303,,A004,EQ0013,SV5,R028,WT5,P3,S2,58.56,43.29,False,False,ServiceDesk
WO000316,20250507,,A005,EQ0018,SV5,R020,WT1,P3,S1,38.23,47.51,False,False,CMMS
WO000317,20250226,,A006,EQ0014,SV7,R017,WT1,P2,S1,18.71,41.51,True,True,ERP
WO000318,20250312,,A004,EQ0013,SV2,R025,WT6,P3,S2,46.09,47.37,False,False,ERP
WO000319,20250402,,A003,EQ0022,SV6,R019,WT6,P3,S3,41.38,29.89,False,False,ERP
WO000320,20250609,20250611,A006,EQ0019,SV6,R013,WT1,P2,S4,8.8,14.2,True,False,ServiceDesk
WO000321,20250206,20250208,A004,EQ0005,SV1,R026,WT6,P2,S4,15.89,15.96,True,False,ServiceDesk
WO000322,20250507,20250530,A001,EQ0010,SV7,R025,WT2,P4,S4,102.63,178.48,False,False,ERP
WO000323,20250608,,A003,EQ0033,SV8,R005,WT2,P4,S3,98.27,82.04,False,False,ServiceDesk
WO000324,20250618,,A003,EQ0035,SV4,R019,WT1,P4,S2,97.76,115.94,False,False,ERP
WO000325,20250520,20250522,A003,EQ0031,SV8,R026,WT3,P2,S4,17.77,11.63,True,False,ERP
WO000326,20250521,,A003,EQ0033,SV1,R010,WT2,P3,S1,46.53,56.07,False,False,ERP
WO000327,20250507,,A003,EQ0033,SV5,R017,WT3,P1,S2,6.86,6.05,True,False,CMMS
WO000328,20250121,20250122,A001,EQ0028,SV5,R030,WT4,P1,S4,5.89,3.67,True,False,CMMS
WO000329,20250409,20250419,A004,EQ0004,SV7,R007,WT2,P3,S4,47.58,78.97,False,False,ServiceDesk
WO000330,20250522,20250525,A004,EQ0004,SV4,R027,WT3,P2,S4,14.93,21.42,True,False,ERP
WO000331,20250526,20250527,A005,EQ0037,SV7,R004,WT1,P2,S4,12.29,6.81,True,False,ServiceDesk
WO000332,20250202,20250205,A005,EQ0018,SV4,R008,WT6,P2,S4,13.14,19.74,True,False,ERP
WO000333,20250603,20250610,A004,EQ0029,SV1,R018,WT3,P3,S4,45.3,49.38,False,False,CMMS
WO000334,20250312,,A003,EQ0022,SV6,R028,WT2,P3,S2,34.91,50.05,False,False,ERP
WO000335,20250211,20250215,A006,EQ0014,SV2,R018,WT5,P3,S4,33.19,30.45,False,False,ServiceDesk
WO000336,20250213,20250214,A005,EQ0039,SV8,R001,WT1,P2,S4,14.8,7.08,True,False,ServiceDesk
WO000337,20250620,,A001,EQ0028,SV8,R001,WT3,P3,S3,48.99,87.76,False,False,ServiceDesk
WO000338,20250622,,A005,EQ0009,SV8,R027,WT4,P2,S2,18.5,12.31,True,False,CMMS
WO000339,20250627,,A001,EQ0028,SV8,R028,WT2,P3,S1,26.86,71.36,False,False,CMMS
WO000340,20250311,,A003,EQ0022,SV2,R028,WT2,P3,S2,58.3,66.49,False,True,ERP
WO000341,20250514,,A002,EQ0030,SV6,R009,WT2,P1,S1,5.13,6.49,True,False,ServiceDesk
WO000342,20250421,,A004,EQ0003,SV7,R020,WT6,P1,S3,3.13,1.69,True,False,ERP
WO000343,20250612,,A004,EQ0003,SV4,R028,WT2,P3,S3,31.56,29.25,False,False,ERP
WO000344,20250407,20250418,A004,EQ0004,SV8,R001,WT1,P4,S4,73.59,83.27,False,True,CMMS
WO000345,20250330,20250408,A005,EQ0016,SV5,R016,WT2,P3,S4,62.71,64.16,False,True,CMMS
WO000346,20250613,20250615,A005,EQ0006,SV2,R018,WT2,P1,S4,5.81,11.5,True,False,ServiceDesk
WO000347,20250131,20250207,A006,EQ0014,SV2,R009,WT2,P4,S4,99.9,54.45,False,False,ServiceDesk
WO000348,20250408,20250412,A002,EQ0036,SV2,R015,WT1,P3,S4,43.6,24.24,False,False,ERP
WO000349,20250114,,A006,EQ0019,SV5,R001,WT1,P3,S1,33.82,92.88,False,False,ERP
WO000350,20250315,20250317,A003,EQ0033,SV8,R029,WT2,P2,S4,15.81,11.31,True,True,ERP
WO000351,20250215,20250305,A001,EQ0026,SV6,R024,WT1,P4,S4,90.36,139.16,False,False,ServiceDesk
WO000352,20250529,20250602,A003,EQ0022,SV8,R002,WT1,P2,S4,19.56,29.96,True,True,ServiceDesk
WO000353,20250208,20250218,A005,EQ0034,SV6,R015,WT3,P3,S4,47.39,74.33,False,True,CMMS
WO000354,20250311,,A004,EQ0003,SV5,R026,WT4,P1,S2,2.96,3.17,True,False,ERP
WO000355,20250417,,A004,EQ0008,SV4,R026,WT1,P2,S3,13.95,11.38,True,False,CMMS
WO000356,20250130,,A005,EQ0039,SV3,R008,WT1,P4,S2,52.23,39.0,False,False,ServiceDesk
WO000357,20250117,,A005,EQ0021,SV2,R005,WT2,P1,S2,6.84,6.62,True,False,ERP
WO000358,20250201,,A001,EQ0010,SV6,R017,WT6,P3,S1,28.85,63.0,False,False,ERP
WO000359,20250326,20250428,A005,EQ0009,SV7,R018,WT1,P4,S4,94.87,262.16,False,False,ERP
WO000360,20250426,20250429,A006,EQ0014,SV1,R003,WT6,P2,S4,11.71,18.27,True,False,CMMS
WO000361,20250324,20250325,A004,EQ0012,SV5,R017,WT3,P1,S4,3.96,3.28,True,False,ERP
WO000362,20250217,20250218,A004,EQ0002,SV4,R004,WT2,P1,S4,3.63,2.05,True,True,ServiceDesk
WO000363,20250505,20250507,A006,EQ0014,SV3,R002,WT2,P2,S4,18.36,10.53,True,False,ServiceDesk
WO000364,20250515,20250517,A004,EQ0005,SV1,R029,WT2,P2,S4,18.13,14.74,True,False,ERP
WO000365,20250420,,A005,EQ0018,SV3,R029,WT3,P3,S2,55.23,36.62,False,True,ServiceDesk
WO000366,20250122,20250204,A005,EQ0006,SV5,R002,WT6,P4,S4,62.07,99.08,False,False,CMMS
WO000367,20250522,20250523,A005,EQ0023,SV5,R001,WT1,P1,S4,6.83,5.29,True,False,CMMS
WO000368,20250530,20250531,A006,EQ0038,SV1,R029,WT3,P1,S4,5.45,6.52,True,False,ServiceDesk
WO000369,20250426,20250501,A006,EQ0027,SV8,R023,WT2,P3,S4,45.34,36.48,False,False,CMMS
WO000370,20250217,20250218,A002,EQ0015,SV5,R009,WT1,P1,S4,3.41,6.26,True,False,ERP
WO000371,20250404,,A001,EQ0028,SV6,R026,WT1,P1,S2,6.34,8.95,True,False,CMMS
WO000372,20250405,20250415,A003,EQ0033,SV4,R030,WT2,P3,S4,58.08,78.28,False,False,CMMS
WO000373,20250115,,A001,EQ0020,SV8,R016,WT3,P3,S2,57.8,98.71,False,False,ERP
WO000374,20250625,20250630,A005,EQ0016,SV2,R010,WT5,P3,S4,62.63,111.17,False,False,ERP
WO000375,20250315,20250318,A001,EQ0020,SV4,R025,WT2,P2,S4,8.57,21.77,True,False,CMMS
WO000376,20250426,,A002,EQ0030,SV8,R028,WT3,P4,S1,89.16,114.88,False,False,ServiceDesk
WO000377,20250106,20250114,A003,EQ0033,SV4,R011,WT2,P3,S4,55.17,59.92,False,False,ServiceDesk
WO000378,20250502,20250517,A005,EQ0011,SV3,R008,WT1,P3,S4,45.04,114.99,False,False,ServiceDesk
WO000379,20250404,20250406,A006,EQ0024,SV5,R022,WT6,P2,S4,11.52,9.06,True,False,ServiceDesk
WO000380,20250306,20250312,A005,EQ0018,SV1,R002,WT4,P3,S4,47.38,46.88,False,False,ServiceDesk
WO000381,20250416,20250422,A002,EQ0030,SV5,R009,WT1,P3,S4,49.89,41.24,False,False,CMMS
WO000382,20250119,20250120,A003,EQ0001,SV7,R011,WT1,P1,S4,3.27,4.61,True,False,ERP
WO000383,20250306,20250309,A005,EQ0034,SV8,R007,WT3,P3,S4,30.62,20.64,False,True,ERP
WO000384,20250215,20250216,A003,EQ0031,SV5,R007,WT2,P1,S4,3.17,7.12,True,True,ServiceDesk
WO000385,20250618,20250630,A005,EQ0006,SV4,R026,WT2,P4,S4,91.05,126.08,False,True,ERP
WO000386,20250426,,A006,EQ0027,SV1,R030,WT1,P1,S2,4.11,1.83,True,False,CMMS
WO000387,20250105,,A002,EQ0030,SV3,R018,WT2,P3,S1,35.64,78.29,False,False,CMMS
WO000388,20250606,,A003,EQ0001,SV6,R020,WT2,P3,S1,57.7,41.38,False,False,ERP
WO000389,20250507,,A001,EQ0010,SV6,R027,WT4,P2,S3,12.69,22.98,True,True,CMMS
WO000390,20250428,20250429,A003,EQ0022,SV8,R011,WT6,P2,S4,13.72,6.22,True,False,ServiceDesk
WO000391,20250525,20250528,A003,EQ0001,SV6,R019,WT2,P2,S4,11.63,16.89,True,False,CMMS
WO000392,20250529,,A005,EQ0017,SV6,R027,WT2,P2,S1,19.15,10.25,True,False,ServiceDesk
WO000393,20250521,,A001,EQ0026,SV8,R017,WT1,P4,S2,85.8,89.3,False,False,CMMS
WO000394,20250609,,A005,EQ0011,SV7,R011,WT1,P4,S2,84.7,83.1,False,False,ServiceDesk
WO000395,20250626,20250629,A003,EQ0001,SV8,R019,WT3,P2,S4,11.05,21.68,True,False,CMMS
WO000396,20250413,,A003,EQ0001,SV2,R030,WT1,P3,S2,56.32,33.26,False,False,CMMS
WO000397,20250312,,A006,EQ0019,SV6,R002,WT1,P3,S2,48.43,44.73,False,False,ServiceDesk
WO000398,20250313,20250330,A001,EQ0010,SV5,R011,WT1,P3,S4,57.7,135.76,False,True,ERP
WO000399,20250509,20250510,A005,EQ0039,SV4,R030,WT2,P1,S4,6.17,6.47,True,False,CMMS
WO000400,20250329,20250401,A005,EQ0016,SV8,R006,WT2,P2,S4,13.57,18.65,True,False,CMMS
WO000401,20250221,20250305,A005,EQ0011,SV7,R014,WT2,P3,S4,42.6,89.5,False,False,CMMS
WO000402,20250626,,A005,EQ0039,SV2,R004,WT1,P4,S1,101.76,67.4,False,False,ServiceDesk
WO000403,20250218,20250220,A004,EQ0012,SV7,R003,WT2,P2,S4,9.61,15.98,True,False,CMMS
WO000404,20250519,20250524,A003,EQ0031,SV8,R022,WT2,P3,S4,26.1,34.01,False,False,ServiceDesk
WO000405,20250519,20250607,A005,EQ0032,SV7,R021,WT2,P4,S4,88.4,144.0,False,False,CMMS
WO000406,20250610,20250628,A001,EQ0028,SV6,R017,WT2,P3,S4,55.51,140.32,False,False,CMMS
WO000407,20250403,20250422,A004,EQ0004,SV6,R014,WT1,P4,S4,65.19,145.89,False,False,ServiceDesk
WO000408,20250101,20250107,A004,EQ0002,SV7,R011,WT6,P3,S4,51.53,47.77,False,False,ERP
WO000409,20250407,,A001,EQ0007,SV5,R012,WT1,P3,S2,56.46,85.65,False,False,ServiceDesk
WO000410,20250325,20250327,A003,EQ0033,SV1,R024,WT1,P2,S4,14.48,12.44,True,False,ERP
WO000411,20250524,20250528,A004,EQ0005,SV5,R008,WT4,P2,S4,19.96,31.7,True,False,ERP
WO000412,20250520,20250528,A005,EQ0032,SV8,R009,WT2,P3,S5,47.31,59.17,False,False,ERP
WO000413,20250428,20250507,A002,EQ0015,SV5,R028,WT3,P3,S4,44.02,64.06,False,True,ServiceDesk
WO000414,20250508,20250510,A004,EQ0003,SV4,R013,WT6,P2,S4,8.91,14.37,True,True,CMMS
WO000415,20250123,20250221,A001,EQ0010,SV1,R011,WT1,P4,S4,79.95,231.95,False,False,ERP
WO000416,20250328,,A003,EQ0033,SV4,R022,WT5,P3,S2,55.63,41.41,False,False,ERP
WO000417,20250609,20250621,A005,EQ0018,SV4,R006,WT4,P4,S4,88.52,95.94,False,False,CMMS
WO000418,20250126,,A003,EQ0031,SV2,R004,WT1,P3,S3,58.98,108.86,False,False,ERP
WO000419,20250121,20250202,A005,EQ0034,SV6,R009,WT3,P3,S4,52.56,88.81,False,False,ServiceDesk
WO000420,20250324,,A006,EQ0038,SV7,R023,WT2,P2,S2,14.56,19.09,True,False,ERP
WO000421,20250509,20250510,A003,EQ0040,SV2,R013,WT2,P2,S4,10.84,7.26,True,False,ServiceDesk
WO000422,20250118,,A003,EQ0031,SV2,R009,WT1,P1,S3,3.69,4.04,True,False,CMMS
WO000423,20250102,20250110,A001,EQ0007,SV6,R005,WT3,P3,S4,26.65,57.04,False,True,ServiceDesk
WO000424,20250225,,A005,EQ0039,SV3,R016,WT2,P4,S2,84.71,48.94,False,False,ERP
WO000425,20250206,20250301,A001,EQ0007,SV4,R021,WT1,P4,S4,76.38,177.24,False,False,ERP
WO000426,20250125,20250127,A005,EQ0009,SV5,R011,WT4,P1,S4,5.86,14.45,True,False,ERP
WO000427,20250310,20250314,A005,EQ0017,SV3,R018,WT5,P2,S4,18.58,28.04,True,False,CMMS
WO000428,20250603,20250604,A005,EQ0017,SV3,R015,WT6,P2,S5,10.25,7.72,True,False,ERP
WO000429,20250318,20250321,A005,EQ0021,SV5,R022,WT6,P2,S4,20.29,22.83,True,False,ServiceDesk
WO000430,20250510,20250514,A003,EQ0025,SV1,R002,WT1,P4,S4,101.41,27.19,False,False,ERP
WO000431,20250520,,A005,EQ0023,SV6,R001,WT3,P1,S3,3.68,4.47,True,True,ServiceDesk
WO000432,20250306,20250307,A002,EQ0036,SV8,R016,WT1,P1,S4,6.48,7.76,True,False,CMMS
WO000433,20250620,20250624,A004,EQ0012,SV5,R002,WT3,P2,S4,12.17,30.7,True,False,ERP
WO000434,20250212,20250216,A004,EQ0002,SV2,R026,WT4,P3,S4,29.35,30.32,False,False,ServiceDesk
WO000435,20250416,20250419,A003,EQ0031,SV5,R026,WT1,P2,S4,18.29,21.07,True,False,CMMS
WO000436,20250508,20250510,A004,EQ0004,SV6,R002,WT2,P3,S4,29.4,9.76,False,False,ServiceDesk
WO000437,20250220,20250304,A001,EQ0020,SV6,R021,WT4,P3,S4,57.25,94.25,False,False,ERP
WO000438,20250327,20250405,A003,EQ0022,SV6,R018,WT1,P3,S4,41.65,64.98,False,False,ServiceDesk
WO000439,20250618,20250619,A005,EQ0039,SV5,R028,WT6,P1,S4,5.59,5.77,True,False,ERP
WO000440,20250130,20250201,A005,EQ0009,SV8,R029,WT3,P2,S4,10.65,10.47,True,False,CMMS
WO000441,20250504,20250507,A004,EQ0002,SV1,R007,WT4,P2,S4,15.55,19.13,True,False,ServiceDesk
WO000442,20250620,20250630,A005,EQ0032,SV3,R029,WT6,P4,S4,95.24,110.03,False,False,ERP
WO000443,20250426,20250427,A003,EQ0025,SV1,R013,WT1,P2,S4,13.5,6.89,True,False,ServiceDesk
WO000444,20250319,20250320,A003,EQ0033,SV3,R001,WT2,P1,S4,6.35,7.41,True,False,ERP
WO000445,20250320,20250326,A005,EQ0032,SV2,R021,WT6,P3,S4,60.29,47.02,False,False,ERP
WO000446,20250420,20250424,A003,EQ0031,SV3,R023,WT1,P4,S4,91.35,31.11,False,False,ERP
WO000447,20250406,20250408,A003,EQ0035,SV6,R030,WT3,P2,S4,17.99,13.55,True,False,ServiceDesk
WO000448,20250217,,A006,EQ0027,SV4,R006,WT3,P4,S2,100.57,154.65,False,False,CMMS
WO000449,20250518,20250528,A006,EQ0014,SV8,R026,WT3,P3,S4,59.69,74.47,False,False,ERP
WO000450,20250507,20250516,A005,EQ0017,SV8,R015,WT2,P4,S4,100.51,71.75,False,False,ServiceDesk
WO000451,20250512,20250521,A006,EQ0038,SV8,R012,WT5,P3,S4,62.74,64.82,False,False,ERP
WO000452,20250308,,A005,EQ0021,SV1,R009,WT1,P4,S3,51.06,124.79,False,False,ServiceDesk
WO000453,20250522,,A005,EQ0037,SV8,R005,WT1,P2,S2,17.57,21.27,True,False,CMMS
WO000454,20250417,20250420,A001,EQ0007,SV7,R018,WT2,P2,S4,16.44,20.74,True,True,ServiceDesk
WO000455,20250322,20250323,A006,EQ0038,SV8,R010,WT3,P2,S4,8.64,3.58,True,False,CMMS
WO000456,20250430,,A005,EQ0016,SV1,R021,WT2,P3,S3,43.7,33.05,False,True,ERP
WO000457,20250504,,A002,EQ0030,SV8,R029,WT3,P3,S3,64.3,71.32,False,False,ERP
WO000458,20250207,20250216,A005,EQ0034,SV3,R024,WT4,P3,S4,62.29,69.21,False,False,ServiceDesk
WO000459,20250420,20250505,A006,EQ0019,SV4,R009,WT1,P4,S5,96.8,118.59,False,False,CMMS
WO000460,20250111,20250113,A005,EQ0011,SV1,R015,WT4,P2,S4,11.19,9.06,True,False,CMMS
WO000461,20250316,20250318,A004,EQ0002,SV5,R017,WT2,P2,S4,8.84,10.55,True,False,CMMS
WO000462,20250304,20250308,A005,EQ0021,SV1,R030,WT1,P3,S4,38.62,24.25,False,True,ServiceDesk
WO000463,20250211,20250218,A001,EQ0026,SV6,R008,WT2,P3,S4,27.01,48.38,False,False,ServiceDesk
WO000464,20250223,20250302,A003,EQ0022,SV4,R018,WT2,P4,S4,64.55,54.54,False,False,ServiceDesk
WO000465,20250501,,A002,EQ0036,SV8,R006,WT2,P3,S2,58.66,40.84,False,False,ServiceDesk
WO000466,20250419,20250424,A003,EQ0025,SV7,R008,WT6,P3,S4,34.62,35.71,False,False,ServiceDesk
WO000467,20250529,20250601,A001,EQ0028,SV8,R010,WT3,P2,S4,17.2,21.99,True,False,ERP
WO000468,20250319,20250323,A005,EQ0018,SV6,R013,WT3,P3,S5,44.4,27.47,False,False,CMMS
WO000469,20250219,20250224,A003,EQ0035,SV5,R004,WT3,P3,S4,33.59,35.53,False,False,ERP
WO000470,20250118,20250119,A004,EQ0004,SV1,R029,WT6,P2,S4,13.14,6.91,True,False,CMMS
WO000471,20250619,20250630,A001,EQ0020,SV8,R004,WT3,P4,S4,90.34,94.04,False,False,ServiceDesk
WO000472,20250516,20250518,A002,EQ0015,SV7,R027,WT2,P2,S4,14.4,8.88,True,False,CMMS
WO000473,20250507,20250521,A006,EQ0027,SV7,R003,WT2,P4,S4,99.21,109.67,False,True,CMMS
WO000474,20250201,20250203,A006,EQ0014,SV3,R021,WT2,P2,S4,11.84,12.43,True,False,ServiceDesk
WO000475,20250522,20250527,A004,EQ0029,SV7,R002,WT2,P3,S4,36.91,33.11,False,False,CMMS
WO000476,20250525,,A005,EQ0018,SV4,R004,WT6,P2,S2,15.48,19.55,True,False,CMMS
WO000477,20250411,20250415,A003,EQ0040,SV1,R027,WT2,P3,S4,30.18,30.23,False,False,ServiceDesk
WO000478,20250425,,A005,EQ0011,SV5,R015,WT6,P2,S1,13.69,10.97,True,False,CMMS
WO000479,20250206,,A002,EQ0036,SV8,R026,WT1,P3,S3,42.63,37.9,False,False,ERP
WO000480,20250411,,A004,EQ0003,SV4,R027,WT2,P4,S2,68.56,47.83,False,False,ERP
WO000481,20250630,20250630,A005,EQ0018,SV4,R005,WT3,P3,S4,56.22,56.33,False,False,ServiceDesk
WO000482,20250120,20250130,A003,EQ0025,SV7,R001,WT2,P4,S4,105.27,76.68,False,False,CMMS
WO000483,20250506,20250507,A005,EQ0016,SV1,R030,WT1,P2,S4,9.7,7.58,True,False,CMMS
WO000484,20250507,20250508,A003,EQ0033,SV3,R024,WT5,P1,S4,3.9,0.97,True,False,ServiceDesk
WO000485,20250408,20250412,A006,EQ0019,SV8,R009,WT4,P2,S4,19.49,30.88,True,False,ERP
WO000486,20250125,,A001,EQ0026,SV4,R005,WT2,P3,S1,51.58,53.72,False,False,ServiceDesk
WO000487,20250210,,A002,EQ0030,SV6,R014,WT6,P3,S2,49.66,34.14,False,True,ERP
WO000488,20250427,,A005,EQ0017,SV5,R004,WT3,P1,S2,4.82,4.38,True,True,ServiceDesk
WO000489,20250511,20250517,A005,EQ0034,SV5,R021,WT2,P4,S4,56.82,46.0,False,False,ERP
WO000490,20250304,20250311,A004,EQ0029,SV7,R002,WT2,P4,S4,77.12,53.3,False,False,ERP
WO000491,20250329,,A003,EQ0033,SV2,R007,WT4,P1,S3,4.72,4.88,True,False,ERP
WO000492,20250607,20250629,A005,EQ0006,SV8,R007,WT5,P4,S4,83.57,169.11,False,False,CMMS
WO000493,20250515,20250524,A003,EQ0035,SV2,R011,WT6,P3,S4,39.29,65.58,False,False,ServiceDesk
WO000494,20250302,,A003,EQ0031,SV1,R023,WT2,P4,S2,98.15,103.79,False,False,ServiceDesk
WO000495,20250330,20250404,A003,EQ0025,SV1,R020,WT1,P2,S4,11.11,32.6,True,False,ERP
WO000496,20250316,20250321,A005,EQ0009,SV2,R013,WT4,P3,S4,29.28,33.28,False,False,CMMS
WO000497,20250109,,A005,EQ0009,SV2,R011,WT1,P4,S2,86.07,72.83,False,False,CMMS
