CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO000270,20250509,PR0002,A009,EQ0043,Servicios externos,134511.14,146277.27,133277.43,Contratista minero
CO000271,20250522,PR0037,A017,EQ0030,Contratistas,64924.38,67288.99,60471.56,Proveedor local
CO000272,20250423,PR0074,A004,EQ0048,Componentes mayores,69551.28,55702.49,73036.07,Proveedor local
CO000273,20250123,PR0064,A004,EQ0020,Componentes mayores,92065.56,119305.08,47725.13,Contratista minero
CO000274,20250114,PR0010,A004,EQ0006,Instrumentación,124864.18,99478.82,53720.89,Proveedor internacional
CO000275,20250521,PR0073,A004,EQ0020,Servicios externos,146141.28,127178.85,59650.0,Contratista minero
CO000276,20250630,PR0004,A004,EQ0060,Parada planta,48852.12,49962.01,29714.66,Proveedor internacional
CO000277,20250403,PR0040,A004,EQ0053,Contratistas,152027.91,179191.46,76801.6,Proveedor local
CO000278,20250128,PR0026,A004,EQ0006,Mano de obra,110903.31,112947.83,103034.79,Contratista minero
CO000279,20250613,PR0003,A004,EQ0049,Servicios externos,62896.56,48589.02,57018.17,Proveedor local
CO000280,20250612,PR0022,A004,EQ0019,Seguridad,16906.97,15096.73,5915.28,Interno
CO000281,20250614,PR0017,A008,EQ0058,Mano de obra,14712.83,19202.76,8862.97,Proveedor local
CO000282,20250320,PR0025,A005,EQ0029,Lubricantes,83532.79,111263.02,63549.92,Contratista minero
CO000283,20250531,PR0075,A004,EQ0019,Materiales de desgaste,141703.33,137250.37,110263.02,Interno
CO000284,20250526,PR0069,A017,EQ0009,Contratistas,26668.34,33948.1,14035.31,Interno
CO000285,20250119,PR0005,A009,EQ0022,Repuestos,156797.37,116153.85,134830.51,Proveedor local
CO000286,20250415,PR0069,A010,EQ0032,Seguridad,49706.95,75777.14,43934.34,Proveedor local
CO000287,20250210,PR0006,A004,EQ0051,Servicios externos,97054.76,99192.62,91093.71,Proveedor internacional
CO000288,20250117,PR0035,A004,EQ0052,Seguridad,113414.12,130108.3,113817.02,Proveedor internacional
CO000289,20250305,PR0037,A009,EQ0043,Lubricantes,87329.11,86745.01,78236.33,Interno
CO000290,20250510,PR0030,A012,EQ0035,Materiales de desgaste,94877.39,105409.61,23398.87,Interno
CO000291,20250106,PR0022,A017,EQ0008,Componentes mayores,84150.95,107215.56,18187.69,Proveedor local
CO000292,20250105,PR0027,A017,EQ0008,Parada planta,155956.3,153702.39,100832.0,Proveedor internacional
CO000293,20250605,PR0067,A004,EQ0019,Instrumentación,60503.33,64340.08,60989.1,Contratista minero
CO000294,20250204,PR0012,A017,EQ0024,Repuestos,140125.59,138375.66,51829.76,Interno
CO000295,20250617,PR0029,A017,EQ0017,Neumáticos,60835.94,68785.74,35504.14,Interno
CO000296,20250630,PR0018,A009,EQ0043,Seguridad,110784.31,116009.83,33780.32,Contratista minero
CO000297,20250419,PR0017,A005,EQ0013,Servicios externos,100158.07,97554.8,28609.23,Interno
CO000298,20250215,PR0072,A010,EQ0038,Componentes mayores,94519.8,110601.86,80866.67,Interno
CO000299,20250324,PR0048,A004,EQ0007,Automatización,57191.72,62818.0,28751.94,Interno
CO000300,20250219,PR0023,A009,EQ0022,Automatización,105684.16,109751.44,77716.33,Proveedor local
CO000301,20250412,PR0041,A008,EQ0058,Contratistas,122245.96,158034.7,35288.64,Proveedor local
CO000302,20250109,PR0047,A017,EQ0021,Contratistas,44295.68,31141.36,39964.39,Proveedor internacional
CO000303,20250206,PR0074,A010,EQ0028,Seguridad,99915.84,129137.84,83123.12,Interno
CO000304,20250611,PR0079,A013,EQ0026,Contratistas,75882.97,81806.78,54690.47,Proveedor internacional
CO000305,20250103,PR0012,A004,EQ0036,Materiales de desgaste,156867.52,136632.34,147869.39,Proveedor local
CO000306,20250221,PR0010,A004,EQ0059,Energía,109722.98,108465.88,99716.66,Proveedor local
CO000307,20250417,PR0052,A010,EQ0015,Repuestos,34248.78,45916.87,26848.54,Proveedor local
CO000308,20250614,PR0053,A010,EQ0039,Mano de obra,124218.81,149742.96,77351.43,Proveedor internacional
CO000309,20250201,PR0032,A004,EQ0059,Componentes mayores,62828.03,53944.19,35411.43,Contratista minero
CO000310,20250320,PR0008,A009,EQ0022,Materiales de desgaste,118867.55,117487.46,114595.06,Proveedor internacional
CO000311,20250327,PR0052,A010,EQ0028,Automatización,113123.39,146251.27,80072.64,Proveedor internacional
CO000312,20250501,PR0017,A006,EQ0056,Contratistas,32344.56,29037.58,14294.87,Contratista minero
CO000313,20250430,PR0029,A004,EQ0020,Mano de obra,64820.14,75273.71,36244.52,Contratista minero
CO000314,20250201,PR0022,A017,EQ0003,Servicios externos,108274.67,115976.11,56521.83,Interno
CO000315,20250416,PR0013,A005,EQ0037,Energía,157451.39,188793.03,40628.72,Contratista minero
CO000316,20250610,PR0048,A017,EQ0023,Componentes mayores,130409.12,142591.39,51823.63,Proveedor internacional
CO000317,20250418,PR0008,A006,EQ0056,Lubricantes,75459.53,76088.93,55472.49,Proveedor internacional
CO000318,20250118,PR0065,A005,EQ0037,Servicios externos,136658.56,162559.85,139023.94,Contratista minero
CO000319,20250311,PR0004,A017,EQ0008,Instrumentación,126677.1,111320.24,35719.64,Contratista minero
CO000320,20250415,PR0059,A005,EQ0047,Parada planta,50080.69,58846.63,31949.83,Interno
CO000321,20250131,PR0012,A004,EQ0036,Contratistas,65050.91,62371.84,69507.65,Interno
CO000322,20250628,PR0059,A004,EQ0007,Contratistas,93324.45,90288.8,59530.69,Proveedor internacional
CO000323,20250424,PR0080,A005,EQ0013,Seguridad,65469.33,53222.43,67709.73,Contratista minero
CO000324,20250310,PR0036,A017,EQ0040,Instrumentación,125608.28,104072.39,78420.15,Proveedor local
CO000325,20250527,PR0008,A008,EQ0033,Parada planta,52180.63,85134.86,16997.23,Proveedor local
CO000326,20250602,PR0008,A008,EQ0058,Energía,19195.85,28722.84,13092.97,Proveedor internacional
CO000327,20250105,PR0079,A004,EQ0057,Repuestos,95863.7,115045.98,89726.41,Contratista minero
CO000328,20250214,PR0001,A005,EQ0037,Materiales de desgaste,59828.64,57238.55,13529.46,Proveedor internacional
CO000329,20250117,PR0071,A004,EQ0002,Parada planta,112477.68,113764.97,35852.76,Proveedor local
CO000330,20250410,PR0027,A004,EQ0060,Energía,150563.43,153802.86,151163.9,Proveedor local
CO000331,20250329,PR0076,A004,EQ0018,Lubricantes,116774.32,101068.46,115942.23,Interno
CO000332,20250202,PR0027,A017,EQ0024,Servicios externos,103702.46,91223.38,20853.37,Contratista minero
CO000333,20250216,PR0024,A017,EQ0003,Componentes mayores,69135.75,76789.18,18925.17,Proveedor local
CO000334,20250531,PR0080,A009,EQ0043,Mano de obra,73657.13,76024.14,70486.57,Proveedor local
CO000335,20250418,PR0059,A004,EQ0059,Neumáticos,93800.08,99608.94,26487.75,Proveedor local
CO000336,20250417,PR0026,A005,EQ0037,Mano de obra,154919.44,147967.69,129158.33,Interno
CO000337,20250602,PR0034,A010,EQ0015,Contratistas,157990.3,235649.96,144889.88,Proveedor internacional
CO000338,20250526,PR0057,A005,EQ0013,Seguridad,90062.04,95498.26,23189.3,Contratista minero
CO000339,20250402,PR0072,A008,EQ0042,Neumáticos,139418.05,186326.63,43151.77,Proveedor internacional
CO000340,20250210,PR0068,A008,EQ0042,Servicios externos,106265.22,139505.31,72382.88,Contratista minero
CO000341,20250420,PR0021,A005,EQ0013,Componentes mayores,117782.25,121174.82,56667.11,Contratista minero
CO000342,20250227,PR0040,A017,EQ0009,Neumáticos,59431.5,52724.5,21093.93,Proveedor local
CO000343,20250529,PR0038,A005,EQ0013,Materiales de desgaste,127749.67,128022.26,64841.73,Contratista minero
CO000344,20250604,PR0073,A008,EQ0042,Contratistas,69659.05,87329.96,45725.33,Contratista minero
CO000345,20250520,PR0063,A004,EQ0059,Instrumentación,126826.26,123560.21,99934.49,Proveedor local
CO000346,20250311,PR0039,A004,EQ0054,Lubricantes,68832.09,66052.34,66982.25,Proveedor internacional
CO000347,20250621,PR0010,A005,EQ0037,Componentes mayores,56634.71,66860.99,13099.19,Contratista minero
CO000348,20250131,PR0017,A004,EQ0011,Neumáticos,65552.19,74634.5,39855.35,Contratista minero
CO000349,20250601,PR0035,A017,EQ0008,Automatización,29649.27,28040.99,28692.91,Proveedor internacional
CO000350,20250311,PR0057,A004,EQ0011,Servicios externos,90659.31,104367.26,96018.02,Contratista minero
CO000351,20250317,PR0049,A010,EQ0032,Materiales de desgaste,64081.68,101785.17,35940.04,Interno
CO000352,20250420,PR0068,A017,EQ0014,Repuestos,19369.5,18027.44,16375.89,Interno
CO000353,20250622,PR0043,A010,EQ0038,Repuestos,98103.66,113286.14,34915.49,Contratista minero
CO000354,20250627,PR0055,A005,EQ0001,Energía,12678.95,10338.55,9356.9,Proveedor internacional
CO000355,20250126,PR0066,A012,EQ0045,Neumáticos,84998.17,79903.7,78840.02,Proveedor internacional
CO000356,20250521,PR0064,A017,EQ0040,Servicios externos,129602.16,115682.67,109244.74,Proveedor internacional
CO000357,20250331,PR0063,A017,EQ0027,Componentes mayores,58228.47,56041.4,49058.71,Proveedor local
CO000358,20250220,PR0015,A004,EQ0010,Seguridad,22587.97,21383.17,10384.51,Proveedor local
CO000359,20250301,PR0075,A017,EQ0009,Materiales de desgaste,101730.2,75763.51,103441.99,Proveedor internacional
CO000360,20250319,PR0050,A004,EQ0046,Servicios externos,130942.51,150125.71,106217.84,Proveedor local
CO000361,20250109,PR0018,A005,EQ0013,Contratistas,145174.32,119592.46,149450.93,Proveedor local
CO000362,20250321,PR0038,A005,EQ0044,Parada planta,10441.38,9867.85,2991.08,Interno
CO000363,20250421,PR0003,A004,EQ0057,Mano de obra,51769.92,61858.32,51878.0,Contratista minero
CO000364,20250604,PR0056,A012,EQ0045,Automatización,85102.39,111530.37,65178.19,Proveedor internacional
CO000365,20250306,PR0003,A004,EQ0036,Materiales de desgaste,25511.91,27988.23,10290.91,Interno
CO000366,20250104,PR0005,A012,EQ0045,Contratistas,69261.36,66366.7,42691.97,Proveedor internacional
CO000367,20250129,PR0029,A004,EQ0054,Contratistas,78205.38,84572.64,74025.34,Interno
CO000368,20250630,PR0078,A004,EQ0053,Automatización,152814.75,166275.41,31560.69,Proveedor internacional
CO000369,20250225,PR0011,A004,EQ0019,Lubricantes,74572.89,78392.2,40030.76,Contratista minero
CO000370,20250115,PR0062,A004,EQ0002,Seguridad,84786.14,89715.49,63685.05,Contratista minero
CO000371,20250416,PR0053,A004,EQ0004,Energía,84031.47,104805.81,51914.04,Proveedor internacional
CO000372,20250210,PR0068,A017,EQ0041,Componentes mayores,89575.09,78056.9,98044.27,Contratista minero
CO000373,20250407,PR0019,A006,EQ0056,Repuestos,128412.68,131614.67,43064.6,Proveedor internacional
CO000374,20250527,PR0021,A006,EQ0056,Instrumentación,26610.65,28017.24,6921.49,Contratista minero
CO000375,20250302,PR0061,A004,EQ0057,Repuestos,129986.67,175366.88,82763.32,Proveedor internacional
CO000376,20250414,PR0034,A008,EQ0042,Lubricantes,110896.78,161229.7,90115.45,Interno
CO000377,20250304,PR0041,A004,EQ0019,Energía,91964.04,83148.4,33006.77,Contratista minero
CO000378,20250218,PR0006,A004,EQ0018,Energía,101833.12,92539.13,89144.12,Interno
CO000379,20250112,PR0045,A004,EQ0049,Instrumentación,6671.65,5234.61,2850.98,Interno
CO000380,20250403,PR0028,A004,EQ0048,Energía,103779.03,118742.4,31412.02,Proveedor local
CO000381,20250429,PR0020,A009,EQ0043,Lubricantes,39452.67,31440.9,32838.89,Contratista minero
CO000382,20250605,PR0009,A004,EQ0053,Energía,30956.37,38567.11,15698.97,Interno
CO000383,20250615,PR0052,A006,EQ0056,Componentes mayores,106235.26,91197.77,23575.12,Proveedor internacional
CO000384,20250307,PR0033,A017,EQ0009,Lubricantes,54907.47,57989.63,46421.15,Proveedor local
CO000385,20250511,PR0069,A017,EQ0024,Servicios externos,137399.89,168281.37,130455.55,Interno
CO000386,20250221,PR0023,A004,EQ0018,Automatización,35239.39,35290.69,33841.59,Contratista minero
CO000387,20250328,PR0032,A004,EQ0057,Servicios externos,146194.13,138474.47,60882.88,Proveedor internacional
CO000388,20250603,PR0013,A004,EQ0019,Parada planta,129714.13,109945.31,128377.55,Proveedor internacional
CO000389,20250510,PR0014,A004,EQ0060,Instrumentación,98518.33,98847.11,59934.4,Proveedor internacional
CO000390,20250604,PR0064,A004,EQ0004,Contratistas,2437.13,2327.38,1682.99,Contratista minero
CO000391,20250529,PR0019,A004,EQ0011,Mano de obra,37664.3,33799.15,28820.48,Interno
CO000392,20250521,PR0014,A005,EQ0029,Neumáticos,9980.77,8320.02,3566.35,Interno
CO000393,20250617,PR0038,A006,EQ0031,Seguridad,151804.73,127999.17,37607.77,Contratista minero
CO000394,20250613,PR0001,A008,EQ0058,Automatización,50410.28,76893.75,16319.37,Proveedor local
CO000395,20250619,PR0025,A010,EQ0025,Componentes mayores,6040.38,6999.32,3073.85,Proveedor local
CO000396,20250114,PR0033,A005,EQ0037,Energía,44140.18,51074.27,39073.97,Interno
CO000397,20250220,PR0064,A005,EQ0047,Repuestos,98340.8,103407.2,89462.32,Proveedor internacional
CO000398,20250116,PR0043,A012,EQ0045,Contratistas,52700.56,34609.88,24917.92,Proveedor local
CO000399,20250305,PR0066,A017,EQ0055,Neumáticos,103984.67,100479.21,32645.72,Proveedor local
CO000400,20250521,PR0060,A004,EQ0019,Repuestos,133131.95,161302.61,59642.89,Proveedor local
CO000401,20250505,PR0015,A004,EQ0054,Repuestos,91250.9,112852.72,21848.31,Proveedor local
CO000402,20250101,PR0062,A010,EQ0038,Contratistas,73745.89,86475.03,66510.87,Proveedor local
CO000403,20250414,PR0017,A004,EQ0010,Lubricantes,99037.76,93316.85,69910.89,Proveedor local
CO000404,20250111,PR0075,A010,EQ0025,Neumáticos,23590.9,34889.25,9237.25,Contratista minero
CO000405,20250114,PR0052,A005,EQ0001,Neumáticos,99408.96,82389.55,84543.66,Contratista minero
CO000406,20250526,PR0052,A017,EQ0021,Parada planta,33724.9,30378.28,31243.75,Contratista minero
CO000407,20250524,PR0023,A017,EQ0014,Mano de obra,92378.52,85030.62,101129.56,Interno
CO000408,20250105,PR0023,A013,EQ0050,Neumáticos,142789.27,170779.56,40703.95,Proveedor internacional
CO000409,20250326,PR0028,A005,EQ0029,Energía,44383.2,38087.34,36517.71,Proveedor local
CO000410,20250604,PR0012,A008,EQ0058,Mano de obra,76633.91,115154.22,61213.38,Contratista minero
CO000411,20250214,PR0018,A008,EQ0042,Neumáticos,120488.3,189102.22,68923.14,Proveedor internacional
CO000412,20250401,PR0016,A004,EQ0054,Materiales de desgaste,136169.03,151978.42,111520.83,Proveedor local
CO000413,20250121,PR0047,A013,EQ0050,Mano de obra,66334.09,66160.28,35258.65,Proveedor local
CO000414,20250322,PR0026,A006,EQ0031,Componentes mayores,56538.44,55465.22,38451.3,Contratista minero
CO000415,20250116,PR0074,A010,EQ0028,Instrumentación,25869.03,35476.45,10967.66,Contratista minero
CO000416,20250628,PR0076,A017,EQ0003,Materiales de desgaste,34511.22,38672.04,16903.1,Contratista minero
CO000417,20250521,PR0064,A008,EQ0033,Automatización,111446.85,148693.8,116657.54,Proveedor local
CO000418,20250623,PR0061,A009,EQ0043,Lubricantes,45864.41,42482.16,19517.58,Contratista minero
CO000419,20250226,PR0003,A005,EQ0001,Componentes mayores,49192.36,44097.3,53729.96,Proveedor internacional
CO000420,20250425,PR0014,A010,EQ0039,Instrumentación,85445.73,99879.44,29518.85,Interno
CO000421,20250215,PR0042,A017,EQ0021,Contratistas,17238.46,16687.95,6015.41,Proveedor internacional
CO000422,20250201,PR0020,A004,EQ0048,Neumáticos,83450.01,94378.54,38325.75,Interno
CO000423,20250410,PR0021,A004,EQ0010,Parada planta,68713.45,54659.35,58970.42,Proveedor local
CO000424,20250311,PR0012,A008,EQ0058,Contratistas,21181.35,24943.22,7505.56,Contratista minero
CO000425,20250508,PR0003,A017,EQ0017,Repuestos,32170.03,27154.72,19840.37,Proveedor internacional
CO000426,20250430,PR0024,A013,EQ0050,Energía,99720.07,109341.6,34754.07,Proveedor internacional
CO000427,20250313,PR0063,A005,EQ0013,Materiales de desgaste,113116.46,106444.41,106411.94,Interno
CO000428,20250107,PR0038,A009,EQ0022,Lubricantes,61855.65,51805.73,44277.0,Contratista minero
CO000429,20250327,PR0052,A010,EQ0039,Seguridad,119138.47,160308.66,61840.46,Contratista minero
CO000430,20250524,PR0021,A004,EQ0054,Parada planta,103626.23,90331.67,30808.0,Proveedor local
CO000431,20250422,PR0021,A017,EQ0030,Lubricantes,42871.79,35139.71,37918.52,Proveedor internacional
CO000432,20250515,PR0064,A005,EQ0034,Automatización,81772.6,85826.59,66970.17,Contratista minero
CO000433,20250105,PR0061,A017,EQ0027,Instrumentación,102615.62,95852.85,28734.98,Interno
CO000434,20250405,PR0004,A017,EQ0030,Instrumentación,45251.0,46670.13,47083.91,Proveedor local
CO000435,20250327,PR0075,A010,EQ0025,Materiales de desgaste,26705.29,38891.12,19260.39,Proveedor local
CO000436,20250103,PR0012,A004,EQ0060,Contratistas,110502.94,125433.77,45341.42,Proveedor local
CO000437,20250611,PR0077,A008,EQ0033,Parada planta,159814.49,193713.78,108338.59,Proveedor local
CO000438,20250224,PR0074,A012,EQ0045,Parada planta,158616.26,173237.53,132373.73,Proveedor internacional
CO000439,20250305,PR0027,A017,EQ0040,Repuestos,150309.75,150217.72,97938.32,Proveedor internacional
CO000440,20250330,PR0078,A004,EQ0019,Energía,130669.86,147609.97,67493.38,Contratista minero
CO000441,20250124,PR0037,A004,EQ0019,Mano de obra,143604.21,149370.5,53117.01,Contratista minero
CO000442,20250412,PR0043,A010,EQ0025,Contratistas,15998.02,19487.78,4347.96,Proveedor local
CO000443,20250130,PR0016,A004,EQ0019,Componentes mayores,126607.67,106964.99,92355.54,Proveedor local
CO000444,20250508,PR0053,A005,EQ0029,Lubricantes,43943.51,42038.94,26129.55,Proveedor internacional
CO000445,20250628,PR0013,A010,EQ0028,Energía,34237.05,45298.88,32207.57,Proveedor internacional
CO000446,20250123,PR0059,A010,EQ0038,Seguridad,60683.88,88772.44,44249.64,Proveedor internacional
CO000447,20250611,PR0077,A017,EQ0017,Repuestos,12254.03,10850.86,4741.66,Proveedor internacional
CO000448,20250530,PR0010,A017,EQ0041,Lubricantes,94189.77,92687.0,76560.06,Interno
CO000449,20250114,PR0038,A004,EQ0046,Parada planta,143748.9,162897.13,120497.77,Proveedor internacional
CO000450,20250112,PR0047,A010,EQ0032,Componentes mayores,25821.61,33007.45,24138.88,Interno
CO000451,20250205,PR0057,A013,EQ0050,Automatización,22589.74,20741.05,7414.62,Interno
CO000452,20250131,PR0059,A017,EQ0021,Servicios externos,32394.26,35890.29,31247.27,Interno
CO000453,20250228,PR0040,A006,EQ0031,Repuestos,109000.8,63540.9,36414.14,Proveedor internacional
CO000454,20250521,PR0050,A004,EQ0060,Mano de obra,88537.64,75993.08,21050.77,Interno
CO000455,20250319,PR0039,A004,EQ0004,Lubricantes,109730.78,102778.01,112502.02,Contratista minero
CO000456,20250129,PR0064,A005,EQ0029,Energía,83315.81,80388.37,74979.31,Proveedor local
CO000457,20250307,PR0050,A013,EQ0050,Mano de obra,140674.84,135505.0,105130.1,Interno
CO000458,20250523,PR0052,A004,EQ0036,Seguridad,77243.68,92693.55,25382.0,Contratista minero
CO000459,20250417,PR0039,A012,EQ0045,Neumáticos,130223.41,155005.14,121924.13,Proveedor local
CO000460,20250414,PR0079,A004,EQ0006,Instrumentación,132253.76,129949.53,136481.86,Proveedor local
CO000461,20250427,PR0008,A017,EQ0027,Contratistas,159570.13,164746.89,53190.33,Interno
CO000462,20250506,PR0049,A012,EQ0045,Instrumentación,81284.12,81429.14,24644.01,Proveedor internacional
CO000463,20250615,PR0011,A013,EQ0026,Energía,111907.33,139958.0,85227.29,Proveedor local
CO000464,20250406,PR0054,A010,EQ0015,Seguridad,122591.39,183250.66,130045.76,Contratista minero
CO000465,20250627,PR0078,A010,EQ0039,Instrumentación,8522.84,11436.44,2361.46,Interno
CO000466,20250628,PR0037,A010,EQ0038,Automatización,10089.65,15877.89,3465.81,Interno
CO000467,20250613,PR0004,A010,EQ0028,Automatización,146317.25,192760.76,87831.05,Contratista minero
