MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT001076,20250411,EQ0036,A002,WT2,P4,Vibración,Eléctrico,5.01,2.47,2092.43,False
MT001077,20250120,EQ0005,A004,WT1,P1,Falla eléctrica,Energía,3.05,1.43,1507.09,True
MT001078,20250307,EQ0001,A003,WT2,P1,Calibración,Control,6.05,5.33,1417.83,False
MT001079,20250327,EQ0009,A005,WT1,P3,Vibración,Control,3.55,2.41,2588.05,True
MT001080,20250627,EQ0006,A005,WT2,P2,Desgaste,TI/OT,15.24,10.11,5356.81,False
MT001081,20250101,EQ0021,A005,WT1,P3,Vibración,Eléctrico,3.3,1.49,1107.85,True
MT001082,20250112,EQ0004,A004,WT1,P3,Calibración,Control,3.78,2.34,1908.26,True
MT001083,20250201,EQ0017,A005,WT1,P2,Falla eléctrica,Energía,4.42,3.95,2985.4,True
MT001084,20250514,EQ0017,A005,WT2,P3,Sobrecalentamiento,Eléctrico,9.18,5.73,7543.18,False
MT001085,20250130,EQ0028,A001,WT2,P3,Vibración,TI/OT,17.42,11.01,11586.81,False
MT001086,20250417,EQ0036,A002,WT2,P2,Sobrecalentamiento,TI/OT,1.03,0.67,347.92,False
MT001087,20250403,EQ0027,A006,WT2,P2,Desgaste,Energía,6.6,5.64,4682.28,False
MT001088,20250312,EQ0035,A003,WT2,P3,Desgaste,TI/OT,9.98,7.61,5452.67,False
MT001089,20250210,EQ0037,A005,WT1,P4,Calibración,Control,3.13,2.28,1150.47,True
MT001090,20250408,EQ0028,A001,WT1,P3,Falla eléctrica,TI/OT,3.76,2.04,1315.14,True
MT001091,20250508,EQ0011,A005,WT1,P2,Calibración,Control,3.0,1.44,735.86,True
MT001092,20250413,EQ0025,A003,WT1,P4,Vibración,TI/OT,1.41,0.96,1114.01,True
MT001093,20250427,EQ0036,A002,WT2,P3,Sobrecalentamiento,Control,3.55,1.44,1721.49,False
MT001094,20250621,EQ0020,A001,WT1,P1,Vibración,TI/OT,3.12,2.07,2300.35,True
MT001095,20250516,EQ0032,A005,WT1,P2,Desgaste,Control,1.12,0.65,951.1,True
MT001096,20250312,EQ0001,A003,WT1,P3,No aplica,Control,1.63,0.9,422.17,True
MT001097,20250522,EQ0031,A003,WT2,P3,Sobrecalentamiento,Energía,5.87,3.47,4799.09,False
MT001098,20250408,EQ0014,A006,WT2,P4,Sobrecalentamiento,TI/OT,3.9,2.69,1466.68,False
MT001099,20250224,EQ0008,A004,WT1,P4,Falla eléctrica,Mecánico,0.54,0.27,152.14,True
MT001100,20250423,EQ0021,A005,WT2,P2,Falla eléctrica,TI/OT,10.02,4.21,4028.93,False
MT001101,20250501,EQ0014,A006,WT2,P1,Calibración,Control,8.49,3.51,6600.62,False
MT001102,20250102,EQ0004,A004,WT1,P3,Falla eléctrica,Energía,2.71,1.4,1075.79,True
MT001103,20250416,EQ0021,A005,WT2,P3,Sobrecalentamiento,TI/OT,4.52,2.68,1911.27,False
MT001104,20250607,EQ0010,A001,WT2,P2,Calibración,Mecánico,2.56,2.43,1272.09,False
MT001105,20250415,EQ0012,A004,WT2,P3,Desgaste,TI/OT,3.92,3.7,1569.07,False
MT001106,20250206,EQ0013,A004,WT1,P4,Falla eléctrica,Energía,0.5,0.39,235.41,True
MT001107,20250421,EQ0022,A003,WT1,P4,Sobrecalentamiento,Eléctrico,4.14,3.24,2638.8,True
MT001108,20250415,EQ0034,A005,WT1,P1,Falla eléctrica,Mecánico,1.19,1.1,1120.13,True
MT001109,20250220,EQ0012,A004,WT1,P4,Sobrecalentamiento,TI/OT,1.65,1.18,378.59,True
MT001110,20250516,EQ0026,A001,WT1,P2,Falla eléctrica,Eléctrico,3.29,1.6,1838.65,True
MT001111,20250629,EQ0013,A004,WT1,P4,Sobrecalentamiento,Control,2.28,1.14,721.35,True
MT001112,20250305,EQ0027,A006,WT1,P4,Sobrecalentamiento,TI/OT,2.08,1.53,694.09,True
MT001113,20250611,EQ0019,A006,WT2,P3,Sobrecalentamiento,Mecánico,1.39,1.13,1218.07,False
MT001114,20250611,EQ0037,A005,WT1,P3,Falla eléctrica,Mecánico,3.36,1.88,1464.58,True
MT001115,20250425,EQ0009,A005,WT1,P4,Sobrecalentamiento,TI/OT,5.71,4.98,4760.12,True
MT001116,20250607,EQ0028,A001,WT1,P3,Falla eléctrica,TI/OT,2.42,1.99,905.1,True
MT001117,20250116,EQ0014,A006,WT2,P3,Falla eléctrica,Energía,7.11,5.33,2930.38,False
MT001118,20250116,EQ0022,A003,WT1,P3,Calibración,Energía,7.7,3.48,6423.9,True
MT001119,20250203,EQ0002,A004,WT2,P2,Desgaste,Mecánico,6.21,5.21,5026.64,False
MT001120,20250514,EQ0007,A001,WT2,P3,No aplica,TI/OT,6.41,2.77,3027.85,False
MT001121,20250403,EQ0029,A004,WT1,P3,Falla eléctrica,Energía,4.26,2.34,3162.59,True
MT001122,20250508,EQ0011,A005,WT2,P2,Falla eléctrica,TI/OT,8.08,7.47,4578.29,False
MT001123,20250409,EQ0004,A004,WT1,P2,Vibración,Control,5.49,4.7,3592.55,True
MT001124,20250520,EQ0021,A005,WT1,P3,Vibración,Energía,1.59,1.0,1197.04,True
MT001125,20250524,EQ0036,A002,WT1,P2,Falla eléctrica,Mecánico,1.51,0.92,466.14,True
MT001126,20250208,EQ0026,A001,WT1,P3,No aplica,Eléctrico,2.19,1.68,424.0,True
MT001127,20250105,EQ0027,A006,WT1,P2,Calibración,Mecánico,7.08,5.48,4143.64,True
MT001128,20250506,EQ0028,A001,WT2,P3,Desgaste,Energía,4.76,2.45,3646.91,False
MT001129,20250331,EQ0027,A006,WT2,P2,Vibración,Control,3.73,1.94,1221.08,False
MT001130,20250506,EQ0001,A003,WT1,P1,Desgaste,Control,6.17,3.57,3050.05,True
MT001131,20250523,EQ0026,A001,WT1,P3,Vibración,Mecánico,2.18,1.84,871.61,True
MT001132,20250325,EQ0033,A003,WT1,P4,Falla eléctrica,Energía,2.68,1.9,1651.79,True
MT001133,20250331,EQ0003,A004,WT2,P4,Desgaste,Eléctrico,9.23,7.71,4409.01,False
MT001134,20250528,EQ0025,A003,WT1,P3,No aplica,TI/OT,2.94,2.34,646.44,True
MT001135,20250326,EQ0021,A005,WT2,P2,Sobrecalentamiento,Control,2.07,1.29,906.64,False
MT001136,20250303,EQ0005,A004,WT1,P3,No aplica,TI/OT,6.48,4.95,1963.99,True
MT001137,20250329,EQ0018,A005,WT2,P4,Falla eléctrica,Eléctrico,3.48,2.56,2757.89,False
MT001138,20250619,EQ0035,A003,WT2,P3,Falla eléctrica,Eléctrico,1.08,0.95,805.99,False
MT001139,20250204,EQ0023,A005,WT2,P3,Vibración,Energía,8.99,4.98,3087.57,False
MT001140,20250223,EQ0015,A002,WT2,P3,No aplica,Eléctrico,1.57,0.79,925.19,False
MT001141,20250113,EQ0007,A001,WT2,P4,Vibración,TI/OT,11.4,9.05,9833.74,False
MT001142,20250206,EQ0027,A006,WT2,P2,Falla eléctrica,TI/OT,7.29,4.02,3536.85,False
MT001143,20250529,EQ0032,A005,WT1,P2,Falla eléctrica,Eléctrico,0.15,0.12,55.89,True
MT001144,20250212,EQ0009,A005,WT1,P3,Falla eléctrica,Control,3.9,2.88,1429.87,True
MT001145,20250110,EQ0018,A005,WT1,P3,Falla eléctrica,Control,1.72,1.48,773.27,True
MT001146,20250420,EQ0018,A005,WT1,P4,Sobrecalentamiento,Energía,4.77,3.17,2914.28,True
MT001147,20250401,EQ0010,A001,WT2,P1,Desgaste,Control,14.1,11.77,3273.01,False
MT001148,20250624,EQ0036,A002,WT2,P2,Calibración,TI/OT,2.88,2.49,2204.25,False
MT001149,20250119,EQ0009,A005,WT1,P2,Desgaste,Control,4.29,3.04,1795.43,True
MT001150,20250223,EQ0039,A005,WT2,P4,Desgaste,Energía,1.98,1.14,768.77,False
MT001151,20250416,EQ0030,A002,WT2,P2,Falla eléctrica,Energía,6.38,5.77,1482.86,False
MT001152,20250506,EQ0024,A006,WT2,P1,Falla eléctrica,Mecánico,2.53,1.66,2084.19,False
MT001153,20250511,EQ0022,A003,WT1,P3,Vibración,Energía,1.35,0.93,753.88,True
MT001154,20250110,EQ0021,A005,WT1,P3,No aplica,TI/OT,8.01,3.77,2153.3,True
MT001155,20250215,EQ0033,A003,WT1,P3,Falla eléctrica,TI/OT,5.92,5.1,1831.97,True
MT001156,20250204,EQ0024,A006,WT2,P2,Vibración,Control,4.61,3.92,3807.38,False
MT001157,20250214,EQ0005,A004,WT1,P2,Calibración,Control,1.88,1.72,1777.41,True
MT001158,20250618,EQ0014,A006,WT1,P3,No aplica,Energía,6.37,3.09,1362.02,True
MT001159,20250111,EQ0037,A005,WT1,P3,No aplica,Energía,2.63,1.78,1076.34,True
MT001160,20250512,EQ0029,A004,WT2,P3,Calibración,Eléctrico,5.86,4.61,1957.08,False
MT001161,20250417,EQ0007,A001,WT1,P1,Vibración,TI/OT,3.71,3.41,2849.89,True
MT001162,20250324,EQ0028,A001,WT1,P3,Vibración,Control,4.48,4.04,2896.21,True
MT001163,20250515,EQ0026,A001,WT2,P3,Sobrecalentamiento,Eléctrico,5.63,5.31,2659.74,False
MT001164,20250626,EQ0033,A003,WT1,P3,Falla eléctrica,TI/OT,7.21,5.9,4907.52,True
MT001165,20250417,EQ0016,A005,WT1,P2,Vibración,TI/OT,1.19,0.71,509.87,True
MT001166,20250514,EQ0035,A003,WT2,P2,Falla eléctrica,TI/OT,2.65,1.59,928.96,False
MT001167,20250307,EQ0004,A004,WT1,P2,No aplica,Mecánico,7.53,4.39,1668.85,True
MT001168,20250428,EQ0025,A003,WT2,P2,Sobrecalentamiento,Energía,4.13,3.21,2705.32,False
MT001169,20250223,EQ0015,A002,WT2,P2,Desgaste,Control,5.01,2.84,1875.2,False
MT001170,20250414,EQ0026,A001,WT1,P3,Desgaste,Eléctrico,3.13,1.81,1970.7,True
MT001171,20250328,EQ0009,A005,WT2,P2,Desgaste,Mecánico,3.4,1.44,1478.17,False
MT001172,20250304,EQ0032,A005,WT1,P2,No aplica,Energía,0.85,0.67,756.37,True
MT001173,20250103,EQ0006,A005,WT2,P4,Desgaste,Eléctrico,5.68,3.93,3413.86,False
MT001174,20250304,EQ0011,A005,WT2,P4,Desgaste,Control,6.97,6.37,2976.22,False
MT001175,20250125,EQ0033,A003,WT2,P1,Falla eléctrica,Energía,1.22,1.04,795.49,False
MT001176,20250128,EQ0007,A001,WT2,P4,Sobrecalentamiento,Eléctrico,3.85,2.18,1473.6,False
MT001177,20250107,EQ0009,A005,WT1,P2,Desgaste,Mecánico,1.25,0.91,512.45,True
MT001178,20250413,EQ0019,A006,WT1,P2,Calibración,Mecánico,2.93,1.22,1894.27,True
MT001179,20250614,EQ0002,A004,WT1,P1,Desgaste,Energía,2.51,1.28,2370.68,True
MT001180,20250616,EQ0021,A005,WT2,P3,Falla eléctrica,Energía,4.96,4.32,3090.12,False
MT001181,20250207,EQ0022,A003,WT2,P2,Falla eléctrica,TI/OT,3.72,3.29,1406.33,False
MT001182,20250420,EQ0039,A005,WT1,P2,Sobrecalentamiento,Control,2.04,1.24,1283.27,True
MT001183,20250428,EQ0014,A006,WT1,P1,Falla eléctrica,Energía,7.72,3.87,1954.06,True
MT001184,20250102,EQ0036,A002,WT2,P2,Desgaste,TI/OT,3.86,2.47,3081.24,False
MT001185,20250513,EQ0027,A006,WT1,P4,Sobrecalentamiento,Energía,2.01,0.85,685.93,True
MT001186,20250102,EQ0010,A001,WT1,P3,Desgaste,TI/OT,3.83,2.94,2434.71,True
MT001187,20250226,EQ0040,A003,WT1,P2,Falla eléctrica,Energía,2.39,2.26,1187.6,True
MT001188,20250228,EQ0008,A004,WT1,P4,Vibración,TI/OT,4.12,2.1,828.31,True
MT001189,20250403,EQ0032,A005,WT1,P3,Vibración,Eléctrico,1.02,0.8,525.76,True
MT001190,20250110,EQ0010,A001,WT1,P1,Falla eléctrica,Control,2.83,1.88,755.21,True
MT001191,20250310,EQ0023,A005,WT1,P2,Vibración,Mecánico,3.54,3.32,2304.43,True
MT001192,20250312,EQ0038,A006,WT2,P2,Sobrecalentamiento,Mecánico,5.24,4.61,1755.03,False
MT001193,20250104,EQ0024,A006,WT1,P4,Falla eléctrica,Energía,2.47,1.16,2227.75,True
MT001194,20250119,EQ0001,A003,WT2,P3,No aplica,Mecánico,12.54,11.78,7677.09,False
MT001195,20250619,EQ0003,A004,WT2,P2,Desgaste,Control,6.54,3.06,3218.94,False
MT001196,20250527,EQ0039,A005,WT1,P3,Sobrecalentamiento,Eléctrico,0.89,0.47,318.71,True
MT001197,20250309,EQ0028,A001,WT1,P4,Falla eléctrica,Mecánico,4.36,2.49,3834.51,True
MT001198,20250313,EQ0026,A001,WT1,P3,Sobrecalentamiento,Control,5.39,5.05,980.89,True
MT001199,20250617,EQ0026,A001,WT2,P3,Falla eléctrica,Energía,4.52,2.66,2689.57,False
MT001200,20250215,EQ0031,A003,WT2,P2,No aplica,Energía,6.35,2.7,3098.09,False
MT001201,20250329,EQ0006,A005,WT2,P3,Desgaste,TI/OT,6.9,6.49,2355.22,False
MT001202,20250608,EQ0006,A005,WT1,P2,Desgaste,Control,5.8,4.49,3786.75,True
MT001203,20250319,EQ0037,A005,WT1,P3,Desgaste,Control,4.48,3.48,1164.64,True
MT001204,20250517,EQ0024,A006,WT2,P2,No aplica,TI/OT,6.88,3.32,6455.5,False
MT001205,20250120,EQ0009,A005,WT2,P2,Falla eléctrica,Control,1.75,1.3,797.22,False
MT001206,20250529,EQ0031,A003,WT1,P4,Sobrecalentamiento,Mecánico,2.49,2.25,2221.79,True
MT001207,20250628,EQ0033,A003,WT1,P2,No aplica,TI/OT,3.12,1.73,2586.28,True
MT001208,20250309,EQ0037,A005,WT1,P2,Vibración,Eléctrico,1.47,1.26,939.04,True
MT001209,20250215,EQ0040,A003,WT1,P2,Falla eléctrica,Mecánico,2.12,2.0,629.14,True
MT001210,20250615,EQ0002,A004,WT2,P4,Desgaste,Energía,6.02,4.22,4122.51,False
MT001211,20250204,EQ0004,A004,WT1,P2,Desgaste,Eléctrico,3.45,1.38,663.51,True
MT001212,20250103,EQ0019,A006,WT1,P1,Desgaste,Control,1.58,0.97,1086.88,True
MT001213,20250411,EQ0005,A004,WT1,P3,Calibración,Eléctrico,0.93,0.8,516.41,True
MT001214,20250310,EQ0012,A004,WT1,P3,Vibración,Eléctrico,0.39,0.28,111.88,True
MT001215,20250228,EQ0007,A001,WT2,P1,Calibración,Control,6.55,4.02,1290.66,False
MT001216,20250518,EQ0024,A006,WT1,P2,Desgaste,TI/OT,0.33,0.23,227.83,True
MT001217,20250424,EQ0028,A001,WT1,P2,Calibración,Mecánico,1.26,1.12,1183.21,True
MT001218,20250617,EQ0007,A001,WT2,P3,Falla eléctrica,TI/OT,7.82,3.51,1551.66,False
MT001219,20250313,EQ0015,A002,WT2,P1,No aplica,Mecánico,6.55,3.15,2898.53,False
MT001220,20250104,EQ0022,A003,WT2,P1,Falla eléctrica,Eléctrico,8.02,5.19,4682.46,False
MT001221,20250302,EQ0026,A001,WT1,P2,Calibración,Mecánico,1.37,1.17,462.12,True
MT001222,20250223,EQ0012,A004,WT1,P3,Calibración,Eléctrico,2.0,1.57,1109.64,True
MT001223,20250507,EQ0029,A004,WT1,P4,Vibración,Control,2.1,0.89,1794.83,True
MT001224,20250525,EQ0006,A005,WT1,P2,Calibración,Eléctrico,2.99,2.55,933.2,True
MT001225,20250405,EQ0012,A004,WT1,P1,Desgaste,Mecánico,2.82,1.98,591.79,True
MT001226,20250514,EQ0028,A001,WT1,P2,No aplica,Mecánico,2.12,1.16,978.7,True
MT001227,20250311,EQ0023,A005,WT1,P1,Desgaste,Control,0.76,0.67,356.59,True
MT001228,20250128,EQ0007,A001,WT2,P1,Sobrecalentamiento,Mecánico,14.11,13.04,9719.38,False
MT001229,20250122,EQ0006,A005,WT1,P3,Vibración,Energía,2.76,1.44,2427.51,True
MT001230,20250418,EQ0019,A006,WT1,P4,Vibración,TI/OT,1.65,0.69,891.79,True
MT001231,20250218,EQ0008,A004,WT1,P4,Calibración,TI/OT,2.05,1.23,567.29,True
MT001232,20250522,EQ0014,A006,WT2,P4,Vibración,Eléctrico,6.76,4.75,5241.23,False
MT001233,20250311,EQ0005,A004,WT1,P3,No aplica,Energía,2.14,1.13,1386.01,True
MT001234,20250626,EQ0022,A003,WT1,P4,No aplica,Eléctrico,3.8,1.82,1303.39,True
MT001235,20250317,EQ0008,A004,WT1,P2,No aplica,Control,2.18,1.14,1299.45,True
MT001236,20250618,EQ0037,A005,WT1,P4,Sobrecalentamiento,Eléctrico,1.29,1.19,1054.46,True
MT001237,20250214,EQ0029,A004,WT2,P3,Vibración,Mecánico,12.63,11.61,6470.5,False
MT001238,20250113,EQ0032,A005,WT1,P4,Calibración,Mecánico,1.31,1.2,995.86,True
MT001239,20250307,EQ0025,A003,WT2,P3,Calibración,Eléctrico,4.94,4.11,3263.92,False
MT001240,20250515,EQ0006,A005,WT1,P4,Vibración,TI/OT,3.65,2.27,2214.92,True
MT001241,20250611,EQ0003,A004,WT1,P2,Vibración,Mecánico,4.5,3.23,4113.02,True
MT001242,20250322,EQ0032,A005,WT1,P2,Vibración,TI/OT,0.35,0.26,83.55,True
MT001243,20250218,EQ0040,A003,WT1,P3,Desgaste,Control,0.72,0.46,518.15,True
MT001244,20250314,EQ0021,A005,WT2,P4,Calibración,TI/OT,14.12,10.32,11106.75,False
MT001245,20250304,EQ0007,A001,WT2,P2,Vibración,Energía,5.02,3.48,2443.25,False
MT001246,20250128,EQ0037,A005,WT1,P3,Falla eléctrica,TI/OT,2.35,1.6,1361.62,True
MT001247,20250110,EQ0036,A002,WT2,P4,Calibración,Mecánico,9.56,7.68,6077.2,False
MT001248,20250129,EQ0037,A005,WT1,P3,No aplica,Eléctrico,5.61,3.14,4394.08,True
MT001249,20250612,EQ0018,A005,WT1,P2,Desgaste,Energía,2.8,2.6,542.59,True
MT001250,20250304,EQ0034,A005,WT1,P3,Sobrecalentamiento,TI/OT,3.05,2.66,1050.5,True
MT001251,20250502,EQ0033,A003,WT1,P3,No aplica,Energía,2.7,2.03,728.58,True
MT001252,20250503,EQ0005,A004,WT1,P1,Falla eléctrica,Energía,1.9,1.38,747.07,True
MT001253,20250121,EQ0024,A006,WT2,P4,Calibración,Control,2.53,1.21,1563.01,False
MT001254,20250327,EQ0010,A001,WT1,P4,Falla eléctrica,Mecánico,3.64,1.84,2235.36,True
MT001255,20250615,EQ0004,A004,WT1,P2,Falla eléctrica,Energía,5.07,2.38,2245.24,True
MT001256,20250228,EQ0015,A002,WT1,P2,Calibración,Eléctrico,4.29,1.77,3206.2,True
MT001257,20250115,EQ0029,A004,WT2,P2,No aplica,TI/OT,3.66,2.86,2792.23,False
MT001258,20250314,EQ0002,A004,WT1,P1,Falla eléctrica,TI/OT,1.04,0.51,839.79,True
MT001259,20250603,EQ0001,A003,WT2,P2,Sobrecalentamiento,Control,6.06,5.57,3346.52,False
MT001260,20250115,EQ0035,A003,WT1,P2,Falla eléctrica,Mecánico,8.49,5.17,7715.34,True
MT001261,20250221,EQ0008,A004,WT2,P3,No aplica,Mecánico,1.15,1.0,273.12,False
MT001262,20250503,EQ0038,A006,WT1,P2,Falla eléctrica,Control,5.49,2.74,3556.07,True
MT001263,20250623,EQ0040,A003,WT1,P3,Desgaste,Mecánico,3.27,2.34,1483.19,True
MT001264,20250604,EQ0025,A003,WT1,P2,Vibración,Mecánico,5.34,3.89,3668.22,True
MT001265,20250414,EQ0011,A005,WT1,P3,No aplica,Energía,1.87,1.55,1411.24,True
MT001266,20250529,EQ0019,A006,WT1,P2,Desgaste,Control,4.55,1.86,2412.65,True
MT001267,20250616,EQ0012,A004,WT2,P4,No aplica,Control,16.93,9.21,11248.9,False
MT001268,20250610,EQ0023,A005,WT1,P3,Calibración,Energía,0.73,0.61,233.84,True
MT001269,20250427,EQ0002,A004,WT1,P3,Falla eléctrica,Eléctrico,6.4,4.0,4464.42,True
MT001270,20250325,EQ0009,A005,WT2,P3,Vibración,Eléctrico,6.31,4.0,3864.67,False
MT001271,20250316,EQ0036,A002,WT2,P1,Falla eléctrica,Energía,0.48,0.37,423.0,False
MT001272,20250408,EQ0001,A003,WT2,P1,Desgaste,Mecánico,3.92,2.62,890.27,False
MT001273,20250614,EQ0012,A004,WT2,P4,Vibración,Control,2.82,1.84,1336.46,False
MT001274,20250216,EQ0024,A006,WT2,P3,Desgaste,Control,8.42,3.46,2716.08,False
MT001275,20250403,EQ0037,A005,WT1,P2,Falla eléctrica,Mecánico,0.82,0.78,492.8,True
MT001276,20250117,EQ0007,A001,WT2,P3,Falla eléctrica,Control,6.26,5.21,4954.37,False
MT001277,20250228,EQ0018,A005,WT1,P1,Sobrecalentamiento,TI/OT,4.1,2.32,3294.4,True
MT001278,20250616,EQ0019,A006,WT2,P3,No aplica,Eléctrico,15.17,7.56,10075.15,False
MT001279,20250309,EQ0027,A006,WT2,P2,Desgaste,TI/OT,3.3,1.34,1495.15,False
MT001280,20250624,EQ0027,A006,WT2,P3,Falla eléctrica,Eléctrico,1.95,1.36,452.93,False
MT001281,20250418,EQ0007,A001,WT1,P2,Desgaste,Eléctrico,2.36,1.41,1743.28,True
MT001282,20250316,EQ0024,A006,WT2,P2,Vibración,TI/OT,8.15,7.72,5735.72,False
MT001283,20250607,EQ0036,A002,WT2,P1,Vibración,Mecánico,0.84,0.4,774.94,False
MT001284,20250212,EQ0024,A006,WT2,P2,Calibración,Eléctrico,2.7,2.17,1326.8,False
MT001285,20250321,EQ0004,A004,WT1,P3,Vibración,Mecánico,1.76,1.12,827.86,True
MT001286,20250621,EQ0016,A005,WT2,P2,Desgaste,Eléctrico,2.13,0.86,1381.22,False
MT001287,20250203,EQ0024,A006,WT2,P4,Vibración,TI/OT,2.91,1.35,1120.69,False
MT001288,20250209,EQ0007,A001,WT2,P4,Falla eléctrica,Energía,4.66,4.06,3662.23,False
MT001289,20250630,EQ0040,A003,WT1,P3,Desgaste,Control,4.19,3.24,1502.07,True
MT001290,20250611,EQ0026,A001,WT1,P2,Falla eléctrica,Eléctrico,6.39,2.9,6070.5,True
MT001291,20250612,EQ0016,A005,WT2,P3,Vibración,Eléctrico,11.67,5.77,3036.46,False
MT001292,20250105,EQ0033,A003,WT2,P3,Falla eléctrica,Eléctrico,4.57,1.89,1635.1,False
MT001293,20250623,EQ0034,A005,WT1,P3,Falla eléctrica,TI/OT,3.52,2.73,3229.61,True
MT001294,20250116,EQ0001,A003,WT2,P2,Falla eléctrica,TI/OT,5.68,2.44,4262.01,False
MT001295,20250208,EQ0010,A001,WT2,P1,Desgaste,Energía,4.96,2.16,2376.48,False
MT001296,20250425,EQ0004,A004,WT1,P2,Calibración,TI/OT,3.92,2.0,2796.13,True
MT001297,20250518,EQ0022,A003,WT2,P3,Calibración,TI/OT,8.21,4.79,5048.5,False
MT001298,20250413,EQ0020,A001,WT1,P2,No aplica,Mecánico,0.79,0.36,323.85,True
MT001299,20250330,EQ0008,A004,WT2,P2,Vibración,Eléctrico,4.02,1.65,1851.94,False
MT001300,20250108,EQ0011,A005,WT1,P3,No aplica,TI/OT,2.23,0.97,1876.55,True
MT001301,20250427,EQ0034,A005,WT2,P1,Desgaste,Control,3.33,2.33,648.69,False
MT001302,20250513,EQ0024,A006,WT2,P3,No aplica,Mecánico,8.33,5.95,5111.82,False
MT001303,20250215,EQ0024,A006,WT2,P4,No aplica,TI/OT,7.95,4.46,3176.88,False
MT001304,20250527,EQ0034,A005,WT2,P2,No aplica,Mecánico,3.14,1.49,2421.5,False
MT001305,20250603,EQ0033,A003,WT2,P1,Sobrecalentamiento,Control,4.5,2.29,4259.52,False
MT001306,20250223,EQ0021,A005,WT1,P2,Sobrecalentamiento,Control,0.63,0.49,215.76,True
MT001307,20250210,EQ0009,A005,WT1,P1,Desgaste,TI/OT,3.32,1.55,2641.44,True
MT001308,20250125,EQ0025,A003,WT1,P1,Calibración,Energía,2.74,1.49,656.89,True
MT001309,20250325,EQ0013,A004,WT1,P2,No aplica,Eléctrico,2.91,1.28,721.86,True
MT001310,20250629,EQ0033,A003,WT1,P1,Calibración,Energía,0.95,0.54,456.01,True
MT001311,20250301,EQ0035,A003,WT2,P4,Falla eléctrica,Mecánico,14.41,6.22,10254.52,False
MT001312,20250322,EQ0031,A003,WT1,P3,Calibración,Control,2.9,2.23,1203.01,True
MT001313,20250324,EQ0016,A005,WT1,P4,Desgaste,TI/OT,5.85,3.55,1077.99,True
MT001314,20250302,EQ0038,A006,WT1,P2,Vibración,Energía,2.26,1.75,1353.47,True
MT001315,20250309,EQ0007,A001,WT2,P2,Falla eléctrica,Energía,4.74,2.77,3503.69,False
MT001316,20250122,EQ0034,A005,WT2,P2,Calibración,Energía,4.72,3.89,1664.76,False
MT001317,20250201,EQ0016,A005,WT1,P2,Calibración,Mecánico,1.51,1.34,1158.04,True
MT001318,20250103,EQ0017,A005,WT2,P4,Calibración,Eléctrico,6.2,3.47,1644.51,False
MT001319,20250127,EQ0025,A003,WT2,P1,Vibración,Energía,28.21,11.35,23145.04,False
MT001320,20250103,EQ0039,A005,WT1,P2,Calibración,Energía,3.24,1.86,1379.84,True
MT001321,20250404,EQ0040,A003,WT2,P3,Falla eléctrica,Mecánico,9.45,8.03,8926.57,False
MT001322,20250622,EQ0006,A005,WT2,P4,Calibración,Eléctrico,4.43,3.29,1390.64,False
MT001323,20250512,EQ0032,A005,WT2,P3,No aplica,Energía,4.59,2.6,3928.76,False
MT001324,20250614,EQ0020,A001,WT1,P2,Desgaste,Energía,5.01,2.82,4728.18,True
MT001325,20250519,EQ0012,A004,WT1,P3,Falla eléctrica,Control,6.1,3.54,3393.51,True
MT001326,20250116,EQ0014,A006,WT2,P3,Falla eléctrica,Eléctrico,0.87,0.74,356.97,False
MT001327,20250422,EQ0018,A005,WT2,P3,Desgaste,Energía,11.79,6.8,9701.67,False
MT001328,20250219,EQ0002,A004,WT1,P3,No aplica,Eléctrico,2.12,1.27,1866.86,True
MT001329,20250507,EQ0018,A005,WT2,P2,Vibración,Energía,3.92,1.81,2325.66,False
MT001330,20250325,EQ0025,A003,WT2,P4,No aplica,TI/OT,6.25,5.84,4529.72,False
MT001331,20250217,EQ0035,A003,WT1,P2,Sobrecalentamiento,Energía,0.65,0.54,178.93,True
MT001332,20250522,EQ0015,A002,WT2,P2,Calibración,TI/OT,5.64,4.79,1425.49,False
MT001333,20250122,EQ0001,A003,WT2,P2,No aplica,Energía,0.43,0.23,163.12,False
MT001334,20250425,EQ0007,A001,WT1,P4,Vibración,Energía,4.63,2.39,2242.73,True
MT001335,20250430,EQ0040,A003,WT1,P3,Falla eléctrica,Eléctrico,2.54,2.16,2411.6,True
MT001336,20250430,EQ0013,A004,WT1,P1,Sobrecalentamiento,Eléctrico,5.53,3.08,2174.73,True
MT001337,20250122,EQ0004,A004,WT2,P2,Desgaste,TI/OT,4.93,2.2,2379.64,False
MT001338,20250614,EQ0024,A006,WT2,P4,Desgaste,Control,9.16,5.77,4809.05,False
MT001339,20250527,EQ0009,A005,WT1,P2,Calibración,Mecánico,2.15,1.55,787.19,True
MT001340,20250128,EQ0022,A003,WT1,P3,Calibración,TI/OT,6.05,4.27,4998.84,True
MT001341,20250410,EQ0033,A003,WT1,P2,Falla eléctrica,Energía,0.82,0.53,523.22,True
MT001342,20250205,EQ0014,A006,WT1,P1,Falla eléctrica,Mecánico,0.27,0.22,122.68,True
MT001343,20250401,EQ0023,A005,WT1,P2,Vibración,Eléctrico,2.33,1.98,1327.84,True
