EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0000332,20250514,A017,EQ0008,L013,3385.75,379.96,13.51,2748,Noche
EN0000333,20250112,A004,EQ0059,L009,8238.33,1046.28,20.49,3955,Noche
EN0000334,20250516,A017,EQ0005,L013,1015.39,126.66,6.81,2655,Día
EN0000335,20250118,A004,EQ0059,L009,2922.06,476.84,7.21,832,Tarde
EN0000336,20250423,A004,EQ0002,L009,7054.56,714.58,16.69,1241,Tarde
EN0000337,20250211,A004,EQ0002,L009,2175.09,268.21,18.38,1242,Día
EN0000338,20250129,A008,EQ0042,L006,528.17,87.58,5.97,2352,Tarde
EN0000339,20250511,A004,EQ0007,L009,7860.35,1414.06,18.54,2793,Tarde
EN0000340,20250630,A010,EQ0032,L005,2195.03,218.65,11.97,3544,Noche
EN0000341,20250120,A008,EQ0058,L006,8581.42,910.69,17.41,2262,Tarde
EN0000342,20250502,A004,EQ0006,L009,3366.81,466.18,23.18,623,Tarde
EN0000343,20250520,A008,EQ0058,L006,3254.89,561.41,17.73,2741,Tarde
EN0000344,20250113,A017,EQ0027,L013,1685.8,264.16,13.42,2028,Día
EN0000345,20250510,A005,EQ0034,L016,5183.42,670.56,18.64,1995,Noche
EN0000346,20250326,A004,EQ0010,L009,2260.07,261.34,6.39,362,Día
EN0000347,20250303,A005,EQ0034,L016,8436.22,1301.39,10.59,507,Día
EN0000348,20250326,A005,EQ0037,L016,2898.0,347.33,5.55,1469,Día
EN0000349,20250504,A013,EQ0026,L007,822.03,116.4,6.92,4043,Noche
EN0000350,20250613,A010,EQ0038,L005,1942.3,258.34,5.9,3193,Tarde
EN0000351,20250517,A017,EQ0024,L013,2682.85,245.57,8.22,3982,Tarde
EN0000352,20250215,A009,EQ0022,L006,9938.22,1449.68,22.16,2102,Tarde
EN0000353,20250422,A004,EQ0046,L009,4475.07,793.39,21.86,1942,Tarde
EN0000354,20250426,A005,EQ0047,L016,3472.57,326.45,22.27,1947,Día
EN0000355,20250330,A013,EQ0050,L007,2588.1,365.14,14.19,800,Noche
EN0000356,20250103,A004,EQ0019,L009,1818.53,284.88,15.42,2109,Día
EN0000357,20250428,A004,EQ0059,L009,4985.69,827.66,12.34,418,Día
EN0000358,20250318,A009,EQ0022,L006,9293.33,1547.62,23.66,2874,Noche
EN0000359,20250413,A017,EQ0027,L013,3258.04,575.49,18.32,1734,Noche
EN0000360,20250404,A004,EQ0054,L009,2592.11,304.43,8.97,1197,Tarde
EN0000361,20250204,A004,EQ0059,L009,1073.66,146.42,13.25,2331,Día
EN0000362,20250621,A004,EQ0036,L009,4000.91,470.24,17.22,1157,Día
EN0000363,20250119,A010,EQ0015,L005,534.64,77.59,6.07,247,Día
EN0000364,20250625,A005,EQ0013,L016,4822.91,692.42,18.09,250,Día
EN0000365,20250322,A017,EQ0008,L013,2049.64,269.19,7.55,2560,Tarde
EN0000366,20250126,A004,EQ0006,L009,885.03,95.0,5.01,1063,Noche
EN0000367,20250317,A017,EQ0041,L013,6023.55,685.36,21.3,3238,Día
EN0000368,20250316,A010,EQ0025,L005,13341.96,1497.61,19.69,776,Día
EN0000369,20250301,A004,EQ0046,L009,2731.47,319.48,10.62,2376,Día
EN0000370,20250217,A004,EQ0057,L009,3891.99,504.32,17.14,1318,Tarde
EN0000371,20250311,A006,EQ0056,L016,2805.74,286.09,6.21,309,Noche
EN0000372,20250530,A005,EQ0037,L016,9692.96,924.69,23.89,3096,Tarde
EN0000373,20250608,A017,EQ0041,L013,10285.36,992.96,20.16,2185,Noche
EN0000374,20250618,A017,EQ0003,L013,6697.93,995.8,14.59,2971,Noche
EN0000375,20250302,A017,EQ0017,L013,1683.22,178.59,9.0,3365,Día
EN0000376,20250512,A004,EQ0052,L009,5112.57,473.75,14.25,3807,Noche
EN0000377,20250514,A009,EQ0022,L006,3825.34,629.67,14.55,1936,Tarde
EN0000378,20250112,A010,EQ0028,L005,8093.73,1125.34,19.93,1134,Noche
EN0000379,20250119,A010,EQ0039,L005,2832.0,375.31,7.89,465,Noche
EN0000380,20250412,A012,EQ0045,L015,2534.49,418.62,18.84,1230,Día
EN0000381,20250205,A004,EQ0011,L009,3925.13,550.09,15.46,2845,Noche
EN0000382,20250103,A004,EQ0019,L009,1243.03,147.09,8.43,307,Noche
EN0000383,20250629,A009,EQ0022,L006,1129.0,180.35,7.92,1939,Noche
EN0000384,20250204,A004,EQ0060,L009,5416.0,501.79,13.74,1145,Día
EN0000385,20250412,A005,EQ0016,L016,2151.25,353.49,10.44,1780,Día
EN0000386,20250201,A005,EQ0029,L016,6595.37,1128.8,12.73,2888,Tarde
EN0000387,20250517,A004,EQ0060,L009,1255.9,207.8,5.4,3128,Día
EN0000388,20250621,A005,EQ0034,L016,2817.34,458.71,19.97,1489,Noche
EN0000389,20250106,A004,EQ0059,L009,1882.42,210.85,23.14,2135,Día
EN0000390,20250606,A017,EQ0027,L013,9498.66,949.04,20.31,1025,Día
EN0000391,20250619,A012,EQ0035,L015,3432.1,506.1,19.26,2243,Tarde
EN0000392,20250209,A017,EQ0005,L013,8767.17,1313.95,21.03,3918,Día
EN0000393,20250101,A010,EQ0015,L005,3485.89,571.59,7.26,3225,Tarde
EN0000394,20250211,A004,EQ0020,L009,6121.05,713.8,22.66,3963,Noche
EN0000395,20250523,A017,EQ0040,L013,687.65,102.54,8.08,2807,Tarde
EN0000396,20250611,A009,EQ0043,L006,1523.71,266.18,12.5,2987,Tarde
EN0000397,20250611,A013,EQ0050,L007,4081.74,635.74,14.23,663,Día
EN0000398,20250105,A004,EQ0006,L009,4182.84,405.48,16.25,837,Noche
EN0000399,20250330,A017,EQ0005,L013,8827.37,1375.94,20.08,1839,Tarde
EN0000400,20250621,A006,EQ0031,L016,6839.37,1084.67,23.43,3735,Día
EN0000401,20250213,A004,EQ0059,L009,4441.85,507.81,16.16,263,Tarde
EN0000402,20250402,A004,EQ0019,L009,1620.93,252.39,5.11,2974,Tarde
EN0000403,20250214,A010,EQ0015,L005,7485.79,793.5,22.37,407,Tarde
EN0000404,20250206,A009,EQ0043,L006,2524.69,361.45,19.32,2916,Día
EN0000405,20250318,A017,EQ0040,L013,1973.22,320.05,9.89,3588,Noche
EN0000406,20250614,A005,EQ0034,L016,2666.71,427.18,5.9,2935,Tarde
EN0000407,20250421,A004,EQ0049,L009,3426.11,315.91,9.51,906,Noche
EN0000408,20250222,A004,EQ0007,L009,5110.54,637.6,23.89,222,Día
EN0000409,20250527,A009,EQ0022,L006,3227.79,437.72,19.26,286,Tarde
EN0000410,20250211,A004,EQ0010,L009,2650.43,428.71,7.94,950,Día
EN0000411,20250121,A005,EQ0034,L016,3197.11,423.2,12.44,4015,Tarde
EN0000412,20250110,A010,EQ0038,L005,2545.65,235.87,9.45,3098,Noche
EN0000413,20250313,A004,EQ0006,L009,3938.7,520.3,9.06,3410,Noche
EN0000414,20250222,A004,EQ0004,L009,7790.0,1083.03,19.31,678,Día
EN0000415,20250511,A005,EQ0001,L016,4252.25,675.27,17.86,1646,Noche
EN0000416,20250412,A005,EQ0047,L016,3548.93,463.56,8.35,3703,Tarde
EN0000417,20250619,A017,EQ0024,L013,4299.47,501.8,10.8,435,Día
EN0000418,20250429,A005,EQ0013,L016,718.04,114.5,5.09,4080,Tarde
EN0000419,20250214,A004,EQ0019,L009,3670.9,546.22,10.84,2910,Tarde
EN0000420,20250516,A017,EQ0017,L013,5834.36,816.88,11.85,1815,Tarde
EN0000421,20250103,A010,EQ0032,L005,2512.45,326.55,23.22,4006,Tarde
EN0000422,20250518,A004,EQ0048,L009,9432.83,1444.66,21.82,971,Tarde
EN0000423,20250127,A010,EQ0039,L005,1516.61,219.51,6.67,3733,Día
EN0000424,20250622,A017,EQ0008,L013,6777.78,783.72,19.61,2486,Día
EN0000425,20250216,A017,EQ0014,L013,2081.55,329.86,6.03,1395,Noche
EN0000426,20250314,A008,EQ0058,L006,588.4,60.74,6.12,1823,Día
EN0000427,20250525,A004,EQ0006,L009,3565.04,456.46,7.83,3914,Tarde
EN0000428,20250607,A010,EQ0028,L005,5300.64,824.02,10.5,1258,Día
EN0000429,20250418,A009,EQ0043,L006,3988.63,374.05,15.37,3651,Noche
EN0000430,20250207,A017,EQ0041,L013,3698.29,408.53,18.7,2140,Noche
EN0000431,20250325,A010,EQ0038,L005,4413.4,735.49,8.16,504,Tarde
EN0000432,20250113,A017,EQ0003,L013,7114.5,933.47,14.22,490,Noche
EN0000433,20250505,A004,EQ0057,L009,3574.27,419.33,22.35,1973,Día
EN0000434,20250327,A009,EQ0043,L006,1916.86,236.54,16.16,1232,Tarde
EN0000435,20250401,A005,EQ0001,L016,1715.34,296.69,5.27,3166,Día
EN0000436,20250417,A010,EQ0015,L005,3703.69,571.78,21.63,3497,Día
EN0000437,20250103,A010,EQ0039,L005,1810.71,208.13,8.49,776,Noche
EN0000438,20250520,A004,EQ0020,L009,4047.13,507.35,10.33,1988,Noche
EN0000439,20250309,A005,EQ0044,L016,8817.45,1046.9,15.67,620,Noche
EN0000440,20250426,A017,EQ0009,L013,1880.3,258.35,17.27,2234,Noche
EN0000441,20250405,A010,EQ0025,L005,2519.59,256.9,10.39,2436,Noche
EN0000442,20250625,A004,EQ0007,L009,5059.03,576.89,20.91,3001,Día
EN0000443,20250410,A005,EQ0044,L016,6091.0,554.63,12.19,993,Tarde
EN0000444,20250421,A008,EQ0012,L006,3934.81,415.04,7.8,213,Tarde
EN0000445,20250427,A004,EQ0036,L009,1306.32,165.27,14.74,3928,Tarde
EN0000446,20250122,A004,EQ0019,L009,980.78,138.73,7.35,3674,Día
EN0000447,20250325,A012,EQ0045,L015,2011.41,315.04,23.57,3734,Día
EN0000448,20250425,A004,EQ0036,L009,7207.5,912.1,21.68,2498,Noche
EN0000449,20250112,A017,EQ0021,L013,2836.1,454.97,6.4,669,Tarde
EN0000450,20250320,A005,EQ0047,L016,4307.01,428.41,6.89,986,Tarde
EN0000451,20250112,A004,EQ0046,L009,2457.83,254.25,10.48,612,Día
EN0000452,20250102,A004,EQ0019,L009,9595.96,1537.64,18.55,3013,Noche
EN0000453,20250419,A005,EQ0044,L016,1993.55,191.79,6.95,409,Tarde
EN0000454,20250615,A008,EQ0042,L006,3466.11,520.71,22.53,1902,Tarde
EN0000455,20250629,A010,EQ0015,L005,2652.43,414.05,11.39,2479,Noche
EN0000456,20250330,A010,EQ0015,L005,1062.12,150.61,8.48,1542,Tarde
EN0000457,20250328,A004,EQ0006,L009,5803.93,643.35,15.61,2642,Tarde
EN0000458,20250330,A004,EQ0006,L009,3109.85,502.72,9.39,1504,Día
EN0000459,20250330,A006,EQ0031,L016,2400.75,333.29,5.86,1257,Tarde
EN0000460,20250320,A004,EQ0002,L009,8401.28,1179.98,17.33,1371,Noche
EN0000461,20250606,A009,EQ0022,L006,2713.55,447.11,12.04,2981,Día
EN0000462,20250608,A005,EQ0001,L016,5429.48,556.45,13.38,833,Día
EN0000463,20250421,A017,EQ0055,L013,2484.63,326.72,8.91,603,Día
EN0000464,20250121,A004,EQ0057,L009,3545.13,579.94,7.97,1752,Día
EN0000465,20250318,A008,EQ0012,L006,9226.52,1438.18,19.83,3057,Tarde
EN0000466,20250626,A004,EQ0051,L009,2189.82,308.85,13.3,1428,Noche
EN0000467,20250504,A010,EQ0032,L005,2202.44,256.82,8.64,921,Noche
EN0000468,20250625,A017,EQ0005,L013,2416.24,335.0,21.78,2984,Tarde
EN0000469,20250208,A017,EQ0023,L013,6962.03,1155.65,18.57,1565,Noche
EN0000470,20250425,A004,EQ0019,L009,3951.75,358.21,21.02,2570,Noche
EN0000471,20250223,A010,EQ0028,L005,2512.41,333.71,5.15,3529,Tarde
EN0000472,20250309,A004,EQ0048,L009,6524.85,614.5,15.98,3392,Día
EN0000473,20250401,A004,EQ0011,L009,3330.39,366.38,12.7,1144,Día
EN0000474,20250301,A004,EQ0010,L009,6278.03,1075.86,16.66,3183,Día
EN0000475,20250126,A017,EQ0009,L013,693.66,119.14,5.97,1981,Día
EN0000476,20250204,A017,EQ0008,L013,1435.4,240.97,7.01,893,Día
EN0000477,20250103,A010,EQ0025,L005,2685.31,441.54,18.66,3589,Noche
EN0000478,20250310,A004,EQ0046,L009,3962.14,654.24,10.43,3209,Noche
EN0000479,20250115,A008,EQ0012,L006,6050.3,784.45,23.11,2766,Día
EN0000480,20250427,A010,EQ0015,L005,5951.11,737.63,15.7,468,Noche
EN0000481,20250423,A017,EQ0009,L013,7668.58,1100.92,22.15,2197,Noche
EN0000482,20250405,A017,EQ0008,L013,4211.08,432.4,18.46,1427,Noche
EN0000483,20250524,A009,EQ0022,L006,6273.01,586.74,19.54,994,Día
EN0000484,20250615,A004,EQ0020,L009,6473.88,948.2,13.84,4117,Tarde
EN0000485,20250605,A013,EQ0026,L007,1854.68,210.3,5.99,3907,Día
EN0000486,20250609,A004,EQ0007,L009,7066.5,768.51,17.07,2435,Noche
EN0000487,20250405,A010,EQ0032,L005,2516.29,341.84,18.85,990,Día
EN0000488,20250208,A004,EQ0051,L009,1909.13,231.1,20.78,2750,Noche
EN0000489,20250201,A017,EQ0021,L013,9884.62,1394.02,20.55,2878,Día
EN0000490,20250225,A010,EQ0032,L005,6745.38,621.68,18.64,686,Tarde
EN0000491,20250207,A004,EQ0006,L009,5201.7,561.97,15.22,3508,Día
EN0000492,20250212,A005,EQ0044,L016,6471.4,930.3,18.58,1437,Tarde
EN0000493,20250510,A017,EQ0003,L013,2767.38,466.66,11.31,2449,Noche
EN0000494,20250413,A013,EQ0050,L007,4786.19,533.61,13.71,3939,Día
EN0000495,20250413,A004,EQ0019,L009,1956.7,285.57,7.65,1063,Noche
EN0000496,20250610,A004,EQ0007,L009,1385.49,126.73,16.18,3579,Día
EN0000497,20250530,A010,EQ0015,L005,8121.62,759.86,21.56,222,Día
EN0000498,20250207,A017,EQ0014,L013,5872.72,691.28,20.15,1176,Tarde
EN0000499,20250613,A017,EQ0003,L013,2862.9,264.87,13.38,2531,Día
EN0000500,20250615,A004,EQ0057,L009,2476.68,231.15,15.64,754,Día
EN0000501,20250322,A005,EQ0044,L016,4578.1,738.05,19.71,3414,Noche
EN0000502,20250328,A004,EQ0052,L009,5653.31,744.48,14.32,419,Noche
EN0000503,20250217,A010,EQ0028,L005,7982.41,1028.18,17.8,2465,Día
EN0000504,20250621,A008,EQ0058,L006,4746.27,647.0,10.66,3277,Noche
EN0000505,20250416,A004,EQ0046,L009,2033.77,334.74,6.66,1810,Día
EN0000506,20250602,A008,EQ0058,L006,1322.25,219.49,4.73,2225,Día
EN0000507,20250328,A004,EQ0052,L009,4558.88,747.13,14.72,1161,Día
EN0000508,20250220,A010,EQ0015,L005,907.16,130.81,5.81,3665,Noche
EN0000509,20250520,A004,EQ0054,L009,3746.04,400.14,16.6,109,Día
EN0000510,20250610,A010,EQ0015,L005,999.63,179.49,9.87,554,Noche
EN0000511,20250618,A017,EQ0021,L013,9293.44,960.72,19.61,3634,Tarde
EN0000512,20250309,A010,EQ0038,L005,7986.27,1288.6,11.92,1351,Tarde
EN0000513,20250415,A017,EQ0030,L013,4467.99,453.85,12.76,649,Noche
EN0000514,20250314,A005,EQ0037,L016,1691.65,210.05,4.49,1920,Noche
EN0000515,20250519,A012,EQ0045,L015,4612.47,597.26,17.24,1874,Tarde
EN0000516,20250626,A004,EQ0048,L009,1752.39,158.95,4.95,3486,Día
EN0000517,20250109,A005,EQ0044,L016,929.98,163.21,4.48,503,Día
EN0000518,20250623,A004,EQ0036,L009,2880.53,297.64,14.57,1947,Tarde
EN0000519,20250106,A009,EQ0043,L006,1075.76,101.15,12.11,901,Tarde
EN0000520,20250531,A013,EQ0026,L007,5376.25,614.84,13.47,2644,Día
EN0000521,20250616,A017,EQ0027,L013,833.29,107.91,8.73,515,Tarde
EN0000522,20250203,A004,EQ0019,L009,3246.69,387.72,9.87,523,Día
EN0000523,20250627,A004,EQ0051,L009,1837.51,233.1,9.87,3121,Tarde
EN0000524,20250327,A005,EQ0001,L016,9937.0,1060.93,21.36,820,Día
EN0000525,20250117,A004,EQ0006,L009,3366.83,410.73,15.18,555,Día
EN0000526,20250319,A005,EQ0029,L016,4771.0,474.78,16.83,1603,Tarde
EN0000527,20250117,A004,EQ0048,L009,1907.9,288.5,7.81,2834,Tarde
EN0000528,20250504,A012,EQ0045,L015,4864.26,494.37,20.15,3701,Noche
EN0000529,20250310,A017,EQ0041,L013,7234.35,913.34,19.2,3920,Noche
EN0000530,20250610,A008,EQ0012,L006,1482.35,158.94,9.67,1695,Día
EN0000531,20250113,A017,EQ0027,L013,1562.83,175.55,11.37,2798,Día
EN0000532,20250621,A017,EQ0024,L013,3572.74,384.63,8.2,359,Día
EN0000533,20250223,A009,EQ0022,L006,3736.98,439.07,13.72,3574,Día
EN0000534,20250417,A017,EQ0021,L013,3927.5,458.12,19.0,2612,Noche
EN0000535,20250407,A012,EQ0035,L015,2414.65,338.52,8.55,2362,Tarde
EN0000536,20250515,A009,EQ0022,L006,3141.49,507.25,17.69,4098,Día
EN0000537,20250221,A005,EQ0016,L016,2281.89,295.06,14.92,3628,Tarde
EN0000538,20250105,A008,EQ0033,L006,8884.56,1319.24,18.64,371,Noche
EN0000539,20250414,A005,EQ0013,L016,1039.04,151.56,9.25,320,Tarde
EN0000540,20250529,A008,EQ0058,L006,5746.19,932.06,17.71,1553,Noche
EN0000541,20250110,A010,EQ0028,L005,7488.28,1080.0,21.27,3482,Tarde
EN0000542,20250314,A017,EQ0030,L013,3641.82,535.18,23.51,3181,Tarde
EN0000543,20250103,A017,EQ0040,L013,1628.17,238.77,7.71,690,Tarde
EN0000544,20250430,A013,EQ0026,L007,6279.21,660.4,17.22,450,Noche
EN0000545,20250209,A008,EQ0042,L006,3437.21,387.15,14.3,4002,Noche
EN0000546,20250226,A006,EQ0031,L016,2185.84,210.09,5.47,1409,Noche
EN0000547,20250311,A008,EQ0033,L006,3564.64,479.64,10.45,3514,Día
EN0000548,20250102,A017,EQ0023,L013,5468.89,968.46,17.57,3908,Noche
EN0000549,20250122,A017,EQ0014,L013,666.46,85.96,6.36,2758,Noche
EN0000550,20250118,A004,EQ0018,L009,1073.37,140.9,7.29,884,Noche
EN0000551,20250516,A017,EQ0005,L013,10185.76,1554.02,20.9,3743,Día
EN0000552,20250221,A004,EQ0018,L009,8753.69,1235.26,22.63,1945,Día
EN0000553,20250413,A004,EQ0019,L009,10314.98,1361.77,20.88,576,Noche
EN0000554,20250111,A008,EQ0058,L006,4298.62,522.05,11.79,3378,Noche
EN0000555,20250101,A005,EQ0047,L016,1406.76,161.4,7.11,1585,Noche
EN0000556,20250407,A017,EQ0023,L013,8086.85,915.18,17.24,1845,Tarde
EN0000557,20250111,A004,EQ0036,L009,8059.71,943.17,22.51,1812,Noche
EN0000558,20250312,A004,EQ0007,L009,6622.55,1038.32,16.88,1034,Noche
EN0000559,20250115,A017,EQ0014,L013,906.61,86.94,6.19,1069,Tarde
EN0000560,20250309,A005,EQ0013,L016,9545.91,1160.94,20.13,972,Día
EN0000561,20250509,A017,EQ0017,L013,4393.44,734.02,10.24,3509,Noche
EN0000562,20250213,A004,EQ0018,L009,2885.23,389.3,6.3,420,Tarde
EN0000563,20250115,A017,EQ0021,L013,4337.29,458.73,22.59,833,Tarde
EN0000564,20250303,A005,EQ0037,L016,19161.74,2265.1,23.43,168,Noche
EN0000565,20250212,A013,EQ0050,L007,7446.72,834.06,14.78,1625,Día
EN0000566,20250313,A017,EQ0005,L013,6682.01,833.28,16.18,379,Día
EN0000567,20250226,A004,EQ0020,L009,6872.29,1191.75,16.03,2978,Tarde
EN0000568,20250410,A017,EQ0055,L013,10492.19,1330.15,21.21,2193,Noche
EN0000569,20250309,A004,EQ0046,L009,801.81,75.08,5.36,2647,Día
EN0000570,20250527,A004,EQ0007,L009,3173.07,492.51,11.87,568,Tarde
EN0000571,20250510,A004,EQ0059,L009,1663.09,194.72,6.2,4104,Día
EN0000572,20250405,A017,EQ0041,L013,8457.45,1432.77,19.04,985,Noche
EN0000573,20250121,A017,EQ0017,L013,6674.62,806.97,15.15,2697,Tarde
EN0000574,20250414,A010,EQ0025,L005,9443.98,1471.1,18.34,1027,Noche
EN0000575,20250330,A017,EQ0030,L013,1503.79,143.98,6.23,2674,Noche
EN0000576,20250303,A004,EQ0007,L009,6199.71,1083.38,15.89,3115,Día
EN0000577,20250203,A008,EQ0042,L006,3331.08,463.08,18.41,2295,Tarde
EN0000578,20250615,A008,EQ0012,L006,6348.43,622.51,23.03,2773,Noche
EN0000579,20250602,A017,EQ0017,L013,6196.72,863.6,19.38,609,Tarde
EN0000580,20250330,A017,EQ0041,L013,1392.68,168.3,5.41,2586,Día
EN0000581,20250315,A008,EQ0012,L006,5911.88,704.87,13.03,3922,Día
EN0000582,20250503,A004,EQ0036,L009,1438.27,212.3,10.84,2530,Tarde
EN0000583,20250628,A004,EQ0036,L009,5177.37,549.91,19.31,1664,Día
EN0000584,20250310,A017,EQ0030,L013,4028.65,564.44,13.22,3544,Día
EN0000585,20250623,A005,EQ0047,L016,1257.56,116.91,5.07,1259,Día
EN0000586,20250309,A004,EQ0053,L009,2504.88,292.62,10.89,1517,Día
EN0000587,20250310,A004,EQ0059,L009,4362.91,474.81,10.74,1311,Tarde
EN0000588,20250221,A017,EQ0008,L013,539.98,56.13,4.68,2373,Noche
EN0000589,20250403,A004,EQ0007,L009,3524.67,463.93,9.7,1796,Tarde
EN0000590,20250427,A004,EQ0059,L009,4856.26,780.81,19.07,3119,Día
EN0000591,20250502,A004,EQ0059,L009,2217.25,222.46,11.63,1613,Día
EN0000592,20250425,A005,EQ0044,L016,7813.86,1278.8,20.26,3289,Tarde
EN0000593,20250119,A017,EQ0009,L013,1782.59,256.51,17.1,3515,Día
EN0000594,20250530,A017,EQ0027,L013,9443.04,955.34,21.42,2173,Día
EN0000595,20250608,A013,EQ0026,L007,2633.05,335.35,5.73,1348,Noche
EN0000596,20250131,A004,EQ0020,L009,5580.73,838.29,19.87,1208,Día
EN0000597,20250218,A012,EQ0035,L015,5252.81,912.67,11.77,2980,Noche
EN0000598,20250122,A004,EQ0019,L009,4754.54,665.26,10.81,2457,Tarde
EN0000599,20250207,A009,EQ0022,L006,10522.08,1657.12,20.91,3688,Tarde
EN0000600,20250104,A012,EQ0045,L015,4381.97,687.26,11.08,1918,Día
EN0000601,20250330,A004,EQ0046,L009,506.42,67.75,6.01,3360,Día
EN0000602,20250131,A004,EQ0004,L009,9846.95,912.43,21.57,560,Noche
EN0000603,20250512,A005,EQ0037,L016,6282.31,989.09,16.18,2415,Noche
EN0000604,20250214,A004,EQ0046,L009,6629.92,693.08,15.56,1000,Noche
EN0000605,20250519,A005,EQ0001,L016,6793.32,944.73,20.9,2878,Día
EN0000606,20250311,A004,EQ0006,L009,4941.82,814.43,11.1,3768,Tarde
EN0000607,20250304,A006,EQ0056,L016,4760.9,737.69,21.45,2764,Tarde
EN0000608,20250120,A004,EQ0046,L009,3614.2,580.48,13.62,3152,Día
EN0000609,20250219,A004,EQ0059,L009,5738.33,728.14,21.93,1152,Tarde
EN0000610,20250313,A005,EQ0044,L016,10642.68,1247.28,17.88,1110,Día
EN0000611,20250317,A005,EQ0047,L016,2366.25,293.54,5.44,2495,Tarde
EN0000612,20250228,A004,EQ0004,L009,1177.04,200.37,11.34,3519,Tarde
EN0000613,20250619,A005,EQ0013,L016,3790.96,403.71,7.42,1120,Noche
EN0000614,20250214,A004,EQ0046,L009,2167.61,309.15,4.23,2517,Tarde
EN0000615,20250522,A017,EQ0027,L013,4031.04,490.68,11.21,324,Noche
EN0000616,20250225,A004,EQ0011,L009,1873.96,196.81,17.87,687,Día
EN0000617,20250221,A005,EQ0001,L016,1208.43,135.76,13.5,630,Día
EN0000618,20250302,A010,EQ0028,L005,8953.11,974.11,17.71,2138,Noche
EN0000619,20250219,A004,EQ0054,L009,6866.8,881.24,19.6,464,Día
EN0000620,20250208,A017,EQ0027,L013,3162.04,565.21,7.47,430,Noche
EN0000621,20250613,A004,EQ0049,L009,6886.68,1142.14,21.52,2301,Tarde
EN0000622,20250118,A004,EQ0060,L009,964.38,97.83,10.51,2551,Tarde
EN0000623,20250604,A008,EQ0033,L006,5131.59,593.03,14.09,2283,Noche
EN0000624,20250605,A004,EQ0004,L009,2873.87,318.82,11.31,3244,Día
EN0000625,20250119,A005,EQ0044,L016,5352.24,875.53,19.3,160,Tarde
EN0000626,20250518,A004,EQ0006,L009,1460.08,258.69,14.31,2462,Día
EN0000627,20250215,A004,EQ0060,L009,2146.35,307.05,11.76,2857,Día
EN0000628,20250313,A017,EQ0014,L013,2302.05,383.84,5.21,2139,Tarde
EN0000629,20250104,A017,EQ0024,L013,6559.03,995.27,23.12,851,Tarde
EN0000630,20250624,A017,EQ0014,L013,1588.38,242.98,7.6,1527,Día
EN0000631,20250521,A004,EQ0036,L009,2669.59,419.55,9.11,1745,Noche
EN0000632,20250505,A010,EQ0028,L005,1501.01,192.64,17.7,4031,Noche
EN0000633,20250228,A005,EQ0044,L016,4579.73,504.56,19.39,1383,Día
EN0000634,20250517,A017,EQ0024,L013,4617.27,568.58,10.76,3667,Noche
EN0000635,20250317,A004,EQ0048,L009,3137.31,333.46,12.8,2465,Tarde
EN0000636,20250115,A013,EQ0050,L007,2198.28,288.18,5.75,1998,Noche
EN0000637,20250407,A006,EQ0056,L016,5154.36,859.35,9.97,1896,Tarde
EN0000638,20250315,A017,EQ0040,L013,3163.1,378.11,7.3,2058,Noche
EN0000639,20250626,A004,EQ0054,L009,1674.11,246.35,5.7,2311,Noche
EN0000640,20250221,A010,EQ0032,L005,1179.26,162.55,8.26,2388,Tarde
EN0000641,20250326,A004,EQ0046,L009,1320.58,183.24,5.53,3753,Día
EN0000642,20250319,A006,EQ0031,L016,8294.21,1297.99,21.7,709,Día
EN0000643,20250523,A008,EQ0058,L006,7649.61,1131.44,21.36,495,Día
EN0000644,20250102,A017,EQ0055,L013,3200.78,340.28,8.21,2999,Noche
EN0000645,20250608,A009,EQ0043,L006,6745.55,862.01,15.45,2348,Día
EN0000646,20250126,A004,EQ0053,L009,5881.11,624.69,23.24,520,Tarde
EN0000647,20250210,A005,EQ0029,L016,2884.43,516.5,19.98,1924,Noche
EN0000648,20250110,A004,EQ0018,L009,2237.75,327.37,5.76,2592,Día
EN0000649,20250421,A004,EQ0036,L009,2156.31,354.79,6.16,1410,Tarde
EN0000650,20250605,A005,EQ0034,L016,5254.62,817.19,12.28,187,Noche
EN0000651,20250211,A017,EQ0055,L013,2666.67,258.7,6.07,3921,Día
EN0000652,20250319,A008,EQ0042,L006,1583.48,252.69,10.38,794,Tarde
EN0000653,20250213,A005,EQ0037,L016,6303.64,1095.68,14.61,2402,Día
EN0000654,20250628,A004,EQ0054,L009,4332.27,402.1,8.93,3139,Tarde
EN0000655,20250212,A010,EQ0015,L005,8077.13,1191.48,23.05,2982,Noche
EN0000656,20250124,A004,EQ0006,L009,1080.2,164.39,4.41,2314,Día
EN0000657,20250313,A010,EQ0025,L005,10501.09,1667.06,13.75,1296,Noche
EN0000658,20250318,A012,EQ0035,L015,2477.63,300.79,14.61,3137,Tarde
EN0000659,20250525,A005,EQ0013,L016,1759.69,256.54,5.14,2234,Tarde
EN0000660,20250426,A005,EQ0047,L016,7599.79,946.26,16.22,1556,Día
EN0000661,20250202,A004,EQ0011,L009,3215.71,398.86,15.81,3770,Tarde
EN0000662,20250209,A005,EQ0047,L016,6094.76,806.38,11.89,1377,Día
EN0000663,20250410,A010,EQ0025,L005,1511.8,266.78,11.74,3040,Noche
EN0000664,20250126,A013,EQ0026,L007,3261.62,567.02,8.32,1334,Noche
