CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO000160,20250102,PR0066,A003,EQ0024,Servicios,26085.5,20623.13,21758.45,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,160,legacy-cost-center
CO000161,20250215,PR0066,A003,EQ0010,Materiales,57624.48,63268.81,50858.26,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,161,legacy-cost-center
CO000162,20250227,PR0041,A003,EQ0024,Repuestos,36332.42,37090.36,14019.45,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,162,legacy-cost-center
CO000163,20250519,PR0030,A004,EQ0034,Mano de obra,56882.28,63069.32,13048.37,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,163,legacy-cost-center
CO000164,20250325,PR0039,A001,EQ0032,Repuestos,22542.35,23823.77,8554.03,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,164,legacy-cost-center
CO000165,20250316,PR0043,A003,EQ0033,Contratista,32441.08,37903.19,8454.75,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,165,legacy-cost-center
CO000166,20250331,PR0012,A006,EQ0019,Materiales,34552.58,41973.73,28885.67,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,166,legacy-cost-center
CO000167,20250605,PR0070,A001,EQ0008,Repuestos,55441.53,50763.29,20378.85,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,167,legacy-cost-center
CO000168,20250318,PR0039,A001,EQ0006,Servicios,12027.36,11226.45,11658.42,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,168,legacy-cost-center
CO000169,20250626,PR0039,A001,EQ0005,Servicios,18281.94,17051.33,5502.94,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,169,legacy-cost-center
CO000170,20250409,PR0046,A006,EQ0038,Servicios,2163.74,1872.28,1795.22,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,170,legacy-cost-center
CO000171,20250218,PR0064,A006,EQ0004,Materiales,49771.68,50481.59,27276.9,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,171,legacy-cost-center
CO000172,20250225,PR0014,A005,EQ0019,Servicios,57664.87,69336.89,36421.36,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,172,legacy-cost-center
CO000173,20250131,PR0009,A004,EQ0009,Materiales,20957.59,28020.16,7716.42,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,173,legacy-cost-center
CO000174,20250517,PR0027,A006,EQ0037,Mano de obra,30639.13,28635.81,33105.98,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,174,legacy-cost-center
CO000175,20250201,PR0049,A006,EQ0029,Energía,60071.05,60632.96,15803.95,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,175,legacy-cost-center
CO000176,20250520,PR0030,A004,EQ0022,Repuestos,13672.88,14623.66,12637.85,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,176,legacy-cost-center
CO000177,20250501,PR0034,A003,EQ0018,Mano de obra,12485.81,11926.43,9977.03,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,177,legacy-cost-center
CO000178,20250129,PR0031,A003,EQ0026,Energía,47647.79,49717.29,35884.26,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,178,legacy-cost-center
CO000179,20250316,PR0055,A002,EQ0002,Servicios,54110.01,53403.88,28368.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,179,legacy-cost-center
CO000180,20250607,PR0033,A006,EQ0007,Contratista,5885.99,5237.2,2831.97,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,180,legacy-cost-center
CO000181,20250601,PR0048,A006,EQ0002,Repuestos,55276.31,54851.74,43648.5,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,181,legacy-cost-center
CO000182,20250620,PR0016,A004,EQ0022,Servicios,56759.87,49512.21,61566.06,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,182,legacy-cost-center
CO000183,20250402,PR0029,A005,EQ0017,Repuestos,63927.58,89688.49,40781.95,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,183,legacy-cost-center
CO000184,20250630,PR0040,A003,EQ0014,Energía,50984.68,64468.32,41616.73,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,184,legacy-cost-center
CO000185,20250610,PR0032,A003,EQ0005,Contratista,51485.48,60474.71,36062.7,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,185,legacy-cost-center
CO000186,20250206,PR0054,A001,EQ0023,Energía,41308.96,52100.13,16006.26,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,186,legacy-cost-center
CO000187,20250326,PR0049,A006,EQ0029,Contratista,27969.67,30304.35,16414.6,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,187,legacy-cost-center
CO000188,20250115,PR0065,A006,EQ0021,Energía,10031.25,10104.43,10108.45,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,188,legacy-cost-center
CO000189,20250506,PR0068,A004,EQ0001,Mano de obra,22224.54,21352.49,7019.39,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,189,legacy-cost-center
CO000190,20250617,PR0051,A002,EQ0010,Mano de obra,64042.94,65275.64,32544.81,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,190,legacy-cost-center
CO000191,20250511,PR0051,A002,EQ0035,Repuestos,36147.28,37021.34,10940.81,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,191,legacy-cost-center
CO000192,20250116,PR0053,A001,EQ0025,Energía,51604.77,67649.29,14402.69,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,192,legacy-cost-center
CO000193,20250309,PR0068,A004,EQ0040,Contratista,12215.51,12378.64,7915.96,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,193,legacy-cost-center
CO000194,20250624,PR0031,A003,EQ0006,Contratista,53750.46,34957.91,16710.69,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,194,legacy-cost-center
CO000195,20250310,PR0018,A005,EQ0027,Servicios,60235.7,73074.3,42002.26,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,195,legacy-cost-center
CO000196,20250526,PR0011,A005,EQ0021,Servicios,64118.77,73534.77,40598.51,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,196,legacy-cost-center
CO000197,20250506,PR0055,A002,EQ0024,Contratista,5312.29,5480.0,2079.11,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,197,legacy-cost-center
CO000198,20250301,PR0048,A006,EQ0021,Contratista,1364.5,1237.15,1426.2,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,198,legacy-cost-center
CO000199,20250615,PR0034,A003,EQ0002,Servicios,3553.72,3349.89,3407.03,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,199,legacy-cost-center
CO000200,20250311,PR0022,A005,EQ0006,Energía,41672.64,48375.35,8619.74,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,200,legacy-cost-center
CO000201,20250404,PR0062,A006,EQ0008,Repuestos,31217.87,42334.3,10290.58,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,201,legacy-cost-center
CO000202,20250403,PR0032,A003,EQ0020,Energía,27435.55,28474.53,10755.89,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,202,legacy-cost-center
CO000203,20250620,PR0080,A006,EQ0005,Contratista,67200.69,65772.92,15136.0,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,203,legacy-cost-center
CO000204,20250218,PR0057,A002,EQ0011,Mano de obra,28965.25,35000.06,22414.95,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,204,legacy-cost-center
CO000205,20250421,PR0059,A003,EQ0008,Materiales,7236.4,7280.11,3556.53,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,205,legacy-cost-center
CO000206,20250116,PR0044,A006,EQ0027,Materiales,66366.46,78961.72,34360.13,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,206,legacy-cost-center
CO000207,20250529,PR0039,A001,EQ0017,Contratista,16390.47,20954.4,4581.19,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,207,legacy-cost-center
CO000208,20250130,PR0042,A005,EQ0006,Contratista,14141.78,19922.49,5713.89,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,208,legacy-cost-center
CO000209,20250403,PR0007,A001,EQ0025,Contratista,9410.36,10605.45,7200.44,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,209,legacy-cost-center
CO000210,20250427,PR0054,A001,EQ0006,Mano de obra,45679.55,47310.68,40129.04,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,210,legacy-cost-center
CO000211,20250302,PR0054,A001,EQ0036,Contratista,67496.81,64780.59,67819.49,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,211,legacy-cost-center
CO000212,20250210,PR0012,A006,EQ0029,Energía,19299.06,20676.11,11282.68,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,212,legacy-cost-center
CO000213,20250609,PR0035,A003,EQ0002,Servicios,61753.03,55282.43,63853.26,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,213,legacy-cost-center
CO000214,20250331,PR0041,A003,EQ0014,Repuestos,51520.02,53863.01,11114.38,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,214,legacy-cost-center
CO000215,20250522,PR0001,A003,EQ0010,Contratista,29741.72,34299.5,7315.91,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,215,legacy-cost-center
CO000216,20250616,PR0022,A005,EQ0017,Mano de obra,17076.35,25486.01,13734.71,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,216,legacy-cost-center
CO000217,20250316,PR0029,A005,EQ0005,Servicios,39449.04,43490.1,34644.8,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,217,legacy-cost-center
CO000218,20250505,PR0016,A004,EQ0039,Materiales,25285.05,32885.61,12000.56,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,218,legacy-cost-center
CO000219,20250104,PR0071,A002,EQ0037,Energía,68255.69,62635.26,31947.77,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,219,legacy-cost-center
CO000220,20250131,PR0022,A005,EQ0005,Contratista,50096.49,77045.79,10778.81,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,220,legacy-cost-center
CO000221,20250317,PR0044,A006,EQ0012,Contratista,29079.18,29459.42,22040.56,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,221,legacy-cost-center
CO000222,20250307,PR0024,A004,EQ0034,Mano de obra,13725.94,12021.96,3475.36,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,222,legacy-cost-center
CO000223,20250428,PR0067,A002,EQ0022,Mano de obra,50593.98,44651.9,44252.96,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,223,legacy-cost-center
CO000224,20250324,PR0020,A003,EQ0030,Servicios,51944.12,57004.46,11831.54,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,224,legacy-cost-center
CO000225,20250411,PR0016,A004,EQ0025,Mano de obra,40311.88,35898.58,18929.52,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,225,legacy-cost-center
CO000226,20250130,PR0003,A006,EQ0024,Energía,9750.99,9703.42,3437.62,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,226,legacy-cost-center
CO000227,20250402,PR0062,A006,EQ0013,Contratista,42012.33,38008.91,19706.21,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,227,legacy-cost-center
CO000228,20250424,PR0017,A003,EQ0039,Energía,41868.77,32075.94,45101.35,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,228,legacy-cost-center
CO000229,20250518,PR0007,A001,EQ0039,Energía,51436.76,48513.66,27930.01,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,229,legacy-cost-center
CO000230,20250608,PR0010,A003,EQ0015,Servicios,65886.54,49556.6,52741.82,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,230,legacy-cost-center
CO000231,20250516,PR0024,A004,EQ0016,Materiales,14769.65,15847.02,8184.63,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,231,legacy-cost-center
CO000232,20250310,PR0007,A001,EQ0001,Contratista,57432.61,66603.54,18122.76,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,232,legacy-cost-center
CO000233,20250213,PR0027,A006,EQ0034,Materiales,32288.88,35756.28,13343.74,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,233,legacy-cost-center
CO000234,20250429,PR0059,A003,EQ0014,Servicios,47832.41,54810.39,51513.57,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,234,legacy-cost-center
CO000235,20250205,PR0080,A006,EQ0009,Mano de obra,14783.73,20821.62,6944.37,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,235,legacy-cost-center
CO000236,20250330,PR0018,A005,EQ0034,Energía,14509.28,17873.26,13644.73,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,236,legacy-cost-center
CO000237,20250206,PR0024,A004,EQ0034,Repuestos,14606.62,17965.51,3819.95,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,237,legacy-cost-center
CO000238,20250416,PR0021,A002,EQ0003,Mano de obra,21451.31,20898.05,8486.37,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,238,legacy-cost-center
CO000239,20250523,PR0030,A004,EQ0028,Contratista,28807.05,23906.47,26541.19,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,239,legacy-cost-center
CO000240,20250419,PR0002,A002,EQ0015,Mano de obra,30370.42,35383.85,7072.1,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,240,legacy-cost-center
CO000241,20250401,PR0042,A005,EQ0029,Servicios,41818.72,52797.25,13736.95,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,241,legacy-cost-center
CO000242,20250224,PR0019,A003,EQ0028,Servicios,4392.9,2964.04,1578.19,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,242,legacy-cost-center
CO000243,20250505,PR0078,A004,EQ0014,Mano de obra,5657.19,5217.28,6129.09,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,243,legacy-cost-center
CO000244,20250104,PR0072,A001,EQ0005,Mano de obra,36382.12,40464.39,19218.2,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,244,legacy-cost-center
CO000245,20250419,PR0063,A001,EQ0036,Materiales,29113.6,35925.57,25287.39,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,245,legacy-cost-center
CO000246,20250220,PR0001,A003,EQ0010,Repuestos,24513.28,26755.62,6571.66,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,246,legacy-cost-center
CO000247,20250419,PR0036,A002,EQ0020,Repuestos,57395.01,58312.72,54320.45,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,247,legacy-cost-center
CO000248,20250311,PR0052,A004,EQ0022,Contratista,21757.6,17343.27,13815.75,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,248,legacy-cost-center
CO000249,20250427,PR0066,A003,EQ0020,Repuestos,65570.4,68236.32,69991.55,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,249,legacy-cost-center
CO000250,20250606,PR0033,A006,EQ0014,Materiales,64214.59,70793.88,53219.34,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,250,legacy-cost-center
CO000251,20250608,PR0025,A003,EQ0030,Servicios,50030.09,65951.84,12096.2,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,251,legacy-cost-center
CO000252,20250426,PR0022,A005,EQ0023,Materiales,32765.05,38122.73,9704.11,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,252,legacy-cost-center
CO000253,20250223,PR0020,A003,EQ0039,Materiales,41957.01,33210.39,40788.04,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,253,legacy-cost-center
CO000254,20250313,PR0020,A003,EQ0015,Repuestos,50531.14,55847.79,35566.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,254,legacy-cost-center
CO000255,20250207,PR0068,A004,EQ0024,Materiales,40208.81,46231.01,33845.61,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,255,legacy-cost-center
CO000256,20250407,PR0046,A006,EQ0025,Contratista,21490.54,22437.01,21993.51,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,256,legacy-cost-center
CO000257,20250630,PR0071,A002,EQ0007,Servicios,5859.74,5524.68,2056.82,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,257,legacy-cost-center
CO000258,20250403,PR0071,A002,EQ0017,Mano de obra,11034.78,10159.87,8391.35,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,258,legacy-cost-center
CO000259,20250629,PR0037,A005,EQ0024,Mano de obra,2310.21,2932.97,2023.71,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,259,legacy-cost-center
CO000260,20250217,PR0044,A006,EQ0036,Mano de obra,27143.45,23459.75,14746.43,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,260,legacy-cost-center
CO000261,20250404,PR0068,A004,EQ0027,Mano de obra,62851.24,55642.28,51561.71,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,261,legacy-cost-center
CO000262,20250619,PR0033,A006,EQ0017,Servicios,20410.92,17972.98,20522.73,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,262,legacy-cost-center
CO000263,20250604,PR0047,A003,EQ0010,Repuestos,10267.64,9400.15,5613.26,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,263,legacy-cost-center
CO000264,20250511,PR0015,A001,EQ0031,Contratista,48218.38,55705.85,24347.71,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,264,legacy-cost-center
CO000265,20250531,PR0042,A005,EQ0039,Energía,1951.53,2441.19,844.64,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,265,legacy-cost-center
CO000266,20250410,PR0052,A004,EQ0033,Materiales,53353.55,57661.12,30734.9,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,266,legacy-cost-center
CO000267,20250220,PR0069,A006,EQ0034,Servicios,2697.14,3383.01,944.32,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,267,legacy-cost-center
CO000268,20250414,PR0074,A006,EQ0026,Repuestos,40585.86,40694.4,16258.98,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,268,legacy-cost-center
CO000269,20250328,PR0053,A001,EQ0010,Energía,55287.44,54259.11,53850.15,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,269,legacy-cost-center
CO000270,20250209,PR0069,A006,EQ0004,Materiales,38859.52,40530.04,11572.14,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,270,legacy-cost-center
CO000271,20250119,PR0007,A001,EQ0023,Energía,31559.54,28425.17,20223.82,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,271,legacy-cost-center
CO000272,20250123,PR0038,A006,EQ0015,Servicios,3160.76,2751.03,1825.66,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,272,legacy-cost-center
CO000273,20250310,PR0053,A001,EQ0024,Contratista,57867.73,52773.79,52960.48,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,273,legacy-cost-center
CO000274,20250129,PR0028,A002,EQ0028,Energía,25768.43,26055.31,11554.03,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,274,legacy-cost-center
CO000275,20250104,PR0030,A004,EQ0028,Repuestos,6697.98,4715.88,6639.26,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,275,legacy-cost-center
CO000276,20250419,PR0038,A006,EQ0039,Contratista,67746.8,62968.01,16476.22,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,276,legacy-cost-center
