MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT000137,20250531,EQ0053,A004,WT1,P2,Sobrecalentamiento,Seguridad,5.09,3.76,4424.95,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,137,Sistema dispatch Sintético 0053
MT000138,20250101,EQ0050,A013,WT1,P4,Desgaste de revestimientos,Eléctrico,1.21,1.07,1279.81,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,138,Medidor de energía Sintético 0050
MT000139,20250423,EQ0047,A005,WT2,P3,Falla eléctrica,Chancado,10.94,6.58,11002.32,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,139,Chancador secundario Sintético 0047
MT000140,20250112,EQ0006,A004,WT1,P3,Desalineamiento de correa,Seguridad,0.64,0.34,612.15,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,140,Cargador frontal Sintético 0006
MT000141,20250415,EQ0011,A004,WT1,P3,Pérdida de comunicación PLC,Eléctrico,3.38,1.44,3746.47,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,141,Camión aljibe Sintético 0011
MT000142,20250129,EQ0038,A010,WT2,P1,Trip de variador,Instrumentación,22.8,10.9,34405.57,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,142,Espesador Sintético 0038
MT000143,20250324,EQ0029,A005,WT1,P2,Alta vibración,Chancado,2.39,2.12,5611.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,143,Chancador secundario Sintético 0029
MT000144,20250522,EQ0025,A010,WT2,P2,Bloqueo de chancador,Seguridad,6.11,3.98,11624.41,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,144,Sistema de relaves Sintético 0025
MT000145,20250214,EQ0028,A010,WT2,P1,Falla de bomba de pulpa,Instrumentación,11.3,10.11,26242.14,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,145,Espesador Sintético 0028
MT000146,20250612,EQ0058,A008,WT2,P4,Trip de variador,Molienda,13.25,11.86,16563.83,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,146,Molino de bolas Sintético 0058
MT000147,20250603,EQ0053,A004,WT1,P3,Falla de bomba de pulpa,Eléctrico,1.57,1.26,3412.1,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,147,Sistema dispatch Sintético 0053
MT000148,20250129,EQ0028,A010,WT1,P2,Alta vibración,Mecánico,8.26,6.95,12756.49,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,148,Espesador Sintético 0028
MT000149,20250424,EQ0009,A017,WT2,P2,Deriva de sensor,Control,8.11,5.04,18437.67,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,149,RTU Sintético 0009
MT000150,20250312,EQ0039,A010,WT1,P3,Sobrecalentamiento,Eléctrico,0.67,0.52,528.46,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,150,Sistema de relaves Sintético 0039
MT000151,20250516,EQ0005,A017,WT2,P3,Pérdida de comunicación PLC,Control,33.29,19.22,32015.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,151,Servidor Historiador Sintético 0005
MT000152,20250527,EQ0017,A017,WT1,P3,Falla de instrumentación,Control,8.19,6.73,14582.11,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,152,Servidor SCADA Sintético 0017
MT000153,20250330,EQ0036,A004,WT1,P4,Fuga hidráulica,Seguridad,1.83,1.55,2176.62,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,153,Bulldozer Sintético 0036
MT000154,20250420,EQ0033,A008,WT2,P2,Trip de variador,Molienda,5.09,2.4,6830.07,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,154,Molino SAG Sintético 0033
MT000155,20250606,EQ0029,A005,WT2,P3,Bloqueo de chancador,Chancado,4.24,2.83,2555.64,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,155,Chancador secundario Sintético 0029
MT000156,20250114,EQ0005,A017,WT2,P1,Pérdida de comunicación PLC,Control,5.69,5.19,3641.57,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,156,Servidor Historiador Sintético 0005
MT000157,20250510,EQ0009,A017,WT1,P1,Falla de instrumentación,Control,2.32,1.18,1527.96,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,157,RTU Sintético 0009
MT000158,20250427,EQ0043,A009,WT2,P2,Desalineamiento de correa,Instrumentación,12.08,7.14,8313.41,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,158,Celda de flotación Sintético 0043
MT000159,20250116,EQ0026,A013,WT1,P2,Baja presión,Mecánico,1.99,1.0,911.32,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,159,Medidor de energía Sintético 0026
MT000160,20250124,EQ0026,A013,WT2,P1,Falla de pala,Instrumentación,3.8,2.51,2956.15,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,160,Medidor de energía Sintético 0026
MT000161,20250525,EQ0021,A017,WT2,P1,Pérdida de comunicación PLC,Mecánico,5.24,3.06,9753.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,161,Sensor de vibración Sintético 0021
MT000162,20250212,EQ0014,A017,WT1,P3,Deriva de sensor,Control,9.84,4.08,14088.35,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,162,Sistema de control distribuido Sintético 0014
MT000163,20250303,EQ0036,A004,WT1,P2,Falla eléctrica,Energía,4.63,2.31,7361.28,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,163,Bulldozer Sintético 0036
MT000164,20250608,EQ0008,A017,WT2,P3,Falla de instrumentación,Control,7.61,4.78,3656.39,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,164,Servidor SCADA Sintético 0008
MT000165,20250610,EQ0052,A004,WT2,P2,Bloqueo de chancador,Energía,4.76,3.18,6018.04,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,165,Camión aljibe Sintético 0052
MT000166,20250302,EQ0044,A005,WT1,P4,Fuga hidráulica,Energía,5.01,2.1,9251.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,166,Alimentador Sintético 0044
MT000167,20250628,EQ0014,A017,WT2,P3,Deriva de sensor,Control,17.48,10.8,7992.12,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,167,Sistema de control distribuido Sintético 0014
MT000168,20250308,EQ0002,A004,WT1,P2,Desgaste de neumáticos,Mecánico,5.98,3.66,13267.55,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,168,Camión CAEX Sintético 0002
MT000169,20250316,EQ0023,A017,WT2,P3,Deriva de sensor,Control,18.6,12.91,11549.07,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,169,PLC Sintético 0023
MT000170,20250226,EQ0038,A010,WT1,P3,Falla de pala,Mecánico,8.84,7.16,13655.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,170,Espesador Sintético 0038
MT000171,20250412,EQ0035,A012,WT2,P3,Falla de bomba de pulpa,Bombas,3.76,1.81,2422.33,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,171,Bomba de pulpa Sintético 0035
MT000172,20250312,EQ0016,A005,WT1,P3,Desalineamiento de correa,Seguridad,2.87,2.38,6860.89,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,172,Harnero Sintético 0016
MT000173,20250307,EQ0016,A005,WT1,P3,Corte de correa,Energía,2.59,1.55,2463.4,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,173,Harnero Sintético 0016
MT000174,20250623,EQ0040,A017,WT2,P2,Falla de instrumentación,Control,8.81,6.88,16035.08,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,174,Switch industrial Sintético 0040
MT000175,20250113,EQ0042,A008,WT2,P1,Desgaste de revestimientos,Molienda,7.91,3.44,5994.2,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,175,Molino de bolas Sintético 0042
MT000176,20250601,EQ0040,A017,WT1,P2,Deriva de sensor,Control,2.49,2.35,2743.27,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,176,Switch industrial Sintético 0040
MT000177,20250511,EQ0045,A012,WT2,P3,Baja presión,Bombas,2.4,1.43,5101.49,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,177,Bomba de pulpa Sintético 0045
MT000178,20250322,EQ0023,A017,WT1,P4,Deriva de sensor,Control,3.95,1.7,1966.05,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,178,PLC Sintético 0023
MT000179,20250613,EQ0015,A010,WT1,P2,Falla eléctrica,Energía,2.73,2.15,3302.34,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,179,Filtro Sintético 0015
MT000180,20250531,EQ0020,A004,WT1,P2,Alta vibración,Mecánico,5.75,3.84,5319.25,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,180,Pala hidráulica Sintético 0020
MT000181,20250420,EQ0013,A005,WT1,P1,Alta vibración,Chancado,4.14,1.77,8349.79,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,181,Chancador primario Sintético 0013
MT000182,20250608,EQ0024,A017,WT1,P2,Falla de instrumentación,Control,6.88,4.61,7193.61,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,182,Sistema de control distribuido Sintético 0024
MT000183,20250310,EQ0028,A010,WT1,P3,Falla de pala,Eléctrico,3.89,3.65,6699.45,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,183,Espesador Sintético 0028
MT000184,20250327,EQ0052,A004,WT1,P1,Falla de transmisión,Energía,3.12,2.88,2395.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,184,Camión aljibe Sintético 0052
MT000185,20250429,EQ0048,A004,WT1,P1,Fuga hidráulica,Hidráulico,3.24,2.25,6155.5,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,185,Pala hidráulica Sintético 0048
MT000186,20250328,EQ0056,A006,WT2,P3,Obstrucción de chute,Correas,4.49,3.05,5637.68,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,186,Correa transportadora Sintético 0056
MT000187,20250427,EQ0060,A004,WT1,P4,Alta vibración,Eléctrico,1.67,0.73,3676.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,187,Bulldozer Sintético 0060
MT000188,20250326,EQ0058,A008,WT1,P3,Alta vibración,Molienda,1.1,0.73,2011.07,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,188,Molino de bolas Sintético 0058
MT000189,20250604,EQ0001,A005,WT1,P3,Desgaste de neumáticos,Mecánico,1.52,0.65,2371.93,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,189,Alimentador Sintético 0001
MT000190,20250522,EQ0027,A017,WT2,P4,Falla de instrumentación,Control,7.93,3.11,5293.57,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,190,RTU Sintético 0027
MT000191,20250203,EQ0046,A004,WT2,P4,Falla de pala,Hidráulico,4.85,3.7,4190.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,191,Pala eléctrica Sintético 0046
MT000192,20250512,EQ0049,A004,WT2,P2,Falla de motor,Hidráulico,1.99,1.56,4953.12,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,192,Camión CAEX Sintético 0049
MT000193,20250226,EQ0010,A004,WT1,P1,Alta vibración,Hidráulico,1.6,0.97,3291.18,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,193,Perforadora Sintético 0010
MT000194,20250316,EQ0051,A004,WT1,P1,Bloqueo de chancador,Eléctrico,4.34,2.54,9333.56,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,194,Sistema dispatch Sintético 0051
MT000195,20250604,EQ0058,A008,WT1,P4,Desgaste de revestimientos,Molienda,7.59,4.57,5249.74,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,195,Molino de bolas Sintético 0058
MT000196,20250210,EQ0020,A004,WT2,P2,Fuga hidráulica,Hidráulico,4.17,1.79,5612.44,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,196,Pala hidráulica Sintético 0020
MT000197,20250201,EQ0047,A005,WT2,P2,Alta vibración,Chancado,2.22,1.8,4634.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,197,Chancador secundario Sintético 0047
MT000198,20250318,EQ0043,A009,WT2,P4,Falla de instrumentación,Instrumentación,1.98,1.76,2905.5,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,198,Celda de flotación Sintético 0043
MT000199,20250325,EQ0014,A017,WT1,P2,Deriva de sensor,Control,5.0,3.61,4305.39,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,199,Sistema de control distribuido Sintético 0014
MT000200,20250329,EQ0013,A005,WT2,P2,Bloqueo de chancador,Chancado,13.36,5.87,24004.04,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,200,Chancador primario Sintético 0013
MT000201,20250205,EQ0049,A004,WT1,P3,Falla de transmisión,Hidráulico,0.72,0.68,520.84,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,201,Camión CAEX Sintético 0049
MT000202,20250628,EQ0038,A010,WT2,P1,Corte de correa,Seguridad,5.83,3.41,5456.53,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,202,Espesador Sintético 0038
MT000203,20250617,EQ0036,A004,WT2,P2,Falla eléctrica,Seguridad,12.52,6.2,19933.4,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,203,Bulldozer Sintético 0036
MT000204,20250412,EQ0048,A004,WT1,P2,Falla de pala,Mecánico,1.6,1.31,1627.91,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,204,Pala hidráulica Sintético 0048
MT000205,20250220,EQ0003,A017,WT2,P4,Deriva de sensor,Control,14.16,6.15,25835.42,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,205,PLC Sintético 0003
MT000206,20250323,EQ0011,A004,WT2,P4,Baja presión,Mecánico,8.34,7.12,6197.77,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,206,Camión aljibe Sintético 0011
MT000207,20250211,EQ0056,A006,WT2,P3,Obstrucción de chute,Correas,5.09,3.11,8995.01,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,207,Correa transportadora Sintético 0056
MT000208,20250516,EQ0054,A004,WT2,P1,Corte de correa,Seguridad,0.64,0.55,1421.99,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,208,Motoniveladora Sintético 0054
MT000209,20250324,EQ0027,A017,WT1,P2,Deriva de sensor,Control,3.41,1.31,5993.34,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,209,RTU Sintético 0027
MT000210,20250504,EQ0046,A004,WT1,P2,Falla de pala,Hidráulico,4.81,2.35,5260.04,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,210,Pala eléctrica Sintético 0046
MT000211,20250602,EQ0050,A013,WT1,P3,Falla de instrumentación,Energía,6.68,4.84,4002.55,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,211,Medidor de energía Sintético 0050
MT000212,20250527,EQ0002,A004,WT2,P1,Falla de transmisión,Mecánico,3.57,3.23,8753.49,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,212,Camión CAEX Sintético 0002
MT000213,20250306,EQ0028,A010,WT2,P3,Falla de motor,Seguridad,10.2,4.43,12183.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,213,Espesador Sintético 0028
MT000214,20250129,EQ0056,A006,WT1,P2,Obstrucción de chute,Correas,1.09,0.44,1446.0,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,214,Correa transportadora Sintético 0056
MT000215,20250417,EQ0057,A004,WT1,P2,Desgaste de neumáticos,Neumáticos,9.26,6.05,30698.12,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,215,Camión CAEX Sintético 0057
MT000216,20250205,EQ0006,A004,WT2,P2,Falla de instrumentación,Eléctrico,14.08,9.57,29924.13,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,216,Cargador frontal Sintético 0006
MT000217,20250624,EQ0026,A013,WT2,P2,Falla eléctrica,Mecánico,5.02,3.21,11641.47,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,217,Medidor de energía Sintético 0026
MT000218,20250121,EQ0013,A005,WT2,P3,Alta vibración,Chancado,5.28,3.62,12148.8,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,218,Chancador primario Sintético 0013
MT000219,20250401,EQ0059,A004,WT2,P3,Fuga hidráulica,Mecánico,0.74,0.7,1149.06,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,219,Pala eléctrica Sintético 0059
MT000220,20250428,EQ0016,A005,WT1,P1,Fuga hidráulica,Instrumentación,4.44,2.07,5812.68,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,220,Harnero Sintético 0016
MT000221,20250304,EQ0043,A009,WT1,P2,Falla de sello mecánico,Eléctrico,3.62,2.52,8324.54,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,221,Celda de flotación Sintético 0043
MT000222,20250617,EQ0041,A017,WT2,P2,Alta vibración,Mecánico,2.87,1.54,2285.85,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,222,Sensor de vibración Sintético 0041
MT000223,20250602,EQ0056,A006,WT1,P3,Corte de correa,Correas,0.64,0.43,890.77,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,223,Correa transportadora Sintético 0056
MT000224,20250104,EQ0003,A017,WT2,P1,Deriva de sensor,Control,5.25,3.58,3725.54,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,224,PLC Sintético 0003
MT000225,20250501,EQ0054,A004,WT1,P3,Bloqueo de chancador,Eléctrico,3.41,1.36,1701.17,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,225,Motoniveladora Sintético 0054
MT000226,20250118,EQ0049,A004,WT2,P2,Falla de transmisión,Hidráulico,3.6,1.66,12513.81,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,226,Camión CAEX Sintético 0049
MT000227,20250629,EQ0005,A017,WT2,P3,Deriva de sensor,Control,5.79,3.25,7520.99,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,227,Servidor Historiador Sintético 0005
MT000228,20250403,EQ0004,A004,WT2,P2,Alta vibración,Mecánico,0.68,0.31,473.24,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,228,Perforadora Sintético 0004
MT000229,20250514,EQ0029,A005,WT1,P4,Alta vibración,Chancado,4.11,2.79,2290.53,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,229,Chancador secundario Sintético 0029
MT000230,20250424,EQ0022,A009,WT1,P3,Pérdida de comunicación PLC,Eléctrico,2.82,2.25,5987.64,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,230,Celda de flotación Sintético 0022
MT000231,20250622,EQ0044,A005,WT2,P3,Desgaste de revestimientos,Mecánico,8.09,5.62,15030.97,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,231,Alimentador Sintético 0044
MT000232,20250510,EQ0001,A005,WT2,P2,Deriva de sensor,Eléctrico,3.72,2.47,5731.64,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,232,Alimentador Sintético 0001
MT000233,20250112,EQ0046,A004,WT1,P2,Fuga hidráulica,Control,4.03,3.33,4485.24,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,233,Pala eléctrica Sintético 0046
MT000234,20250601,EQ0043,A009,WT1,P3,Desgaste de neumáticos,Seguridad,2.71,1.77,3435.48,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,234,Celda de flotación Sintético 0043
MT000235,20250524,EQ0012,A008,WT2,P3,Desgaste de revestimientos,Molienda,15.32,13.5,7060.16,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,235,Molino SAG Sintético 0012
MT000236,20250318,EQ0047,A005,WT1,P4,Alta vibración,Chancado,2.8,2.1,4253.83,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,236,Chancador secundario Sintético 0047
MT000237,20250629,EQ0044,A005,WT1,P2,Fuga hidráulica,Eléctrico,1.36,0.7,2634.44,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,237,Alimentador Sintético 0044
MT000238,20250517,EQ0021,A017,WT1,P2,Falla de instrumentación,Instrumentación,3.35,2.4,4160.18,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,238,Sensor de vibración Sintético 0021
MT000239,20250119,EQ0023,A017,WT1,P3,Falla de instrumentación,Control,3.09,2.6,6328.49,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,239,PLC Sintético 0023
MT000240,20250118,EQ0028,A010,WT1,P4,Falla eléctrica,Energía,4.69,3.01,7361.31,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,240,Espesador Sintético 0028
MT000241,20250221,EQ0017,A017,WT2,P2,Pérdida de comunicación PLC,Control,4.92,3.87,5332.5,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,241,Servidor SCADA Sintético 0017
MT000242,20250510,EQ0005,A017,WT1,P4,Deriva de sensor,Control,11.06,5.02,25995.25,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,242,Servidor Historiador Sintético 0005
MT000243,20250505,EQ0054,A004,WT2,P2,Desgaste de revestimientos,Eléctrico,11.05,8.06,16550.52,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,243,Motoniveladora Sintético 0054
MT000244,20250219,EQ0017,A017,WT2,P3,Falla de instrumentación,Control,12.2,4.65,9962.29,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,244,Servidor SCADA Sintético 0017
