ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD000204,20250125,A012,R001,L009,Tarde,125,110,10.33,7.99,2.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,204
PD000205,20250216,A017,R017,L001,Día,39,35,10.28,7.58,2.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,205
PD000206,20250625,A004,R027,L001,Tarde,3664,3233,8.71,6.36,2.35,project_fact_productividad_export.csv,2026-06-23T00:00:00,206
PD000207,20250122,A006,R024,L016,Día,1720,1636,9.77,8.83,0.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,207
PD000208,20250514,A011,R030,L009,Tarde,179,169,8.48,5.85,2.63,project_fact_productividad_export.csv,2026-06-23T00:00:00,208
PD000209,20250421,A011,R003,L003,Noche,160,171,10.46,8.37,2.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,209
PD000210,20250619,A015,R004,L012,Noche,208,188,11.34,10.22,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,210
PD000211,20250425,A007,R020,L014,Noche,2399,1775,9.97,6.96,3.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,211
PD000212,20250512,A012,R004,L011,Noche,185,160,8.22,6.24,1.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,212
PD000213,20250617,A009,R021,L014,Día,627,401,8.5,5.97,2.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,213
PD000214,20250208,A008,R003,L001,Día,1332,1129,10.21,7.98,2.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,214
PD000215,20250210,A010,R024,L009,Día,684,690,7.33,5.84,1.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,215
PD000216,20250417,A013,R001,L014,Tarde,170,184,6.79,6.03,0.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,216
PD000217,20250508,A011,R009,L012,Noche,205,190,6.48,4.73,1.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,217
PD000218,20250101,A005,R026,L004,Tarde,2151,1841,7.89,6.52,1.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,218
PD000219,20250119,A008,R013,L008,Día,2602,2699,6.85,5.37,1.47,project_fact_productividad_export.csv,2026-06-23T00:00:00,219
PD000220,20250308,A014,R007,L016,Día,206,188,9.34,6.81,2.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,220
PD000221,20250112,A011,R024,L008,Día,105,93,9.98,7.95,2.03,project_fact_productividad_export.csv,2026-06-23T00:00:00,221
PD000222,20250623,A009,R022,L004,Día,1100,907,10.54,9.0,1.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,222
PD000223,20250407,A014,R005,L009,Tarde,59,53,8.98,7.37,1.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,223
PD000224,20250416,A003,R005,L001,Tarde,8288,8827,9.57,8.56,1.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,224
PD000225,20250614,A012,R028,L007,Noche,190,135,6.72,5.16,1.56,project_fact_productividad_export.csv,2026-06-23T00:00:00,225
PD000226,20250227,A015,R002,L002,Día,213,209,10.49,9.22,1.28,project_fact_productividad_export.csv,2026-06-23T00:00:00,226
PD000227,20250419,A015,R026,L017,Día,94,98,11.32,8.67,2.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,227
PD000228,20250120,A005,R018,L016,Tarde,736,732,6.97,6.17,0.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,228
PD000229,20250419,A013,R026,L002,Noche,93,90,8.94,6.55,2.39,project_fact_productividad_export.csv,2026-06-23T00:00:00,229
PD000230,20250326,A012,R016,L007,Tarde,253,247,6.41,5.72,0.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,230
PD000231,20250221,A017,R008,L003,Tarde,68,70,11.66,8.2,3.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,231
PD000232,20250228,A006,R027,L014,Tarde,1045,1051,9.59,6.62,2.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,232
PD000233,20250622,A001,R012,L015,Noche,5807,5546,7.4,6.11,1.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,233
PD000234,20250602,A012,R027,L004,Tarde,243,237,10.84,8.28,2.56,project_fact_productividad_export.csv,2026-06-23T00:00:00,234
PD000235,20250527,A006,R020,L011,Tarde,1422,1364,10.88,8.64,2.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,235
PD000236,20250620,A012,R028,L003,Noche,134,123,9.34,7.88,1.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,236
PD000237,20250107,A012,R009,L009,Día,235,213,8.62,5.95,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,237
PD000238,20250502,A006,R014,L009,Tarde,1391,1335,7.76,6.18,1.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,238
PD000239,20250305,A007,R008,L003,Noche,3883,2776,7.13,5.66,1.47,project_fact_productividad_export.csv,2026-06-23T00:00:00,239
PD000240,20250622,A003,R010,L010,Tarde,6138,5891,7.68,5.25,2.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,240
PD000241,20250218,A013,R020,L005,Tarde,219,206,11.97,8.81,3.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,241
PD000242,20250405,A012,R016,L002,Noche,25,29,8.36,6.47,1.89,project_fact_productividad_export.csv,2026-06-23T00:00:00,242
PD000243,20250515,A002,R025,L013,Tarde,111,98,7.69,5.96,1.73,project_fact_productividad_export.csv,2026-06-23T00:00:00,243
PD000244,20250319,A012,R025,L006,Noche,205,194,8.15,7.16,0.99,project_fact_productividad_export.csv,2026-06-23T00:00:00,244
PD000245,20250216,A014,R020,L014,Día,224,195,6.54,4.53,2.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,245
PD000246,20250602,A003,R012,L015,Día,3531,3469,11.85,8.73,3.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,246
PD000247,20250319,A003,R013,L009,Tarde,7702,8445,8.08,6.19,1.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,247
PD000248,20250307,A002,R022,L015,Día,85,65,10.77,9.85,0.93,project_fact_productividad_export.csv,2026-06-23T00:00:00,248
PD000249,20250209,A016,R010,L004,Día,49,50,10.29,9.12,1.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,249
PD000250,20250627,A016,R020,L005,Día,114,108,8.76,6.21,2.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,250
PD000251,20250421,A011,R013,L013,Día,61,71,8.39,7.61,0.78,project_fact_productividad_export.csv,2026-06-23T00:00:00,251
PD000252,20250417,A016,R020,L010,Día,222,235,7.06,6.07,0.99,project_fact_productividad_export.csv,2026-06-23T00:00:00,252
PD000253,20250217,A009,R008,L006,Tarde,943,616,11.35,7.22,4.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,253
PD000254,20250620,A017,R022,L008,Noche,78,75,7.4,6.04,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,254
PD000255,20250324,A002,R018,L011,Noche,22,22,9.94,8.96,0.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,255
PD000256,20250427,A016,R007,L006,Tarde,124,122,10.86,8.47,2.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,256
PD000257,20250113,A005,R003,L004,Tarde,2973,2607,8.56,7.02,1.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,257
PD000258,20250519,A005,R019,L003,Día,2615,1998,6.2,5.37,0.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,258
PD000259,20250625,A007,R018,L017,Tarde,1410,1104,6.34,4.4,1.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,259
PD000260,20250315,A010,R011,L013,Día,3450,2210,9.89,6.02,3.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,260
PD000261,20250412,A005,R014,L002,Día,3203,2419,10.21,8.99,1.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,261
PD000262,20250218,A008,R014,L007,Día,1264,1334,9.95,7.59,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,262
PD000263,20250326,A003,R026,L015,Noche,3317,3497,7.05,6.2,0.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,263
PD000264,20250429,A001,R003,L001,Día,8408,8563,10.38,7.89,2.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,264
PD000265,20250416,A010,R011,L004,Noche,3739,2093,9.18,7.46,1.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,265
PD000266,20250619,A011,R004,L008,Tarde,39,35,9.44,8.65,0.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,266
PD000267,20250413,A007,R029,L012,Noche,3884,2180,11.99,8.71,3.27,project_fact_productividad_export.csv,2026-06-23T00:00:00,267
PD000268,20250628,A003,R014,L014,Día,3195,3214,10.78,8.02,2.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,268
PD000269,20250618,A011,R015,L010,Tarde,32,28,10.21,9.38,0.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,269
PD000270,20250328,A005,R026,L011,Tarde,1210,1133,8.36,7.0,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,270
PD000271,20250521,A006,R024,L007,Noche,3225,2031,9.78,7.66,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,271
PD000272,20250614,A017,R028,L013,Día,110,105,7.21,5.05,2.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,272
PD000273,20250330,A008,R022,L006,Noche,3486,3725,9.66,7.78,1.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,273
PD000274,20250416,A017,R023,L010,Noche,54,53,10.3,7.96,2.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,274
PD000275,20250301,A012,R008,L017,Tarde,102,107,10.47,8.29,2.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,275
PD000276,20250412,A005,R024,L003,Noche,1379,1334,10.95,8.69,2.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,276
PD000277,20250410,A006,R023,L007,Noche,1614,1324,10.18,8.02,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,277
PD000278,20250618,A001,R027,L016,Noche,5541,5597,11.59,9.79,1.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,278
PD000279,20250608,A005,R016,L001,Tarde,2682,2394,10.81,8.99,1.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,279
PD000280,20250202,A009,R026,L003,Noche,4100,2851,6.97,4.11,2.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,280
PD000281,20250222,A012,R002,L009,Día,180,135,6.5,5.4,1.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,281
PD000282,20250521,A005,R020,L011,Día,4091,2924,8.99,7.15,1.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,282
PD000283,20250223,A005,R018,L008,Tarde,3656,2669,9.82,7.36,2.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,283
PD000284,20250524,A003,R011,L002,Día,5379,4741,11.68,9.94,1.75,project_fact_productividad_export.csv,2026-06-23T00:00:00,284
PD000285,20250404,A006,R023,L015,Tarde,923,1016,9.13,8.12,1.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,285
PD000286,20250629,A009,R022,L009,Día,4105,2510,8.35,5.96,2.39,project_fact_productividad_export.csv,2026-06-23T00:00:00,286
PD000287,20250107,A010,R020,L008,Día,3214,2300,10.47,7.9,2.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,287
PD000288,20250315,A016,R028,L014,Tarde,31,27,11.11,8.41,2.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,288
PD000289,20250626,A002,R004,L002,Noche,226,210,10.88,9.23,1.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,289
PD000290,20250521,A009,R019,L007,Tarde,1423,1166,11.58,9.87,1.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,290
PD000291,20250402,A014,R017,L003,Día,204,130,11.47,8.0,3.47,project_fact_productividad_export.csv,2026-06-23T00:00:00,291
PD000292,20250101,A001,R025,L009,Tarde,4294,3777,9.35,8.33,1.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,292
PD000293,20250601,A003,R018,L011,Tarde,5526,5517,7.88,7.01,0.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,293
PD000294,20250127,A005,R022,L007,Día,2900,3284,6.72,5.5,1.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,294
PD000295,20250206,A017,R027,L017,Tarde,180,161,10.79,9.14,1.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,295
PD000296,20250412,A007,R025,L006,Día,1875,1427,6.89,5.41,1.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,296
PD000297,20250506,A013,R025,L011,Día,210,161,10.03,6.94,3.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,297
PD000298,20250224,A011,R020,L003,Tarde,78,78,8.11,5.9,2.21,project_fact_productividad_export.csv,2026-06-23T00:00:00,298
PD000299,20250119,A015,R018,L011,Tarde,179,210,7.47,6.28,1.18,project_fact_productividad_export.csv,2026-06-23T00:00:00,299
PD000300,20250516,A015,R003,L015,Noche,156,135,6.19,5.32,0.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,300
PD000301,20250205,A005,R018,L012,Noche,1557,1490,11.85,8.63,3.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,301
PD000302,20250308,A001,R012,L001,Tarde,3657,3676,10.57,8.57,2.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,302
PD000303,20250207,A014,R023,L009,Tarde,164,169,9.98,7.61,2.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,303
PD000304,20250322,A006,R021,L006,Tarde,2427,2396,10.65,9.54,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,304
PD000305,20250610,A012,R006,L012,Tarde,224,228,11.66,10.61,1.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,305
PD000306,20250124,A006,R014,L006,Noche,2212,1766,10.74,8.32,2.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,306
PD000307,20250423,A006,R014,L004,Tarde,4012,3392,6.65,5.19,1.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,307
PD000308,20250528,A009,R029,L017,Día,3857,2941,10.64,8.95,1.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,308
PD000309,20250113,A005,R014,L006,Noche,2662,2802,10.95,7.73,3.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,309
PD000310,20250306,A014,R023,L014,Noche,26,30,8.78,6.91,1.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,310
PD000311,20250328,A012,R021,L001,Día,118,96,9.76,8.9,0.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,311
PD000312,20250629,A007,R014,L013,Tarde,912,820,11.86,9.24,2.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,312
PD000313,20250102,A003,R017,L005,Tarde,3196,2948,6.23,4.91,1.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,313
PD000314,20250407,A013,R008,L008,Tarde,208,196,6.78,5.62,1.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,314
PD000315,20250330,A007,R005,L010,Noche,1095,719,9.58,5.8,3.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,315
PD000316,20250529,A008,R005,L008,Noche,1395,1620,10.72,9.76,0.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,316
PD000317,20250426,A009,R011,L007,Noche,1637,1346,11.23,8.27,2.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,317
PD000318,20250107,A003,R010,L016,Noche,2330,2259,11.79,9.52,2.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,318
PD000319,20250428,A010,R020,L010,Noche,3145,2081,7.2,5.04,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,319
PD000320,20250416,A009,R001,L010,Noche,1251,764,7.73,6.19,1.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,320
PD000321,20250301,A014,R011,L007,Día,205,194,7.89,7.04,0.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,321
PD000322,20250316,A012,R018,L006,Día,183,169,10.95,9.38,1.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,322
PD000323,20250405,A016,R003,L011,Tarde,178,134,11.79,8.28,3.51,project_fact_productividad_export.csv,2026-06-23T00:00:00,323
PD000324,20250614,A010,R017,L001,Noche,1742,1251,9.86,6.06,3.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,324
PD000325,20250107,A017,R023,L001,Día,79,70,7.12,5.25,1.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,325
PD000326,20250311,A002,R013,L010,Noche,61,58,7.5,6.28,1.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,326
PD000327,20250403,A016,R005,L007,Tarde,20,16,11.53,10.0,1.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,327
PD000328,20250124,A001,R020,L009,Noche,8111,8175,9.74,7.36,2.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,328
PD000329,20250401,A005,R022,L003,Noche,1058,1194,8.49,6.71,1.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,329
PD000330,20250221,A007,R030,L007,Día,2311,1752,7.63,5.22,2.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,330
PD000331,20250518,A015,R023,L007,Día,27,25,8.97,7.84,1.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,331
PD000332,20250426,A011,R007,L013,Noche,67,72,8.14,6.5,1.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,332
PD000333,20250411,A010,R009,L011,Tarde,1464,1590,6.01,3.62,2.39,project_fact_productividad_export.csv,2026-06-23T00:00:00,333
PD000334,20250122,A014,R005,L017,Noche,70,60,10.19,7.24,2.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,334
PD000335,20250612,A014,R001,L009,Noche,155,147,7.72,6.89,0.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,335
PD000336,20250219,A002,R023,L006,Tarde,177,187,11.57,8.91,2.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,336
PD000337,20250310,A005,R013,L011,Tarde,3813,3088,9.97,8.07,1.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,337
PD000338,20250110,A013,R012,L008,Tarde,137,123,7.56,5.62,1.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,338
PD000339,20250611,A003,R015,L017,Noche,8039,8028,10.81,8.65,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,339
PD000340,20250612,A005,R023,L005,Día,2663,2537,11.33,8.24,3.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,340
PD000341,20250119,A005,R017,L011,Noche,2796,2740,10.71,8.81,1.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,341
PD000342,20250616,A004,R016,L002,Tarde,3310,3277,8.79,6.11,2.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,342
PD000343,20250430,A016,R004,L001,Noche,247,254,10.53,8.94,1.6,project_fact_productividad_export.csv,2026-06-23T00:00:00,343
PD000344,20250110,A011,R019,L008,Tarde,210,225,7.97,7.04,0.93,project_fact_productividad_export.csv,2026-06-23T00:00:00,344
PD000345,20250114,A008,R028,L009,Tarde,642,668,10.21,8.64,1.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,345
PD000346,20250226,A015,R014,L008,Noche,56,54,7.24,5.94,1.3,project_fact_productividad_export.csv,2026-06-23T00:00:00,346
PD000347,20250516,A012,R012,L010,Tarde,174,156,6.42,5.32,1.11,project_fact_productividad_export.csv,2026-06-23T00:00:00,347
PD000348,20250606,A013,R004,L007,Tarde,45,43,9.42,7.32,2.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,348
PD000349,20250306,A014,R009,L008,Tarde,36,37,11.07,7.83,3.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,349
PD000350,20250220,A009,R026,L008,Noche,1870,1239,11.97,8.68,3.29,project_fact_productividad_export.csv,2026-06-23T00:00:00,350
PD000351,20250330,A001,R008,L006,Día,5229,5821,7.33,5.51,1.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,351
PD000352,20250215,A008,R022,L004,Día,3282,3364,10.22,8.58,1.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,352
PD000353,20250117,A008,R001,L001,Día,2276,2333,7.28,6.23,1.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,353
PD000354,20250123,A010,R026,L002,Noche,2258,1388,7.18,5.31,1.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,354
PD000355,20250113,A013,R018,L008,Noche,187,176,8.87,6.9,1.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,355
PD000356,20250630,A016,R011,L002,Noche,108,106,10.4,9.44,0.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,356
PD000357,20250122,A001,R013,L002,Noche,7690,7055,8.99,7.98,1.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,357
PD000358,20250418,A002,R025,L010,Tarde,224,225,10.78,9.55,1.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,358
PD000359,20250209,A016,R002,L002,Tarde,108,103,9.36,7.42,1.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,359
PD000360,20250331,A016,R029,L010,Tarde,240,243,10.13,8.6,1.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,360
PD000361,20250206,A013,R004,L009,Noche,91,95,7.81,5.71,2.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,361
PD000362,20250122,A010,R028,L003,Tarde,3624,2985,11.85,10.53,1.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,362
