WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO000153,20250307,20250324,A004,EQ0048,SV1,R016,WT2,P4,S5,95.01,130.84,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,153
WO000154,20250627,,A005,EQ0016,SV5,R022,WT1,P3,S4,54.99,52.46,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,154
WO000155,20250318,20250323,A017,EQ0041,SV7,R017,WT2,P2,S4,18.21,35.03,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,155
WO000156,20250121,,A004,EQ0006,SV12,R013,WT5,P2,S2,10.65,18.01,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,156
WO000157,20250322,,A004,EQ0002,SV1,R018,WT9,P4,S1,98.78,146.82,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,157
WO000158,20250411,,A017,EQ0003,SV2,R016,WT1,P3,S1,28.78,35.66,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,158
WO000159,20250107,,A004,EQ0018,SV12,R002,WT6,P4,S1,97.62,166.81,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,159
WO000160,20250212,20250221,A017,EQ0005,SV12,R011,WT2,P3,S4,36.71,69.19,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,160
WO000161,20250315,20250316,A004,EQ0052,SV6,R022,WT9,P2,S4,9.92,7.08,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,161
WO000162,20250115,,A017,EQ0014,SV11,R003,WT2,P2,S2,13.48,21.34,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,162
WO000163,20250530,,A008,EQ0058,SV2,R030,WT3,P3,S1,62.74,38.65,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,163
WO000164,20250405,,A010,EQ0032,SV9,R009,WT10,P2,S3,9.66,15.5,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,164
WO000165,20250320,20250321,A005,EQ0013,SV8,R002,WT9,P1,S4,6.23,6.0,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,165
WO000166,20250204,,A017,EQ0027,SV3,R001,WT3,P2,S2,18.17,12.25,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,166
WO000167,20250331,20250502,A004,EQ0048,SV5,R026,WT2,P4,S4,98.55,249.99,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,167
WO000168,20250416,,A010,EQ0038,SV11,R021,WT6,P2,S2,14.45,18.08,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,168
WO000169,20250521,20250522,A004,EQ0019,SV9,R015,WT2,P1,S4,4.82,4.12,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,169
WO000170,20250510,20250511,A017,EQ0030,SV9,R025,WT1,P1,S4,3.03,3.97,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,170
WO000171,20250627,20250628,A009,EQ0043,SV11,R007,WT4,P1,S4,3.26,5.92,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,171
WO000172,20250407,20250412,A004,EQ0019,SV4,R009,WT2,P3,S5,37.2,37.72,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,172
WO000173,20250308,,A004,EQ0059,SV7,R017,WT1,P3,S3,59.56,44.56,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,173
WO000174,20250113,,A009,EQ0022,SV5,R018,WT5,P3,S3,55.03,43.3,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,174
WO000175,20250309,,A008,EQ0033,SV4,R030,WT1,P4,S3,65.7,189.32,False,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,175
WO000176,20250105,20250108,A017,EQ0021,SV12,R014,WT1,P3,S4,30.06,21.25,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,176
WO000177,20250518,,A017,EQ0017,SV11,R024,WT2,P2,S2,12.12,15.76,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,177
WO000178,20250305,20250307,A017,EQ0030,SV9,R025,WT2,P2,S4,21.4,11.78,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,178
WO000179,20250521,,A004,EQ0049,SV4,R021,WT6,P2,S2,12.09,8.88,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,179
WO000180,20250317,20250319,A004,EQ0011,SV11,R016,WT2,P3,S4,55.98,11.88,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,180
WO000181,20250314,,A017,EQ0021,SV12,R029,WT1,P3,S2,29.31,48.34,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,181
WO000182,20250620,,A004,EQ0046,SV4,R025,WT4,P4,S3,67.92,83.5,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,182
WO000183,20250327,20250402,A004,EQ0006,SV9,R018,WT2,P2,S4,17.94,41.4,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,183
WO000184,20250619,20250630,A004,EQ0004,SV10,R002,WT5,P4,S4,85.73,114.88,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,184
WO000185,20250309,20250316,A008,EQ0058,SV11,R016,WT2,P3,S4,47.83,48.96,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,185
WO000186,20250320,,A004,EQ0007,SV4,R013,WT1,P3,S1,45.85,44.7,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,186
WO000187,20250105,20250109,A017,EQ0009,SV7,R002,WT1,P3,S4,29.86,27.16,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,187
WO000188,20250210,,A013,EQ0050,SV9,R022,WT1,P3,S3,27.63,35.77,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,188
WO000189,20250402,20250411,A005,EQ0013,SV9,R016,WT2,P3,S4,30.98,70.63,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,189
WO000190,20250316,20250318,A012,EQ0035,SV5,R026,WT5,P2,S4,19.35,9.77,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,190
WO000191,20250610,,A008,EQ0058,SV7,R008,WT2,P2,S3,13.78,12.88,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,191
WO000192,20250609,,A005,EQ0016,SV2,R028,WT2,P3,S2,62.19,61.69,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,192
WO000193,20250419,20250430,A013,EQ0026,SV9,R012,WT2,P4,S4,59.61,83.82,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,193
WO000194,20250524,20250531,A010,EQ0015,SV5,R003,WT4,P2,S4,19.14,48.36,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,194
WO000195,20250127,20250130,A010,EQ0025,SV4,R015,WT3,P2,S4,16.64,17.19,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,195
WO000196,20250316,20250322,A017,EQ0017,SV6,R004,WT6,P3,S4,61.76,41.32,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,196
WO000197,20250213,20250216,A004,EQ0011,SV11,R018,WT2,P2,S4,15.98,20.56,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,197
WO000198,20250304,,A005,EQ0034,SV2,R007,WT2,P3,S2,48.52,79.35,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,198
WO000199,20250208,20250218,A005,EQ0001,SV9,R006,WT4,P4,S4,77.69,79.5,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,199
WO000200,20250411,,A008,EQ0042,SV1,R027,WT11,P3,S3,31.97,45.13,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,200
WO000201,20250419,20250427,A010,EQ0015,SV6,R011,WT4,P3,S4,60.83,59.74,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,201
WO000202,20250228,20250307,A004,EQ0007,SV4,R009,WT7,P3,S4,43.75,54.62,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,202
WO000203,20250302,20250308,A004,EQ0004,SV11,R005,WT10,P3,S4,35.8,43.28,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,203
WO000204,20250420,20250426,A004,EQ0053,SV5,R027,WT3,P2,S4,20.21,41.17,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,204
WO000205,20250608,20250609,A005,EQ0044,SV6,R020,WT3,P2,S4,10.86,5.06,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,205
WO000206,20250609,20250616,A017,EQ0040,SV1,R028,WT7,P3,S4,39.83,49.93,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,206
WO000207,20250323,20250324,A017,EQ0009,SV12,R020,WT1,P2,S4,9.97,6.59,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,207
WO000208,20250520,,A008,EQ0058,SV11,R015,WT4,P3,S1,59.59,165.8,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,208
WO000209,20250331,20250401,A017,EQ0014,SV7,R019,WT2,P1,S4,6.88,6.46,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,209
WO000210,20250405,20250408,A004,EQ0006,SV8,R007,WT4,P2,S4,11.67,19.1,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,210
WO000211,20250104,20250108,A004,EQ0057,SV11,R010,WT12,P2,S4,19.73,24.07,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,211
WO000212,20250301,,A013,EQ0050,SV2,R002,WT5,P2,S3,18.99,31.84,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,212
WO000213,20250303,,A004,EQ0020,SV1,R006,WT7,P2,S2,14.13,24.87,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,213
WO000214,20250507,,A013,EQ0026,SV11,R021,WT6,P3,S2,63.5,71.74,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,214
WO000215,20250226,,A004,EQ0020,SV7,R026,WT9,P3,S2,64.57,109.28,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,215
WO000216,20250312,,A004,EQ0019,SV6,R006,WT1,P1,S3,7.04,12.33,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,216
WO000217,20250402,,A008,EQ0033,SV12,R026,WT2,P3,S2,25.51,47.5,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,217
WO000218,20250609,,A010,EQ0028,SV11,R007,WT1,P2,S2,12.48,12.9,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,218
WO000219,20250206,20250215,A004,EQ0007,SV7,R014,WT1,P3,S4,55.89,64.5,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,219
WO000220,20250507,20250515,A010,EQ0015,SV1,R010,WT2,P3,S4,64.5,58.68,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,220
WO000221,20250608,,A004,EQ0049,SV5,R017,WT1,P3,S3,33.5,73.83,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,221
WO000222,20250618,20250620,A004,EQ0052,SV2,R010,WT2,P2,S4,8.95,9.44,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,222
WO000223,20250520,20250529,A004,EQ0046,SV5,R022,WT1,P3,S4,49.37,71.27,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,223
WO000224,20250521,20250523,A004,EQ0049,SV5,R015,WT3,P1,S4,4.38,10.15,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,224
WO000225,20250507,20250518,A013,EQ0050,SV9,R009,WT1,P4,S4,70.3,83.38,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,225
WO000226,20250121,,A017,EQ0041,SV2,R029,WT2,P3,S2,54.97,90.71,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,226
WO000227,20250409,20250412,A017,EQ0005,SV6,R010,WT6,P3,S4,36.48,19.8,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,227
WO000228,20250522,20250523,A017,EQ0005,SV6,R012,WT1,P2,S4,12.34,6.79,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,228
WO000229,20250526,,A017,EQ0055,SV10,R004,WT6,P3,S3,26.49,50.32,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,229
WO000230,20250202,20250204,A017,EQ0027,SV9,R023,WT1,P1,S4,7.17,13.43,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,230
WO000231,20250603,20250607,A009,EQ0043,SV8,R009,WT3,P3,S4,44.32,28.52,False,True,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,231
WO000232,20250312,,A008,EQ0033,SV8,R007,WT6,P1,S3,2.96,4.85,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,232
WO000233,20250211,20250218,A004,EQ0020,SV8,R014,WT2,P3,S4,31.28,52.52,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,233
WO000234,20250213,,A008,EQ0058,SV5,R020,WT4,P3,S3,38.2,115.6,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,234
WO000235,20250620,20250626,A008,EQ0042,SV10,R008,WT2,P3,S4,35.4,46.7,False,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,235
WO000236,20250622,20250624,A005,EQ0013,SV11,R013,WT1,P2,S4,8.88,10.57,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,236
WO000237,20250627,,A008,EQ0042,SV10,R010,WT7,P3,S3,39.21,86.62,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,237
WO000238,20250311,20250314,A008,EQ0033,SV4,R022,WT3,P2,S4,13.16,19.03,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,238
WO000239,20250514,20250518,A012,EQ0045,SV10,R028,WT2,P2,S4,11.03,28.51,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,239
WO000240,20250421,,A017,EQ0005,SV6,R005,WT4,P1,S1,5.63,5.77,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,240
WO000241,20250612,,A004,EQ0004,SV1,R019,WT7,P2,S2,21.38,57.08,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,241
WO000242,20250407,,A017,EQ0005,SV4,R003,WT2,P1,S1,6.95,12.68,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,242
WO000243,20250330,20250403,A017,EQ0024,SV3,R003,WT6,P3,S4,50.41,28.87,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,243
WO000244,20250613,,A017,EQ0008,SV9,R021,WT3,P2,S1,11.64,20.09,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,244
WO000245,20250131,20250202,A004,EQ0020,SV11,R015,WT2,P1,S4,7.16,8.52,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,245
WO000246,20250408,20250411,A004,EQ0054,SV5,R030,WT1,P2,S4,11.88,22.02,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,246
WO000247,20250114,,A005,EQ0029,SV8,R029,WT5,P1,S3,5.51,7.5,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,247
WO000248,20250315,,A004,EQ0049,SV4,R010,WT12,P3,S3,55.52,107.82,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,248
WO000249,20250215,,A010,EQ0038,SV9,R013,WT4,P2,S3,10.45,15.34,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,249
WO000250,20250529,,A008,EQ0033,SV9,R022,WT2,P2,S1,11.29,45.73,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,250
WO000251,20250208,20250211,A013,EQ0050,SV7,R007,WT6,P2,S4,12.15,16.87,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,251
WO000252,20250311,,A004,EQ0004,SV7,R002,WT7,P2,S1,16.42,33.21,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,252
WO000253,20250417,,A008,EQ0012,SV1,R010,WT1,P2,S2,15.48,72.64,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,253
WO000254,20250130,20250208,A008,EQ0058,SV11,R003,WT7,P3,S5,35.55,67.39,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,254
WO000255,20250117,20250118,A006,EQ0031,SV6,R025,WT1,P1,S4,4.46,2.1,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,255
WO000256,20250201,,A010,EQ0015,SV6,R003,WT6,P1,S3,5.16,7.87,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,256
WO000257,20250326,20250411,A005,EQ0013,SV10,R008,WT2,P3,S4,60.8,123.86,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,257
WO000258,20250426,20250427,A017,EQ0021,SV12,R007,WT2,P1,S4,5.71,7.16,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,258
WO000259,20250324,,A004,EQ0018,SV3,R021,WT1,P1,S2,5.76,9.02,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,259
WO000260,20250217,20250218,A017,EQ0003,SV8,R008,WT3,P1,S4,6.79,3.46,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,260
WO000261,20250505,20250508,A004,EQ0020,SV4,R006,WT1,P2,S4,15.3,21.06,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,261
WO000262,20250515,,A017,EQ0008,SV4,R029,WT1,P1,S2,7.05,3.53,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,262
WO000263,20250420,20250424,A017,EQ0027,SV11,R013,WT5,P3,S4,50.28,28.72,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,263
WO000264,20250122,,A017,EQ0009,SV7,R025,WT7,P3,S2,54.28,68.82,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,264
WO000265,20250522,,A012,EQ0035,SV12,R004,WT2,P2,S1,19.27,29.18,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,265
WO000266,20250530,,A004,EQ0057,SV8,R003,WT6,P2,S1,9.01,6.58,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,266
WO000267,20250426,,A017,EQ0041,SV6,R019,WT3,P3,S2,56.87,56.44,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,267
WO000268,20250217,,A017,EQ0023,SV9,R023,WT2,P3,S3,34.2,54.37,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,268
WO000269,20250404,20250407,A008,EQ0042,SV11,R026,WT1,P2,S4,13.51,17.6,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,269
WO000270,20250405,20250407,A013,EQ0050,SV1,R013,WT4,P2,S4,13.16,13.02,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,270
WO000271,20250115,20250127,A017,EQ0030,SV7,R024,WT8,P4,S4,46.61,91.31,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,271
WO000272,20250625,20250630,A017,EQ0024,SV9,R024,WT7,P4,S4,96.08,66.52,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,272
WO000273,20250315,,A005,EQ0029,SV11,R008,WT7,P3,S2,36.34,72.42,False,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,273
WO000274,20250426,20250429,A012,EQ0045,SV12,R004,WT5,P2,S4,17.6,16.96,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,274
WO000275,20250106,,A004,EQ0049,SV11,R001,WT3,P3,S1,51.99,39.96,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,275
WO000276,20250502,,A005,EQ0016,SV4,R026,WT9,P1,S2,7.01,14.87,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,276
WO000277,20250404,20250405,A012,EQ0035,SV2,R006,WT5,P1,S4,3.51,2.3,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,277
WO000278,20250306,20250311,A017,EQ0027,SV11,R029,WT4,P3,S4,57.53,39.07,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,278
WO000279,20250416,20250417,A012,EQ0045,SV10,R002,WT3,P2,S4,12.73,5.03,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,279
WO000280,20250119,20250124,A005,EQ0001,SV7,R009,WT2,P2,S4,21.6,32.75,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,280
WO000281,20250306,20250308,A013,EQ0050,SV6,R008,WT2,P2,S4,9.39,11.36,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,281
WO000282,20250215,20250225,A005,EQ0047,SV5,R030,WT3,P3,S4,29.25,74.21,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,282
WO000283,20250618,,A017,EQ0008,SV8,R006,WT2,P2,S2,11.69,15.79,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,283
WO000284,20250426,20250512,A017,EQ0040,SV4,R014,WT2,P3,S4,58.32,125.62,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,284
WO000285,20250105,20250108,A005,EQ0044,SV2,R026,WT3,P2,S4,16.72,20.46,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,285
WO000286,20250606,,A005,EQ0001,SV8,R023,WT4,P3,S3,49.07,36.11,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,286
WO000287,20250507,,A017,EQ0014,SV9,R005,WT6,P2,S2,21.57,16.62,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,287
WO000288,20250428,,A008,EQ0033,SV1,R028,WT1,P2,S1,12.28,14.26,True,True,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,288
WO000289,20250525,,A004,EQ0002,SV5,R007,WT7,P3,S2,62.11,123.02,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,289
WO000290,20250529,,A010,EQ0025,SV12,R030,WT3,P1,S1,4.93,6.54,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,290
WO000291,20250521,,A010,EQ0038,SV5,R009,WT1,P1,S2,5.94,4.6,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,291
WO000292,20250609,,A017,EQ0017,SV10,R028,WT1,P3,S3,57.81,48.73,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,292
WO000293,20250626,20250630,A004,EQ0002,SV6,R014,WT3,P4,S4,71.39,74.08,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,293
WO000294,20250413,20250415,A005,EQ0001,SV1,R020,WT9,P2,S4,8.55,8.92,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,294
WO000295,20250312,,A010,EQ0028,SV12,R006,WT5,P1,S3,4.67,7.44,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,295
WO000296,20250313,20250323,A010,EQ0015,SV8,R011,WT8,P4,S4,72.52,78.25,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,296
WO000297,20250509,20250521,A004,EQ0059,SV2,R027,WT3,P3,S4,61.59,91.03,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,297
WO000298,20250329,,A017,EQ0024,SV12,R011,WT2,P2,S1,8.5,9.36,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,298
WO000299,20250221,20250223,A005,EQ0016,SV9,R030,WT4,P2,S4,11.82,11.69,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,299
WO000300,20250626,20250630,A004,EQ0059,SV9,R004,WT6,P4,S4,98.99,68.31,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,300
WO000301,20250218,20250224,A004,EQ0018,SV8,R021,WT7,P2,S4,19.66,47.98,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,301
WO000302,20250519,20250601,A004,EQ0046,SV1,R010,WT4,P3,S4,58.44,100.39,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,302
