MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT001071,20240909,EQ0006,A006,WT1,P3,Falla eléctrica,Energía,3.61,2.47,2071.95,True
MT001072,20240607,EQ0017,A006,WT1,P3,Calibración,Energía,4.01,2.14,1782.91,True
MT001073,20240513,EQ0013,A003,WT2,P3,Falla eléctrica,Energía,10.36,8.9,5235.74,False
MT001074,20241112,EQ0009,A003,WT1,P2,No aplica,Mecánico,0.33,0.28,156.16,True
MT001075,20240623,EQ0040,A001,WT2,P3,Vibración,Eléctrico,5.02,3.56,4688.29,False
MT001076,20241006,EQ0006,A006,WT2,P1,Desgaste,Mecánico,1.91,1.25,1316.38,False
MT001077,20240815,EQ0033,A005,WT2,P4,Falla eléctrica,TI/OT,2.66,1.33,577.63,False
MT001078,20240309,EQ0021,A002,WT2,P2,No aplica,Control,2.47,1.44,2035.56,False
MT001079,20240515,EQ0028,A006,WT2,P4,Sobrecalentamiento,Mecánico,6.1,2.49,3660.05,False
MT001080,20240415,EQ0018,A001,WT1,P2,Desgaste,Control,1.52,0.98,410.97,True
MT001081,20240919,EQ0001,A006,WT2,P2,Vibración,Control,0.67,0.31,362.59,False
MT001082,20240518,EQ0021,A002,WT1,P3,No aplica,Eléctrico,3.3,2.26,933.31,True
MT001083,20240725,EQ0002,A003,WT1,P3,Sobrecalentamiento,Eléctrico,0.9,0.48,547.13,True
MT001084,20241110,EQ0020,A005,WT2,P3,Calibración,Eléctrico,1.95,1.73,906.64,False
MT001085,20240514,EQ0024,A005,WT1,P3,Sobrecalentamiento,Control,12.04,5.63,2785.81,True
MT001086,20241224,EQ0023,A001,WT2,P2,Calibración,Mecánico,12.13,7.78,8287.29,False
MT001087,20240315,EQ0029,A003,WT1,P3,Sobrecalentamiento,Control,1.53,0.73,549.55,True
MT001088,20240128,EQ0013,A003,WT2,P3,No aplica,Control,2.21,1.58,1704.02,False
MT001089,20240311,EQ0040,A001,WT1,P3,Vibración,Control,3.77,2.16,3306.4,True
MT001090,20240627,EQ0020,A005,WT2,P3,Desgaste,Control,28.99,13.26,10638.48,False
MT001091,20240111,EQ0028,A006,WT2,P3,No aplica,TI/OT,14.11,10.3,5861.04,False
MT001092,20240512,EQ0018,A001,WT1,P1,Falla eléctrica,TI/OT,4.02,2.8,867.65,True
MT001093,20240426,EQ0015,A001,WT1,P3,Desgaste,Control,6.76,3.48,3721.14,True
MT001094,20240427,EQ0022,A004,WT2,P3,Vibración,TI/OT,7.12,6.63,5886.14,False
MT001095,20240313,EQ0034,A002,WT2,P2,No aplica,Mecánico,13.41,11.18,3551.03,False
MT001096,20240701,EQ0018,A001,WT1,P2,Vibración,Eléctrico,1.35,1.0,418.81,True
MT001097,20240411,EQ0003,A004,WT1,P2,No aplica,Eléctrico,4.9,4.51,3693.7,True
MT001098,20240920,EQ0027,A001,WT1,P4,Falla eléctrica,TI/OT,2.26,1.83,1514.22,True
MT001099,20240731,EQ0014,A002,WT2,P3,Desgaste,Control,8.17,5.44,2724.15,False
MT001100,20240804,EQ0029,A003,WT1,P1,Falla eléctrica,Mecánico,6.97,6.48,2174.51,True
MT001101,20241008,EQ0034,A002,WT1,P3,Desgaste,Control,1.91,1.44,447.01,True
MT001102,20240604,EQ0017,A006,WT1,P3,Calibración,TI/OT,1.28,0.61,247.45,True
MT001103,20240302,EQ0038,A001,WT2,P3,Desgaste,Energía,10.82,4.91,5466.42,False
MT001104,20240921,EQ0030,A006,WT2,P4,Falla eléctrica,TI/OT,6.01,2.71,1582.14,False
MT001105,20241211,EQ0027,A001,WT1,P3,Desgaste,Energía,3.1,1.85,1255.17,True
MT001106,20240530,EQ0037,A003,WT1,P3,Sobrecalentamiento,Eléctrico,1.24,0.5,1053.39,True
MT001107,20240919,EQ0036,A003,WT2,P3,Sobrecalentamiento,Control,7.79,5.51,1697.53,False
MT001108,20240826,EQ0031,A005,WT1,P1,Vibración,Mecánico,4.56,2.92,3615.99,True
MT001109,20240118,EQ0040,A001,WT2,P3,Falla eléctrica,Control,3.18,1.91,1507.74,False
MT001110,20240302,EQ0032,A005,WT1,P2,No aplica,Mecánico,2.23,1.42,1109.53,True
MT001111,20240907,EQ0035,A003,WT2,P2,Falla eléctrica,Eléctrico,3.22,2.04,2986.95,False
MT001112,20240504,EQ0030,A006,WT1,P3,Calibración,TI/OT,3.51,3.32,2171.12,True
MT001113,20240406,EQ0019,A006,WT1,P2,No aplica,Eléctrico,5.81,3.66,1209.18,True
MT001114,20240727,EQ0016,A004,WT1,P2,Vibración,Eléctrico,0.05,0.04,38.09,True
MT001115,20240722,EQ0033,A005,WT2,P4,Desgaste,Control,3.47,3.02,2104.78,False
MT001116,20241201,EQ0039,A004,WT2,P1,Sobrecalentamiento,Energía,16.89,10.73,13146.65,False
MT001117,20241224,EQ0024,A005,WT1,P4,No aplica,Mecánico,2.1,0.89,623.54,True
MT001118,20240108,EQ0008,A004,WT1,P3,Calibración,TI/OT,2.91,2.52,1112.48,True
MT001119,20240616,EQ0033,A005,WT1,P1,No aplica,Energía,11.28,5.83,9935.2,True
MT001120,20240923,EQ0012,A003,WT1,P2,Sobrecalentamiento,Mecánico,7.52,3.25,3844.56,True
MT001121,20240504,EQ0030,A006,WT1,P3,Desgaste,Eléctrico,3.64,3.2,2085.96,True
MT001122,20240626,EQ0009,A003,WT1,P2,No aplica,Eléctrico,2.16,1.65,1460.26,True
MT001123,20240910,EQ0035,A003,WT1,P3,No aplica,Energía,4.47,2.23,2624.74,True
MT001124,20240929,EQ0020,A005,WT2,P2,Vibración,Mecánico,3.18,1.78,2412.27,False
MT001125,20241211,EQ0015,A001,WT1,P2,No aplica,Energía,1.62,1.31,568.54,True
MT001126,20240212,EQ0030,A006,WT1,P3,Falla eléctrica,TI/OT,0.9,0.42,796.96,True
MT001127,20240612,EQ0029,A003,WT1,P2,No aplica,Mecánico,1.39,1.11,308.35,True
MT001128,20240804,EQ0011,A004,WT1,P2,Sobrecalentamiento,Energía,2.13,1.39,1202.71,True
MT001129,20241122,EQ0003,A004,WT2,P3,Falla eléctrica,TI/OT,7.13,6.14,6762.76,False
MT001130,20240603,EQ0039,A004,WT1,P3,Desgaste,TI/OT,3.68,2.78,2531.6,True
MT001131,20240119,EQ0039,A004,WT1,P3,Calibración,Eléctrico,1.95,1.83,1073.11,True
MT001132,20240424,EQ0027,A001,WT1,P3,Sobrecalentamiento,Eléctrico,2.96,2.58,2704.71,True
MT001133,20241207,EQ0005,A002,WT2,P4,No aplica,TI/OT,12.73,7.5,3054.86,False
MT001134,20240112,EQ0038,A001,WT1,P3,Falla eléctrica,Mecánico,4.3,2.86,2171.69,True
MT001135,20241213,EQ0019,A006,WT2,P4,Calibración,Control,2.6,2.38,2277.73,False
MT001136,20240711,EQ0025,A005,WT2,P2,Calibración,Energía,5.1,2.47,3590.71,False
MT001137,20240316,EQ0028,A006,WT1,P3,No aplica,Energía,5.57,3.5,2581.92,True
MT001138,20240505,EQ0024,A005,WT1,P4,Vibración,Mecánico,1.42,1.02,1328.55,True
MT001139,20240509,EQ0010,A005,WT2,P3,Vibración,TI/OT,2.44,1.45,1867.82,False
MT001140,20241203,EQ0039,A004,WT1,P3,Calibración,TI/OT,1.53,0.69,1429.3,True
MT001141,20241023,EQ0022,A004,WT1,P3,Vibración,Energía,2.18,1.12,1370.22,True
MT001142,20241001,EQ0038,A001,WT1,P3,Desgaste,Eléctrico,1.24,0.79,230.17,True
MT001143,20240106,EQ0006,A006,WT1,P1,Falla eléctrica,Energía,1.58,1.39,1470.37,True
MT001144,20240201,EQ0028,A006,WT2,P2,No aplica,Eléctrico,13.02,9.3,10605.6,False
MT001145,20241117,EQ0008,A004,WT2,P3,Falla eléctrica,Control,11.78,6.65,7112.03,False
MT001146,20240423,EQ0005,A002,WT2,P2,Falla eléctrica,Mecánico,0.59,0.29,177.79,False
MT001147,20240312,EQ0036,A003,WT1,P2,Sobrecalentamiento,TI/OT,0.55,0.41,471.35,True
MT001148,20240405,EQ0005,A002,WT1,P2,Sobrecalentamiento,Mecánico,4.29,2.14,2880.77,True
MT001149,20240829,EQ0002,A003,WT2,P3,Falla eléctrica,Eléctrico,3.07,1.35,560.48,False
MT001150,20240907,EQ0002,A003,WT1,P3,Falla eléctrica,Mecánico,1.12,0.47,628.55,True
MT001151,20240411,EQ0015,A001,WT1,P3,No aplica,Control,3.25,2.55,3046.37,True
MT001152,20240729,EQ0006,A006,WT1,P4,Vibración,Control,3.91,3.47,2466.38,True
MT001153,20241028,EQ0003,A004,WT2,P4,Calibración,TI/OT,8.84,6.11,6427.52,False
MT001154,20240511,EQ0022,A004,WT1,P2,Calibración,Control,4.03,2.23,2764.95,True
MT001155,20240218,EQ0009,A003,WT1,P4,Calibración,TI/OT,3.41,1.74,1973.23,True
MT001156,20240322,EQ0018,A001,WT2,P1,Sobrecalentamiento,Control,4.25,2.35,3033.31,False
MT001157,20241225,EQ0005,A002,WT2,P1,Calibración,Mecánico,9.9,5.62,3274.66,False
MT001158,20240610,EQ0028,A006,WT1,P2,Falla eléctrica,Mecánico,4.55,3.33,2001.71,True
MT001159,20240920,EQ0017,A006,WT1,P3,Vibración,Mecánico,5.2,4.72,4496.04,True
MT001160,20240401,EQ0036,A003,WT2,P3,Calibración,Energía,2.46,1.29,953.01,False
MT001161,20241111,EQ0033,A005,WT2,P2,Calibración,Control,2.35,1.41,1179.37,False
MT001162,20240310,EQ0016,A004,WT1,P3,No aplica,Mecánico,11.54,8.39,2996.44,True
MT001163,20240211,EQ0014,A002,WT2,P4,Calibración,Eléctrico,10.83,6.97,9713.23,False
MT001164,20241025,EQ0035,A003,WT1,P3,Desgaste,Energía,1.52,0.7,587.33,True
MT001165,20240812,EQ0015,A001,WT1,P2,Falla eléctrica,Energía,2.02,0.98,1265.14,True
MT001166,20241220,EQ0036,A003,WT2,P4,Falla eléctrica,Eléctrico,8.22,5.91,4004.85,False
MT001167,20240713,EQ0004,A003,WT1,P2,Desgaste,Eléctrico,4.34,3.19,1939.62,True
MT001168,20241003,EQ0028,A006,WT1,P4,Vibración,Control,0.43,0.31,131.98,True
MT001169,20240710,EQ0018,A001,WT2,P1,Desgaste,Eléctrico,6.59,5.59,6240.01,False
MT001170,20240123,EQ0034,A002,WT1,P4,Vibración,TI/OT,4.55,2.3,1832.12,True
MT001171,20240518,EQ0004,A003,WT2,P2,Vibración,TI/OT,3.3,2.14,1600.76,False
MT001172,20241209,EQ0038,A001,WT1,P3,Vibración,TI/OT,0.44,0.29,144.04,True
MT001173,20241213,EQ0040,A001,WT1,P4,Calibración,Energía,4.13,2.14,2739.49,True
MT001174,20240615,EQ0019,A006,WT1,P3,Vibración,Control,0.75,0.59,184.07,True
MT001175,20241111,EQ0027,A001,WT2,P3,Vibración,TI/OT,12.23,6.99,8443.93,False
MT001176,20240407,EQ0021,A002,WT1,P3,Falla eléctrica,Control,1.04,0.77,588.56,True
MT001177,20240422,EQ0025,A005,WT1,P3,Desgaste,Eléctrico,2.94,1.86,1995.21,True
MT001178,20241009,EQ0021,A002,WT1,P1,Sobrecalentamiento,Control,0.5,0.27,92.01,True
MT001179,20240125,EQ0027,A001,WT2,P3,Falla eléctrica,TI/OT,5.94,3.05,4148.11,False
MT001180,20240102,EQ0019,A006,WT2,P3,No aplica,Mecánico,5.11,3.43,1100.41,False
MT001181,20240330,EQ0040,A001,WT2,P2,Falla eléctrica,Control,4.13,2.2,3662.55,False
MT001182,20240112,EQ0038,A001,WT2,P2,No aplica,Mecánico,3.27,2.52,2585.62,False
MT001183,20240721,EQ0032,A005,WT1,P2,Sobrecalentamiento,Eléctrico,2.05,1.52,565.55,True
MT001184,20241004,EQ0004,A003,WT2,P3,Desgaste,TI/OT,3.38,2.82,2058.12,False
MT001185,20240822,EQ0010,A005,WT1,P2,Calibración,Eléctrico,3.92,1.86,3594.28,True
MT001186,20240228,EQ0015,A001,WT2,P2,Desgaste,TI/OT,6.21,5.5,2277.21,False
MT001187,20241105,EQ0006,A006,WT2,P3,No aplica,Control,5.7,3.92,1344.77,False
MT001188,20240621,EQ0037,A003,WT2,P3,Vibración,Eléctrico,5.98,4.54,3022.83,False
MT001189,20240421,EQ0011,A004,WT1,P2,Desgaste,Control,1.79,1.68,511.7,True
MT001190,20240711,EQ0031,A005,WT2,P2,Calibración,TI/OT,6.86,4.71,5345.55,False
MT001191,20240228,EQ0037,A003,WT1,P3,No aplica,Control,4.58,4.05,4041.33,True
MT001192,20241229,EQ0012,A003,WT2,P2,Falla eléctrica,Energía,7.52,4.35,3959.28,False
MT001193,20240618,EQ0029,A003,WT1,P4,Calibración,Eléctrico,4.5,3.85,4266.87,True
MT001194,20240430,EQ0027,A001,WT2,P3,Sobrecalentamiento,Control,8.02,7.33,2616.67,False
MT001195,20240909,EQ0026,A003,WT1,P2,No aplica,Eléctrico,3.22,1.62,2858.01,True
MT001196,20240421,EQ0001,A006,WT2,P1,Falla eléctrica,Energía,1.86,1.25,797.91,False
MT001197,20241006,EQ0022,A004,WT1,P2,Calibración,Energía,1.38,1.23,1203.53,True
MT001198,20240622,EQ0022,A004,WT1,P3,Desgaste,Eléctrico,0.5,0.3,434.58,True
MT001199,20241116,EQ0001,A006,WT2,P3,Vibración,Mecánico,9.5,7.44,4263.75,False
MT001200,20240626,EQ0037,A003,WT2,P2,Desgaste,Eléctrico,1.9,0.87,372.36,False
MT001201,20240825,EQ0031,A005,WT1,P3,No aplica,Mecánico,1.26,0.71,520.7,True
MT001202,20240719,EQ0025,A005,WT1,P3,Sobrecalentamiento,Mecánico,1.88,1.43,968.28,True
MT001203,20241222,EQ0015,A001,WT1,P2,Falla eléctrica,Mecánico,1.89,1.21,1768.99,True
MT001204,20241117,EQ0037,A003,WT2,P2,Calibración,Mecánico,4.47,3.41,3178.24,False
MT001205,20240614,EQ0018,A001,WT2,P3,Sobrecalentamiento,TI/OT,9.67,6.81,6469.49,False
MT001206,20240916,EQ0004,A003,WT2,P3,Calibración,Energía,6.62,6.03,4478.75,False
MT001207,20240320,EQ0040,A001,WT1,P3,Falla eléctrica,Mecánico,3.71,1.73,1800.84,True
MT001208,20241111,EQ0022,A004,WT2,P4,Desgaste,TI/OT,2.39,1.78,1701.56,False
MT001209,20240813,EQ0024,A005,WT1,P2,Sobrecalentamiento,Control,3.77,2.45,1489.27,True
MT001210,20240521,EQ0028,A006,WT1,P3,Sobrecalentamiento,Mecánico,1.1,1.0,832.27,True
MT001211,20241121,EQ0007,A005,WT1,P3,Sobrecalentamiento,TI/OT,2.1,1.83,1429.19,True
MT001212,20241009,EQ0002,A003,WT2,P3,Sobrecalentamiento,TI/OT,3.18,1.83,2401.48,False
MT001213,20240302,EQ0019,A006,WT1,P4,Falla eléctrica,Energía,1.61,1.38,477.07,True
MT001214,20241217,EQ0035,A003,WT1,P2,Falla eléctrica,Mecánico,9.69,6.94,5867.35,True
MT001215,20240414,EQ0040,A001,WT2,P4,Vibración,Mecánico,3.55,1.99,1163.35,False
MT001216,20240129,EQ0011,A004,WT1,P1,Desgaste,Control,0.38,0.17,161.68,True
MT001217,20240508,EQ0040,A001,WT2,P1,Calibración,TI/OT,9.24,4.54,7295.33,False
MT001218,20240608,EQ0035,A003,WT1,P4,Calibración,Energía,2.24,1.67,1121.18,True
MT001219,20240128,EQ0033,A005,WT1,P2,Calibración,TI/OT,3.61,2.43,788.24,True
MT001220,20240806,EQ0012,A003,WT1,P3,Calibración,Eléctrico,1.26,0.6,1092.28,True
MT001221,20240607,EQ0030,A006,WT2,P3,Falla eléctrica,Eléctrico,4.48,3.99,1175.89,False
MT001222,20240802,EQ0040,A001,WT1,P3,Calibración,TI/OT,2.41,1.73,1358.53,True
MT001223,20240701,EQ0024,A005,WT2,P2,Vibración,TI/OT,4.99,4.64,2723.0,False
MT001224,20240706,EQ0036,A003,WT2,P3,Sobrecalentamiento,Mecánico,4.65,2.56,2265.12,False
MT001225,20240226,EQ0012,A003,WT1,P3,Falla eléctrica,Energía,4.26,2.13,782.94,True
MT001226,20241028,EQ0035,A003,WT1,P1,Falla eléctrica,Eléctrico,4.69,4.13,1763.0,True
MT001227,20240817,EQ0008,A004,WT1,P3,Desgaste,Control,1.22,0.99,365.37,True
MT001228,20240318,EQ0028,A006,WT1,P2,Sobrecalentamiento,Eléctrico,4.51,2.33,1378.56,True
MT001229,20240210,EQ0015,A001,WT1,P1,Desgaste,Eléctrico,1.33,0.79,368.5,True
MT001230,20241219,EQ0017,A006,WT1,P3,Vibración,Energía,3.45,1.98,2809.46,True
MT001231,20240710,EQ0030,A006,WT1,P2,Calibración,Control,0.34,0.27,87.29,True
MT001232,20241022,EQ0019,A006,WT1,P4,Desgaste,Mecánico,4.28,2.22,1869.62,True
MT001233,20240624,EQ0034,A002,WT2,P3,Falla eléctrica,Eléctrico,6.66,2.95,4172.33,False
MT001234,20240417,EQ0024,A005,WT2,P3,Sobrecalentamiento,Eléctrico,2.92,2.48,618.08,False
MT001235,20240417,EQ0021,A002,WT2,P3,Falla eléctrica,TI/OT,5.32,2.16,3110.49,False
MT001236,20240112,EQ0011,A004,WT2,P4,Desgaste,Mecánico,4.64,3.4,2489.95,False
MT001237,20240719,EQ0026,A003,WT2,P2,Sobrecalentamiento,Eléctrico,5.76,3.28,4839.68,False
MT001238,20240920,EQ0011,A004,WT2,P3,Falla eléctrica,Control,5.87,3.71,1580.54,False
MT001239,20240210,EQ0030,A006,WT1,P2,No aplica,Mecánico,2.26,0.99,508.35,True
MT001240,20240110,EQ0020,A005,WT1,P4,Calibración,Eléctrico,6.43,3.16,1886.37,True
MT001241,20240301,EQ0022,A004,WT1,P4,No aplica,Control,1.72,1.17,942.86,True
MT001242,20240627,EQ0022,A004,WT2,P3,No aplica,Mecánico,7.05,4.31,1839.11,False
MT001243,20240708,EQ0002,A003,WT2,P2,Falla eléctrica,Control,6.37,4.13,4168.69,False
MT001244,20240801,EQ0032,A005,WT1,P2,Calibración,Control,1.86,0.75,1474.32,True
MT001245,20241103,EQ0040,A001,WT1,P4,Vibración,Energía,5.93,5.4,3602.43,True
MT001246,20241224,EQ0030,A006,WT1,P3,No aplica,Control,1.15,0.79,523.79,True
MT001247,20241124,EQ0008,A004,WT1,P3,Sobrecalentamiento,Control,3.86,2.47,2021.47,True
MT001248,20240424,EQ0026,A003,WT2,P2,Vibración,Eléctrico,7.01,6.15,2570.21,False
MT001249,20240614,EQ0007,A005,WT1,P1,No aplica,Mecánico,3.17,1.38,2647.18,True
MT001250,20240919,EQ0027,A001,WT2,P3,Calibración,Energía,5.29,3.41,2268.34,False
MT001251,20240407,EQ0018,A001,WT2,P3,Desgaste,Eléctrico,9.31,6.68,7834.08,False
MT001252,20241215,EQ0035,A003,WT2,P4,Sobrecalentamiento,Mecánico,1.78,0.98,1642.32,False
MT001253,20240216,EQ0024,A005,WT1,P3,Calibración,Mecánico,1.37,0.74,515.92,True
MT001254,20240618,EQ0003,A004,WT2,P4,Falla eléctrica,TI/OT,6.77,3.31,5692.49,False
MT001255,20241002,EQ0035,A003,WT2,P2,Calibración,Eléctrico,3.01,2.37,2481.27,False
MT001256,20240214,EQ0023,A001,WT1,P3,Vibración,Control,1.24,0.95,804.84,True
MT001257,20241228,EQ0036,A003,WT2,P3,Calibración,Mecánico,11.32,7.07,9303.0,False
MT001258,20240215,EQ0003,A004,WT1,P3,Calibración,Eléctrico,5.65,2.57,2866.71,True
MT001259,20240402,EQ0010,A005,WT1,P3,Falla eléctrica,Eléctrico,3.41,1.71,2195.04,True
MT001260,20240522,EQ0005,A002,WT2,P2,Falla eléctrica,TI/OT,3.07,1.91,1512.37,False
MT001261,20240823,EQ0012,A003,WT1,P2,Desgaste,TI/OT,1.76,0.94,1669.23,True
MT001262,20240428,EQ0020,A005,WT2,P3,Calibración,Mecánico,5.98,4.81,3523.52,False
MT001263,20240727,EQ0027,A001,WT1,P3,Falla eléctrica,Energía,2.14,0.95,777.38,True
MT001264,20240425,EQ0016,A004,WT1,P4,Sobrecalentamiento,Energía,3.95,2.43,2748.08,True
MT001265,20240507,EQ0020,A005,WT2,P3,Desgaste,Mecánico,2.09,1.86,1599.56,False
MT001266,20240626,EQ0030,A006,WT1,P3,No aplica,Energía,1.03,0.61,872.06,True
MT001267,20240418,EQ0017,A006,WT1,P3,Vibración,Energía,2.27,1.86,430.83,True
MT001268,20240715,EQ0033,A005,WT1,P3,Sobrecalentamiento,TI/OT,5.67,3.2,4279.62,True
MT001269,20240601,EQ0005,A002,WT1,P3,No aplica,Energía,3.34,2.52,1967.48,True
MT001270,20240407,EQ0032,A005,WT1,P3,Desgaste,Energía,2.7,1.91,1997.38,True
MT001271,20240527,EQ0033,A005,WT1,P3,No aplica,Eléctrico,2.69,1.85,1576.32,True
MT001272,20240610,EQ0024,A005,WT1,P2,Vibración,Energía,5.5,2.65,2384.92,True
MT001273,20240627,EQ0012,A003,WT2,P4,Calibración,Mecánico,15.35,6.57,3177.64,False
MT001274,20240826,EQ0001,A006,WT2,P1,Desgaste,Eléctrico,2.04,0.96,868.62,False
MT001275,20240416,EQ0040,A001,WT2,P1,Calibración,TI/OT,6.07,4.94,4155.42,False
MT001276,20240722,EQ0001,A006,WT2,P4,Falla eléctrica,Energía,6.47,6.14,1213.19,False
MT001277,20240608,EQ0004,A003,WT1,P3,No aplica,Eléctrico,1.77,0.96,1571.85,True
MT001278,20241003,EQ0008,A004,WT1,P3,Sobrecalentamiento,TI/OT,1.32,0.72,643.91,True
MT001279,20240815,EQ0008,A004,WT2,P2,Desgaste,TI/OT,0.88,0.54,201.19,False
MT001280,20240410,EQ0011,A004,WT1,P3,Calibración,Control,2.57,1.54,2207.74,True
MT001281,20240320,EQ0009,A003,WT2,P3,Calibración,Energía,14.8,11.11,4722.47,False
MT001282,20240517,EQ0019,A006,WT1,P3,No aplica,Control,4.5,2.91,1012.31,True
MT001283,20240508,EQ0036,A003,WT2,P4,Calibración,Control,5.37,3.99,1290.13,False
MT001284,20240721,EQ0016,A004,WT1,P3,Falla eléctrica,Control,3.27,1.49,1920.81,True
MT001285,20240401,EQ0006,A006,WT1,P3,Calibración,Control,2.52,2.03,1007.41,True
MT001286,20241128,EQ0007,A005,WT2,P4,Falla eléctrica,Control,5.2,4.29,4308.12,False
MT001287,20241101,EQ0034,A002,WT2,P3,Desgaste,Energía,9.37,8.64,5621.55,False
MT001288,20240811,EQ0004,A003,WT1,P2,Vibración,Control,2.64,2.0,1038.95,True
MT001289,20240830,EQ0039,A004,WT1,P2,Sobrecalentamiento,Eléctrico,0.95,0.68,601.19,True
MT001290,20240415,EQ0001,A006,WT1,P2,Desgaste,TI/OT,1.16,0.84,1052.95,True
MT001291,20240723,EQ0002,A003,WT2,P3,Desgaste,Control,3.77,1.7,3181.92,False
MT001292,20240114,EQ0003,A004,WT1,P4,Vibración,Energía,3.18,1.85,907.55,True
MT001293,20240220,EQ0037,A003,WT2,P3,Falla eléctrica,Energía,2.55,2.27,2167.44,False
MT001294,20240707,EQ0001,A006,WT2,P3,Vibración,Energía,0.93,0.82,427.55,False
MT001295,20240206,EQ0036,A003,WT2,P2,No aplica,Energía,4.01,3.71,1907.8,False
MT001296,20241213,EQ0002,A003,WT1,P3,Vibración,TI/OT,3.54,2.73,2012.76,True
MT001297,20240927,EQ0029,A003,WT1,P3,Vibración,Control,4.76,2.49,3669.46,True
MT001298,20240901,EQ0018,A001,WT1,P3,Falla eléctrica,Energía,1.34,1.15,677.94,True
MT001299,20241124,EQ0010,A005,WT2,P2,Sobrecalentamiento,Eléctrico,4.62,3.32,3180.01,False
MT001300,20240604,EQ0028,A006,WT1,P3,Falla eléctrica,Energía,1.03,0.47,321.1,True
MT001301,20241111,EQ0029,A003,WT2,P3,Sobrecalentamiento,Energía,3.5,1.51,1424.16,False
MT001302,20240129,EQ0017,A006,WT1,P2,No aplica,TI/OT,0.53,0.39,479.1,True
MT001303,20241019,EQ0005,A002,WT2,P3,Vibración,Energía,1.68,1.28,843.99,False
MT001304,20240212,EQ0011,A004,WT1,P2,Calibración,Eléctrico,0.78,0.45,577.43,True
MT001305,20240215,EQ0001,A006,WT2,P1,Vibración,Mecánico,10.22,9.35,2466.21,False
MT001306,20240929,EQ0025,A005,WT1,P2,Calibración,Control,1.22,0.61,248.94,True
MT001307,20240914,EQ0015,A001,WT1,P3,Desgaste,Eléctrico,4.02,1.95,885.92,True
MT001308,20240425,EQ0026,A003,WT1,P1,No aplica,Energía,0.82,0.49,588.84,True
MT001309,20240225,EQ0022,A004,WT1,P2,Sobrecalentamiento,TI/OT,2.35,1.58,525.39,True
MT001310,20240417,EQ0029,A003,WT1,P3,Vibración,Mecánico,2.95,1.93,1895.42,True
MT001311,20240619,EQ0019,A006,WT2,P3,Calibración,TI/OT,6.99,5.46,2608.16,False
MT001312,20240325,EQ0012,A003,WT2,P3,No aplica,TI/OT,0.81,0.41,233.43,False
MT001313,20241208,EQ0025,A005,WT1,P3,Falla eléctrica,Eléctrico,3.43,2.35,2445.06,True
MT001314,20241124,EQ0039,A004,WT1,P2,Vibración,Energía,3.79,2.56,2267.67,True
MT001315,20240527,EQ0028,A006,WT1,P2,Vibración,TI/OT,1.09,0.98,946.23,True
MT001316,20240421,EQ0007,A005,WT1,P3,Sobrecalentamiento,TI/OT,3.6,3.03,2663.6,True
MT001317,20240313,EQ0011,A004,WT2,P2,Vibración,Eléctrico,14.28,12.62,6118.25,False
MT001318,20240305,EQ0039,A004,WT2,P3,Calibración,Energía,7.39,6.51,2049.36,False
MT001319,20240202,EQ0029,A003,WT1,P4,Calibración,TI/OT,0.21,0.1,143.16,True
MT001320,20240514,EQ0026,A003,WT2,P1,Calibración,TI/OT,7.09,4.8,3172.86,False
MT001321,20241123,EQ0029,A003,WT2,P2,Sobrecalentamiento,Energía,1.66,1.46,510.67,False
MT001322,20240917,EQ0011,A004,WT2,P4,Vibración,Energía,6.14,5.24,3815.8,False
MT001323,20240120,EQ0037,A003,WT2,P3,Desgaste,TI/OT,7.53,6.8,5189.06,False
MT001324,20240531,EQ0008,A004,WT2,P4,Falla eléctrica,Energía,6.11,2.59,2442.01,False
MT001325,20240430,EQ0038,A001,WT2,P2,Calibración,Eléctrico,8.9,5.62,6550.36,False
MT001326,20241007,EQ0010,A005,WT2,P3,No aplica,TI/OT,2.72,1.26,631.14,False
MT001327,20240711,EQ0013,A003,WT1,P4,No aplica,Control,3.71,1.73,2751.39,True
MT001328,20240906,EQ0026,A003,WT1,P4,Desgaste,TI/OT,1.83,1.29,478.02,True
MT001329,20240125,EQ0020,A005,WT2,P2,Sobrecalentamiento,Energía,7.57,7.13,5386.42,False
MT001330,20240510,EQ0039,A004,WT1,P3,Calibración,Energía,0.93,0.76,479.26,True
MT001331,20240511,EQ0035,A003,WT1,P2,Vibración,Mecánico,1.41,0.98,417.95,True
MT001332,20241116,EQ0035,A003,WT2,P3,Vibración,TI/OT,8.42,7.24,1651.6,False
MT001333,20241005,EQ0023,A001,WT1,P1,Vibración,Energía,2.28,1.7,1890.69,True
MT001334,20240128,EQ0040,A001,WT1,P3,No aplica,Control,1.26,0.56,1081.85,True
MT001335,20240301,EQ0030,A006,WT1,P1,No aplica,TI/OT,4.17,3.11,1940.94,True
MT001336,20240926,EQ0013,A003,WT2,P2,Desgaste,TI/OT,2.93,1.3,2018.04,False
MT001337,20240512,EQ0024,A005,WT1,P4,Falla eléctrica,Energía,3.26,1.97,2765.71,True
MT001338,20240704,EQ0016,A004,WT1,P3,Falla eléctrica,Mecánico,1.48,0.89,368.2,True
MT001339,20240519,EQ0011,A004,WT2,P4,Vibración,Energía,14.2,13.38,8088.93,False
