SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours
SLA000288,WO000205,C001,SV4,A004,P3,20240622,20240625,20240624,72,29.45,True,0.0
SLA000289,WO001074,C006,SV6,A005,P2,20240310,20240311,20240312,24,33.82,False,9.82
SLA000290,WO004901,C009,SV6,A004,P2,20241012,20241013,20241013,24,12.91,True,0.0
SLA000291,WO002066,C003,SV12,A017,P3,20240514,20240517,20240518,72,74.43,False,2.43
SLA000292,WO000493,C009,SV1,A017,P1,20240302,20240302,20240303,8,7.67,True,0.0
SLA000293,WO003527,C014,SV5,A005,P2,20241126,20241127,20241128,24,47.4,False,23.4
SLA000294,WO001137,C018,SV9,A017,P2,20241216,20241217,20241217,24,18.9,True,0.0
SLA000295,WO000175,C015,SV3,A009,P4,20240914,20240919,20240918,120,81.96,True,0.0
SLA000296,WO000001,C018,SV9,A017,P4,20240727,20240801,20240731,120,87.78,True,0.0
SLA000297,WO001934,C014,SV7,A010,P2,20241217,20241218,20241218,24,21.13,True,0.0
SLA000298,WO004973,C011,SV4,A017,P3,20241118,20241121,20241121,72,70.23,True,0.0
SLA000299,WO001472,C013,SV1,A004,P3,20240109,20240112,20240111,72,35.0,True,0.0
SLA000300,WO002556,C003,SV8,A008,P3,20241127,20241130,20241202,72,104.42,False,32.42
SLA000301,WO000511,C017,SV11,A005,P3,20241024,20241027,20241105,72,282.4,False,210.4
SLA000302,WO000955,C013,SV5,A006,P2,20240427,20240428,20240430,24,63.96,False,39.96
SLA000303,WO002792,C015,SV3,A004,P3,20241210,20241213,20241215,72,99.49,False,27.49
SLA000304,WO002687,C010,SV7,A004,P3,20241124,20241127,20241126,72,39.56,True,0.0
SLA000305,WO001326,C016,SV9,A004,P2,20241208,20241209,20241210,24,39.94,False,15.94
SLA000306,WO003072,C009,SV4,A005,P2,20240116,20240117,20240119,24,49.86,False,25.86
SLA000307,WO004978,C018,SV4,A004,P3,20240409,20240412,20240412,72,58.57,True,0.0
SLA000308,WO004188,C020,SV4,A004,P2,20240404,20240405,20240405,24,9.37,True,0.0
SLA000309,WO003985,C004,SV3,A013,P1,20241020,20241020,20241021,8,4.62,True,0.0
SLA000310,WO000250,C020,SV5,A008,P2,20240310,20240311,20240312,24,36.19,False,12.19
SLA000311,WO002987,C016,SV5,A004,P2,20241122,20241123,20241123,24,13.35,True,0.0
SLA000312,WO000758,C009,SV6,A006,P2,20241128,20241129,20241130,24,33.77,False,9.77
SLA000313,WO003224,C011,SV12,A010,P2,20240226,20240227,20240227,24,8.57,True,0.0
SLA000314,WO003471,C019,SV4,A004,P2,20240108,20240109,20240109,24,17.42,True,0.0
SLA000315,WO001782,C011,SV1,A004,P2,20240116,20240117,20240117,24,17.05,True,0.0
SLA000316,WO000033,C005,SV5,A013,P3,20240512,20240515,20240516,72,86.0,False,14.0
SLA000317,WO004038,C013,SV8,A004,P2,20241113,20241114,20241114,24,6.64,True,0.0
SLA000318,WO000884,C004,SV3,A004,P3,20240610,20240613,20240613,72,51.86,True,0.0
SLA000319,WO002828,C008,SV8,A004,P3,20240903,20240906,20240906,72,61.18,True,0.0
SLA000320,WO002913,C014,SV5,A010,P4,20240219,20240224,20240222,120,60.67,True,0.0
SLA000321,WO003734,C012,SV12,A004,P3,20240915,20240918,20240916,72,23.67,True,0.0
SLA000322,WO004931,C011,SV4,A005,P3,20241203,20241206,20241212,72,203.18,False,131.18
SLA000323,WO004130,C003,SV3,A010,P3,20240620,20240623,20240622,72,47.55,True,0.0
SLA000324,WO003077,C015,SV1,A004,P2,20241214,20241215,20241215,24,16.65,True,0.0
SLA000325,WO001574,C005,SV9,A008,P1,20240209,20240209,20240210,8,6.47,True,0.0
SLA000326,WO000942,C003,SV8,A013,P1,20240228,20240228,20240229,8,8.42,False,0.42
SLA000327,WO003309,C006,SV1,A004,P4,20241119,20241124,20241121,120,28.09,True,0.0
SLA000328,WO000115,C010,SV4,A004,P3,20240520,20240523,20240524,72,74.2,False,2.2
SLA000329,WO000640,C002,SV4,A004,P2,20240823,20240824,20240824,24,14.08,True,0.0
SLA000330,WO002360,C014,SV8,A004,P2,20240603,20240604,20240604,24,20.87,True,0.0
SLA000331,WO001721,C014,SV2,A017,P2,20241230,20241231,20241231,24,9.15,True,0.0
SLA000332,WO000940,C011,SV5,A017,P3,20240522,20240525,20240527,72,106.51,False,34.51
SLA000333,WO003305,C010,SV11,A017,P2,20240408,20240409,20240409,24,16.89,True,0.0
SLA000334,WO000857,C006,SV11,A005,P2,20241121,20241122,20241124,24,69.52,False,45.52
SLA000335,WO004044,C010,SV9,A008,P4,20241228,20250102,20241231,120,68.8,True,0.0
SLA000336,WO002744,C011,SV11,A012,P3,20240920,20240923,20240924,72,86.58,False,14.58
SLA000337,WO002214,C012,SV4,A017,P2,20240501,20240502,20240503,24,26.13,False,2.13
SLA000338,WO001632,C012,SV9,A017,P3,20240430,20240503,20240506,72,135.24,False,63.24
SLA000339,WO000720,C006,SV9,A017,P4,20240708,20240713,20240711,120,67.21,True,0.0
SLA000340,WO002765,C012,SV4,A017,P2,20240502,20240503,20240504,24,28.28,False,4.28
SLA000341,WO001915,C008,SV6,A004,P2,20241003,20241004,20241004,24,13.57,True,0.0
SLA000342,WO003756,C012,SV3,A017,P4,20240527,20240601,20240531,120,75.04,True,0.0
SLA000343,WO002601,C014,SV7,A017,P1,20241004,20241004,20241005,8,4.79,True,0.0
SLA000344,WO000814,C009,SV6,A017,P3,20240818,20240821,20240820,72,26.5,True,0.0
SLA000345,WO002284,C007,SV7,A010,P1,20240801,20240801,20240802,8,3.65,True,0.0
SLA000346,WO003115,C007,SV3,A017,P4,20240518,20240523,20240521,120,52.19,True,0.0
SLA000347,WO000130,C018,SV10,A008,P3,20240419,20240422,20240424,72,101.18,False,29.18
SLA000348,WO003625,C002,SV10,A004,P3,20240613,20240616,20240616,72,65.96,True,0.0
SLA000349,WO000299,C017,SV4,A005,P3,20240615,20240618,20240622,72,150.5,False,78.5
SLA000350,WO003431,C001,SV1,A005,P3,20240821,20240824,20240826,72,105.7,False,33.7
SLA000351,WO000295,C013,SV10,A010,P4,20241201,20241206,20241203,120,45.06,True,0.0
SLA000352,WO001064,C011,SV12,A004,P1,20240423,20240423,20240424,8,6.67,True,0.0
SLA000353,WO000846,C015,SV6,A017,P2,20240801,20240802,20240803,24,34.47,False,10.47
SLA000354,WO000300,C018,SV2,A017,P3,20240816,20240819,20240818,72,39.69,True,0.0
SLA000355,WO003440,C017,SV12,A004,P3,20241225,20241228,20241229,72,87.74,False,15.74
SLA000356,WO002883,C016,SV10,A004,P3,20240427,20240430,20240430,72,49.91,True,0.0
SLA000357,WO004476,C012,SV3,A017,P3,20240723,20240726,20240725,72,36.84,True,0.0
SLA000358,WO004195,C011,SV4,A005,P3,20240116,20240119,20240123,72,158.6,False,86.6
SLA000359,WO000337,C014,SV1,A004,P1,20240823,20240823,20240824,8,6.32,True,0.0
SLA000360,WO000510,C013,SV5,A004,P2,20240418,20240419,20240420,24,33.74,False,9.74
SLA000361,WO004010,C011,SV10,A004,P2,20240930,20241001,20241002,24,40.54,False,16.54
SLA000362,WO001096,C020,SV1,A004,P3,20240509,20240512,20240511,72,26.8,True,0.0
SLA000363,WO002780,C007,SV6,A005,P2,20240517,20240518,20240518,24,23.73,True,0.0
SLA000364,WO002677,C020,SV4,A017,P2,20241231,20250101,20241231,24,10.61,True,0.0
SLA000365,WO003937,C015,SV11,A004,P4,20240812,20240817,20240817,120,117.18,True,0.0
SLA000366,WO003214,C020,SV1,A005,P1,20240727,20240727,20240728,8,8.1,False,0.1
SLA000367,WO002839,C005,SV6,A017,P4,20240810,20240815,20240814,120,84.35,True,0.0
SLA000368,WO002443,C001,SV10,A008,P2,20240907,20240908,20240908,24,18.23,True,0.0
SLA000369,WO000243,C008,SV8,A017,P2,20241029,20241030,20241030,24,13.17,True,0.0
SLA000370,WO000405,C013,SV10,A017,P2,20240906,20240907,20240907,24,14.93,True,0.0
SLA000371,WO004643,C019,SV11,A017,P3,20241122,20241125,20241126,72,74.43,False,2.43
SLA000372,WO003801,C015,SV1,A017,P2,20240815,20240816,20240816,24,19.25,True,0.0
SLA000373,WO004201,C005,SV4,A008,P1,20240510,20240510,20240511,8,8.45,False,0.45
SLA000374,WO000338,C003,SV11,A004,P3,20240706,20240709,20240708,72,28.73,True,0.0
SLA000375,WO000211,C012,SV2,A017,P2,20241111,20241112,20241112,24,8.83,True,0.0
SLA000376,WO001349,C008,SV1,A004,P2,20240801,20240802,20240802,24,16.75,True,0.0
SLA000377,WO002260,C008,SV5,A010,P4,20240912,20240917,20240914,120,35.65,True,0.0
SLA000378,WO002305,C004,SV7,A012,P2,20240614,20240615,20240615,24,17.16,True,0.0
SLA000379,WO004289,C012,SV7,A017,P1,20241009,20241009,20241010,8,11.99,False,3.99
SLA000380,WO002376,C008,SV2,A004,P3,20240118,20240121,20240120,72,44.65,True,0.0
SLA000381,WO001844,C004,SV5,A004,P3,20240112,20240115,20240116,72,83.87,False,11.87
SLA000382,WO002478,C009,SV1,A009,P3,20241122,20241125,20241129,72,152.47,False,80.47
SLA000383,WO001946,C002,SV8,A005,P2,20240103,20240104,20240106,24,60.08,False,36.08
SLA000384,WO000589,C004,SV8,A013,P2,20240323,20240324,20240324,24,23.14,True,0.0
SLA000385,WO001173,C013,SV8,A004,P2,20241007,20241008,20241009,24,26.78,False,2.78
SLA000386,WO000302,C010,SV11,A017,P4,20241203,20241208,20241211,120,182.6,False,62.6
SLA000387,WO000860,C002,SV5,A006,P1,20240224,20240224,20240225,8,12.21,False,4.21
SLA000388,WO000105,C004,SV1,A017,P2,20241015,20241016,20241016,24,13.91,True,0.0
SLA000389,WO003344,C001,SV2,A005,P1,20240908,20240908,20240909,8,13.46,False,5.46
SLA000390,WO004944,C019,SV10,A017,P1,20240602,20240602,20240603,8,12.0,False,4.0
SLA000391,WO000269,C009,SV3,A010,P2,20240717,20240718,20240718,24,21.32,True,0.0
SLA000392,WO004662,C004,SV2,A004,P2,20240520,20240521,20240521,24,14.09,True,0.0
SLA000393,WO001274,C007,SV4,A017,P2,20240601,20240602,20240602,24,20.62,True,0.0
SLA000394,WO001485,C011,SV5,A004,P3,20240301,20240304,20240303,72,40.61,True,0.0
SLA000395,WO001435,C002,SV10,A017,P2,20240401,20240402,20240402,24,5.6,True,0.0
SLA000396,WO002136,C007,SV9,A013,P2,20240223,20240224,20240224,24,21.98,True,0.0
SLA000397,WO004753,C010,SV10,A004,P3,20240824,20240827,20240826,72,27.55,True,0.0
SLA000398,WO004448,C009,SV10,A004,P1,20240906,20240906,20240907,8,12.1,False,4.1
SLA000399,WO003304,C020,SV6,A017,P3,20241105,20241108,20241107,72,42.82,True,0.0
SLA000400,WO001047,C008,SV10,A017,P2,20241202,20241203,20241203,24,21.31,True,0.0
SLA000401,WO003484,C004,SV12,A005,P2,20240312,20240313,20240314,24,43.37,False,19.37
SLA000402,WO000854,C020,SV6,A017,P2,20240906,20240907,20240907,24,4.87,True,0.0
SLA000403,WO002923,C020,SV8,A010,P2,20240721,20240722,20240722,24,14.32,True,0.0
SLA000404,WO000285,C014,SV8,A017,P3,20240113,20240116,20240115,72,42.88,True,0.0
SLA000405,WO002898,C017,SV2,A008,P2,20240123,20240124,20240125,24,24.93,False,0.93
SLA000406,WO002189,C001,SV7,A017,P1,20240730,20240730,20240731,8,15.85,False,7.85
SLA000407,WO003761,C012,SV10,A004,P2,20240130,20240131,20240131,24,8.28,True,0.0
SLA000408,WO004488,C017,SV3,A004,P3,20240615,20240618,20240620,72,111.57,False,39.57
SLA000409,WO000459,C001,SV6,A017,P2,20240919,20240920,20240920,24,11.0,True,0.0
SLA000410,WO003587,C011,SV4,A017,P3,20240222,20240225,20240227,72,104.44,False,32.44
SLA000411,WO001932,C004,SV4,A004,P3,20240112,20240115,20240113,72,23.37,True,0.0
SLA000412,WO002793,C003,SV4,A004,P3,20241116,20241119,20241118,72,27.97,True,0.0
SLA000413,WO003246,C014,SV1,A017,P1,20240307,20240307,20240308,8,3.92,True,0.0
SLA000414,WO001378,C010,SV7,A013,P3,20241104,20241107,20241107,72,69.34,True,0.0
SLA000415,WO004458,C009,SV7,A005,P3,20240616,20240619,20240621,72,102.75,False,30.75
SLA000416,WO004321,C003,SV11,A004,P2,20240530,20240531,20240531,24,19.7,True,0.0
SLA000417,WO002311,C007,SV5,A004,P1,20240125,20240125,20240126,8,11.88,False,3.88
SLA000418,WO003882,C012,SV11,A008,P2,20240817,20240818,20240818,24,5.26,True,0.0
SLA000419,WO000112,C009,SV1,A006,P2,20240530,20240531,20240531,24,18.96,True,0.0
SLA000420,WO004971,C008,SV6,A005,P3,20240108,20240111,20240117,72,193.0,False,121.0
SLA000421,WO003678,C020,SV6,A004,P4,20241122,20241127,20241125,120,57.26,True,0.0
SLA000422,WO003740,C002,SV9,A004,P4,20240325,20240330,20240328,120,70.82,True,0.0
SLA000423,WO004470,C009,SV11,A005,P3,20240509,20240512,20240512,72,54.7,True,0.0
SLA000424,WO001193,C014,SV2,A017,P2,20241023,20241024,20241024,24,16.57,True,0.0
SLA000425,WO003965,C012,SV2,A012,P4,20240805,20240810,20240809,120,77.58,True,0.0
SLA000426,WO004731,C005,SV10,A017,P2,20241009,20241010,20241011,24,33.29,False,9.29
SLA000427,WO001347,C012,SV12,A010,P2,20241018,20241019,20241019,24,17.15,True,0.0
SLA000428,WO004797,C016,SV7,A017,P1,20240522,20240522,20240523,8,9.97,False,1.97
SLA000429,WO003777,C011,SV10,A017,P3,20240801,20240804,20240804,72,50.27,True,0.0
SLA000430,WO000278,C019,SV10,A005,P2,20241119,20241120,20241120,24,19.15,True,0.0
SLA000431,WO001910,C014,SV11,A008,P2,20240923,20240924,20240924,24,19.93,True,0.0
SLA000432,WO003604,C005,SV3,A005,P3,20240606,20240609,20240612,72,127.35,False,55.35
SLA000433,WO003356,C013,SV10,A008,P3,20240714,20240717,20240719,72,115.3,False,43.3
SLA000434,WO003430,C007,SV3,A004,P3,20240826,20240829,20240828,72,43.62,True,0.0
SLA000435,WO003398,C006,SV10,A010,P2,20240925,20240926,20240926,24,21.96,True,0.0
SLA000436,WO003041,C001,SV10,A017,P2,20240522,20240523,20240523,24,16.64,True,0.0
SLA000437,WO002854,C016,SV2,A010,P2,20240305,20240306,20240306,24,6.54,True,0.0
SLA000438,WO000822,C010,SV7,A017,P1,20241120,20241120,20241121,8,3.14,True,0.0
SLA000439,WO003601,C017,SV7,A017,P2,20240308,20240309,20240309,24,5.67,True,0.0
SLA000440,WO001704,C017,SV6,A017,P2,20240922,20240923,20240924,24,28.71,False,4.71
SLA000441,WO003902,C006,SV10,A005,P3,20240317,20240320,20240324,72,155.53,False,83.53
SLA000442,WO001725,C003,SV10,A004,P3,20240414,20240417,20240416,72,40.37,True,0.0
SLA000443,WO002627,C015,SV7,A006,P3,20241027,20241030,20241031,72,88.79,False,16.79
SLA000444,WO001254,C004,SV8,A010,P2,20240224,20240225,20240226,24,34.75,False,10.75
SLA000445,WO001076,C014,SV11,A004,P2,20241202,20241203,20241203,24,14.04,True,0.0
SLA000446,WO003911,C015,SV10,A005,P3,20240820,20240823,20240825,72,108.41,False,36.41
SLA000447,WO001694,C015,SV6,A004,P2,20240329,20240330,20240330,24,19.87,True,0.0
SLA000448,WO004463,C013,SV7,A004,P3,20240629,20240702,20240702,72,59.99,True,0.0
SLA000449,WO001147,C005,SV3,A009,P3,20240428,20240501,20240505,72,151.27,False,79.27
SLA000450,WO004951,C004,SV4,A010,P2,20240504,20240505,20240506,24,28.42,False,4.42
SLA000451,WO003129,C014,SV2,A005,P3,20240919,20240922,20240924,72,107.12,False,35.12
SLA000452,WO003618,C004,SV4,A017,P2,20240330,20240331,20240331,24,10.46,True,0.0
SLA000453,WO001265,C010,SV8,A012,P1,20240511,20240511,20240512,8,8.23,False,0.23
SLA000454,WO002346,C002,SV10,A005,P1,20240812,20240812,20240813,8,8.47,False,0.47
SLA000455,WO003999,C006,SV12,A004,P2,20240211,20240212,20240212,24,9.88,True,0.0
SLA000456,WO000995,C001,SV10,A010,P2,20241019,20241020,20241021,24,39.02,False,15.02
SLA000457,WO003277,C006,SV5,A017,P1,20240113,20240113,20240114,8,6.14,True,0.0
SLA000458,WO002157,C009,SV4,A008,P2,20241119,20241120,20241120,24,6.48,True,0.0
SLA000459,WO003593,C002,SV12,A010,P3,20240819,20240822,20240820,72,23.06,True,0.0
SLA000460,WO004804,C003,SV1,A008,P3,20240916,20240919,20240917,72,23.16,True,0.0
SLA000461,WO004700,C016,SV2,A004,P2,20240529,20240530,20240530,24,13.05,True,0.0
SLA000462,WO001813,C006,SV12,A005,P3,20240429,20240502,20240502,72,63.47,True,0.0
SLA000463,WO000711,C009,SV1,A004,P4,20240130,20240204,20240203,120,86.48,True,0.0
SLA000464,WO004906,C018,SV10,A004,P2,20240426,20240427,20240427,24,10.52,True,0.0
SLA000465,WO004599,C002,SV1,A004,P3,20240309,20240312,20240314,72,98.55,False,26.55
SLA000466,WO000852,C001,SV1,A004,P2,20240322,20240323,20240323,24,14.92,True,0.0
SLA000467,WO002240,C008,SV3,A017,P2,20240224,20240225,20240226,24,25.86,False,1.86
SLA000468,WO002738,C016,SV4,A004,P1,20240530,20240530,20240531,8,6.57,True,0.0
SLA000469,WO004770,C020,SV10,A017,P1,20240229,20240229,20240301,8,12.18,False,4.18
SLA000470,WO001009,C008,SV10,A017,P4,20241209,20241214,20241213,120,85.48,True,0.0
SLA000471,WO000893,C006,SV10,A017,P3,20241227,20241230,20241231,72,77.07,False,5.07
SLA000472,WO000252,C009,SV6,A009,P1,20241027,20241027,20241028,8,5.21,True,0.0
SLA000473,WO001348,C011,SV8,A004,P1,20240721,20240721,20240722,8,12.53,False,4.53
SLA000474,WO001649,C020,SV7,A017,P2,20241226,20241227,20241227,24,23.14,True,0.0
SLA000475,WO000340,C005,SV3,A004,P2,20240319,20240320,20240320,24,11.38,True,0.0
SLA000476,WO002268,C012,SV11,A004,P3,20240919,20240922,20240920,72,15.41,True,0.0
SLA000477,WO004841,C018,SV5,A004,P3,20240518,20240521,20240523,72,112.93,False,40.93
SLA000478,WO000791,C001,SV12,A017,P2,20240804,20240805,20240805,24,10.01,True,0.0
SLA000479,WO003037,C013,SV3,A004,P3,20240809,20240812,20240812,72,48.17,True,0.0
SLA000480,WO004703,C016,SV2,A013,P3,20240418,20240421,20240420,72,46.69,True,0.0
SLA000481,WO002401,C007,SV6,A017,P3,20240218,20240221,20240220,72,26.68,True,0.0
SLA000482,WO001500,C012,SV8,A004,P4,20240404,20240409,20240418,120,313.15,False,193.15
SLA000483,WO001314,C017,SV1,A010,P3,20240415,20240418,20240417,72,41.4,True,0.0
SLA000484,WO001003,C016,SV5,A013,P1,20240814,20240814,20240815,8,6.97,True,0.0
SLA000485,WO004842,C013,SV8,A017,P3,20240726,20240729,20240728,72,43.34,True,0.0
SLA000486,WO000643,C004,SV5,A017,P3,20240825,20240828,20240828,72,58.5,True,0.0
SLA000487,WO001823,C005,SV12,A017,P3,20241106,20241109,20241108,72,28.44,True,0.0
SLA000488,WO003002,C006,SV12,A010,P3,20240615,20240618,20240617,72,47.35,True,0.0
SLA000489,WO000167,C014,SV6,A017,P3,20240702,20240705,20240707,72,116.38,False,44.38
SLA000490,WO003611,C019,SV4,A004,P3,20241227,20241230,20241231,72,80.46,False,8.46
SLA000491,WO004299,C011,SV5,A017,P3,20240720,20240723,20240723,72,56.24,True,0.0
SLA000492,WO002079,C009,SV6,A017,P1,20240702,20240702,20240703,8,7.49,True,0.0
SLA000493,WO000562,C020,SV5,A008,P1,20241201,20241201,20241202,8,2.59,True,0.0
SLA000494,WO001526,C011,SV7,A004,P3,20241129,20241202,20241130,72,20.68,True,0.0
SLA000495,WO000713,C014,SV5,A010,P4,20240924,20240929,20240929,120,113.95,True,0.0
SLA000496,WO004582,C013,SV8,A004,P1,20240512,20240512,20240513,8,11.5,False,3.5
SLA000497,WO004145,C018,SV6,A004,P3,20241126,20241129,20241128,72,35.13,True,0.0
SLA000498,WO001112,C011,SV2,A017,P3,20241010,20241013,20241013,72,61.38,True,0.0
SLA000499,WO001556,C008,SV1,A017,P3,20240311,20240314,20240313,72,38.12,True,0.0
SLA000500,WO002224,C016,SV4,A004,P4,20240207,20240212,20240212,120,106.74,True,0.0
SLA000501,WO001663,C002,SV11,A005,P1,20241220,20241220,20241221,8,16.51,False,8.51
SLA000502,WO003051,C005,SV1,A005,P3,20240905,20240908,20240912,72,166.4,False,94.4
SLA000503,WO001375,C003,SV2,A004,P2,20241109,20241110,20241110,24,15.86,True,0.0
SLA000504,WO000900,C019,SV12,A004,P3,20240701,20240704,20240703,72,36.32,True,0.0
SLA000505,WO001739,C018,SV7,A004,P3,20240630,20240703,20240702,72,25.51,True,0.0
SLA000506,WO003194,C002,SV3,A017,P3,20240205,20240208,20240207,72,26.86,True,0.0
SLA000507,WO000693,C005,SV7,A004,P3,20240612,20240615,20240617,72,102.49,False,30.49
SLA000508,WO000169,C010,SV10,A005,P3,20240211,20240214,20240215,72,88.95,False,16.95
SLA000509,WO000215,C020,SV9,A004,P2,20240525,20240526,20240526,24,17.5,True,0.0
SLA000510,WO000454,C020,SV6,A004,P3,20240218,20240221,20240220,72,46.62,True,0.0
SLA000511,WO004100,C012,SV2,A012,P1,20241130,20241130,20241201,8,7.18,True,0.0
SLA000512,WO004835,C014,SV12,A017,P1,20240624,20240624,20240625,8,9.68,False,1.68
SLA000513,WO000932,C007,SV10,A004,P2,20241001,20241002,20241002,24,8.65,True,0.0
SLA000514,WO004124,C010,SV5,A005,P4,20240306,20240311,20240314,120,172.7,False,52.7
SLA000515,WO001503,C019,SV4,A004,P4,20241101,20241106,20241109,120,184.46,False,64.46
SLA000516,WO004927,C020,SV12,A004,P1,20240127,20240127,20240128,8,3.86,True,0.0
SLA000517,WO000309,C011,SV1,A017,P1,20240929,20240929,20240930,8,6.38,True,0.0
SLA000518,WO002562,C002,SV10,A004,P2,20241120,20241121,20241123,24,52.64,False,28.64
SLA000519,WO001832,C007,SV5,A004,P4,20240605,20240610,20240609,120,84.76,True,0.0
SLA000520,WO002237,C009,SV6,A017,P3,20240727,20240730,20240730,72,63.46,True,0.0
SLA000521,WO001315,C007,SV4,A004,P4,20240729,20240803,20240801,120,54.03,True,0.0
SLA000522,WO003132,C019,SV10,A017,P1,20240227,20240227,20240228,8,10.44,False,2.44
SLA000523,WO002010,C011,SV11,A005,P2,20240713,20240714,20240714,24,11.12,True,0.0
SLA000524,WO002230,C014,SV9,A017,P2,20240331,20240401,20240401,24,12.33,True,0.0
SLA000525,WO001131,C016,SV7,A004,P3,20241109,20241112,20241112,72,65.27,True,0.0
SLA000526,WO000636,C008,SV11,A012,P1,20240319,20240319,20240320,8,10.26,False,2.26
SLA000527,WO004078,C017,SV5,A017,P2,20241228,20241229,20241229,24,23.73,True,0.0
SLA000528,WO001673,C020,SV6,A012,P3,20240810,20240813,20240814,72,75.63,False,3.63
SLA000529,WO002681,C007,SV1,A004,P4,20240212,20240217,20240218,120,125.16,False,5.16
SLA000530,WO003958,C016,SV12,A010,P3,20240219,20240222,20240221,72,26.35,True,0.0
SLA000531,WO003019,C012,SV2,A017,P3,20241110,20241113,20241112,72,29.43,True,0.0
SLA000532,WO001696,C020,SV10,A005,P3,20240405,20240408,20240408,72,65.04,True,0.0
SLA000533,WO003906,C014,SV8,A008,P3,20240711,20240714,20240715,72,83.33,False,11.33
SLA000534,WO002837,C012,SV5,A010,P2,20240319,20240320,20240320,24,12.42,True,0.0
SLA000535,WO000669,C017,SV7,A004,P4,20241213,20241218,20241215,120,43.01,True,0.0
SLA000536,WO002565,C001,SV8,A004,P4,20241007,20241012,20241014,120,160.44,False,40.44
SLA000537,WO000644,C018,SV3,A004,P3,20240102,20240105,20240103,72,21.27,True,0.0
SLA000538,WO003875,C020,SV4,A004,P3,20241202,20241205,20241204,72,37.42,True,0.0
SLA000539,WO001706,C016,SV2,A004,P2,20240502,20240503,20240503,24,15.92,True,0.0
SLA000540,WO004319,C017,SV6,A004,P2,20240701,20240702,20240702,24,9.63,True,0.0
SLA000541,WO003514,C008,SV1,A005,P2,20240416,20240417,20240417,24,20.78,True,0.0
SLA000542,WO004581,C012,SV11,A009,P1,20240219,20240219,20240220,8,5.92,True,0.0
SLA000543,WO000479,C004,SV9,A017,P4,20240102,20240107,20240112,120,217.53,False,97.53
SLA000544,WO003079,C004,SV4,A009,P3,20240824,20240827,20240828,72,78.73,False,6.73
SLA000545,WO004990,C010,SV10,A005,P3,20241010,20241013,20241012,72,38.96,True,0.0
SLA000546,WO001803,C018,SV6,A004,P3,20240713,20240716,20240714,72,20.93,True,0.0
SLA000547,WO000597,C012,SV12,A004,P1,20241202,20241202,20241203,8,9.26,False,1.26
