CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO000281,20241211,PR0024,A003,EQ0004,Mano de obra,17801.64,24111.62,17154.38,Proveedor local
CO000282,20240925,PR0064,A006,EQ0020,Materiales,2189.14,2775.37,1875.16,Contratista
CO000283,20240509,PR0004,A001,EQ0015,Materiales,40651.73,43147.01,33721.05,Proveedor internacional
CO000284,20240326,PR0068,A005,EQ0023,Repuestos,69715.05,63694.37,24014.21,Proveedor local
CO000285,20240412,PR0054,A006,EQ0014,Materiales,26605.37,21934.94,24936.21,Proveedor local
CO000286,20240425,PR0040,A002,EQ0034,Materiales,35351.47,34601.31,7302.81,Contratista
CO000287,20240319,PR0004,A001,EQ0040,Repuestos,5018.34,5650.82,4232.67,Proveedor internacional
CO000288,20240904,PR0074,A005,EQ0039,Servicios,40404.98,36590.08,37702.38,Proveedor internacional
CO000289,20241223,PR0005,A001,EQ0019,Servicios,15494.91,15387.53,6258.95,Proveedor local
CO000290,20240404,PR0077,A005,EQ0022,Mano de obra,2066.62,1863.07,993.24,Interno
CO000291,20240606,PR0025,A005,EQ0002,Energía,48185.29,45041.79,20136.15,Contratista
CO000292,20241210,PR0034,A001,EQ0036,Mano de obra,11194.09,8906.24,10495.3,Interno
CO000293,20241202,PR0002,A006,EQ0011,Materiales,7979.44,8248.05,4618.38,Proveedor local
CO000294,20240110,PR0045,A002,EQ0010,Servicios,16743.92,16968.12,8826.0,Proveedor internacional
CO000295,20240506,PR0014,A001,EQ0034,Contratista,10490.09,12863.43,6839.91,Proveedor internacional
CO000296,20240507,PR0006,A002,EQ0040,Energía,43977.64,44282.6,37710.04,Proveedor internacional
CO000297,20240415,PR0013,A005,EQ0036,Energía,19427.55,17009.11,15433.99,Interno
CO000298,20241210,PR0014,A001,EQ0001,Mano de obra,47298.4,57793.75,39587.65,Interno
CO000299,20241009,PR0078,A004,EQ0038,Materiales,38672.03,40521.03,40710.32,Interno
CO000300,20240124,PR0020,A004,EQ0017,Repuestos,25400.69,25902.63,10912.64,Proveedor local
CO000301,20240814,PR0071,A004,EQ0006,Servicios,14349.89,14165.98,5542.01,Interno
CO000302,20240730,PR0021,A004,EQ0007,Materiales,47418.83,48063.93,37218.08,Contratista
CO000303,20240711,PR0041,A004,EQ0028,Mano de obra,37185.66,31641.6,12325.19,Proveedor local
CO000304,20240921,PR0072,A004,EQ0033,Materiales,50738.64,49496.68,39531.36,Proveedor internacional
CO000305,20240610,PR0071,A004,EQ0017,Contratista,35922.66,34252.73,38093.0,Interno
CO000306,20240917,PR0041,A004,EQ0025,Contratista,56342.6,58916.04,34515.94,Contratista
CO000307,20240619,PR0075,A005,EQ0030,Contratista,38932.12,45443.21,15309.53,Proveedor internacional
CO000308,20241211,PR0058,A006,EQ0017,Repuestos,57120.61,65298.53,62569.19,Contratista
CO000309,20241101,PR0070,A005,EQ0033,Repuestos,38930.64,41671.48,21202.97,Proveedor internacional
CO000310,20240120,PR0067,A002,EQ0012,Servicios,67360.27,48017.5,20375.38,Contratista
CO000311,20240226,PR0008,A001,EQ0011,Servicios,59870.23,55022.75,34395.82,Contratista
CO000312,20240526,PR0070,A005,EQ0020,Materiales,18534.11,12919.83,5169.06,Interno
CO000313,20240119,PR0078,A004,EQ0021,Contratista,51241.87,59530.39,14085.27,Proveedor internacional
CO000314,20240126,PR0064,A006,EQ0013,Materiales,10106.96,9797.1,2453.61,Proveedor local
CO000315,20240103,PR0025,A005,EQ0014,Mano de obra,63865.44,61634.26,38880.77,Proveedor local
CO000316,20241125,PR0013,A005,EQ0013,Servicios,24842.66,21834.35,15231.19,Proveedor local
CO000317,20240630,PR0061,A006,EQ0019,Energía,33942.51,40421.04,29193.32,Contratista
CO000318,20241012,PR0066,A006,EQ0028,Contratista,2419.3,2431.14,1668.69,Contratista
CO000319,20241026,PR0010,A001,EQ0012,Energía,60866.13,59060.62,59292.45,Proveedor local
CO000320,20240301,PR0021,A004,EQ0028,Repuestos,66412.96,66989.44,65457.02,Contratista
CO000321,20240902,PR0004,A001,EQ0014,Servicios,33464.6,34166.05,11840.72,Proveedor local
CO000322,20240814,PR0045,A002,EQ0008,Contratista,13965.44,13505.81,3311.79,Proveedor internacional
CO000323,20241228,PR0065,A002,EQ0011,Mano de obra,48871.76,58189.54,40841.93,Interno
CO000324,20241115,PR0072,A004,EQ0033,Servicios,21490.28,25552.24,4491.12,Interno
CO000325,20240811,PR0020,A004,EQ0012,Mano de obra,67240.4,67487.29,37284.02,Interno
CO000326,20240904,PR0014,A001,EQ0026,Mano de obra,22469.75,19418.71,5586.02,Proveedor internacional
CO000327,20240705,PR0002,A006,EQ0024,Repuestos,40724.9,42393.29,24963.88,Proveedor internacional
CO000328,20240801,PR0069,A004,EQ0028,Repuestos,4411.7,3941.52,2667.81,Interno
CO000329,20240731,PR0040,A002,EQ0025,Repuestos,69296.78,84333.5,66606.26,Interno
CO000330,20241119,PR0076,A001,EQ0040,Materiales,40755.01,50536.36,31831.26,Contratista
CO000331,20241118,PR0073,A004,EQ0037,Contratista,68296.7,75397.82,38400.2,Proveedor local
CO000332,20240321,PR0068,A005,EQ0013,Contratista,21749.6,17465.83,14320.29,Proveedor internacional
CO000333,20240106,PR0078,A004,EQ0016,Repuestos,37374.07,34167.53,25945.75,Interno
CO000334,20240405,PR0023,A005,EQ0015,Servicios,2268.71,2170.49,915.52,Proveedor local
CO000335,20240619,PR0049,A006,EQ0027,Materiales,54186.69,46291.23,48651.97,Proveedor local
CO000336,20240321,PR0039,A002,EQ0020,Servicios,12488.51,11743.53,7748.91,Contratista
CO000337,20240530,PR0063,A005,EQ0039,Materiales,30347.69,31138.72,23490.93,Proveedor internacional
CO000338,20240607,PR0021,A004,EQ0029,Energía,47232.48,50690.49,10800.32,Interno
CO000339,20241214,PR0018,A001,EQ0019,Repuestos,6666.4,7965.91,1998.53,Interno
CO000340,20240609,PR0053,A001,EQ0013,Materiales,55070.15,54268.86,40234.1,Proveedor internacional
CO000341,20240309,PR0045,A002,EQ0032,Mano de obra,56599.88,53255.93,49231.22,Interno
CO000342,20240529,PR0018,A001,EQ0034,Energía,37659.44,29481.94,18404.88,Interno
CO000343,20240110,PR0073,A004,EQ0039,Mano de obra,42742.33,44646.23,44928.85,Contratista
CO000344,20240111,PR0071,A004,EQ0022,Contratista,7500.86,6874.96,7233.63,Interno
CO000345,20240819,PR0064,A006,EQ0032,Servicios,31968.02,30550.93,21483.82,Proveedor internacional
CO000346,20240402,PR0017,A005,EQ0036,Repuestos,59039.01,53049.69,45808.96,Proveedor internacional
CO000347,20240816,PR0013,A005,EQ0004,Repuestos,7162.61,6468.42,5256.28,Contratista
CO000348,20240114,PR0028,A004,EQ0006,Energía,69220.9,76418.22,32886.36,Proveedor internacional
CO000349,20240426,PR0024,A003,EQ0008,Energía,34528.29,41172.83,8851.53,Interno
CO000350,20240728,PR0028,A004,EQ0010,Energía,1882.68,2332.82,1739.81,Proveedor internacional
CO000351,20240716,PR0051,A006,EQ0012,Mano de obra,24453.42,19814.51,15026.66,Proveedor internacional
CO000352,20240805,PR0018,A001,EQ0001,Mano de obra,35542.41,42269.42,34037.92,Proveedor local
CO000353,20240806,PR0037,A006,EQ0028,Contratista,67170.17,61145.33,36075.94,Proveedor local
CO000354,20240427,PR0048,A003,EQ0025,Servicios,49661.02,71248.76,10570.64,Proveedor local
CO000355,20240509,PR0022,A005,EQ0027,Contratista,41091.48,43898.96,12911.97,Proveedor internacional
CO000356,20240529,PR0074,A005,EQ0032,Energía,67689.63,78077.77,23116.54,Proveedor local
CO000357,20240602,PR0017,A005,EQ0006,Repuestos,21353.4,24765.08,18318.61,Proveedor internacional
CO000358,20241014,PR0030,A006,EQ0014,Mano de obra,27199.47,31460.74,6224.93,Contratista
CO000359,20240221,PR0047,A001,EQ0018,Mano de obra,54006.76,51629.38,50625.45,Interno
CO000360,20240724,PR0066,A006,EQ0011,Servicios,42019.37,53756.19,34523.5,Proveedor internacional
CO000361,20241009,PR0077,A005,EQ0017,Repuestos,16110.6,17523.31,7910.39,Proveedor local
CO000362,20240504,PR0074,A005,EQ0019,Repuestos,52823.51,27387.83,35379.71,Interno
CO000363,20240522,PR0002,A006,EQ0028,Energía,19437.54,19414.13,20194.73,Proveedor local
CO000364,20240905,PR0058,A006,EQ0009,Mano de obra,39562.62,36893.9,10395.8,Contratista
CO000365,20240824,PR0017,A005,EQ0011,Materiales,60080.47,56681.08,31663.36,Interno
CO000366,20240721,PR0046,A001,EQ0012,Materiales,19982.19,21888.6,11028.2,Interno
CO000367,20240605,PR0023,A005,EQ0010,Repuestos,53520.39,55804.79,57098.21,Proveedor internacional
CO000368,20240117,PR0046,A001,EQ0034,Contratista,60432.07,53505.7,65127.92,Proveedor internacional
CO000369,20240229,PR0029,A005,EQ0024,Contratista,22883.24,28239.85,21904.31,Proveedor local
CO000370,20240627,PR0041,A004,EQ0033,Repuestos,14566.02,11477.79,7920.96,Proveedor internacional
CO000371,20240913,PR0052,A001,EQ0004,Servicios,60737.3,47203.64,60765.17,Proveedor internacional
CO000372,20240315,PR0023,A005,EQ0029,Repuestos,33181.72,27203.33,21092.26,Interno
CO000373,20240601,PR0017,A005,EQ0027,Materiales,22483.49,23937.86,17529.28,Proveedor internacional
CO000374,20240331,PR0056,A001,EQ0032,Servicios,1716.32,1806.23,1776.58,Contratista
CO000375,20240308,PR0066,A006,EQ0018,Mano de obra,14386.45,12424.51,6089.34,Proveedor local
CO000376,20241125,PR0006,A002,EQ0030,Contratista,36376.84,32679.88,35456.57,Contratista
CO000377,20241207,PR0069,A004,EQ0022,Energía,58199.18,57788.61,32552.05,Interno
CO000378,20241226,PR0034,A001,EQ0033,Contratista,35658.7,29334.29,35092.2,Interno
CO000379,20241122,PR0074,A005,EQ0033,Repuestos,20076.14,22513.05,13924.38,Interno
CO000380,20240527,PR0069,A004,EQ0034,Repuestos,65110.3,81010.52,27514.0,Proveedor local
CO000381,20240923,PR0018,A001,EQ0008,Mano de obra,26477.54,25556.04,23537.76,Proveedor local
CO000382,20240413,PR0061,A006,EQ0029,Materiales,12238.6,12839.27,3716.08,Contratista
CO000383,20240729,PR0054,A006,EQ0009,Mano de obra,66228.83,66955.85,21791.35,Contratista
CO000384,20240402,PR0030,A006,EQ0020,Repuestos,28353.77,34376.66,9451.72,Proveedor internacional
CO000385,20240816,PR0026,A002,EQ0037,Contratista,34286.29,44715.23,32788.02,Contratista
CO000386,20240603,PR0012,A001,EQ0006,Repuestos,58257.82,54553.39,57333.08,Contratista
CO000387,20240511,PR0057,A003,EQ0030,Contratista,20854.13,26972.75,14917.9,Proveedor local
CO000388,20240201,PR0062,A006,EQ0013,Materiales,37481.7,42390.06,16920.62,Proveedor local
CO000389,20240406,PR0014,A001,EQ0011,Contratista,60773.73,63741.77,33716.53,Proveedor local
CO000390,20240610,PR0025,A005,EQ0003,Materiales,18671.71,15829.29,6819.72,Interno
CO000391,20240804,PR0018,A001,EQ0029,Mano de obra,62706.16,44157.75,12756.5,Proveedor internacional
CO000392,20241101,PR0009,A003,EQ0034,Repuestos,14212.14,16551.95,13582.14,Contratista
CO000393,20240927,PR0042,A004,EQ0019,Contratista,59953.25,62718.22,22492.52,Contratista
CO000394,20240718,PR0074,A005,EQ0008,Materiales,28149.42,26196.15,7633.69,Proveedor local
CO000395,20240630,PR0072,A004,EQ0025,Servicios,38822.55,32024.83,12369.87,Proveedor internacional
CO000396,20240620,PR0079,A002,EQ0040,Repuestos,39046.87,35174.17,40353.19,Contratista
CO000397,20241123,PR0060,A001,EQ0032,Energía,15138.85,19477.5,7976.75,Proveedor internacional
CO000398,20241102,PR0010,A001,EQ0031,Servicios,12936.64,10518.81,10133.0,Interno
CO000399,20240522,PR0014,A001,EQ0002,Servicios,50087.82,47248.21,11427.92,Interno
CO000400,20240725,PR0006,A002,EQ0036,Mano de obra,57953.86,52801.19,39188.66,Contratista
CO000401,20240517,PR0040,A002,EQ0025,Contratista,10449.15,13653.53,9111.7,Contratista
CO000402,20240726,PR0012,A001,EQ0026,Energía,52856.34,40069.22,13691.22,Contratista
CO000403,20240604,PR0041,A004,EQ0014,Mano de obra,23556.96,20448.23,11049.03,Proveedor internacional
CO000404,20241107,PR0025,A005,EQ0036,Contratista,42015.6,42185.48,20579.96,Contratista
CO000405,20240914,PR0072,A004,EQ0021,Contratista,37889.72,38675.61,37835.09,Proveedor local
CO000406,20240304,PR0057,A003,EQ0010,Materiales,52293.29,67320.05,41763.75,Proveedor internacional
CO000407,20240111,PR0071,A004,EQ0015,Contratista,38392.82,44412.8,37579.9,Interno
CO000408,20241217,PR0077,A005,EQ0009,Contratista,7445.75,6561.54,4005.73,Proveedor local
CO000409,20240509,PR0060,A001,EQ0038,Contratista,20264.88,21157.44,14834.24,Interno
CO000410,20240225,PR0002,A006,EQ0033,Materiales,28456.66,27494.72,18951.23,Proveedor internacional
CO000411,20240928,PR0043,A006,EQ0024,Servicios,40469.48,37258.61,18150.29,Proveedor local
CO000412,20240622,PR0056,A001,EQ0031,Contratista,12695.53,14682.18,7365.67,Proveedor internacional
CO000413,20240722,PR0060,A001,EQ0034,Servicios,24282.77,25123.15,10210.36,Contratista
CO000414,20240821,PR0059,A005,EQ0014,Servicios,5361.8,6697.04,1150.51,Contratista
CO000415,20240423,PR0054,A006,EQ0011,Mano de obra,23256.83,24886.31,24916.25,Proveedor internacional
CO000416,20240726,PR0012,A001,EQ0037,Servicios,36341.79,41512.01,38604.72,Contratista
CO000417,20240828,PR0063,A005,EQ0015,Servicios,65615.11,36721.36,61795.81,Proveedor local
CO000418,20240812,PR0079,A002,EQ0002,Servicios,13264.12,13375.49,4736.77,Proveedor internacional
CO000419,20241125,PR0071,A004,EQ0032,Mano de obra,2905.77,3089.86,633.89,Interno
CO000420,20240523,PR0054,A006,EQ0009,Materiales,27026.39,29137.86,10171.61,Interno
CO000421,20240703,PR0051,A006,EQ0010,Energía,42923.62,53298.29,42254.29,Interno
CO000422,20241001,PR0071,A004,EQ0029,Materiales,42926.6,46937.5,14503.81,Proveedor local
CO000423,20240927,PR0033,A004,EQ0040,Contratista,24843.24,19889.31,10189.88,Proveedor internacional
CO000424,20241230,PR0002,A006,EQ0004,Materiales,3594.94,3885.61,2955.51,Proveedor local
CO000425,20240313,PR0029,A005,EQ0027,Contratista,64404.88,72692.61,40555.06,Contratista
CO000426,20241202,PR0040,A002,EQ0014,Energía,35623.0,31960.02,28092.44,Interno
CO000427,20240622,PR0046,A001,EQ0036,Servicios,54580.36,50703.64,38574.99,Proveedor local
CO000428,20240319,PR0061,A006,EQ0036,Contratista,28386.25,31816.82,20302.63,Proveedor local
CO000429,20240416,PR0060,A001,EQ0005,Servicios,58368.72,58110.88,57520.01,Interno
CO000430,20240508,PR0004,A001,EQ0002,Materiales,55143.47,64532.22,21835.7,Proveedor internacional
CO000431,20241229,PR0016,A002,EQ0017,Energía,7575.11,7764.92,2464.11,Proveedor local
CO000432,20240210,PR0011,A004,EQ0003,Servicios,4537.35,2932.29,2560.91,Interno
CO000433,20240321,PR0065,A002,EQ0014,Contratista,11315.7,11370.73,7707.75,Proveedor internacional
CO000434,20240918,PR0012,A001,EQ0007,Energía,57776.06,53847.02,37056.82,Interno
CO000435,20241212,PR0038,A002,EQ0039,Materiales,19596.99,21444.29,13440.91,Contratista
CO000436,20240129,PR0037,A006,EQ0029,Servicios,28309.14,30107.21,18048.85,Proveedor local
CO000437,20240529,PR0036,A002,EQ0006,Mano de obra,40908.28,34568.83,27248.39,Proveedor local
CO000438,20240529,PR0006,A002,EQ0025,Mano de obra,45979.65,47248.67,47760.34,Interno
CO000439,20240701,PR0024,A003,EQ0030,Mano de obra,30418.72,35712.84,7449.35,Contratista
CO000440,20241006,PR0010,A001,EQ0033,Materiales,31992.4,34134.09,33511.61,Interno
CO000441,20240710,PR0020,A004,EQ0026,Repuestos,23641.03,27239.96,17222.29,Proveedor internacional
CO000442,20240220,PR0033,A004,EQ0024,Servicios,7488.18,6232.66,1819.99,Proveedor internacional
CO000443,20240329,PR0060,A001,EQ0035,Servicios,11233.79,10907.34,2787.23,Interno
CO000444,20240927,PR0025,A005,EQ0011,Servicios,62403.05,39903.35,44578.65,Interno
CO000445,20240328,PR0065,A002,EQ0040,Contratista,68264.7,80874.9,55988.57,Interno
CO000446,20240630,PR0054,A006,EQ0009,Repuestos,57956.34,58852.02,38729.48,Contratista
CO000447,20240517,PR0040,A002,EQ0033,Contratista,22100.05,21704.79,13347.94,Proveedor internacional
CO000448,20240609,PR0035,A003,EQ0039,Energía,13306.13,15837.26,5979.1,Interno
CO000449,20240929,PR0069,A004,EQ0011,Contratista,36134.18,38910.71,26953.41,Contratista
CO000450,20240330,PR0029,A005,EQ0027,Contratista,7528.12,8781.61,7587.07,Contratista
CO000451,20240913,PR0016,A002,EQ0034,Energía,64132.48,61144.59,37207.87,Proveedor internacional
CO000452,20241005,PR0075,A005,EQ0012,Servicios,53992.24,57529.85,44604.24,Proveedor internacional
CO000453,20241231,PR0073,A004,EQ0022,Contratista,68179.39,72519.55,14701.82,Contratista
CO000454,20240614,PR0026,A002,EQ0033,Repuestos,60057.77,38932.14,36331.34,Proveedor local
CO000455,20240202,PR0010,A001,EQ0027,Servicios,29207.95,25899.23,25865.05,Interno
CO000456,20240901,PR0057,A003,EQ0033,Mano de obra,22680.88,28207.59,21721.92,Proveedor internacional
CO000457,20241004,PR0020,A004,EQ0012,Servicios,58560.71,70121.55,40018.0,Proveedor local
CO000458,20240112,PR0076,A001,EQ0021,Mano de obra,41565.01,50603.38,29505.46,Proveedor internacional
CO000459,20240312,PR0062,A006,EQ0033,Servicios,61629.69,49553.54,20004.66,Interno
CO000460,20240505,PR0062,A006,EQ0010,Repuestos,23438.69,27186.69,10921.03,Proveedor local
CO000461,20240706,PR0078,A004,EQ0018,Repuestos,38706.15,45104.46,30990.39,Proveedor local
CO000462,20240707,PR0080,A004,EQ0022,Materiales,32901.26,35073.96,29287.97,Proveedor local
CO000463,20240312,PR0018,A001,EQ0033,Materiales,13643.69,9234.4,3734.61,Proveedor internacional
CO000464,20240314,PR0039,A002,EQ0031,Energía,38334.09,35039.63,40820.05,Proveedor local
CO000465,20241208,PR0058,A006,EQ0018,Energía,6754.83,6871.89,7148.03,Contratista
CO000466,20240920,PR0075,A005,EQ0039,Materiales,26874.8,25860.32,9912.42,Proveedor internacional
CO000467,20240704,PR0056,A001,EQ0025,Contratista,37806.61,24688.64,9099.42,Proveedor local
CO000468,20240501,PR0039,A002,EQ0025,Contratista,11021.61,10560.85,5587.22,Proveedor local
CO000469,20240620,PR0033,A004,EQ0005,Materiales,53001.84,45109.52,56331.72,Proveedor local
CO000470,20241219,PR0039,A002,EQ0010,Materiales,14166.02,15505.18,8481.36,Proveedor local
CO000471,20240422,PR0040,A002,EQ0004,Materiales,51269.52,55206.44,24728.49,Proveedor internacional
CO000472,20240430,PR0044,A003,EQ0001,Energía,2652.93,3547.45,2666.77,Contratista
CO000473,20240613,PR0054,A006,EQ0039,Contratista,48532.79,45664.5,15571.49,Proveedor internacional
CO000474,20240309,PR0014,A001,EQ0012,Servicios,28628.7,28721.61,29973.72,Contratista
CO000475,20240210,PR0012,A001,EQ0030,Repuestos,55517.62,54772.26,51525.81,Interno
CO000476,20241122,PR0034,A001,EQ0021,Mano de obra,39775.67,45590.12,21686.5,Interno
CO000477,20240907,PR0040,A002,EQ0007,Materiales,27222.94,24899.94,24735.67,Proveedor internacional
CO000478,20240503,PR0019,A003,EQ0033,Servicios,46802.33,61150.69,41209.71,Contratista
CO000479,20240727,PR0055,A001,EQ0024,Servicios,27765.56,32037.15,20043.32,Proveedor internacional
CO000480,20240630,PR0049,A006,EQ0031,Contratista,25577.86,28937.21,23104.54,Proveedor local
CO000481,20240206,PR0066,A006,EQ0032,Mano de obra,30368.29,32632.23,19741.97,Proveedor internacional
CO000482,20241003,PR0029,A005,EQ0033,Servicios,50017.48,62656.68,47925.36,Interno
CO000483,20240207,PR0044,A003,EQ0024,Mano de obra,43430.93,63246.73,39694.01,Contratista
CO000484,20240727,PR0053,A001,EQ0007,Servicios,64239.27,76888.25,65247.65,Interno
CO000485,20240417,PR0015,A002,EQ0018,Materiales,1025.73,903.08,941.4,Contratista
CO000486,20240608,PR0070,A005,EQ0030,Servicios,12105.76,13715.53,12455.03,Proveedor local
CO000487,20240622,PR0008,A001,EQ0034,Mano de obra,35087.38,35706.23,12643.95,Contratista
CO000488,20240608,PR0077,A005,EQ0021,Servicios,47205.94,42958.9,21222.89,Proveedor internacional
CO000489,20240322,PR0054,A006,EQ0003,Energía,7184.89,6332.91,4362.82,Contratista
CO000490,20240131,PR0010,A001,EQ0040,Repuestos,21300.08,22217.77,8914.85,Proveedor internacional
CO000491,20240218,PR0076,A001,EQ0026,Mano de obra,69211.43,78257.01,69698.17,Proveedor internacional
CO000492,20240923,PR0073,A004,EQ0023,Contratista,23607.5,28817.47,8540.92,Proveedor internacional
CO000493,20240205,PR0035,A003,EQ0019,Mano de obra,27228.31,41691.44,16690.98,Interno
CO000494,20240704,PR0042,A004,EQ0018,Materiales,17476.22,19081.04,11699.85,Contratista
CO000495,20240421,PR0021,A004,EQ0026,Mano de obra,2203.29,2130.72,2171.9,Proveedor local
CO000496,20240911,PR0058,A006,EQ0026,Mano de obra,20692.26,21409.12,8964.5,Proveedor local
CO000497,20240818,PR0028,A004,EQ0012,Materiales,12112.96,9215.74,12992.84,Contratista
CO000498,20240308,PR0019,A003,EQ0016,Energía,27290.68,39714.64,12629.06,Interno
CO000499,20240905,PR0010,A001,EQ0007,Energía,17038.42,18215.34,5907.1,Interno
CO000500,20240828,PR0019,A003,EQ0013,Mano de obra,28866.24,40331.04,12361.21,Contratista
CO000501,20240413,PR0064,A006,EQ0039,Repuestos,19592.37,19467.92,19454.65,Contratista
CO000502,20241104,PR0008,A001,EQ0011,Mano de obra,64176.95,76409.3,21638.59,Contratista
CO000503,20240610,PR0014,A001,EQ0035,Contratista,21105.63,19503.71,4827.46,Interno
CO000504,20240113,PR0020,A004,EQ0018,Servicios,14014.12,17819.31,6480.58,Proveedor local
CO000505,20240818,PR0035,A003,EQ0037,Mano de obra,53580.23,61829.98,36975.56,Proveedor internacional
