EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0000331,20240713,A004,EQ0019,L008,7424.53,872.81,17.64,3587,Día
EN0000332,20241028,A004,EQ0046,L008,4260.36,600.92,21.13,4160,Tarde
EN0000333,20240913,A010,EQ0014,L002,1534.03,273.32,12.89,850,Tarde
EN0000334,20240117,A005,EQ0006,L008,862.27,137.37,6.43,3243,Noche
EN0000335,20240418,A017,EQ0005,L009,2471.98,240.53,6.67,1528,Noche
EN0000336,20240504,A010,EQ0055,L002,7753.29,793.43,20.15,1259,Tarde
EN0000337,20241226,A010,EQ0034,L002,1409.74,211.75,6.23,1562,Noche
EN0000338,20240807,A005,EQ0058,L008,1666.71,153.47,15.18,148,Día
EN0000339,20240619,A005,EQ0049,L008,1966.8,269.77,12.62,453,Noche
EN0000340,20241208,A010,EQ0023,L002,5069.09,742.47,10.14,3878,Día
EN0000341,20240805,A009,EQ0059,L004,9581.19,1012.96,20.45,3254,Día
EN0000342,20240925,A005,EQ0049,L008,1767.39,317.67,5.9,2983,Día
EN0000343,20240715,A017,EQ0013,L009,2143.87,371.85,15.4,565,Tarde
EN0000344,20240528,A017,EQ0010,L009,5040.23,681.66,11.49,3458,Día
EN0000345,20241009,A017,EQ0005,L009,1726.63,284.65,5.7,1543,Tarde
EN0000346,20240513,A017,EQ0004,L009,5258.68,787.56,19.18,2108,Noche
EN0000347,20241208,A017,EQ0027,L009,4136.84,500.58,11.82,1161,Tarde
EN0000348,20240501,A004,EQ0026,L008,3519.93,384.58,9.36,3819,Tarde
EN0000349,20241106,A017,EQ0024,L009,3890.38,374.06,19.44,1888,Noche
EN0000350,20240128,A017,EQ0004,L009,2532.15,378.44,7.37,2988,Día
EN0000351,20240707,A017,EQ0037,L009,3386.42,496.56,22.73,830,Tarde
EN0000352,20240625,A017,EQ0004,L009,4599.98,759.99,8.86,3258,Noche
EN0000353,20241209,A004,EQ0035,L008,4198.44,567.59,13.42,3038,Día
EN0000354,20240516,A017,EQ0008,L009,3290.45,444.39,10.17,1936,Día
EN0000355,20240602,A004,EQ0035,L008,8450.53,1351.22,16.49,2744,Noche
EN0000356,20240123,A009,EQ0018,L004,7025.64,775.39,22.22,1086,Día
EN0000357,20240128,A005,EQ0058,L008,3138.48,540.99,10.0,3563,Tarde
EN0000358,20240724,A004,EQ0009,L008,3430.47,371.49,9.23,2711,Noche
EN0000359,20240218,A005,EQ0049,L008,5044.8,839.76,14.94,1351,Noche
EN0000360,20240502,A004,EQ0035,L008,2874.87,454.49,8.57,3830,Tarde
EN0000361,20241214,A006,EQ0030,L015,386.39,39.91,4.51,906,Tarde
EN0000362,20240416,A004,EQ0050,L008,7638.99,1184.51,19.77,3476,Noche
EN0000363,20241210,A013,EQ0012,L013,5472.47,527.8,18.73,322,Tarde
EN0000364,20240602,A010,EQ0052,L002,2040.16,296.01,18.6,2451,Día
EN0000365,20241130,A006,EQ0051,L015,2543.25,331.73,16.79,3942,Noche
EN0000366,20240508,A004,EQ0053,L008,2271.39,372.02,21.74,3953,Tarde
EN0000367,20241002,A017,EQ0004,L009,3442.22,589.31,15.67,446,Noche
EN0000368,20240224,A010,EQ0033,L002,3041.0,374.84,16.21,152,Tarde
EN0000369,20240905,A010,EQ0023,L002,10117.39,1768.29,20.04,3432,Día
EN0000370,20240502,A004,EQ0015,L008,9101.34,1513.62,21.29,3502,Noche
EN0000371,20241102,A013,EQ0020,L013,4241.55,680.17,20.75,3075,Día
EN0000372,20240615,A010,EQ0034,L002,7735.37,778.79,17.5,1896,Noche
EN0000373,20240611,A004,EQ0003,L008,2516.8,329.79,6.61,544,Tarde
EN0000374,20240826,A004,EQ0038,L008,3305.69,536.83,12.16,444,Tarde
EN0000375,20240719,A005,EQ0021,L008,6189.63,795.52,13.01,673,Noche
EN0000376,20240721,A012,EQ0044,L017,1628.16,271.85,17.11,232,Noche
EN0000377,20241124,A017,EQ0013,L009,6080.55,1042.44,18.17,1662,Tarde
EN0000378,20240928,A012,EQ0043,L017,5784.15,839.11,15.3,2016,Día
EN0000379,20240121,A008,EQ0039,L012,2361.89,220.39,5.36,2999,Tarde
EN0000380,20241215,A013,EQ0012,L013,2438.5,321.57,6.98,2664,Día
EN0000381,20240725,A009,EQ0018,L004,1540.87,174.02,4.92,1478,Noche
EN0000382,20240126,A017,EQ0016,L009,6635.5,911.68,22.25,159,Tarde
EN0000383,20240519,A005,EQ0056,L008,1768.52,239.05,6.53,2772,Día
EN0000384,20240108,A008,EQ0040,L012,4308.41,693.66,12.43,1046,Noche
EN0000385,20240722,A012,EQ0044,L017,1146.88,108.18,6.57,3768,Tarde
EN0000386,20240818,A005,EQ0006,L008,4136.6,376.64,12.43,568,Noche
EN0000387,20241216,A017,EQ0008,L009,1198.06,190.01,4.44,3473,Tarde
EN0000388,20240904,A017,EQ0060,L009,5798.98,995.82,14.83,1888,Tarde
EN0000389,20241014,A004,EQ0047,L008,6342.86,699.89,16.41,2103,Noche
EN0000390,20241022,A004,EQ0048,L008,8816.33,1066.51,18.76,2625,Día
EN0000391,20240623,A005,EQ0056,L008,784.43,124.71,4.09,3223,Tarde
EN0000392,20240523,A006,EQ0051,L015,4906.2,666.02,22.81,727,Noche
EN0000393,20240906,A004,EQ0003,L008,3752.3,543.54,10.5,369,Día
EN0000394,20240127,A004,EQ0019,L008,618.19,57.22,4.18,3658,Día
EN0000395,20240725,A004,EQ0025,L008,6616.27,1115.98,17.56,4116,Noche
EN0000396,20240304,A017,EQ0010,L009,6250.63,651.98,20.15,1343,Día
EN0000397,20240313,A005,EQ0054,L008,1569.79,245.35,13.27,1030,Día
EN0000398,20241117,A005,EQ0056,L008,7132.37,683.66,19.93,1861,Noche
EN0000399,20240615,A017,EQ0010,L009,1380.97,247.99,4.52,2534,Tarde
EN0000400,20240720,A004,EQ0046,L008,1570.75,269.04,7.86,2403,Tarde
EN0000401,20240210,A005,EQ0049,L008,3218.63,548.26,13.18,227,Noche
EN0000402,20240409,A004,EQ0002,L008,3442.67,318.35,13.22,865,Noche
EN0000403,20240616,A017,EQ0008,L009,8873.56,1001.72,17.84,1985,Tarde
EN0000404,20241127,A017,EQ0057,L009,6453.11,1154.68,13.31,1426,Día
EN0000405,20240609,A017,EQ0016,L009,3166.22,464.05,23.54,1479,Noche
EN0000406,20240818,A005,EQ0049,L008,3102.67,318.4,10.76,3865,Día
EN0000407,20240912,A008,EQ0040,L012,884.82,123.97,5.07,2197,Tarde
EN0000408,20240313,A010,EQ0033,L002,3889.14,675.15,19.46,3708,Día
EN0000409,20240408,A004,EQ0002,L008,4933.72,855.64,14.2,1627,Noche
EN0000410,20240713,A004,EQ0035,L008,1012.23,110.43,11.14,983,Día
EN0000411,20240523,A004,EQ0048,L008,8568.57,1090.73,18.96,343,Tarde
EN0000412,20241025,A004,EQ0017,L008,1479.95,173.32,4.75,4178,Día
EN0000413,20240530,A005,EQ0041,L008,8476.82,803.55,20.03,3236,Noche
EN0000414,20240613,A004,EQ0025,L008,837.02,146.24,5.63,1366,Noche
EN0000415,20240303,A017,EQ0057,L009,3646.2,551.98,9.2,2054,Tarde
EN0000416,20240914,A017,EQ0031,L009,7657.2,1190.01,14.96,3635,Noche
EN0000417,20240925,A017,EQ0001,L009,1752.44,176.89,5.34,1532,Día
EN0000418,20240618,A017,EQ0010,L009,6336.18,745.16,15.06,1812,Tarde
EN0000419,20240901,A013,EQ0012,L013,2157.72,300.21,5.26,1046,Tarde
EN0000420,20241222,A004,EQ0022,L008,1893.36,236.83,5.8,1877,Día
EN0000421,20240526,A004,EQ0026,L008,1733.7,302.99,4.29,2105,Tarde
EN0000422,20240107,A017,EQ0031,L009,2341.34,373.66,8.15,2705,Noche
EN0000423,20240227,A012,EQ0044,L017,6899.81,858.52,17.71,3267,Día
EN0000424,20240823,A012,EQ0044,L017,936.38,152.09,7.35,403,Tarde
EN0000425,20241015,A006,EQ0030,L015,1783.35,262.32,5.59,2057,Tarde
EN0000426,20240716,A010,EQ0033,L002,7789.74,1357.65,23.66,2762,Tarde
EN0000427,20240910,A004,EQ0007,L008,6542.64,844.93,23.3,2531,Noche
EN0000428,20240105,A004,EQ0048,L008,1191.91,177.21,8.73,1616,Tarde
EN0000429,20240831,A017,EQ0004,L009,1669.52,288.7,6.22,1798,Día
EN0000430,20240821,A009,EQ0059,L004,10740.67,1824.19,20.87,479,Tarde
EN0000431,20241212,A005,EQ0021,L008,3659.26,553.78,16.65,1220,Noche
EN0000432,20240524,A005,EQ0028,L008,2277.81,394.78,4.4,2761,Tarde
EN0000433,20241021,A017,EQ0010,L009,8117.31,1194.32,19.5,670,Noche
EN0000434,20240329,A013,EQ0020,L013,4506.06,487.58,19.92,3795,Tarde
EN0000435,20241124,A008,EQ0011,L012,1461.33,141.11,4.07,1358,Noche
EN0000436,20240721,A005,EQ0021,L008,1828.34,182.69,10.96,2063,Día
EN0000437,20241005,A009,EQ0018,L004,1461.87,155.62,11.29,4197,Día
EN0000438,20240711,A012,EQ0044,L017,2357.38,356.21,5.49,2258,Tarde
EN0000439,20240929,A004,EQ0035,L008,5752.99,640.68,13.82,4158,Noche
EN0000440,20241023,A004,EQ0046,L008,2009.0,190.08,7.01,2070,Noche
EN0000441,20241004,A004,EQ0048,L008,1677.88,165.47,4.29,2619,Día
EN0000442,20241226,A004,EQ0053,L008,1364.29,196.44,4.67,1495,Noche
EN0000443,20241212,A017,EQ0013,L009,6161.99,861.67,16.98,2729,Noche
EN0000444,20241018,A004,EQ0022,L008,2444.47,295.65,20.53,3823,Día
EN0000445,20240711,A004,EQ0026,L008,2240.87,379.85,6.48,2112,Tarde
EN0000446,20240203,A004,EQ0026,L008,3753.37,468.82,7.52,4176,Día
EN0000447,20240530,A012,EQ0044,L017,1574.09,261.2,15.32,3691,Noche
EN0000448,20240809,A004,EQ0003,L008,5511.82,974.31,11.66,2306,Noche
EN0000449,20241217,A010,EQ0052,L002,2627.25,423.23,10.95,1013,Tarde
EN0000450,20240425,A010,EQ0034,L002,3076.78,544.5,13.12,325,Tarde
EN0000451,20241220,A017,EQ0013,L009,5630.55,795.7,14.6,596,Noche
EN0000452,20240731,A005,EQ0021,L008,9492.66,1624.75,19.98,2419,Día
EN0000453,20241115,A006,EQ0051,L015,3001.66,299.86,20.06,2012,Tarde
EN0000454,20240916,A004,EQ0036,L008,4466.03,565.3,16.53,1953,Noche
EN0000455,20240729,A017,EQ0027,L009,956.6,148.88,7.41,724,Tarde
EN0000456,20241022,A005,EQ0054,L008,1346.61,204.8,7.22,1470,Día
EN0000457,20240817,A008,EQ0039,L012,7084.38,783.64,15.96,3025,Tarde
EN0000458,20241024,A017,EQ0010,L009,7488.01,1284.76,14.76,2912,Tarde
EN0000459,20240613,A005,EQ0028,L008,2141.25,252.08,9.32,4094,Tarde
EN0000460,20240114,A009,EQ0059,L004,1557.42,174.53,16.77,3109,Día
EN0000461,20240318,A017,EQ0045,L009,5555.75,947.2,13.54,2580,Noche
EN0000462,20240712,A008,EQ0040,L012,885.33,154.12,10.36,3773,Noche
EN0000463,20240207,A012,EQ0044,L017,3906.33,440.71,18.83,1974,Día
EN0000464,20240616,A017,EQ0027,L009,5906.79,898.07,17.63,4197,Noche
EN0000465,20240105,A008,EQ0032,L012,1480.15,226.8,14.8,4120,Tarde
EN0000466,20240705,A017,EQ0005,L009,8830.11,971.0,23.02,2802,Día
EN0000467,20240318,A005,EQ0058,L008,3812.17,517.95,17.16,516,Tarde
EN0000468,20240929,A017,EQ0010,L009,3873.11,683.5,23.56,977,Noche
EN0000469,20240716,A010,EQ0055,L002,1590.73,180.22,14.42,1490,Tarde
EN0000470,20241127,A010,EQ0055,L002,6488.2,1049.31,14.93,1701,Día
EN0000471,20241125,A005,EQ0021,L008,1727.93,311.02,11.47,2784,Tarde
EN0000472,20240524,A009,EQ0059,L004,2513.89,406.34,5.21,2144,Noche
EN0000473,20240601,A017,EQ0008,L009,2664.64,325.02,23.33,2239,Tarde
EN0000474,20240706,A005,EQ0006,L008,3395.37,366.19,15.55,2254,Día
EN0000475,20240822,A004,EQ0009,L008,5045.33,540.02,10.39,928,Tarde
EN0000476,20240828,A005,EQ0054,L008,1505.49,266.12,5.37,936,Noche
EN0000477,20240618,A017,EQ0016,L009,569.38,95.88,6.8,1926,Noche
EN0000478,20240710,A017,EQ0060,L009,2963.92,332.87,23.43,2665,Tarde
EN0000479,20240106,A008,EQ0040,L012,2952.66,388.71,11.42,147,Tarde
EN0000480,20240127,A004,EQ0017,L008,10145.46,1579.83,20.48,1046,Tarde
EN0000481,20240605,A013,EQ0012,L013,807.51,134.14,8.2,3308,Noche
EN0000482,20241208,A017,EQ0045,L009,2801.12,482.18,5.85,1219,Tarde
EN0000483,20240515,A010,EQ0034,L002,5502.13,925.71,20.49,3714,Día
EN0000484,20241229,A004,EQ0009,L008,5773.45,961.6,17.67,314,Día
EN0000485,20240425,A017,EQ0045,L009,6002.64,709.43,22.74,3900,Noche
EN0000486,20240119,A004,EQ0053,L008,5367.05,957.44,19.76,1708,Día
EN0000487,20240421,A017,EQ0013,L009,5160.39,663.67,14.39,2954,Noche
EN0000488,20240521,A008,EQ0032,L012,5933.47,917.62,17.36,2441,Tarde
EN0000489,20240225,A004,EQ0019,L008,7721.14,782.52,20.43,2967,Día
EN0000490,20240526,A010,EQ0014,L002,4015.12,368.19,23.2,3004,Noche
EN0000491,20240801,A004,EQ0003,L008,5044.77,524.51,10.99,3381,Día
EN0000492,20240313,A009,EQ0059,L004,8808.59,1180.97,20.56,379,Tarde
EN0000493,20241020,A004,EQ0007,L008,1103.72,104.92,9.83,1961,Día
EN0000494,20240303,A004,EQ0022,L008,3889.6,591.43,15.69,2431,Día
EN0000495,20241031,A010,EQ0023,L002,3305.59,480.12,16.41,3270,Tarde
EN0000496,20240213,A004,EQ0048,L008,544.75,70.97,4.04,3688,Día
EN0000497,20240408,A004,EQ0017,L008,6614.72,831.77,17.2,1976,Día
EN0000498,20240511,A010,EQ0055,L002,7061.88,1044.19,14.05,2644,Día
EN0000499,20240415,A017,EQ0013,L009,1461.37,135.65,11.14,3038,Tarde
EN0000500,20240828,A004,EQ0048,L008,2924.58,289.5,18.4,3818,Día
EN0000501,20240414,A013,EQ0020,L013,5556.28,521.63,17.37,3077,Noche
EN0000502,20240217,A004,EQ0009,L008,7787.9,1386.34,16.83,2650,Día
EN0000503,20240228,A004,EQ0007,L008,6147.15,1093.39,12.75,807,Día
EN0000504,20241124,A004,EQ0038,L008,1995.42,237.29,7.33,605,Tarde
EN0000505,20240816,A012,EQ0044,L017,3508.68,361.43,17.94,1668,Día
EN0000506,20241209,A004,EQ0038,L008,6688.22,960.49,23.25,1246,Día
EN0000507,20240223,A004,EQ0036,L008,8227.01,1196.18,19.49,172,Noche
EN0000508,20240907,A008,EQ0032,L012,1002.95,155.88,9.69,1020,Día
EN0000509,20240525,A017,EQ0016,L009,4993.09,633.42,11.54,3537,Día
EN0000510,20241114,A004,EQ0047,L008,1435.27,204.94,14.73,3281,Día
EN0000511,20240717,A004,EQ0009,L008,5995.55,717.14,22.34,1297,Día
EN0000512,20240229,A017,EQ0010,L009,10754.7,1002.65,21.0,1244,Noche
EN0000513,20240904,A004,EQ0003,L008,4268.14,450.74,9.08,1261,Tarde
EN0000514,20240731,A008,EQ0039,L012,1247.82,116.51,9.6,3813,Tarde
EN0000515,20241220,A005,EQ0041,L008,8871.29,868.95,21.18,2953,Día
EN0000516,20241020,A006,EQ0051,L015,1827.7,195.57,17.92,919,Tarde
EN0000517,20241026,A017,EQ0013,L009,9746.95,1020.12,20.13,3198,Día
EN0000518,20240516,A004,EQ0035,L008,1319.86,140.43,5.02,3755,Tarde
EN0000519,20240524,A004,EQ0026,L008,8255.31,1294.24,17.67,1644,Noche
EN0000520,20240809,A009,EQ0059,L004,3318.95,596.96,21.85,637,Día
EN0000521,20241030,A004,EQ0036,L008,6163.77,1092.33,14.87,558,Noche
EN0000522,20240328,A008,EQ0040,L012,2091.6,220.62,19.14,3827,Noche
EN0000523,20240412,A004,EQ0022,L008,2310.33,388.2,6.23,2168,Noche
EN0000524,20241223,A012,EQ0044,L017,8818.55,1421.66,20.39,900,Tarde
EN0000525,20240905,A004,EQ0003,L008,1410.66,172.84,5.06,2636,Día
EN0000526,20240625,A004,EQ0053,L008,6718.33,1042.79,14.42,2977,Día
EN0000527,20240316,A008,EQ0032,L012,3913.2,372.07,7.99,4129,Día
EN0000528,20240422,A004,EQ0035,L008,6087.87,636.64,23.98,127,Noche
EN0000529,20240608,A017,EQ0057,L009,7631.82,780.59,16.65,802,Día
EN0000530,20241028,A017,EQ0010,L009,6142.66,678.11,23.94,2684,Tarde
EN0000531,20240812,A017,EQ0008,L009,7677.81,1145.22,19.0,3882,Tarde
EN0000532,20240502,A008,EQ0039,L012,6530.23,914.24,13.73,1475,Día
EN0000533,20241024,A010,EQ0023,L002,8238.12,1075.08,22.21,2130,Día
EN0000534,20240828,A004,EQ0035,L008,1665.85,222.2,9.21,124,Día
EN0000535,20241206,A004,EQ0019,L008,2772.75,462.67,23.52,2868,Tarde
EN0000536,20240704,A004,EQ0025,L008,1189.29,123.4,6.99,360,Noche
EN0000537,20241224,A004,EQ0015,L008,2758.41,420.38,14.2,1581,Noche
EN0000538,20240921,A008,EQ0039,L012,8411.54,885.69,21.47,2722,Día
EN0000539,20241105,A004,EQ0038,L008,7425.52,1035.99,16.37,1738,Noche
EN0000540,20240624,A005,EQ0041,L008,2387.83,254.5,20.19,2379,Tarde
EN0000541,20240311,A010,EQ0023,L002,8097.22,1101.58,15.76,3001,Tarde
EN0000542,20240701,A017,EQ0027,L009,1597.09,149.89,13.7,516,Noche
EN0000543,20241107,A004,EQ0019,L008,6715.56,1004.1,20.01,2828,Tarde
EN0000544,20241017,A017,EQ0037,L009,3835.72,521.43,11.44,2596,Noche
EN0000545,20240802,A008,EQ0011,L012,12275.92,1171.7,17.92,993,Día
EN0000546,20240105,A017,EQ0005,L009,431.29,40.65,5.17,991,Día
EN0000547,20240516,A004,EQ0022,L008,2615.58,391.88,9.56,2791,Noche
EN0000548,20240218,A008,EQ0040,L012,2308.59,240.47,22.92,2552,Noche
EN0000549,20240420,A017,EQ0060,L009,3632.94,420.92,12.77,4035,Día
EN0000550,20241219,A010,EQ0014,L002,4882.56,819.96,16.88,659,Tarde
EN0000551,20240921,A004,EQ0053,L008,619.37,98.99,6.69,844,Día
EN0000552,20240203,A010,EQ0014,L002,1107.11,160.55,4.56,2564,Día
EN0000553,20240606,A005,EQ0006,L008,3456.9,595.67,11.91,2115,Día
EN0000554,20240730,A008,EQ0011,L012,3128.46,445.96,7.71,1053,Noche
EN0000555,20241111,A004,EQ0038,L008,4157.01,418.84,12.41,921,Noche
EN0000556,20240506,A010,EQ0023,L002,4260.12,574.58,11.61,1905,Noche
EN0000557,20241212,A004,EQ0029,L008,6473.61,647.99,15.83,1101,Noche
EN0000558,20241127,A004,EQ0017,L008,9336.88,1564.2,18.88,2069,Día
EN0000559,20241121,A005,EQ0041,L008,3007.13,537.0,11.67,994,Día
EN0000560,20240504,A010,EQ0033,L002,4750.84,630.78,16.28,1415,Tarde
EN0000561,20240618,A017,EQ0057,L009,2967.54,521.45,5.72,2372,Día
EN0000562,20240525,A006,EQ0030,L015,2027.05,360.04,8.74,3471,Día
EN0000563,20241119,A005,EQ0006,L008,7927.38,930.1,20.42,979,Noche
EN0000564,20240130,A005,EQ0049,L008,9522.06,1278.4,20.06,4070,Noche
EN0000565,20240807,A010,EQ0034,L002,1549.96,169.93,9.34,1897,Noche
EN0000566,20240108,A017,EQ0016,L009,3868.32,663.54,23.09,3372,Día
EN0000567,20240308,A017,EQ0005,L009,7148.85,1139.81,22.46,3478,Tarde
EN0000568,20240106,A009,EQ0018,L004,8569.35,1115.5,20.16,1969,Tarde
EN0000569,20240202,A010,EQ0023,L002,3198.41,532.66,9.71,3844,Día
EN0000570,20241225,A008,EQ0011,L012,901.34,133.82,9.93,1647,Noche
EN0000571,20240117,A005,EQ0028,L008,4462.63,430.33,14.98,2533,Día
EN0000572,20241129,A004,EQ0036,L008,2043.64,262.57,8.94,969,Noche
EN0000573,20240116,A005,EQ0006,L008,3687.4,448.93,16.13,1507,Día
EN0000574,20240725,A017,EQ0001,L009,1370.44,159.68,12.65,211,Día
EN0000575,20241026,A004,EQ0015,L008,5775.56,907.2,11.7,1881,Noche
EN0000576,20241021,A010,EQ0052,L002,7932.53,1349.01,18.5,3638,Noche
EN0000577,20240218,A004,EQ0035,L008,1461.53,191.28,15.01,924,Noche
EN0000578,20240822,A006,EQ0030,L015,2063.66,297.61,7.95,1246,Día
EN0000579,20241120,A010,EQ0014,L002,1233.7,115.89,9.58,880,Día
EN0000580,20240916,A004,EQ0036,L008,5070.02,505.78,17.07,4136,Tarde
EN0000581,20240417,A012,EQ0044,L017,767.95,106.02,4.41,459,Tarde
EN0000582,20240701,A017,EQ0016,L009,2426.47,311.78,23.51,2635,Noche
EN0000583,20241229,A008,EQ0040,L012,5829.64,680.34,13.05,671,Día
EN0000584,20240129,A017,EQ0008,L009,4406.55,661.6,21.37,1909,Noche
EN0000585,20240609,A006,EQ0030,L015,9167.73,912.9,20.84,1137,Día
EN0000586,20240422,A004,EQ0042,L008,3902.85,644.68,17.89,2081,Tarde
EN0000587,20240225,A010,EQ0034,L002,9539.41,1644.38,21.05,2276,Noche
EN0000588,20240610,A009,EQ0059,L004,1028.94,138.14,7.7,238,Tarde
EN0000589,20240324,A013,EQ0020,L013,5061.19,726.31,18.76,1245,Noche
EN0000590,20240808,A004,EQ0003,L008,5990.84,884.35,12.48,2809,Noche
EN0000591,20240319,A010,EQ0033,L002,4180.61,724.18,19.32,3510,Día
EN0000592,20240507,A009,EQ0059,L004,3080.69,331.65,21.55,483,Noche
EN0000593,20240229,A013,EQ0020,L013,3516.43,422.12,10.59,865,Tarde
EN0000594,20240622,A005,EQ0049,L008,2872.3,460.77,11.33,4106,Tarde
EN0000595,20241018,A010,EQ0055,L002,2069.32,235.97,16.33,4001,Noche
EN0000596,20240903,A008,EQ0011,L012,998.62,169.57,9.97,3256,Tarde
EN0000597,20240222,A005,EQ0006,L008,7957.37,1411.52,17.54,1344,Tarde
EN0000598,20240707,A004,EQ0019,L008,4205.85,691.93,9.7,1042,Noche
EN0000599,20240626,A017,EQ0013,L009,1879.32,314.79,13.58,2889,Día
EN0000600,20240504,A017,EQ0060,L009,11980.82,2046.88,23.71,3802,Día
EN0000601,20241027,A017,EQ0016,L009,2026.78,291.22,15.41,3732,Tarde
EN0000602,20240815,A005,EQ0054,L008,2303.16,295.35,14.86,2606,Día
EN0000603,20240808,A004,EQ0048,L008,6468.62,688.31,15.02,596,Noche
EN0000604,20240509,A005,EQ0056,L008,4624.92,724.58,16.08,1036,Día
EN0000605,20241001,A005,EQ0028,L008,3574.25,581.28,14.9,437,Día
EN0000606,20241019,A005,EQ0041,L008,1086.43,119.34,9.93,2865,Día
EN0000607,20240209,A010,EQ0034,L002,4088.79,502.57,9.9,1994,Tarde
EN0000608,20240918,A006,EQ0030,L015,4257.4,519.19,21.87,963,Día
EN0000609,20241030,A009,EQ0018,L004,4280.48,446.02,8.96,297,Día
EN0000610,20240603,A017,EQ0013,L009,870.76,115.79,8.69,2302,Día
EN0000611,20240806,A004,EQ0017,L008,1108.13,197.72,6.22,1948,Noche
EN0000612,20241204,A009,EQ0018,L004,6695.24,1113.31,19.59,2343,Noche
EN0000613,20240102,A008,EQ0039,L012,4915.27,479.65,15.75,3259,Noche
EN0000614,20240819,A017,EQ0005,L009,2503.59,315.95,6.61,1005,Noche
EN0000615,20241028,A004,EQ0042,L008,5201.0,893.94,16.71,3516,Tarde
EN0000616,20240403,A004,EQ0042,L008,3933.87,392.31,13.77,3336,Tarde
EN0000617,20240828,A008,EQ0032,L012,6331.78,574.63,13.45,1392,Día
EN0000618,20240724,A004,EQ0053,L008,1951.62,293.13,12.09,3292,Noche
EN0000619,20240106,A012,EQ0043,L017,9387.19,1464.15,22.71,2243,Noche
EN0000620,20240120,A017,EQ0037,L009,2249.94,336.59,6.09,2375,Tarde
EN0000621,20241014,A004,EQ0047,L008,1964.69,310.8,8.31,266,Tarde
EN0000622,20240611,A010,EQ0033,L002,494.36,67.35,4.69,1511,Noche
EN0000623,20241227,A004,EQ0007,L008,7863.21,900.58,22.85,1659,Tarde
EN0000624,20241031,A004,EQ0042,L008,3236.8,376.31,8.89,1729,Tarde
EN0000625,20240825,A004,EQ0015,L008,2649.68,305.66,5.16,275,Tarde
EN0000626,20240530,A017,EQ0004,L009,2395.78,301.22,22.03,856,Noche
EN0000627,20241105,A004,EQ0038,L008,2391.78,263.56,23.17,3071,Día
EN0000628,20240318,A009,EQ0018,L004,7770.39,930.0,19.34,2176,Noche
EN0000629,20241110,A004,EQ0053,L008,8721.78,1050.0,16.82,2689,Día
EN0000630,20240612,A017,EQ0024,L009,4235.67,649.52,9.24,2233,Día
EN0000631,20241230,A005,EQ0049,L008,4145.23,466.01,9.63,3668,Tarde
EN0000632,20240819,A006,EQ0051,L015,5740.48,995.99,11.99,447,Tarde
EN0000633,20240402,A004,EQ0035,L008,4031.01,716.12,15.25,1655,Día
EN0000634,20240723,A004,EQ0017,L008,1807.1,302.42,13.2,2033,Tarde
EN0000635,20240624,A017,EQ0027,L009,3740.43,513.19,20.65,4147,Noche
EN0000636,20240507,A005,EQ0006,L008,4545.71,613.45,13.77,114,Tarde
EN0000637,20240526,A004,EQ0002,L008,1864.8,220.92,17.92,2874,Día
EN0000638,20240806,A004,EQ0003,L008,3805.59,537.3,10.9,1217,Tarde
EN0000639,20240913,A005,EQ0056,L008,4426.96,519.33,11.39,1697,Noche
EN0000640,20240308,A017,EQ0008,L009,4397.46,602.75,20.19,2073,Noche
EN0000641,20240820,A017,EQ0045,L009,5842.35,855.31,15.82,2760,Día
EN0000642,20240422,A017,EQ0057,L009,6245.08,1056.58,13.4,3158,Tarde
EN0000643,20240615,A009,EQ0018,L004,1628.99,268.67,5.41,3714,Día
EN0000644,20240212,A017,EQ0013,L009,6472.91,1057.32,22.42,1532,Día
EN0000645,20241206,A017,EQ0031,L009,6882.42,1205.5,15.55,2027,Tarde
EN0000646,20241120,A004,EQ0036,L008,4001.74,601.16,15.74,2788,Tarde
EN0000647,20241126,A004,EQ0015,L008,4879.77,749.27,11.35,147,Noche
EN0000648,20240610,A017,EQ0027,L009,8340.75,1233.87,18.41,2025,Día
EN0000649,20240217,A010,EQ0055,L002,2157.83,301.89,12.6,425,Día
EN0000650,20240427,A005,EQ0028,L008,3656.2,366.64,8.9,1777,Tarde
EN0000651,20240615,A017,EQ0027,L009,2814.81,344.85,16.77,3291,Día
EN0000652,20240214,A009,EQ0018,L004,6706.76,673.7,16.32,3636,Día
EN0000653,20240103,A010,EQ0052,L002,1613.12,233.49,7.03,1958,Día
EN0000654,20241031,A017,EQ0057,L009,4372.47,480.28,15.12,1581,Noche
EN0000655,20240803,A004,EQ0038,L008,3311.73,513.63,22.23,3952,Tarde
EN0000656,20240425,A010,EQ0014,L002,4507.77,522.08,12.06,1937,Noche
EN0000657,20241111,A008,EQ0032,L012,7141.27,758.39,14.52,2517,Día
EN0000658,20240517,A004,EQ0009,L008,2504.57,289.41,7.72,2523,Noche
EN0000659,20240816,A010,EQ0055,L002,6596.35,929.15,18.34,3496,Día
EN0000660,20241227,A005,EQ0056,L008,2960.17,393.1,8.15,4177,Tarde
EN0000661,20240427,A004,EQ0009,L008,4648.27,828.06,16.47,3603,Noche
EN0000662,20240715,A006,EQ0030,L015,8373.95,765.76,21.13,2492,Tarde
EN0000663,20241202,A017,EQ0004,L009,5774.33,1020.61,13.33,1984,Tarde
