ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD000366,20241113,A005,R001,L003,Noche,554,458,10.99,9.72,1.27
PD000367,20240801,A002,R003,L005,Tarde,883,746,11.41,8.63,2.78
PD000368,20240405,A005,R016,L006,Noche,412,400,6.44,5.66,0.78
PD000369,20240401,A005,R026,L006,Noche,537,419,6.59,4.83,1.76
PD000370,20241013,A005,R001,L003,Noche,636,635,11.03,9.29,1.74
PD000371,20240623,A003,R028,L002,Día,622,486,6.17,4.45,1.73
PD000372,20240302,A005,R003,L003,Tarde,94,79,7.49,4.98,2.52
PD000373,20240815,A003,R015,L001,Día,415,333,7.39,5.87,1.51
PD000374,20240515,A004,R015,L006,Noche,537,513,7.27,5.04,2.23
PD000375,20240605,A005,R016,L001,Noche,479,487,9.97,8.84,1.13
PD000376,20240614,A006,R014,L006,Tarde,773,904,10.2,8.63,1.57
PD000377,20240125,A003,R011,L004,Tarde,103,100,8.13,5.49,2.64
PD000378,20240908,A001,R020,L001,Día,522,415,6.7,5.95,0.75
PD000379,20241217,A003,R021,L004,Día,481,420,10.53,8.18,2.35
PD000380,20240303,A002,R024,L001,Tarde,385,368,8.59,7.77,0.82
PD000381,20241013,A004,R027,L003,Tarde,222,267,8.3,5.7,2.61
PD000382,20241221,A004,R016,L001,Tarde,319,267,7.18,6.36,0.83
PD000383,20240405,A005,R021,L004,Día,451,514,8.01,6.06,1.95
PD000384,20240922,A002,R019,L006,Día,149,152,10.28,8.29,1.99
PD000385,20240415,A001,R008,L002,Día,881,555,8.1,5.32,2.78
PD000386,20240502,A006,R019,L006,Día,484,455,10.26,8.74,1.52
PD000387,20241007,A003,R008,L001,Noche,95,69,9.69,7.71,1.98
PD000388,20241125,A006,R029,L004,Día,751,746,6.59,4.77,1.82
PD000389,20240406,A001,R003,L004,Noche,379,271,11.45,10.04,1.41
PD000390,20240619,A001,R019,L007,Día,80,68,10.12,5.94,4.19
PD000391,20240926,A004,R012,L001,Tarde,421,388,7.35,6.24,1.12
PD000392,20240709,A001,R019,L007,Tarde,350,286,11.97,8.55,3.43
PD000393,20240829,A001,R029,L003,Tarde,495,396,8.82,5.97,2.85
PD000394,20240309,A004,R017,L003,Noche,726,713,11.9,10.25,1.65
PD000395,20240502,A003,R003,L004,Tarde,511,454,6.31,5.79,0.51
PD000396,20241227,A005,R025,L006,Noche,285,256,8.12,6.56,1.56
PD000397,20240919,A005,R019,L001,Tarde,506,501,6.79,4.63,2.16
PD000398,20240427,A005,R028,L006,Día,213,163,10.3,8.39,1.9
PD000399,20240308,A002,R008,L004,Noche,778,746,10.42,7.63,2.78
PD000400,20240523,A002,R011,L005,Noche,779,659,6.12,4.47,1.65
PD000401,20240208,A001,R026,L004,Día,582,439,9.66,5.56,4.1
PD000402,20240806,A002,R009,L006,Día,134,102,7.01,4.96,2.05
PD000403,20240711,A001,R026,L001,Noche,730,503,7.17,5.27,1.89
PD000404,20240313,A006,R025,L006,Noche,196,172,10.06,8.34,1.72
PD000405,20240506,A001,R029,L007,Tarde,747,603,11.35,7.03,4.32
PD000406,20241029,A003,R030,L002,Tarde,859,831,6.53,5.59,0.95
PD000407,20241220,A003,R022,L005,Día,153,141,7.72,5.93,1.8
PD000408,20241021,A004,R007,L004,Tarde,140,138,7.2,6.52,0.68
PD000409,20240701,A003,R005,L003,Día,803,706,6.14,5.34,0.79
PD000410,20240130,A006,R005,L005,Día,669,593,10.47,8.76,1.71
PD000411,20241221,A004,R025,L005,Noche,158,177,8.1,5.71,2.39
PD000412,20240124,A004,R022,L005,Noche,753,767,6.26,5.7,0.56
PD000413,20240711,A002,R003,L003,Día,234,201,6.94,5.73,1.21
PD000414,20240812,A004,R006,L006,Tarde,50,45,7.0,5.79,1.2
PD000415,20240813,A004,R022,L004,Tarde,293,240,9.38,6.25,3.12
PD000416,20240803,A005,R020,L002,Tarde,396,430,11.96,9.44,2.51
PD000417,20240721,A003,R019,L002,Noche,251,235,6.64,5.33,1.3
PD000418,20241128,A006,R024,L001,Tarde,533,414,6.77,5.81,0.96
PD000419,20241013,A004,R009,L002,Tarde,871,797,8.53,6.91,1.62
PD000420,20240719,A004,R010,L007,Día,644,498,11.47,9.52,1.95
PD000421,20241001,A006,R018,L004,Tarde,330,293,10.65,7.15,3.5
PD000422,20241222,A006,R025,L007,Día,422,389,8.47,7.37,1.1
PD000423,20240719,A004,R030,L006,Noche,433,381,11.68,8.87,2.82
PD000424,20241119,A002,R002,L001,Noche,504,482,9.51,8.37,1.14
PD000425,20240429,A002,R010,L006,Día,609,586,9.71,8.32,1.39
PD000426,20240714,A006,R020,L004,Tarde,424,418,8.16,5.4,2.76
PD000427,20240708,A001,R015,L002,Tarde,880,789,10.76,8.41,2.35
PD000428,20240123,A001,R022,L005,Tarde,122,111,11.54,8.02,3.52
PD000429,20240327,A003,R018,L007,Tarde,526,514,10.49,8.87,1.62
PD000430,20241002,A002,R020,L001,Noche,209,171,8.33,7.53,0.8
PD000431,20241201,A005,R007,L005,Tarde,217,238,6.25,4.69,1.56
PD000432,20241117,A001,R001,L002,Tarde,784,695,6.63,4.09,2.54
PD000433,20240421,A005,R015,L004,Día,560,459,8.08,6.14,1.94
PD000434,20240101,A003,R017,L007,Día,575,479,10.97,8.24,2.72
PD000435,20240821,A006,R025,L001,Noche,205,217,11.15,8.92,2.22
PD000436,20240224,A005,R019,L002,Noche,282,297,11.9,10.63,1.27
PD000437,20241111,A001,R020,L001,Tarde,325,231,6.32,3.97,2.35
PD000438,20240808,A001,R019,L006,Tarde,392,215,9.36,6.54,2.81
PD000439,20241018,A005,R022,L002,Tarde,586,425,9.13,8.04,1.08
PD000440,20240117,A004,R017,L006,Día,757,647,11.93,8.43,3.5
PD000441,20240701,A004,R026,L003,Día,250,272,8.33,6.52,1.81
PD000442,20240913,A006,R021,L002,Tarde,282,268,11.36,8.75,2.6
PD000443,20240726,A002,R021,L004,Noche,872,769,11.79,8.18,3.61
PD000444,20240410,A005,R029,L002,Día,156,174,9.04,7.04,2.0
PD000445,20241114,A003,R009,L007,Día,382,373,11.47,10.48,0.99
PD000446,20240829,A005,R024,L006,Noche,653,575,8.24,6.79,1.45
PD000447,20240126,A005,R030,L005,Noche,382,300,7.95,6.47,1.48
PD000448,20240201,A001,R003,L001,Noche,711,448,6.38,4.04,2.34
PD000449,20240501,A003,R014,L002,Tarde,298,332,7.3,4.92,2.38
PD000450,20241008,A004,R009,L006,Día,315,287,11.62,10.38,1.24
PD000451,20240406,A006,R030,L001,Noche,562,417,7.19,4.87,2.32
PD000452,20240124,A005,R004,L002,Noche,429,382,10.81,8.86,1.95
PD000453,20241002,A001,R025,L001,Día,543,471,9.85,7.72,2.13
PD000454,20240721,A003,R007,L004,Tarde,568,531,9.37,8.24,1.12
PD000455,20241016,A005,R022,L003,Noche,474,521,11.04,7.78,3.26
PD000456,20240718,A003,R008,L003,Noche,249,261,8.57,6.98,1.58
PD000457,20241004,A003,R006,L004,Día,255,208,8.68,7.87,0.8
PD000458,20240331,A004,R020,L003,Día,484,416,8.38,5.82,2.55
PD000459,20240708,A001,R005,L001,Tarde,272,226,9.06,6.79,2.28
PD000460,20240603,A006,R030,L003,Noche,660,653,9.99,7.4,2.59
PD000461,20240709,A006,R019,L006,Tarde,163,136,6.74,4.46,2.29
PD000462,20240430,A004,R009,L004,Día,534,546,9.72,8.86,0.86
PD000463,20240102,A004,R003,L001,Noche,818,719,6.86,6.16,0.71
PD000464,20241223,A006,R015,L004,Noche,651,654,11.24,8.62,2.62
PD000465,20240817,A003,R005,L004,Noche,117,109,9.05,6.12,2.93
PD000466,20241224,A001,R022,L004,Tarde,387,319,6.54,3.8,2.74
PD000467,20240204,A004,R026,L001,Tarde,512,493,8.05,6.85,1.2
PD000468,20240727,A006,R008,L006,Noche,217,210,8.82,7.53,1.29
PD000469,20240825,A003,R020,L004,Día,507,482,6.75,5.83,0.93
PD000470,20240407,A003,R001,L001,Tarde,466,434,10.65,7.11,3.54
PD000471,20240225,A005,R002,L002,Día,448,465,7.33,4.93,2.4
PD000472,20240424,A004,R007,L007,Noche,220,264,8.86,5.9,2.96
PD000473,20240605,A005,R021,L001,Tarde,198,209,10.6,8.27,2.33
PD000474,20240902,A005,R001,L003,Tarde,646,568,8.05,6.28,1.77
PD000475,20240502,A002,R029,L007,Día,297,311,11.77,10.37,1.4
PD000476,20240626,A003,R023,L005,Noche,105,106,11.89,9.29,2.6
PD000477,20240611,A003,R015,L001,Tarde,130,137,9.02,7.53,1.49
PD000478,20240609,A004,R008,L003,Tarde,844,840,8.28,7.38,0.9
PD000479,20240602,A006,R010,L003,Noche,740,716,7.81,5.59,2.22
PD000480,20241013,A006,R021,L003,Tarde,509,342,9.95,7.8,2.15
PD000481,20240519,A006,R018,L006,Noche,295,258,7.9,6.41,1.49
PD000482,20240725,A003,R001,L005,Tarde,159,165,9.75,7.08,2.67
PD000483,20241113,A006,R010,L001,Tarde,283,306,6.88,5.06,1.82
PD000484,20241113,A002,R027,L005,Noche,688,542,6.89,4.56,2.34
PD000485,20240911,A005,R021,L007,Día,650,525,6.92,4.69,2.23
PD000486,20240505,A004,R001,L006,Día,59,61,9.08,6.74,2.34
PD000487,20240324,A005,R026,L006,Tarde,670,599,8.62,6.18,2.44
PD000488,20240718,A004,R015,L001,Día,887,864,8.48,6.58,1.89
PD000489,20240922,A002,R004,L005,Día,613,605,7.46,6.27,1.19
PD000490,20241012,A005,R023,L001,Tarde,739,779,11.21,8.53,2.68
PD000491,20241111,A005,R017,L005,Tarde,527,585,9.76,7.53,2.24
PD000492,20240726,A003,R010,L006,Tarde,269,223,6.84,4.56,2.28
PD000493,20240317,A001,R014,L001,Noche,712,529,11.09,6.02,5.07
PD000494,20240305,A001,R028,L004,Día,498,464,6.33,4.39,1.94
PD000495,20240430,A003,R003,L006,Noche,573,533,11.72,10.16,1.56
PD000496,20241103,A002,R013,L005,Tarde,656,645,9.85,7.31,2.54
PD000497,20240615,A003,R008,L006,Tarde,264,210,7.63,6.46,1.17
PD000498,20240307,A005,R024,L001,Noche,374,342,7.69,6.58,1.11
PD000499,20240113,A004,R020,L004,Noche,206,215,11.45,8.65,2.8
PD000500,20240229,A004,R029,L007,Tarde,201,197,7.13,6.37,0.76
PD000501,20240608,A006,R007,L007,Noche,867,810,6.12,5.42,0.7
PD000502,20240828,A003,R025,L004,Día,288,205,8.23,6.07,2.16
PD000503,20241225,A001,R011,L003,Noche,719,491,9.89,6.38,3.51
PD000504,20240506,A005,R002,L001,Día,659,696,11.42,8.92,2.51
PD000505,20240226,A006,R004,L007,Noche,617,614,9.28,7.27,2.01
PD000506,20240312,A003,R005,L005,Tarde,750,736,11.31,8.57,2.74
PD000507,20240724,A004,R026,L001,Día,574,610,11.2,8.31,2.88
PD000508,20241002,A001,R025,L001,Día,114,88,8.71,5.31,3.39
PD000509,20241017,A006,R008,L003,Noche,723,605,10.59,8.68,1.91
PD000510,20240718,A004,R030,L001,Tarde,95,92,8.89,7.6,1.29
PD000511,20240806,A003,R028,L005,Día,238,233,6.74,4.6,2.15
PD000512,20240626,A006,R006,L007,Tarde,543,519,6.86,6.03,0.83
PD000513,20241101,A004,R030,L004,Tarde,430,426,11.59,9.71,1.88
PD000514,20240323,A002,R014,L004,Día,462,426,9.41,8.18,1.23
PD000515,20240427,A004,R006,L001,Tarde,309,278,10.07,8.58,1.49
PD000516,20240329,A001,R027,L006,Día,869,656,8.57,5.75,2.83
PD000517,20240226,A004,R007,L002,Noche,692,726,8.59,7.72,0.88
PD000518,20241121,A001,R018,L006,Noche,417,393,11.72,9.66,2.06
PD000519,20240116,A005,R015,L003,Día,430,406,11.13,8.81,2.32
PD000520,20240208,A001,R024,L001,Tarde,87,66,10.55,7.33,3.22
PD000521,20241106,A002,R007,L003,Tarde,802,805,9.42,7.24,2.17
PD000522,20240715,A003,R009,L002,Día,341,405,8.8,5.9,2.9
PD000523,20241004,A005,R019,L003,Noche,95,109,11.56,10.12,1.44
PD000524,20240821,A004,R016,L003,Día,121,115,6.21,5.6,0.61
PD000525,20240518,A002,R009,L007,Día,631,564,6.69,5.29,1.4
PD000526,20240607,A006,R007,L001,Día,504,351,10.26,8.36,1.9
PD000527,20241011,A001,R013,L002,Noche,464,393,6.2,3.8,2.4
PD000528,20240131,A006,R028,L002,Tarde,416,405,9.51,8.74,0.77
PD000529,20240105,A004,R023,L007,Día,794,762,7.02,6.21,0.81
PD000530,20241010,A003,R004,L006,Noche,135,131,7.47,5.43,2.04
PD000531,20241231,A006,R021,L006,Día,445,450,6.9,5.53,1.37
PD000532,20241123,A006,R027,L002,Tarde,745,696,9.9,7.08,2.82
PD000533,20240612,A006,R017,L002,Tarde,185,151,8.95,6.63,2.31
PD000534,20241118,A002,R013,L003,Noche,119,119,6.51,5.66,0.86
PD000535,20240529,A005,R028,L001,Tarde,270,254,6.87,5.94,0.93
PD000536,20240129,A004,R011,L004,Noche,543,478,9.24,7.69,1.55
PD000537,20240202,A002,R012,L003,Tarde,94,111,7.75,5.23,2.52
PD000538,20240521,A003,R028,L005,Noche,387,373,8.68,6.94,1.74
PD000539,20240420,A002,R006,L004,Tarde,543,476,8.0,6.96,1.04
PD000540,20240323,A003,R001,L002,Tarde,714,714,11.59,10.09,1.5
PD000541,20240222,A006,R017,L004,Noche,192,232,9.39,6.23,3.15
PD000542,20241208,A004,R024,L001,Tarde,554,559,6.72,4.54,2.17
PD000543,20240814,A001,R011,L006,Tarde,220,143,11.94,7.29,4.64
PD000544,20240726,A004,R024,L003,Noche,390,484,8.09,5.38,2.7
PD000545,20240807,A003,R026,L002,Tarde,564,569,6.43,4.38,2.05
PD000546,20241019,A003,R007,L003,Día,744,743,10.82,9.48,1.33
PD000547,20240602,A001,R021,L003,Noche,887,592,7.57,5.8,1.76
PD000548,20240901,A003,R007,L003,Noche,462,433,11.18,9.51,1.66
PD000549,20240813,A006,R020,L007,Tarde,874,912,11.86,10.05,1.8
PD000550,20241026,A005,R010,L005,Día,183,189,10.15,8.29,1.86
PD000551,20241112,A004,R011,L001,Noche,484,331,10.55,7.84,2.71
PD000552,20240517,A002,R011,L005,Tarde,891,804,10.77,7.77,3.0
PD000553,20240213,A005,R018,L003,Día,218,212,10.65,7.75,2.9
PD000554,20241104,A003,R009,L006,Tarde,386,299,11.38,8.61,2.77
PD000555,20240430,A006,R004,L001,Tarde,359,267,6.55,5.12,1.43
PD000556,20241004,A006,R006,L001,Tarde,195,207,8.91,7.07,1.84
PD000557,20240404,A005,R019,L003,Noche,520,489,8.01,6.54,1.47
PD000558,20240905,A002,R006,L001,Tarde,452,407,8.49,5.74,2.75
PD000559,20240214,A002,R016,L004,Día,675,614,6.91,4.73,2.18
PD000560,20240309,A003,R014,L006,Tarde,625,631,9.76,6.53,3.23
PD000561,20241115,A006,R001,L004,Tarde,324,324,9.64,7.65,1.99
PD000562,20240926,A002,R019,L001,Noche,794,826,6.26,5.4,0.86
PD000563,20240219,A006,R006,L002,Noche,790,779,8.25,7.18,1.07
PD000564,20241210,A003,R024,L007,Noche,102,104,7.88,6.51,1.37
PD000565,20241121,A002,R026,L004,Día,878,928,7.38,5.68,1.7
PD000566,20240223,A004,R021,L006,Noche,728,805,7.05,5.43,1.62
PD000567,20241212,A004,R015,L005,Tarde,248,242,10.49,9.56,0.93
PD000568,20241114,A005,R019,L007,Tarde,151,142,7.86,5.22,2.65
PD000569,20240501,A002,R003,L002,Noche,727,804,8.01,6.3,1.71
PD000570,20240108,A006,R008,L003,Día,650,542,6.28,4.22,2.06
PD000571,20240720,A001,R014,L003,Tarde,181,141,6.36,4.54,1.81
PD000572,20240430,A004,R005,L004,Día,797,813,9.16,6.28,2.89
PD000573,20240127,A003,R006,L003,Tarde,835,872,6.73,5.32,1.41
PD000574,20240302,A002,R006,L001,Día,239,204,8.38,6.78,1.6
PD000575,20241009,A004,R012,L003,Noche,852,851,10.13,6.96,3.17
PD000576,20240228,A002,R026,L005,Día,673,619,7.89,7.11,0.78
PD000577,20240117,A004,R019,L006,Noche,679,613,11.44,10.47,0.97
PD000578,20240401,A003,R017,L007,Noche,262,250,9.41,7.49,1.92
PD000579,20240316,A004,R019,L002,Tarde,820,855,6.21,4.62,1.58
PD000580,20240731,A004,R017,L002,Día,238,256,9.18,6.77,2.41
PD000581,20240414,A004,R017,L004,Día,571,625,8.42,6.41,2.02
PD000582,20241222,A006,R029,L004,Tarde,129,127,7.58,6.77,0.81
PD000583,20241030,A003,R027,L004,Noche,660,585,6.37,4.5,1.88
PD000584,20240604,A001,R001,L003,Día,118,97,11.77,8.43,3.34
PD000585,20240320,A006,R011,L001,Noche,380,352,7.62,6.46,1.16
PD000586,20241002,A006,R026,L001,Día,512,409,10.68,9.49,1.19
PD000587,20240210,A004,R030,L006,Tarde,792,646,7.89,5.76,2.13
PD000588,20241115,A005,R030,L001,Día,657,434,9.56,8.39,1.18
PD000589,20241223,A001,R014,L001,Día,439,352,11.46,7.96,3.49
PD000590,20241127,A005,R006,L001,Día,412,343,10.03,9.01,1.02
PD000591,20241120,A005,R020,L004,Día,671,650,8.23,6.02,2.21
PD000592,20240925,A004,R014,L003,Noche,730,652,8.68,7.61,1.08
PD000593,20240912,A005,R019,L006,Noche,581,649,11.2,8.58,2.61
PD000594,20240104,A002,R020,L005,Día,537,546,8.75,7.56,1.19
PD000595,20240609,A001,R010,L003,Día,639,278,8.8,5.1,3.7
PD000596,20240927,A006,R029,L004,Noche,677,552,6.35,4.27,2.07
PD000597,20240307,A004,R009,L001,Tarde,219,197,11.34,7.49,3.85
PD000598,20240506,A003,R023,L001,Día,551,486,6.82,5.26,1.56
PD000599,20241012,A006,R010,L006,Tarde,844,751,9.17,7.76,1.41
PD000600,20240813,A004,R013,L006,Tarde,871,652,9.21,7.69,1.52
PD000601,20241122,A003,R014,L005,Tarde,600,588,6.44,4.34,2.1
PD000602,20240914,A001,R018,L007,Día,602,487,7.76,4.81,2.95
PD000603,20241115,A005,R020,L002,Día,82,67,8.97,7.17,1.8
PD000604,20240201,A002,R012,L006,Día,114,92,9.78,7.09,2.69
PD000605,20240115,A005,R029,L003,Noche,426,391,8.89,7.45,1.44
PD000606,20241102,A002,R016,L006,Tarde,829,1003,7.97,6.04,1.92
PD000607,20241223,A004,R026,L005,Noche,303,268,8.35,7.46,0.89
PD000608,20240213,A002,R015,L003,Tarde,126,130,10.7,9.37,1.34
PD000609,20240314,A003,R004,L007,Noche,771,822,11.94,8.7,3.24
PD000610,20240107,A003,R001,L006,Día,354,308,6.85,5.84,1.01
PD000611,20240516,A006,R028,L007,Día,119,114,11.51,9.23,2.28
PD000612,20240614,A002,R016,L006,Día,312,250,9.18,7.84,1.34
PD000613,20241213,A005,R018,L001,Tarde,306,202,11.54,9.78,1.76
PD000614,20240209,A006,R001,L003,Día,363,343,10.48,9.02,1.46
PD000615,20240319,A004,R021,L006,Día,448,420,10.67,8.9,1.78
PD000616,20240919,A005,R019,L004,Noche,885,755,6.8,4.55,2.24
PD000617,20240720,A001,R006,L002,Noche,869,776,11.56,10.09,1.47
PD000618,20240916,A006,R011,L005,Día,630,620,7.98,5.71,2.28
PD000619,20240416,A003,R016,L007,Día,428,297,11.14,7.77,3.37
PD000620,20240302,A002,R030,L006,Noche,196,171,10.31,7.71,2.6
PD000621,20240623,A005,R004,L007,Noche,353,337,8.82,7.48,1.34
PD000622,20240912,A006,R027,L007,Día,104,105,8.14,6.86,1.28
PD000623,20240813,A005,R004,L005,Tarde,388,382,8.21,7.29,0.92
PD000624,20240821,A002,R017,L005,Tarde,829,808,7.23,5.32,1.91
PD000625,20240330,A001,R027,L007,Tarde,440,327,8.61,6.68,1.94
PD000626,20240926,A005,R025,L001,Día,775,584,8.61,6.0,2.61
PD000627,20240723,A003,R008,L005,Noche,84,77,7.66,5.39,2.27
PD000628,20240827,A001,R018,L005,Noche,375,235,9.8,6.77,3.03
PD000629,20241110,A005,R015,L007,Noche,826,934,6.24,4.98,1.26
PD000630,20241218,A006,R018,L002,Día,323,320,8.05,6.81,1.24
PD000631,20240923,A005,R028,L003,Día,136,135,10.05,7.35,2.7
PD000632,20240721,A001,R025,L007,Noche,409,332,9.38,5.25,4.13
PD000633,20240602,A002,R002,L001,Noche,600,552,11.82,8.58,3.24
PD000634,20240822,A006,R005,L007,Día,508,421,7.43,5.7,1.73
PD000635,20240808,A002,R025,L006,Día,595,558,10.78,9.33,1.46
PD000636,20240808,A006,R016,L006,Día,167,166,8.06,5.65,2.41
PD000637,20240922,A004,R030,L005,Día,517,613,8.34,6.22,2.12
PD000638,20240111,A005,R009,L001,Día,195,214,10.07,7.35,2.71
PD000639,20240315,A001,R030,L004,Noche,509,373,7.06,5.76,1.3
PD000640,20240726,A003,R024,L007,Día,147,149,7.48,6.08,1.4
PD000641,20240531,A006,R004,L007,Noche,319,332,10.16,9.12,1.04
PD000642,20240612,A002,R028,L003,Tarde,79,63,9.02,7.83,1.19
PD000643,20241231,A006,R017,L006,Noche,696,619,9.78,8.59,1.19
PD000644,20240323,A002,R020,L006,Día,350,317,8.68,7.73,0.95
PD000645,20240612,A004,R026,L007,Día,592,465,6.03,4.0,2.03
PD000646,20240716,A004,R012,L003,Día,296,263,6.12,5.16,0.96
PD000647,20240901,A005,R004,L003,Día,243,223,11.61,8.71,2.9
PD000648,20241216,A005,R018,L004,Tarde,311,322,6.88,4.94,1.94
PD000649,20241223,A001,R016,L002,Día,326,233,6.21,4.21,2.0
PD000650,20241212,A006,R019,L002,Noche,433,373,9.92,7.39,2.53
PD000651,20240501,A002,R027,L004,Noche,177,156,11.49,9.8,1.69
PD000652,20241006,A002,R007,L007,Tarde,724,791,9.75,8.64,1.11
PD000653,20240703,A004,R008,L004,Día,120,123,8.33,6.08,2.25
PD000654,20240219,A006,R024,L005,Noche,454,350,9.89,8.18,1.71
PD000655,20240408,A002,R002,L005,Día,656,624,9.43,6.27,3.16
PD000656,20240615,A004,R014,L005,Noche,758,644,7.59,5.96,1.63
PD000657,20241116,A006,R022,L006,Noche,786,591,11.27,10.02,1.24
PD000658,20240726,A004,R001,L002,Día,594,545,9.33,7.23,2.1
PD000659,20240114,A003,R023,L001,Noche,402,453,11.05,7.37,3.67
PD000660,20240216,A004,R022,L003,Noche,538,535,9.98,7.9,2.08
PD000661,20240812,A003,R016,L002,Tarde,395,351,10.12,8.32,1.8
PD000662,20240415,A001,R027,L003,Noche,898,693,6.07,5.33,0.74
PD000663,20240312,A004,R010,L007,Noche,154,157,10.78,8.84,1.94
PD000664,20240929,A006,R004,L001,Noche,600,537,9.91,8.14,1.78
PD000665,20240827,A002,R016,L003,Tarde,100,109,10.01,7.56,2.46
PD000666,20241101,A003,R007,L005,Día,145,117,10.49,6.98,3.51
PD000667,20240523,A002,R024,L006,Día,312,344,11.84,10.7,1.14
PD000668,20240119,A002,R003,L005,Tarde,211,213,9.95,8.76,1.19
PD000669,20240826,A006,R024,L001,Tarde,284,273,11.32,10.08,1.24
PD000670,20240913,A004,R022,L004,Tarde,183,164,8.27,6.85,1.42
PD000671,20240518,A002,R014,L004,Noche,349,245,7.54,6.46,1.08
PD000672,20241213,A002,R013,L004,Noche,494,414,9.33,6.66,2.67
PD000673,20240818,A001,R010,L006,Día,394,328,7.01,4.9,2.11
PD000674,20241213,A004,R019,L002,Día,134,115,8.97,8.06,0.91
PD000675,20240316,A005,R006,L001,Día,198,165,6.02,4.34,1.69
PD000676,20241110,A004,R011,L005,Día,801,782,10.89,9.92,0.97
PD000677,20241125,A006,R016,L007,Noche,292,228,10.16,7.96,2.2
PD000678,20241225,A005,R015,L004,Día,383,357,6.21,4.82,1.39
PD000679,20240427,A005,R014,L002,Noche,528,428,8.55,6.2,2.35
PD000680,20240906,A003,R002,L005,Tarde,137,110,11.67,10.23,1.44
PD000681,20240410,A003,R007,L001,Noche,783,854,10.85,7.33,3.52
PD000682,20240730,A003,R013,L002,Tarde,96,77,7.53,6.77,0.76
PD000683,20240926,A005,R018,L005,Día,672,455,9.35,6.32,3.03
PD000684,20240703,A003,R002,L004,Día,483,560,10.84,9.11,1.73
PD000685,20240628,A003,R026,L006,Tarde,171,148,8.01,6.02,1.98
PD000686,20240309,A004,R010,L006,Tarde,370,303,11.99,9.0,2.98
PD000687,20240131,A006,R024,L004,Día,80,83,11.14,9.4,1.74
PD000688,20240525,A006,R026,L005,Tarde,667,573,8.41,6.08,2.34
PD000689,20241107,A001,R017,L003,Día,666,472,10.02,7.78,2.24
PD000690,20240907,A002,R018,L001,Tarde,185,170,11.39,8.7,2.69
PD000691,20240310,A002,R011,L004,Día,203,201,9.39,6.37,3.02
PD000692,20241112,A002,R009,L005,Noche,260,258,11.56,8.78,2.78
PD000693,20241114,A003,R011,L002,Día,186,206,11.86,8.61,3.25
PD000694,20241107,A004,R016,L006,Tarde,397,433,8.51,5.65,2.86
PD000695,20240424,A005,R013,L004,Tarde,153,145,10.06,7.97,2.09
PD000696,20240413,A003,R016,L002,Noche,753,830,7.58,5.73,1.85
PD000697,20240825,A003,R023,L004,Noche,740,790,7.68,7.01,0.67
PD000698,20240511,A001,R022,L004,Noche,420,292,9.26,5.91,3.35
PD000699,20241110,A001,R013,L002,Tarde,113,106,10.44,6.22,4.22
PD000700,20240313,A006,R004,L007,Noche,201,255,10.13,8.59,1.55
PD000701,20240612,A005,R014,L006,Tarde,168,148,8.44,7.66,0.77
PD000702,20240918,A002,R029,L001,Noche,93,88,6.75,5.81,0.94
PD000703,20241030,A003,R019,L005,Tarde,240,155,11.87,10.5,1.37
PD000704,20240513,A003,R030,L006,Tarde,556,549,6.93,4.95,1.98
PD000705,20240419,A005,R018,L001,Noche,308,315,8.07,6.26,1.81
PD000706,20240807,A004,R010,L006,Día,251,244,9.77,8.5,1.26
PD000707,20240723,A004,R009,L001,Día,124,123,6.35,5.52,0.83
PD000708,20240316,A005,R022,L007,Día,544,573,8.46,7.07,1.38
PD000709,20240827,A002,R028,L002,Noche,310,263,9.43,7.66,1.77
PD000710,20240901,A002,R016,L007,Noche,725,602,8.11,6.47,1.64
PD000711,20240119,A005,R009,L007,Tarde,262,268,11.07,10.08,0.99
PD000712,20241015,A006,R021,L002,Día,720,726,7.4,5.76,1.63
PD000713,20240322,A002,R013,L005,Día,347,306,11.87,8.57,3.3
PD000714,20241213,A004,R030,L002,Tarde,775,758,7.57,6.59,0.98
PD000715,20241104,A006,R029,L006,Tarde,516,472,9.94,8.09,1.85
PD000716,20240423,A001,R016,L006,Noche,636,593,8.56,5.34,3.23
PD000717,20240327,A005,R024,L002,Día,541,552,11.62,8.45,3.17
PD000718,20241201,A003,R003,L005,Día,886,874,9.77,7.25,2.52
PD000719,20240628,A005,R004,L002,Noche,197,171,9.41,6.7,2.72
PD000720,20241012,A001,R026,L002,Tarde,570,414,11.3,8.59,2.71
PD000721,20241218,A004,R005,L003,Día,851,872,9.48,8.37,1.11
PD000722,20240814,A002,R028,L003,Noche,712,897,9.51,7.96,1.54
PD000723,20240725,A002,R010,L003,Día,150,144,7.76,6.57,1.19
PD000724,20240630,A003,R021,L005,Día,763,612,6.32,5.37,0.95
PD000725,20241105,A006,R007,L006,Noche,703,809,11.3,9.31,1.99
PD000726,20241218,A005,R001,L005,Tarde,250,281,6.17,5.58,0.59
PD000727,20240810,A004,R009,L003,Día,875,973,11.53,9.65,1.87
PD000728,20240116,A006,R015,L006,Noche,367,332,10.81,9.73,1.08
